OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
H1_1_1_Northern_20230914	0	Northern_Cam1_LC_14Sep2023_H1_1_1a.MP4	17720	Northern_Cam1_RC_14Sep2023_H1_1_1a.MP4	16542	9.85429	set	6.10110	211.78878	1.62552	3.12162	2113.16445	8.14436	3.37584	13.83431	-19.06551	-298.75950	-2091.85163	Labridae	Choerodon	venustus	37384042	1	AD	Passing			
H1_1_1_Northern_20230914	1	Northern_Cam1_LC_14Sep2023_H1_1_1a.MP4	43898	Northern_Cam1_RC_14Sep2023_H1_1_1a.MP4	42720	24.41217	set	20.65897	295.57631	1.53614	3.56899	1487.35366	4.92353	14.21192	18.14585	23.10967	-125.54452	-1481.86552	Labridae	Bodianus	frenchii	37384057	1	AD	Passing			
H1_1_1_Northern_20230914	2	Northern_Cam1_LC_14Sep2023_H1_1_1a.MP4	53133	Northern_Cam1_RC_14Sep2023_H1_1_1a.MP4	51955	29.54785	set	25.79466	280.06668	5.59597	4.32086	1988.22500	15.74410	67.80794	40.48670	-403.93366	-357.60957	-1913.63310	Cheilodactylidae	Nemadactylus	douglasii	37377002	1	AD	Passing			
H1_1_2_Northern_20230925	0	Northern_Cam2_LC_25Sep2023_H1_1_2a.MP4	50735	Northern_Cam2_RC_25Sep2023_H1_1_2a.MP4	51617	28.21430	start	26.43419	377.28082	2.14911	6.34583	2170.67076	10.38995	3.15744	2.73656	304.14137	-246.47374	-2135.07852	Labridae	Choerodon	venustus	37384042	1	AD	Passing			
H1_1_3_Northern_20230925	0	Northern_Cam3_LC_25Sep2023_H1_1_3a.MP4	30646	Northern_Cam3_RC_25Sep2023_H1_1_3a.MP4	30808	17.04258	start	15.20686	225.44421	9.20297	5.38261	2742.97673	30.74830	53.68377	2.74951	-1291.71647	-546.05887	-2357.37346	Labridae	Choerodon	venustus	37384042	1	AD	Passing			
H1_1_3_Northern_20230925	1	Northern_Cam3_LC_25Sep2023_H1_1_3a.MP4	34950	Northern_Cam3_RC_25Sep2023_H1_1_3a.MP4	35112	19.43608	start	17.60036	257.29281	3.78146	2.33633	1900.51162	25.06653	27.79638	7.27386	801.75427	74.30766	-1721.51470	Labridae	Bodianus	frenchii	37384057	1	AD	Passing			
H1_1_3_Northern_20230925	2	Northern_Cam3_LC_25Sep2023_H1_1_3a.MP4	34958	Northern_Cam3_RC_25Sep2023_H1_1_3a.MP4	35120	19.44053	start	17.60481	281.42814	3.72705	2.00894	1960.78427	27.71105	29.86865	16.89258	758.34056	-506.24147	-1735.89001	Labridae	Bodianus	frenchii	37384057	1	AD	Passing			
H1_1_4_Northern_20230925	0	Northern_Cam4_LC_25Sep2023_H1_1_4a.MP4	4101	Northern_Cam4_RC_25Sep2023_H1_1_4a.MP4	4196	2.28061	start	0.18574	325.07027	4.30450	4.23564	2178.19457	29.65818	16.38292	4.33079	-1031.94726	-311.10992	-1892.83572	Labridae	Achoerodus	viridis	37384043	1	AD	Passing			
H1_1_4_Northern_20230925	1	Northern_Cam4_LC_25Sep2023_H1_1_4a.MP4	12698	Northern_Cam4_RC_25Sep2023_H1_1_4a.MP4	12793	7.06150	start	4.96663	276.90555	1.48542	0.96446	1059.62774	17.53727	35.01210	6.33846	-297.00227	-117.20916	-1010.37746	Cheilodactylidae	Nemadactylus	douglasii	37377002	1	AD	Passing			
H1_1_4_Northern_20230925	2	Northern_Cam4_LC_25Sep2023_H1_1_4a.MP4	17678	Northern_Cam4_RC_25Sep2023_H1_1_4a.MP4	17773	9.83093	start	7.73606	270.51972	6.12638	2.09468	1962.95999	21.51016	57.02182	5.76009	-689.68723	-205.84733	-1826.24487	Labridae	Choerodon	venustus	37384042	1	AD	Passing			
