OpCode	PeriodIndex	Period	FilenameStart	FrameStart	TimeStart	FilenameEnd	FrameEnd	TimeEnd	HasEnd
H1_1_1_Northern_20230914	0	set	Northern_Cam1_LC_14Sep2023_H1_1_1a.MP4	6749	3.75319	Northern_Cam1_LC_14Sep2023_H1_1_1a.MP4	60792	33.80711	1
H1_1_2_Northern_20230925	0	start	Northern_Cam2_LC_25Sep2023_H1_1_2a.MP4	3201	1.78011				0
H1_1_3_Northern_20230925	0	start	Northern_Cam3_LC_25Sep2023_H1_1_3a.MP4	3301	1.83572				0
H1_1_4_Northern_20230925	0	start	Northern_Cam4_LC_25Sep2023_H1_1_4a.MP4	3767	2.09487				0
H1_2_1_Northern_20230925	0	start	Northern_Cam1_LC_25Sep2023_H1_2_1a.MP4	8761	4.87209				0
H1_2_2_Northern_20230925	0	start	Northern_Cam2_LC_25Sep2023_H1_2_2a.MP4	4997	2.77889				0
H1_2_3_Northern_20230925	0	Start	Northern_Cam3_LC_25Sep2023_H1_2_3a.MP4	4825	2.68324				0
H1_2_4_Northern_20230925	0	start	Northern_Cam4_LC_25Sep2023_H1_2_4a.MP4	5658	3.14648				0
H2_1_1_Central_20230718	0	start	Central_Cam1_LC_18Jul2023_H2_1_1a.MP4	7120	3.95951				0
H2_1_2_Central_20230718	0	start	Central_Cam2_LC_18Jul2023_H2_1_2a.MP4	6010	3.34223				0
H2_1_3_Central_20230718	0	start	Central_Cam3_LC_18Jul2023_H2_1_3a.MP4	3979	2.21277				0
H2_1_4_Central_20230718	0	start	Central_Cam4_LC_18Jul2023_H2_1_4a.MP4	3775	2.09932				0
H2_2_1_Central_20230718	0	start	Central_Cam1_LC_18Jul2023_H2_2_1a.MP4	3460	1.92414				0
H2_2_2_Central_20230718	0	start	Central_Cam2_LC_18Jul2023_H2_2_2a.MP4	5344	2.97186				0
H2_2_3_Central_20230718	0	start	Central_Cam3_LC_18Jul2023_H2_2_3a.MP4	3578	1.98977				0
H2_2_4_Central_20230718	0	start	Central_Cam4_LC_18Jul2023_H2_2_4a.MP4	10526	5.85363				0
H4_1_1_SplitBommie_20230713	0	start	SplitBom_Cam1_LC_13Jul2023_H4_1_1a.MP4	6508	3.61917				0
H4_1_2_SplitBommie_20230713	0	start	SplitBom_Cam2_LC_13Jul2023_H4_1_2a.MP4	8288	4.60905				0
H4_1_3_SplitBommie_20230713	0	start	SplitBom_Cam3_LC_13Jul2023_H4_1_3a.MP4	15153	8.42675				0
H4_1_4_SplitBommie_20230713	0	start	SplitBom_Cam4_LC_13Jul2023_H4_1_4a.MP4	13127	7.30007				0
H4_2_1_SplitBommie_20230801	0	start	SplitBom_Cam1_LC_1Aug2023_H4_2_1a.MP4	3126	1.73840				0
H4_2_2_SplitBommie_20230801	0	start	SplitBom_Cam2_LC_1Aug2023_H4_2_2a.MP4	3167	1.76120				0
H4_2_3_SplitBommie_20230801	0	start	SplitBom_Cam3_LC_1Aug2023_H4_2_3a.MP4	3082	1.71393				0
H4_2_4_SplitBommie_20230801	0	start	SplitBom_Cam4_LC_1Aug2023_H4_2_4a.MP4	5021	2.79223				0
O1_1_1_Bullocky_20230713	0	set	Bullocky_Cam1_LC_13Jul2023_O1_1_1a.MP4	4107	2.28395	Bullocky_Cam1_LC_13Jul2023_O1_1_1a.MP4	58893	32.75105	1
O1_1_2_Bullocky_20230713	0	start	Bullocky_Cam2_LC_13Jul2023_O1_1_2a.MP4	5119	2.84673				0
O1_1_3_Bullocky_20230713	0	start	Bullocky_Cam3_LC_13Jul2023_O1_1_3a.MP4	4307	2.39517				0
O1_1_4_Bullocky_20230713	0	start	Bullocky_Cam4_LC_13Jul2023_O1_1_4a.MP4	5218	2.90179				0
O1_2_1_Bullocky_20230713	0	start	Bullocky_Cam1_LC_13Jul2023_O1_2_1a.MP4	5495	3.05583				0
O1_2_2_Bullocky_20230713	0	start	Bullocky_Cam2_LC_13Jul2023_O1_2_2a.MP4	8119	4.51507				0
O1_2_3_Bullocky_20230713	0	start	Bullocky_Cam3_LC_13Jul2023_O1_2_3a.MP4	3727	2.07263				0
O1_2_4_Bullocky_20230713	0	start	Bullocky_Cam4_LC_13Jul2023_O1_2_4a.MP4	7055	3.92336				0
O2_1_1_Patch_20230804	0	start	Patch_Cam1_LC_4Aug2023_O2_1_1a.MP4	3350	1.86297				0
O2_1_2_Patch_20230804	0	start	Patch_Cam2_LC_4Aug2023_O2_1_2a.MP4	4214	2.34345				0
O2_1_3_Patch_20230804	0	start	Patch_Cam3_LC_4Aug2023_O2_1_3a.MP4	3257	1.81125				0
O2_1_4_Patch_20230804	0	start	Patch_Cam4_LC_4Aug2023_O2_1_4a.MP4	4831	2.68657				0
O2_2_1_Patch_20230804	0	start	Patch_Cam1_LC_4Aug2023_O2_2_1a.MP4	9226	5.13068				0
O2_2_2_Patch_20230804	0	start	Patch_Cam2_LC_4Aug2023_O2_2_2.MP4	6106	3.39561				0
O2_2_3_Patch_20230804	0	start	Patch_Cam3_LC_4Aug2023_O2_2_3a.MP4	6443	3.58302				0
