OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
AD12	0	AD_174_173_174_12a.avi	10745	AD_174_173_173_12a.avi	10059	7.16333	Analysis	5.25333	270.64322	2.86476	4.40596	2354.45104	11.87056	8.76412	13.30949	-463.58076	140.18792	-2304.10068	Sparidae	Chrysophrys	auratus	37353001	1	AD	Attracted			
AD12	1	AD_174_173_174_12a.avi	10801	AD_174_173_173_12a.avi	10115	7.20067	Analysis	5.29067	187.45541	3.17833	3.56319	1879.68279	26.31151	36.32010	37.42478	788.56525	-268.96156	-1684.94270	Labridae	Pseudolabrus	rubicundus	37384023	1	AD	Attracted			
AD12	2	AD_174_173_174_12a.avi	10878	AD_174_173_173_12a.avi	10192	7.25200	Analysis	5.34200	192.64400	4.20046	5.58711	1817.60771	19.59941	42.89455	8.47837	597.78261	-119.96783	-1712.29713	Labridae	Pseudolabrus	rubicundus	37384023	1	AD	Attracted			
AD12	3	AD_174_173_174_12a.avi	13839	AD_174_173_173_12a.avi	13153	9.22600	Analysis	7.31600	190.78524	4.63348	2.78522	1974.93009	21.73946	46.61337	26.62857	720.29229	-127.48788	-1834.46851	Labridae	Pseudolabrus	rubicundus	37384023	1	AD	Attracted			
AD12	4	AD_174_173_174_12a.avi	16203	AD_174_173_173_12a.avi	15517	10.80200	Analysis	8.89200	1575.76433	4.69572	5.34363	2212.36024	17.26877	17.59241	5.39952	601.05921	-264.66433	-2112.63306	Triakidae	Mustelus	antarcticus	37017001	1	AD	Attracted			
AD12	5	AD_174_173_174_12a.avi	16383	AD_174_173_173_12a.avi	15697	10.92200	Analysis	9.01200	1327.05369	4.46881	4.63003	2809.90521	8.20362	5.87562	3.07071	400.81278	-10.46416	-2781.15208	Triakidae	Mustelus	antarcticus	37017001	1	AD	Attracted			
AD12	6	AD_174_173_174_12b.avi	10967	AD_174_173_173_12b.avi	10317	18.98267	Analysis	17.07267	379.59250	2.29621	6.44843	1869.96717	18.67393	3.98225	0.64674	581.92876	-140.84170	-1771.52469	Labridae	Notolabrus	tetricus	37384003	1	M	Passing			
AD12	7	AD_174_173_174_12b.avi	11359	AD_174_173_173_12b.avi	10709	19.24400	Analysis	17.33400	272.78474	1.89929	1.47275	1671.56164	27.63665	0.50835	25.34006	663.54054	-401.14916	-1480.84827	Labridae	Notolabrus	tetricus	37384003	1	F	Attracted			
AD12	8	AD_174_173_174_12b.avi	11359	AD_174_173_173_12b.avi	10709	19.24400	Analysis	17.33400	246.49034	2.26633	6.04300	1738.07827	17.81532	22.06513	6.94992	9.98024	-531.67103	-1654.73332	Labridae	Notolabrus	tetricus	37384003	1	F	Passing			
AD12	9	AD_174_173_174_12c.avi	2125	AD_174_173_173_12c.avi	1547	24.59200	Analysis	22.68200	865.39029	4.23993	8.34158	2788.66743	12.12912	11.45657	2.41933	366.56684	-457.11833	-2726.41480	Trygonorrhinidae	Trygonorrhina	fasciata	37027011	1	AD	Passing			
AD12	10	AD_174_173_174_12d.avi	435	AD_174_173_173_12c.avi	17077	34.94533	Analysis	33.03533	747.19282	2.25988	7.87474	1595.51328	20.87942	17.32319	12.71988	541.46446	-173.70440	-1490.73997	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
AD12	11	AD_174_173_174_12d.avi	590	AD_174_173_173_12d.avi	84	35.04867	Analysis	33.13867	747.62310	4.92923	8.97604	3492.26058	10.74625	3.61176	3.96217	559.33439	-333.40935	-3431.01548	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
AD12	12	AD_174_173_174_12d.avi	2294	AD_174_173_173_12d.avi	1788	36.18467	Analysis	34.27467	300.00086	2.79318	1.01324	1621.35423	13.07871	30.72183	8.46480	-334.93117	149.77696	-1579.29652	Monacanthidae	Meuschenia	hippocrepis	37465004	1	AD	Attracted			
AD12	13	AD_174_173_174_12d.avi	2341	AD_174_173_173_12d.avi	1835	36.21600	Analysis	34.30600	253.67095	1.58501	3.89182	2057.85084	2.81906	5.49859	7.36288	-24.93855	98.08885	-2055.36049	Monacanthidae	Meuschenia	hippocrepis	37465004	1	AD	Passing			
AD12	14	AD_174_173_174_12d.avi	2630	AD_174_173_173_12d.avi	2124	36.40867	Analysis	34.49867	323.22450	2.42742	12.50569	1743.04437	20.95807	17.16223	16.13427	606.77938	-143.25245	-1627.72885	Labridae	Notolabrus	tetricus	37384003	1	M	Passing			
AD12	15	AD_174_173_174_12d.avi	9920	AD_174_173_173_12d.avi	9414	41.26867	Analysis	39.35867	203.98022	1.65524	4.36731	1441.39526	19.52918	14.29157	3.11750	462.69528	134.47109	-1358.47374	Serranidae	Caesioperca	sp		1	AD	Passing			
AD12	16	AD_174_173_174_12d.avi	9968	AD_174_173_173_12d.avi	9462	41.30067	Analysis	39.39067	229.63368	2.78298	15.46383	1746.99707	7.50812	29.62189	28.23189	115.79700	-196.72362	-1732.01894	Serranidae	Caesioperca	sp		1	AD	Passing			
AD12	17	AD_174_173_174_12d.avi	11260	AD_174_173_173_12d.avi	10754	42.16200	Analysis	40.25200	230.22999	1.92238	4.00495	1470.91665	20.07504	21.04247	3.28047	453.34812	-222.24406	-1381.54944	Monacanthidae	Meuschenia	scaber	37465005	1	AD	Feeding			
AD12	18	AD_174_173_174_12e.avi	5794	AD_174_173_173_12e.avi	5336	49.96600	Analysis	48.05600	187.52396	3.91513	3.52311	2091.35292	27.50906	28.30296	24.34315	940.36054	-220.96426	-1854.89997	Labridae	Pseudolabrus	rubicundus	37384023	1	AD	Attracted			
AD12	19	AD_174_173_174_12e.avi	11365	AD_174_173_173_12e.avi	10907	53.68000	Analysis	51.77000	322.20372	4.42613	4.03385	2232.47333	13.86987	25.12497	12.81132	-515.08591	145.21059	-2167.38035	Sparidae	Chrysophrys	auratus	37353001	1	AD	Attracted			
AD12	20	AD_174_173_174_12e.avi	11420	AD_174_173_173_12e.avi	10962	53.71667	Analysis	51.80667	270.61699	2.06539	7.72423	1790.77041	16.44722	13.70450	27.45657	449.11899	235.29945	-1717.49380	Sparidae	Chrysophrys	auratus	37353001	1	AD	Attracted			
AD12	21	AD_174_173_174_12e.avi	11422	AD_174_173_173_12e.avi	10964	53.71800	Analysis	51.80800	263.31555	3.22771	6.86059	1507.89708	23.14290	53.55582	5.12587	577.85057	131.58171	-1386.55276	Sparidae	Chrysophrys	auratus	37353001	1	AD	Attracted			
AD12	22	AD_174_173_174_12e.avi	11426	AD_174_173_173_12e.avi	10968	53.72067	Analysis	51.81067	249.55026	1.86195	5.24467	1433.45367	21.54277	20.97487	9.86934	519.71429	-83.36578	-1333.31790	Sparidae	Chrysophrys	auratus	37353001	1	AD	Attracted			
AD12	23	AD_174_173_174_12e.avi	11434	AD_174_173_173_12e.avi	10976	53.72600	Analysis	51.81600	277.33373	1.53987	2.95626	1124.09451	15.95991	39.61594	24.77070	304.92240	-50.56391	-1080.76551	Sparidae	Chrysophrys	auratus	37353001	1	AD	Attracted			
AD12	24	AD_174_173_174_12e.avi	11480	AD_174_173_173_12e.avi	11022	53.75667	Analysis	51.84667	267.94764	1.82835	5.68988	1512.43582	4.50781	24.00309	31.43370	49.63250	108.01238	-1507.75730	Sparidae	Chrysophrys	auratus	37353001	1	AD	Attracted			
AD12	25	AD_174_173_174_12e.avi	11503	AD_174_173_173_12e.avi	11045	53.77200	Analysis	51.86200	253.56252	0.96714	2.49896	1314.79595	5.62983	4.49576	14.42340	-127.14994	-21.66656	-1308.45398	Sparidae	Chrysophrys	auratus	37353001	1	AD	Attracted			
AD12	26	AD_174_173_174_12e.avi	11555	AD_174_173_173_12e.avi	11097	53.80667	Analysis	51.89667	305.56623	1.95331	5.68408	1889.56529	5.53104	12.42882	10.01941	-88.78821	-159.01694	-1880.76773	Sparidae	Chrysophrys	auratus	37353001	1	AD	Attracted			
AD12	27	AD_174_173_174_12e.avi	11563	AD_174_173_173_12e.avi	11105	53.81200	Analysis	51.90200	285.08723	0.99547	1.02063	1328.61753	8.11730	3.71206	24.26994	183.61410	-38.47108	-1315.30619	Sparidae	Chrysophrys	auratus	37353001	1	AD	Attracted			
AD12	28	AD_174_173_174_12e.avi	11613	AD_174_173_173_12e.avi	11155	53.84533	Analysis	51.93533	349.92745	2.13220	6.09583	1901.41749	15.69228	8.38092	16.73564	450.45710	248.13327	-1830.54821	Sparidae	Chrysophrys	auratus	37353001	1	AD	Attracted			
AD12	29	AD_174_173_174_12e.avi	11624	AD_174_173_173_12e.avi	11166	53.85267	Analysis	51.94267	236.78822	0.51350	4.97535	719.24354	14.51952	5.37431	5.37696	86.60477	158.16273	-696.27252	Sparidae	Chrysophrys	auratus	37353001	1	AD	Attracted			
AD12	30	AD_174_173_174_12e.avi	11624	AD_174_173_173_12e.avi	11166	53.85267	Analysis	51.94267	205.28474	4.39343	4.19499	1949.65051	23.29725	37.45915	0.11372	771.04448	-8.33002	-1790.68650	Sparidae	Chrysophrys	auratus	37353001	1	AD	Attracted			
AD12	31	AD_174_173_174_12e.avi	11625	AD_174_173_173_12e.avi	11167	53.85333	Analysis	51.94333	286.95850	1.24233	3.13202	1620.95789	12.20267	6.22415	11.73229	-80.82915	-332.95148	-1584.33407	Sparidae	Chrysophrys	auratus	37353001	1	AD	Attracted			
AD12	32	AD_174_173_174_12e.avi	11632	AD_174_173_173_12e.avi	11174	53.85800	Analysis	51.94800	369.20108	3.10512	3.19873	1829.18999	15.08092	26.05317	9.47604	412.91657	236.65121	-1766.19142	Sparidae	Chrysophrys	auratus	37353001	1	AD	Attracted			
AD12	33	AD_174_173_174_12e.avi	11928	AD_174_173_173_12e.avi	11470	54.05533	Analysis	52.14533	227.49118	2.25586	4.86013	1398.17311	23.04254	41.78152	24.07883	531.45024	130.61319	-1286.61917	Sparidae	Chrysophrys	auratus	37353001	1	AD	Attracted			
AD12	34	AD_174_173_174_12e.avi	13954	AD_174_173_173_12e.avi	13496	55.40600	Analysis	53.49600	222.72888	0.80467	2.02573	992.10861	18.58674	7.02384	23.62038	302.65215	91.64996	-940.36241	Monacanthidae	Meuschenia	hippocrepis	37465004	1	AD	Attracted			
AD12	35	AD_174_173_174_12e.avi	16343	AD_174_173_173_12e.avi	15885	56.99867	Analysis	55.08867	214.28252	3.53922	2.53585	1870.24351	6.02257	29.72787	4.59057	-168.02038	101.36036	-1859.92097	Monacanthidae	Meuschenia	hippocrepis	37465004	1	AD	Passing			
AD18	0	AD_174_173_174_18a.avi	4004	AD_174_173_173_18a.avi	4288	2.66933	Analysis	0.77000	322.70804	1.23164	1.05082	1361.16717	22.97718	9.12466	3.69923	-328.48775	417.64813	-1253.17274	Carangidae	Pseudocaranx	spp.		1	AD	Passing			
AD18	1	AD_174_173_174_18a.avi	4025	AD_174_173_173_18a.avi	4309	2.68333	Analysis	0.78400	278.57576	1.82321	4.06655	1478.69175	28.11470	20.45556	18.46968	-562.87501	410.76044	-1304.21504	Carangidae	Pseudocaranx	spp.		1	AD	Passing			
AD18	2	AD_174_173_174_18a.avi	4924	AD_174_173_173_18a.avi	5208	3.28267	Analysis	1.38333	204.65817	2.50302	3.18138	1888.45854	23.67109	8.06482	24.97441	-743.47214	-148.66087	-1729.57359	Pomacentridae	Parma	victoriae	37372006	1	AD	Attracted			
AD18	3	AD_174_173_174_18a.avi	13314	AD_174_173_173_18a.avi	13598	8.87600	Analysis	6.97667	196.85578	3.93730	2.38769	2345.33099	10.55722	20.19989	4.16154	245.40226	352.73878	-2305.63018	Serranidae	Caesioperca	sp		1	AD	Passing			
AD18	4	AD_174_173_174_18a.avi	13378	AD_174_173_173_18a.avi	13662	8.91867	Analysis	7.01933	164.44302	3.53377	7.24771	3225.48887	9.20216	0.18911	16.96712	-515.48336	18.48774	-3183.97764	Serranidae	Caesioperca	sp		1	AD	Passing			
AD18	5	AD_174_173_174_18a.avi	13483	AD_174_173_173_18a.avi	13767	8.98867	Analysis	7.08933	172.85175	2.30238	1.94284	2091.49877	4.43035	13.32112	14.31655	1.60690	-161.55452	-2085.24930	Serranidae	Caesioperca	sp		1	AD	Passing			
AD18	6	AD_174_173_174_18a.avi	13585	AD_174_173_173_18a.avi	13869	9.05667	Analysis	7.15733	210.16624	4.20425	2.35450	3468.29130	16.05892	0.20543	10.54940	578.58504	765.32565	-3332.95073	Serranidae	Caesioperca	sp		1	AD	Passing			
AD18	7	AD_174_173_174_18b.avi	1892	AD_174_173_173_18b.avi	2176	12.63667	Analysis	10.73733	220.00398	4.63107	3.60832	2527.11058	5.97193	20.41403	5.12329	-245.31948	94.58999	-2513.39590	Monacanthidae	Meuschenia	flavolineata	37465035	1	AD	Attracted			
AD18	8	AD_174_173_174_18b.avi	3075	AD_174_173_173_18b.avi	3359	13.42533	Analysis	11.52600	308.57120	3.26465	2.15485	2814.59586	1.18228	10.02961	2.26998	-57.03177	-10.95359	-2813.99667	Monacanthidae	Meuschenia	hippocrepis	37465004	1	AD	Passing			
AD18	9	AD_174_173_174_18b.avi	3188	AD_174_173_173_18b.avi	3472	13.50067	Analysis	11.60133	318.08389	4.79038	7.64880	2775.51413	5.68481	16.82743	3.26932	-273.71064	-25.87668	-2761.86379	Girellidae	Girella	zebra		1	AD	Passing			
AD18	10	AD_174_173_174_18b.avi	3244	AD_174_173_173_18b.avi	3528	13.53800	Analysis	11.63867	378.04008	4.05408	4.85220	3042.43235	1.98638	12.01648	19.88513	81.10488	67.40228	-3040.60414	Girellidae	Girella	zebra		1	AD	Passing			
AD18	11	AD_174_173_174_18b.avi	3250	AD_174_173_173_18b.avi	3534	13.54200	Analysis	11.64267	240.36013	4.62423	3.69626	2069.41526	28.36216	37.14961	11.18819	-942.07968	-280.88379	-1821.00788	Monacanthidae	Meuschenia	hippocrepis	37465004	1	AD	Passing			
AD18	12	AD_174_173_174_18b.avi	3272	AD_174_173_173_18b.avi	3556	13.55667	Analysis	11.65733	323.77412	3.08601	1.88443	2108.85801	19.59111	10.32689	15.27057	706.84147	-19.53806	-1986.77515	Cheilodactylidae	Cheilodactylus	nigripes		1	AD	Passing			
AD18	13	AD_174_173_174_18b.avi	3302	AD_174_173_173_18b.avi	3586	13.57667	Analysis	11.67733	227.67849	4.94600	3.88086	2741.15019	20.72092	6.05002	6.43366	-950.03210	-195.12754	-2563.83865	Monacanthidae	Meuschenia	flavolineata	37465035	1	AD	Passing			
