OpCode	PeriodIndex	Period	FilenameStart	FrameStart	TimeStart	FilenameEnd	FrameEnd	TimeEnd	HasEnd
AD12	0	Analysis	AD_174_173_174_12a.avi	2865	1.91000	AD_174_173_174_12f.avi	1537	58.55200	1
AD18	0	Analysis	AD_174_173_174_18a.avi	2849	1.89933	AD_174_173_174_18f.avi	7666	61.96467	1
AD33	0	Analysis	AD_174_173_174_33a.avi	2165	1.44333	AD_174_173_174_33f.avi	6493	61.48800	1
AD37	0	Analysis	AD_174_173_174_37a.avi	2560	1.70667	AD_174_173_174_37f.avi	6649	61.75200	1
AD41	0	Analysis	AD_174_173_174_41a.avi	2918	1.94533	AD_174_173_174_41f.avi	7431	62.11333	1
AD06	0	Analysis	AD_174_173_174_6a.avi	5033	3.35533	AD_174_173_174_6f.avi	9382	63.46200	1
AD67	0	Analysis	AD_174_173_174_67a.avi	2269	1.51267	AD_174_173_174_67f.avi	5891	61.55067	1
AD74	0	Analysis	AD_174_173_174_74a.avi	4111	2.74067	AD_174_173_174_74f.avi	8270	62.80067	1
AD81	0	Analysis	AD_174_173_174_81a.avi	2979	1.98600	AD_174_173_174_81f.avi	7428	62.21533	1
AD84	0	Analysis	AD_174_173_174_84a.avi	5130	3.42000	AD_174_173_174_84f.avi	8713	63.48800	1
AD87	0	Analysis	AD_174_173_174_87a.avi	3002	2.00133	AD_174_173_174_87f.avi	7336	62.08200	1
AD09	0	Analysis	AD_174_173_174_9a.avi	5124	3.41600	AD_174_173_174_9f.avi	8776	63.52200	1
AD13	0	Analysis	AD_178_177_178_13a.avi	6524	4.34933	AD_178_177_178_13f.avi	11284	64.37733	1
AD14	0	Analysis	AD_178_177_178_14a.avi	4322	2.88133	AD_178_177_178_14g.avi	9268	63.37000	1
AD20	0	Analysis	AD_178_177_178_20a.avi	4573	3.04867	AD_178_177_178_20f.avi	8830	63.18200	1
AD27	0	Analysis	AD_178_177_178_27a.avi	6467	4.31133	AD_178_177_178_27f.avi	11850	64.66533	1
