Dot Point Measurements

Generated: Monday 21 August 2023 13:46:52

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare									Radius %
PCB12_1_01_Left_MAH00193.MP4_0003079.jpg	      0		940	1489													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		54.4
PCB12_1_01_Left_MAH00193.MP4_0003079.jpg	      0		747	364													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		77.8
PCB12_1_01_Left_MAH00193.MP4_0003079.jpg	      0		1021	1875													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		100.0
PCB12_1_01_Left_MAH00193.MP4_0003079.jpg	      0		945	1446													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		49.6
PCB12_1_01_Left_MAH00193.MP4_0003079.jpg	      0		1005	554													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		58.4
PCB12_1_01_Left_MAH00193.MP4_0003079.jpg	      0		772	1408													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		44.3
PCB12_1_01_Left_MAH00193.MP4_0003079.jpg	      0		932	1058													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		11.1
PCB12_1_01_Left_MAH00193.MP4_0003079.jpg	      0		984	1016													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		16.7
PCB12_1_01_Left_MAH00193.MP4_0003079.jpg	      0		900	409													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		72.2
PCB12_1_01_Left_MAH00193.MP4_0003079.jpg	      0		646	1098													Unscorable						00000001		23.8
PCB12_1_01_Left_MAH00193.MP4_0003079.jpg	      0		832	621													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		47.4
PCB13_1_01_Left_MAH01201.MP4_0063636.jpg	      0		1066	1454													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		56.8
PCB13_1_01_Left_MAH01201.MP4_0063636.jpg	      0		596	1305													Unscorable						00000001		36.9
PCB13_1_01_Left_MAH01201.MP4_0063636.jpg	      0		609	1687													Unscorable						00000001		74.0
PCB13_1_01_Left_MAH01201.MP4_0063636.jpg	      0		639	1869													Sessile invertebrates						00000002		92.1
PCB13_1_01_Left_MAH01201.MP4_0063636.jpg	      0		1045	420													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		67.0
PCB13_1_01_Left_MAH01201.MP4_0063636.jpg	      0		866	699													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		33.0
PCB13_1_01_Left_MAH01201.MP4_0063636.jpg	      0		806	1805													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		84.4
PCB13_1_01_Left_MAH01201.MP4_0063636.jpg	      0		594	706													Unscorable						00000001		35.8
PCB13_1_01_Left_MAH01201.MP4_0063636.jpg	      0		603	953													Unscorable						00000001		18.2
PCB13_1_01_Left_MAH01201.MP4_0063636.jpg	      0		1072	996													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		31.5
PCB13_1_01_Left_MAH01201.MP4_0063636.jpg	      0		547	1146													Unscorable						00000001		28.1
PCB13_1_01_Left_MAH01201.MP4_0063636.jpg	      0		545	1228													Unscorable						00000001		33.7
PCB13_1_01_Left_MAH01201.MP4_0063636.jpg	      0		822	45													Cnidaria	Corals	Black & Octocorals	Branching (3D)			11168902		100.0
PCB13_1_01_Left_MAH01201.MP4_0063636.jpg	      0		1016	334													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		74.1
PCB13_1_01_Left_MAH01201.MP4_0063636.jpg	      0		589	1591													Sessile invertebrates						00000002		64.8
PCB13_1_01_Left_MAH01201.MP4_0063636.jpg	      0		630	891													Unscorable						00000001		18.5
PCB13_1_01_Left_MAH01201.MP4_0063636.jpg	      0		745	380													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		64.9
PCB13_1_01_Left_MAH01201.MP4_0063636.jpg	      0		997	799													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		31.6
PCB13_1_01_Left_MAH01201.MP4_0063636.jpg	      0		929	907													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		19.1
PCB13_1_01_Left_MAH01201.MP4_0063636.jpg	      0		702	763													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		25.7
PCB16_1_01_Left_MAH00158.MP4_0031193.jpg	      0		687	1297													Unscorable						00000001		39.9
PCB16_1_01_Left_MAH00158.MP4_0031193.jpg	      0		588	1596													Unscorable						00000001		74.2
PCB16_1_01_Left_MAH00158.MP4_0031193.jpg	      0		1071	75													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		100.0
PCB16_1_01_Left_MAH00158.MP4_0031193.jpg	      0		606	718													Unscorable						00000001		34.3
PCB16_1_01_Left_MAH00158.MP4_0031193.jpg	      0		1065	1456													Sessile invertebrates						00000002		61.2
PCB16_1_01_Left_MAH00158.MP4_0031193.jpg	      0		970	100													Sessile invertebrates						00000002		94.8
PCB16_1_01_Left_MAH00158.MP4_0031193.jpg	      0		633	1291													Unscorable						00000001		41.8
PCB16_1_01_Left_MAH00158.MP4_0031193.jpg	      0		808	615													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		37.1
PCB16_1_01_Left_MAH00158.MP4_0031193.jpg	      0		1033	1737													Unscorable						00000001		88.7
PCB16_1_01_Left_MAH00158.MP4_0031193.jpg	      0		625	794													Unscorable						00000001		27.1
PCB16_1_01_Left_MAH00158.MP4_0031193.jpg	      0		821	489													Cnidaria	Corals	Black & Octocorals	Branching (3D)			11168902		50.8
PCB16_1_01_Left_MAH00158.MP4_0031193.jpg	      0		670	1702													Unscorable						00000001		83.1
PCB16_1_01_Left_MAH00158.MP4_0031193.jpg	      0		655	744													Unscorable						00000001		28.8
PCB16_1_01_Left_MAH00158.MP4_0031193.jpg	      0		1019	1512													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		64.8
PCB16_1_01_Left_MAH00158.MP4_0031193.jpg	      0		883	1100													Unscorable						00000001		17.6
PCB16_1_01_Left_MAH00158.MP4_0031193.jpg	      0		810	629													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		35.5
PCB16_1_01_Left_MAH00158.MP4_0031193.jpg	      0		740	92													Unscorable						00000001		94.4
PCB16_1_01_Left_MAH00158.MP4_0031193.jpg	      0		826	935													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		2.5
PCB16_1_01_Left_MAH00158.MP4_0031193.jpg	      0		791	1323													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		40.3
PCB16_1_01_Left_MAH00158.MP4_0031193.jpg	      0		984	884													Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		20.0
PCB21_1_01_Left_MAH00291.MP4_0030605.jpg	      0		871	391													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		94.6
PCB21_1_01_Left_MAH00291.MP4_0030605.jpg	      0		668	606													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		66.7
PCB21_1_01_Left_MAH00291.MP4_0030605.jpg	      0		1036	722													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		56.9
PCB21_1_01_Left_MAH00291.MP4_0030605.jpg	      0		968	1550													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		75.0
PCB21_1_01_Left_MAH00291.MP4_0030605.jpg	      0		981	1276													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		40.4
PCB21_1_01_Left_MAH00291.MP4_0030605.jpg	      0		688	1441													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		58.7
PCB21_1_01_Left_MAH00291.MP4_0030605.jpg	      0		631	1341													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		49.0
PCB21_1_01_Left_MAH00291.MP4_0030605.jpg	      0		719	1578													Sponges	Massive forms	Simple				10000904		76.7
PCB21_1_01_Left_MAH00291.MP4_0030605.jpg	      0		582	1686													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		96.7
PCB21_1_01_Left_MAH00291.MP4_0030605.jpg	      0		607	482													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		86.3
PCB21_1_01_Left_MAH00291.MP4_0030605.jpg	      0		788	1414													Unscorable						00000001		52.2
PCB21_1_01_Left_MAH00291.MP4_0030605.jpg	      0		854	484													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		81.2
PCB21_1_01_Left_MAH00291.MP4_0030605.jpg	      0		1012	380													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		100.0
PCB21_1_01_Left_MAH00291.MP4_0030605.jpg	      0		642	1264													Sessile invertebrates						00000002		39.0
PCB21_1_01_Left_MAH00291.MP4_0030605.jpg	      0		903	772													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		41.9
PCB21_1_01_Left_MAH00291.MP4_0030605.jpg	      0		800	1190													Unscorable						00000001		20.2
PCB21_1_01_Left_MAH00291.MP4_0030605.jpg	      0		1053	513													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		84.2
PCB21_1_01_Left_MAH00291.MP4_0030605.jpg	      0		623	1495													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		69.1
PCB21_1_01_Left_MAH00291.MP4_0030605.jpg	      0		775	765													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		41.1
PCB21_1_01_Left_MAH00291.MP4_0030605.jpg	      0		1022	1646													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		90.5
PCB25_1_01_Left_MAH00296.MP4_0044322.jpg	      0		915	1071													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		17.8
PCB25_1_01_Left_MAH00296.MP4_0044322.jpg	      0		1048	75													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		95.2
PCB25_1_01_Left_MAH00296.MP4_0044322.jpg	      0		1001	595													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		40.6
PCB25_1_01_Left_MAH00296.MP4_0044322.jpg	      0		762	58													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		94.3
PCB25_1_01_Left_MAH00296.MP4_0044322.jpg	      0		662	18													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		100.0
PCB25_1_01_Left_MAH00296.MP4_0044322.jpg	      0		729	541													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		43.4
PCB25_1_01_Left_MAH00296.MP4_0044322.jpg	      0		1040	1533													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		68.9
PCB25_1_01_Left_MAH00296.MP4_0044322.jpg	      0		939	360													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		62.6
PCB25_1_01_Left_MAH00296.MP4_0044322.jpg	      0		590	1495													Unscorable						00000001		66.2
PCB25_1_01_Left_MAH00296.MP4_0044322.jpg	      0		656	1369													Unscorable						00000001		50.9
PCB25_1_01_Left_MAH00296.MP4_0044322.jpg	      0		825	1823													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		96.3
PCB25_1_01_Left_MAH00296.MP4_0044322.jpg	      0		954	730													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		25.4
PCB25_1_01_Left_MAH00296.MP4_0044322.jpg	      0		853	334													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		64.3
PCB25_1_01_Left_MAH00296.MP4_0044322.jpg	      0		705	1805													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		95.3
PCB25_1_01_Left_MAH00296.MP4_0044322.jpg	      0		558	1375													Unscorable						00000001		56.2
PCB25_1_01_Left_MAH00296.MP4_0044322.jpg	      0		650	1445													Unscorable						00000001		58.8
PCB25_1_01_Left_MAH00296.MP4_0044322.jpg	      0		900	1204													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		30.5
PCB25_1_01_Left_MAH00296.MP4_0044322.jpg	      0		959	288													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		70.6
PCB25_1_01_Left_MAH00296.MP4_0044322.jpg	      0		851	965													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		4.4
PCB25_1_01_Left_MAH00296.MP4_0044322.jpg	      0		1003	1519													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		66.2
PCB28_1_01_Left_MAH01197.MP4_0043972.jpg	      0		850	1688													Unscorable						00000001		53.8
PCB28_1_01_Left_MAH01197.MP4_0043972.jpg	      0		693	758													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		37.9
PCB28_1_01_Left_MAH01197.MP4_0043972.jpg	      0		1052	1681													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		57.6
PCB28_1_01_Left_MAH01197.MP4_0043972.jpg	      0		854	1305													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		17.2
PCB28_1_01_Left_MAH01197.MP4_0043972.jpg	      0		1055	442													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		70.1
PCB28_1_01_Left_MAH01197.MP4_0043972.jpg	      0		902	96													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		100.0
PCB28_1_01_Left_MAH01197.MP4_0043972.jpg	      0		589	774													Unscorable						00000001		40.9
PCB28_1_01_Left_MAH01197.MP4_0043972.jpg	      0		952	1519													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		39.6
PCB28_1_01_Left_MAH01197.MP4_0043972.jpg	      0		935	1772													Unscorable						00000001		62.8
PCB28_1_01_Left_MAH01197.MP4_0043972.jpg	      0		735	637													Sessile invertebrates						00000002		48.3
PCB28_1_01_Left_MAH01197.MP4_0043972.jpg	      0		640	1131													Unscorable						00000001		17.3
PCB28_1_01_Left_MAH01197.MP4_0043972.jpg	      0		821	589													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		52.2
PCB28_1_01_Left_MAH01197.MP4_0043972.jpg	      0		820	1337													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		19.9
PCB28_1_01_Left_MAH01197.MP4_0043972.jpg	      0		698	1911													Unscorable						00000001		76.1
PCB28_1_01_Left_MAH01197.MP4_0043972.jpg	      0		793	1884													Cnidaria	Corals	Black & Octocorals	Branching (3D)			11168902		72.6
PCB28_1_01_Left_MAH01197.MP4_0043972.jpg	      0		791	1798													Cnidaria	Corals	Black & Octocorals	Branching (3D)			11168902		64.3
PCB28_1_01_Left_MAH01197.MP4_0043972.jpg	      0		913	760													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		36.8
PCB28_1_01_Left_MAH01197.MP4_0043972.jpg	      0		831	263													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		83.6
PCB28_1_01_Left_MAH01197.MP4_0043972.jpg	      0		855	706													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		41.0
PCB28_1_01_Left_MAH01197.MP4_0043972.jpg	      0		607	1560													Unscorable						00000001		46.1
PCB29_1_01_Left_MAH00198.MP4_0043176.jpg	      0		589	1452													Sessile invertebrates						00000002		63.5
PCB29_1_01_Left_MAH00198.MP4_0043176.jpg	      0		827	170													Sessile invertebrates						00000002		74.7
PCB29_1_01_Left_MAH00198.MP4_0043176.jpg	      0		850	189													Substrate	Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)			82001012		72.7
PCB29_1_01_Left_MAH00198.MP4_0043176.jpg	      0		1057	859													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		22.8
PCB29_1_01_Left_MAH00198.MP4_0043176.jpg	      0		709	592													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		33.8
PCB29_1_01_Left_MAH00198.MP4_0043176.jpg	      0		1018	970													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		20.2
PCB29_1_01_Left_MAH00198.MP4_0043176.jpg	      0		827	1063													Unscorable						00000001		17.8
PCB29_1_01_Left_MAH00198.MP4_0043176.jpg	      0		579	1648													Sessile invertebrates						00000002		82.8
PCB29_1_01_Left_MAH00198.MP4_0043176.jpg	      0		908	714													Substrate	Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)			82001012		19.7
PCB29_1_01_Left_MAH00198.MP4_0043176.jpg	      0		1027	1014													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		23.2
PCB29_1_01_Left_MAH00198.MP4_0043176.jpg	      0		989	1408													Sessile invertebrates						00000002		55.6
PCB29_1_01_Left_MAH00198.MP4_0043176.jpg	      0		764	1569													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		70.5
PCB29_1_01_Left_MAH00198.MP4_0043176.jpg	      0		973	434													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		49.3
PCB29_1_01_Left_MAH00198.MP4_0043176.jpg	      0		888	154													Substrate	Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)			82001012		76.5
PCB29_1_01_Left_MAH00198.MP4_0043176.jpg	      0		561	1817													Sessile invertebrates						00000002		100.0
PCB29_1_01_Left_MAH00198.MP4_0043176.jpg	      0		955	380													Substrate	Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)			82001012		54.4
PCB29_1_01_Left_MAH00198.MP4_0043176.jpg	      0		941	695													Substrate	Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)			82001012		22.9
PCB29_1_01_Left_MAH00198.MP4_0043176.jpg	      0		900	557													Substrate	Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)			82001012		35.2
PCB29_1_01_Left_MAH00198.MP4_0043176.jpg	      0		739	1262													Substrate	Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)			82001012		39.7
PCB29_1_01_Left_MAH00198.MP4_0043176.jpg	      0		677	887													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		16.7
PCB2_1_01_Left_MAH00202.MP4_0059637.jpg	      0		1005	1697													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		78.8
PCB2_1_01_Left_MAH00202.MP4_0059637.jpg	      0		738	112													Sessile invertebrates						00000002		75.8
PCB2_1_01_Left_MAH00202.MP4_0059637.jpg	      0		1006	826													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		19.2
PCB2_1_01_Left_MAH00202.MP4_0059637.jpg	      0		793	565													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		32.0
PCB2_1_01_Left_MAH00202.MP4_0059637.jpg	      0		677	74													Sessile invertebrates						00000002		80.2
PCB2_1_01_Left_MAH00202.MP4_0059637.jpg	      0		1049	1367													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		50.1
PCB2_1_01_Left_MAH00202.MP4_0059637.jpg	      0		610	44													Unscorable						00000001		84.4
PCB2_1_01_Left_MAH00202.MP4_0059637.jpg	      0		707	611													Sessile invertebrates						00000002		29.5
PCB2_1_01_Left_MAH00202.MP4_0059637.jpg	      0		965	1584													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		67.3
PCB2_1_01_Left_MAH00202.MP4_0059637.jpg	      0		558	1591													Unscorable						00000001		71.2
PCB2_1_01_Left_MAH00202.MP4_0059637.jpg	      0		906	1116													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		22.6
PCB2_1_01_Left_MAH00202.MP4_0059637.jpg	      0		735	1857													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		92.5
PCB2_1_01_Left_MAH00202.MP4_0059637.jpg	      0		997	1565													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		66.3
PCB2_1_01_Left_MAH00202.MP4_0059637.jpg	      0		1004	281													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		61.7
PCB2_1_01_Left_MAH00202.MP4_0059637.jpg	      0		542	1902													Unscorable						00000001		100.0
PCB2_1_01_Left_MAH00202.MP4_0059637.jpg	      0		1045	933													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		21.9
PCB2_1_01_Left_MAH00202.MP4_0059637.jpg	      0		865	18													Sessile invertebrates						00000002		84.5
PCB2_1_01_Left_MAH00202.MP4_0059637.jpg	      0		636	1164													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		31.0
PCB2_1_01_Left_MAH00202.MP4_0059637.jpg	      0		615	612													Sessile invertebrates						00000002		33.7
PCB2_1_01_Left_MAH00202.MP4_0059637.jpg	      0		940	29													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		84.1
PCB30_1_01_Left_MAH00177.MP4_0000058.jpg	      0		1063	1646													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		60.0
PCB30_1_01_Left_MAH00177.MP4_0000058.jpg	      0		892	1069													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		12.0
PCB30_1_01_Left_MAH00177.MP4_0000058.jpg	      0		1055	747													Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		42.7
PCB30_1_01_Left_MAH00177.MP4_0000058.jpg	      0		623	1628													Unscorable						00000001		53.1
PCB30_1_01_Left_MAH00177.MP4_0000058.jpg	      0		642	840													Unscorable						00000001		26.6
PCB30_1_01_Left_MAH00177.MP4_0000058.jpg	      0		556	62													Unscorable						00000001		100.0
PCB30_1_01_Left_MAH00177.MP4_0000058.jpg	      0		562	975													Unscorable						00000001		22.4
