OpCode	ExportVersion	DateTimeCreate	PictureDirectory	EMObs
WE01	1.09	2023 11 01 16:11:33	E:\20210603_Port_Fairy_Wave_Gen_BRUVS\BRUVS\	WE01.EMObs
WE02	1.09	2023 11 01 16:11:33	E:\20210603_Port_Fairy_Wave_Gen_BRUVS\BRUVS\	WE02.EMObs
WE05	1.09	2023 11 01 16:11:33	E:\20210603_Port_Fairy_Wave_Gen_BRUVS\BRUVS\	WE05.EMObs
WE06	1.09	2023 11 01 16:11:33	E:\20210603_Port_Fairy_Wave_Gen_BRUVS\BRUVS\	WE06.EMObs
WE07	1.09	2023 11 01 16:11:33	E:\20210603_Port_Fairy_Wave_Gen_BRUVS\BRUVS\	WE07.EMObs
WE09	1.09	2023 11 01 16:11:33	E:\20210603_Port_Fairy_Wave_Gen_BRUVS\BRUVS\	WE09.EMObs
WE10	1.09	2023 11 01 16:11:33	G:\BRUVS\	WE10.EMObs
WE11	1.09	2023 11 01 16:11:33	G:\BRUVS\	WE11.EMObs
WE12	1.09	2023 11 01 16:11:33	G:\BRUVS\	WE12.EMObs
WE13	1.09	2023 11 01 16:11:33	G:\BRUVS\	WE13.EMObs
WE14	1.09	2023 11 01 16:11:33	G:\BRUVS\	WE14.EMObs
WE15	1.09	2023 11 01 16:11:33	G:\BRUVS\	WE15.EMObs
WE16	1.09	2023 11 01 16:11:33	G:\BRUVS\	WE16.EMObs
WE17	1.09	2023 11 01 16:11:33	G:\BRUVS\	WE17.EMObs
WE18	1.09	2023 11 01 16:11:33	G:\BRUVS\	WE18.EMObs
WE19	1.09	2023 11 01 16:11:33	G:\BRUVS\	WE19.EMObs
WE20	1.09	2023 11 01 16:11:33	G:\BRUVS\	WE20.EMObs
WE21	1.09	2023 11 01 16:11:33	G:\BRUVS\	WE21.EMObs
WE22	1.09	2023 11 01 16:11:33	G:\BRUVS\	WE22.EMObs
WE23	1.09	2023 11 01 16:11:33	G:\BRUVS\	WE23.EMObs
WE24	1.09	2023 11 01 16:11:33	G:\BRUVS\	WE24.EMObs
WE25	1.09	2023 11 01 16:11:33	G:\BRUVS\	WE25.EMObs
WEER1	1.09	2023 11 01 16:11:33	G:\BRUVS\	WEER1.EMObs
WEER2	1.09	2023 11 01 16:11:33	G:\BRUVS\	WEER2.EMObs
