OpCode	ExportVersion	DateTimeCreate	PictureDirectory	EMObs
DeepReef_Butlers_33	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\all_avi\	DeepReef_Butlers_33_26032015_JH.EMObs
DeepReef_Butlers_34	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\all_avi\	DeepReef_Butlers_34_24032015_JH.EMObs
DeepReef_Butlers_35	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\all_avi\	DeepReef_Butlers_35_24032015_JH.EMObs
DeepReef_Butlers_36	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\all_avi\	DeepReef_Butlers_36_26032015_JH.EMObs
DeepReef_Butlers_37	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\all_avi\	DeepReef_Butlers_37_26032015.EMObs
DeepReef_Butlers_38	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\all_avi\	DeepReef_Butlers_38_25032015_JH.EMObs
DeepReef_Butlers_39	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\all_avi\	DeepReef_Butlers_39_26032015_JH.EMObs
DeepReef_Butlers_40	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\all_avi\	DeepReef_Butlers_40_24032015.EMObs
DeepReef_Butlers_42	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\all_avi\	DeepReef_Butlers_41_10032015_JH.EMObs
DeepReef_Butlers_43	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\all_avi\	DeepReef_Butlers_43_10032015_JH.EMObs
DeepReef_Butlers_44	1.07	2017 12 07 09:07:20	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\all_avi\	DeepReef_Butlers_44_26032015_JH.EMObs
