OpCode	Camera	MovieSeqIndex	StartTimeOffset	Format	Filename	Frames	Rate
DR_R1	0	0	0.00000	0	GH015896.MP4	63420	59.94006
DR_R1	0	0	0.00000	0	GH025896.MP4	63420	59.94006
DR_R1	0	0	0.00000	0	GH035896.MP4	63420	59.94006
DR_R1	0	0	0.00000	0	GH045896.MP4	61207	59.94006
DR_R2	0	0	0.00000	0	GH018866.MP4	63420	59.94006
DR_R2	0	0	0.00000	0	GH028866.MP4	63420	59.94006
DR_R2	0	0	0.00000	0	GH038866.MP4	63420	59.94006
DR_R2	0	0	0.00000	0	GH048866.MP4	45098	59.94006
DR_R3	0	0	0.00000	0	GH018708.MP4	4941	59.94006
DR_R3	0	0	0.00000	0	GH018709.MP4	63420	59.94006
DR_R3	0	0	0.00000	0	GH028709.MP4	63420	59.94006
DR_R3	0	0	0.00000	0	GH038709.MP4	63420	59.94006
DR_R3	0	0	0.00000	0	GH048709.MP4	10663	59.94006
DR_R4	0	0	0.00000	0	GH018707.MP4	63420	59.94006
DR_R4	0	0	0.00000	0	GH028707.MP4	63420	59.94006
DR_R4	0	0	0.00000	0	GH038707.MP4	63420	59.94006
DR_R4	0	0	0.00000	0	GH048707.MP4	63420	59.94006
DR_R4	0	0	0.00000	0	GH058707.MP4	30510	59.94006
DR_R5	0	0	0.00000	0	GH018810.MP4	63420	59.94006
DR_R5	0	0	0.00000	0	GH028810.MP4	63420	59.94006
DR_R5	0	0	0.00000	0	GH038810.MP4	63420	59.94006
DR_R5	0	0	0.00000	0	GH048810.MP4	63420	59.94006
DR_R5	0	0	0.00000	0	GH058810.MP4	59476	59.94006
DR_R6	0	0	0.00000	0	GH014186.MP4	63420	59.94006
DR_R6	0	0	0.00000	0	GH024186.MP4	63420	59.94006
DR_R6	0	0	0.00000	0	GH034186.MP4	63420	59.94006
DR_R6	0	0	0.00000	0	GH044186.MP4	63420	59.94006
DR_R6	0	0	0.00000	0	GH054186.MP4	3083	59.94006
DR_S1	0	0	0.00000	0	GH018865.MP4	63420	59.94006
DR_S1	0	0	0.00000	0	GH028865.MP4	63420	59.94006
DR_S1	0	0	0.00000	0	GH038865.MP4	63420	59.94006
DR_S1	0	0	0.00000	0	GH048865.MP4	63420	59.94006
DR_S1	0	0	0.00000	0	GH058865.MP4	18163	59.94006
DR_S2	0	0	0.00000	0	GH015897.MP4	63420	59.94006
DR_S2	0	0	0.00000	0	GH025897.MP4	63420	59.94006
DR_S2	0	0	0.00000	0	GH035897.MP4	63420	59.94006
DR_S2	0	0	0.00000	0	GH045897.MP4	51772	59.94006
DR_S3	0	0	0.00000	0	GH018812.MP4	63420	59.94006
DR_S3	0	0	0.00000	0	GH028812.MP4	63420	59.94006
DR_S3	0	0	0.00000	0	GH038812.MP4	63420	59.94006
DR_S3	0	0	0.00000	0	GH048812.MP4	44787	59.94006
DR_S4	0	0	0.00000	0	GH018642.MP4	63420	59.94006
DR_S4	0	0	0.00000	0	GH028642.MP4	63420	59.94006
DR_S4	0	0	0.00000	0	GH038642.MP4	63420	59.94006
DR_S4	0	0	0.00000	0	GH048642.MP4	45409	59.94006
DR_S5	0	0	0.00000	0	GH014187.MP4	63420	59.94006
DR_S5	0	0	0.00000	0	GH024187.MP4	63420	59.94006
DR_S5	0	0	0.00000	0	GH034187.MP4	63420	59.94006
DR_S5	0	0	0.00000	0	GH044187.MP4	40854	59.94006
DR_S6	0	0	0.00000	0	GH018641.MP4	63420	59.94006
DR_S6	0	0	0.00000	0	GH028641.MP4	63420	59.94006
DR_S6	0	0	0.00000	0	GH038641.MP4	63420	59.94006
DR_S6	0	0	0.00000	0	GH048641.MP4	40832	59.94006
NN_R10	0	0	0.00000	0	GH018864.MP4	63420	59.94006
NN_R10	0	0	0.00000	0	GH028864.MP4	63420	59.94006
NN_R10	0	0	0.00000	0	GH038864.MP4	63420	59.94006
NN_R10	0	0	0.00000	0	GH048864.MP4	63420	59.94006
NN_R10	0	0	0.00000	0	GH058864.MP4	51812	59.94006
NN_R11	0	0	0.00000	0	GH014185.MP4	63420	59.94006
NN_R11	0	0	0.00000	0	GH024185.MP4	63420	59.94006
NN_R11	0	0	0.00000	0	GH034185.MP4	39591	59.94006
NN_R12	0	0	0.00000	0	GH018861.MP4	63420	59.94006
NN_R12	0	0	0.00000	0	GH028861.MP4	63420	59.94006
NN_R12	0	0	0.00000	0	GH038861.MP4	63420	59.94006
NN_R12	0	0	0.00000	0	GH048861.MP4	61586	59.94006
NN_R1	0	0	0.00000	0	GH018809.MP4	63420	59.94006
NN_R1	0	0	0.00000	0	GH028809.MP4	63420	59.94006
NN_R1	0	0	0.00000	0	GH038809.MP4	63420	59.94006
NN_R1	0	0	0.00000	0	GH048809.MP4	62234	59.94006
NN_R2 	0	0	0.00000	0	GH018807.MP4	63420	59.94006
NN_R2 	0	0	0.00000	0	GH028807.MP4	63420	59.94006
NN_R2 	0	0	0.00000	0	GH038807.MP4	63420	59.94006
NN_R2 	0	0	0.00000	0	GH048807.MP4	54677	59.94006
NN_R3	0	0	0.00000	0	GH014184.MP4	63420	59.94006
NN_R3	0	0	0.00000	0	GH024184.MP4	63420	59.94006
NN_R3	0	0	0.00000	0	GH034184.MP4	63420	59.94006
NN_R3	0	0	0.00000	0	GH044184.MP4	63420	59.94006
NN_R4	0	0	0.00000	0	GH018638.MP4	63420	59.94006
NN_R4	0	0	0.00000	0	GH028638.MP4	63420	59.94006
NN_R4	0	0	0.00000	0	GH038638.MP4	63420	59.94006
NN_R4	0	0	0.00000	0	GH048638.MP4	63420	59.94006
NN_R4	0	0	0.00000	0	GH058638.MP4	18298	59.94006
NN_R5	0	0	0.00000	0	GH018706.MP4	63420	59.94006
