OpCode	TapeReader	Depth	Comment	Info5Name	Info5Value	Info6Name	Info6Value	Info7Name	Info7Value	Info8Name	Info8Value	Info9Name	Info9Value	Info10Name	Info10Value	Info11Name	Info11Value	Info12Name	Info12Value
E107	Kristy	-13.2		Date.Collected	5/02/2020	Time.Collected	12:10:00	Location	E	Status	F	Successful.Count	Y	Successful.Length	Y	Lights	N		
E112	Kristy	-27.3	Camera facing up	Date.Collected	4/02/2020	Time.Collected	15:50:00	Location	E	Status	F	Successful.Count	N	Successful.Length	N	Lights	N		
E12	Kristy	-20.1		Date.Collected	5/02/2020	Time.Collected	16:13:00	Location	E	Status	F	Successful.Count	Y	Successful.Length	Y	Lights	N		
E121	Kristy	-30.7		Date.Collected	4/02/2020	Time.Collected	15:32:00	Location	E	Status	F	Successful.Count	Y	Successful.Length	Y	Lights	N		
E130	Kristy	-52.5		Date.Collected	4/02/2020	Time.Collected	11:31:00	Location	E	Status	F	Successful.Count	Y	Successful.Length	Y	Lights	N		
E133	Kristy	-26.1		Date.Collected	4/02/2020	Time.Collected	15:54:00	Location	E	Status	F	Successful.Count	Y	Successful.Length	Y	Lights	N		
E136	Kristy	-97.7		Date.Collected	4/02/2020	Time.Collected	10:50:00	Location	E	Status	F	Successful.Count	Y	Successful.Length	Y	Lights	N		
E140	Kristy	-13.7		Date.Collected	5/02/2020	Time.Collected	11:45:00	Location	E	Status	F	Successful.Count	Y	Successful.Length	Y	Lights	N		
E165	Kristy	-32.5		Date.Collected	4/02/2020	Time.Collected	16:10:00	Location	E	Status	F	Successful.Count	Y	Successful.Length	Y	Lights	N		
E166	Kristy	-17.1		Date.Collected	5/02/2020	Time.Collected	16:08:00	Location	E	Status	F	Successful.Count	Y	Successful.Length	Y	Lights	N		
E168	Kristy	-33.1		Date.Collected	4/02/2020	Time.Collected	11:21:00	Location	E	Status	F	Successful.Count	Y	Successful.Length	Y	Lights	N		
E19	Kristy	-56.9		Date.Collected	4/02/2020	Time.Collected	11:36:00	Location	E	Status	F	Successful.Count	Y	Successful.Length	Y	Lights	N		
E195	Kristy	-45.5		Date.Collected	4/02/2020	Time.Collected	15:28:00	Location	E	Status	F	Successful.Count	Y	Successful.Length	Y	Lights	N		
E208	Kristy	-30.5		Date.Collected	4/02/2020	Time.Collected	15:38:00	Location	E	Status	F	Successful.Count	Y	Successful.Length	P	Lights	N		
