OpCode	TapeReader	Depth	Comment	Info5Name	Info5Value	Info6Name	Info6Value	Info7Name	Info7Value	Info8Name	Info8Value	Info9Name	Info9Value	Info10Name	Info10Value	Info11Name	Info11Value	Info12Name	Info12Value
WP_001	Scott Gray	38.08		Latitude	-39.09453	Longitude	146.32264	Date	25/05/2021	Time	9:15	MPAStatus	No-take	Site	Wilsons Promontory MP	Year	2021	Spare	Reef, Sponge
WP_002	Scott Gray	40.18		Latitude	-39.11253	Longitude	146.33309	Date	23/05/2021	Time	10:13	MPAStatus	No-take	Site	Wilsons Promontory MP	Year	2021	Spare	Sand
WP_003	Scott Gray	45	Some jellyfish	Latitude	-39.09674	Longitude	146.28768	Date	23/05/2021	Time	9:46	MPAStatus	No-take	Site	Wilsons Promontory MP	Year	2021	Spare	Sand, some shells
WP_005	Scott Gray	42.51		Latitude	-39.09485	Longitude	146.30748	Date	23/05/2021	Time	9:55	MPAStatus	No-take	Site	Wilsons Promontory MP	Year	2021	Spare	Sand
WP_012	Scott Gray	36.55		Latitude	-39.12771	Longitude	146.42822	Date	21/05/2021	Time	11:52	MPAStatus	No-take	Site	Wilsons Promontory MP	Year	2021	Spare	Reef, Sponge
WP_017	Scott Gray	29.29		Latitude	-39.08189	Longitude	146.45076	Date	21/05/2021	Time	11:25	MPAStatus	No-take	Site	Wilsons Promontory MP	Year	2021	Spare	Sand
WP_020	Scott Gray	45.05		Latitude	-39.11825	Longitude	146.31658	Date	23/05/2021	Time	10:21	MPAStatus	No-take	Site	Wilsons Promontory MP	Year	2021	Spare	Sand
WP_025	Scott Gray	42.61		Latitude	-39.13641	Longitude	146.33753	Date	21/05/2021	Time	14:16	MPAStatus	No-take	Site	Wilsons Promontory MP	Year	2021	Spare	Sand
WP_026	Scott Gray	44.46		Latitude	-39.14936	Longitude	146.29713	Date	22/05/2021	Time	13:20	MPAStatus	No-take	Site	Wilsons Promontory MP	Year	2021	Spare	Reef, Sponge
WP_027	Scott Gray	39.43		Latitude	-39.11563	Longitude	146.43576	Date	21/05/2021	Time	11:45	MPAStatus	No-take	Site	Wilsons Promontory MP	Year	2021	Spare	Reef, Sponge
WP_029	Scott Gray	44.75		Latitude	-39.13514	Longitude	146.30028	Date	22/05/2021	Time	13:43	MPAStatus	No-take	Site	Wilsons Promontory MP	Year	2021	Spare	Sand, Invertebrates
WP_031	Scott Gray	71.74	Lights	Latitude	-39.1742	Longitude	146.3482	Date	24/05/2021	Time	13.48	MPAStatus	No-take	Site	Wilsons Promontory	Year	2021	Spare	Sand
WP_032	Scott Gray	54.66		Latitude	-39.13529	Longitude	146.27592	Date	23/05/2021	Time	13:29	MPAStatus	No-take	Site	Wilsons Promontory MP	Year	2021	Spare	Sand
WP_037	Scott Gray	50.4		Latitude	-39.11755	Longitude	146.28672	Date	23/05/2021	Time	13:10	MPAStatus	No-take	Site	Wilsons Promontory MP	Year	2021	Spare	Sand, Rubble
WP_038	Scott Gray	67.87	Lights, jellyfish present	Latitude	-39.16294	Longitude	146.31743	Date	24/05/2021	Time	9:18	MPAStatus	No-take	Site	Wilsons Promontory MP	Year	2021	Spare	Sand
WP_044	Scott Gray	71.59	Lights	Latitude	-39.15967	Longitude	146.33672	Date	24/05/2021	Time	9:29	MPAStatus	No-take	Site	Wilsons Promontory MP	Year	2021	Spare	Sand
WP_045	Scott Gray	39.88		Latitude	-39.14782	Longitude	146.37339	Date	21/05/2021	Time	14:00	MPAStatus	No-take	Site	Wilsons Promontory MP	Year	2021	Spare	Reef, Macroalgae
