OpCode	Camera	MovieSeqIndex	StartTimeOffset	Format	Filename	Frames	Rate
WP_001	0	0	0.00000	0	20210525_WP_001_Rig7_7L (1).MP4	31710	29.97003
WP_001	0	0	0.00000	0	20210525_WP_001_Rig7_7L (2).MP4	31710	29.97003
WP_001	0	0	0.00000	0	20210525_WP_001_Rig7_7L (3).MP4	31710	29.97003
WP_001	0	0	0.00000	0	20210525_WP_001_Rig7_7L (4).MP4	31710	29.97003
WP_001	1	0	0.00000	0	20210525_WP_001_Rig7_7R (1).MP4	31710	29.97003
WP_001	1	0	0.00000	0	20210525_WP_001_Rig7_7R (2).MP4	31710	29.97003
WP_001	1	0	0.00000	0	20210525_WP_001_Rig7_7R (3).MP4	31710	29.97003
WP_001	1	0	0.00000	0	20210525_WP_001_Rig7_7R (4).MP4	31710	29.97003
WP_002	0	0	0.00000	0	20210523_WP_002_Rig7_7L (1).MP4	31710	29.97003
WP_002	0	0	0.00000	0	20210523_WP_002_Rig7_7L (2).MP4	31710	29.97003
WP_002	0	0	0.00000	0	20210523_WP_002_Rig7_7L (3).MP4	31710	29.97003
WP_002	0	0	0.00000	0	20210523_WP_002_Rig7_7L (4).MP4	31710	29.97003
WP_002	1	0	0.00000	0	20210523_WP_002_Rig7_7R (1).MP4	31710	29.97003
WP_002	1	0	0.00000	0	20210523_WP_002_Rig7_7R (2).MP4	31710	29.97003
WP_002	1	0	0.00000	0	20210523_WP_002_Rig7_7R (3).MP4	31710	29.97003
WP_002	1	0	0.00000	0	20210523_WP_002_Rig7_7R (4).MP4	31710	29.97003
WP_003	0	0	0.00000	0	20210523_WP_003_Rig4_4L (1).MP4	31710	29.97003
WP_003	0	0	0.00000	0	20210523_WP_003_Rig4_4L (2).MP4	31710	29.97003
WP_003	0	0	0.00000	0	20210523_WP_003_Rig4_4L (3).MP4	31710	29.97003
WP_003	0	0	0.00000	0	20210523_WP_003_Rig4_4L (4).MP4	31710	29.97003
WP_003	1	0	0.00000	0	20210523_WP_003_Rig4_4R (1).MP4	31740	29.97003
WP_003	1	0	0.00000	0	20210523_WP_003_Rig4_4R (2).MP4	31710	29.97003
WP_003	1	0	0.00000	0	20210523_WP_003_Rig4_4R (3).MP4	31710	29.97003
WP_003	1	0	0.00000	0	20210523_WP_003_Rig4_4R (4).MP4	31710	29.97003
WP_005	0	0	0.00000	0	20210523_WP_005_Rig5_5L (1).MP4	31710	29.97003
WP_005	0	0	0.00000	0	20210523_WP_005_Rig5_5L (2).MP4	31710	29.97003
WP_005	0	0	0.00000	0	20210523_WP_005_Rig5_5L (3).MP4	31710	29.97003
