OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
WP_001	0	0	1324.58447	612.13433	1183.09234	632.97761
WP_001	0	1	1414.23820	580.90299	1286.84890	616.85821
WP_001	1	0	1744.72193	652.83582	1188.66737	672.98507
WP_001	1	1	1496.91501	650.82090	971.08080	677.01493
WP_001	2	0	1797.10388	457.38806	1257.16684	487.61194
WP_001	2	1	1531.16474	506.06716	1029.19517	522.09701
WP_001	3	0	1557.35572	604.47761	672.90661	612.53731
WP_001	3	1	1206.79958	630.67164	300.18888	648.80597
WP_001	4	0	998.08395	502.17164	515.76076	516.24627
WP_001	4	1	809.71039	477.99254	304.21826	489.04478
WP_001	5	0	1662.11962	736.09701	1406.19412	775.17910
WP_001	5	1	1515.04722	738.11194	1246.02623	766.11194
WP_001	6	0	684.11333	672.79104	367.68101	682.13433
WP_001	6	1	510.84995	665.73881	171.24869	675.08209
WP_001	7	0	1208.54669	798.06716	646.71563	803.95522
WP_001	7	1	999.01889	795.04478	485.54040	816.04478
WP_001	8	0	942.94439	375.86567	510.72403	390.86567
WP_001	8	1	784.79119	391.98507	339.47534	402.95522
WP_001	9	0	1629.88458	531.94030	676.93599	544.02985
WP_001	9	1	1216.87303	693.13433	276.01259	701.19403
WP_001	10	0	806.55614	796.23134	214.56453	818.54478
WP_001	10	1	1280.00839	675.33582	723.27387	691.60448
WP_001	11	0	1113.76810	781.58209	621.71668	795.01493
WP_001	11	1	904.24029	658.67164	288.28541	680.16418
WP_001	12	0	1534.55299	580.78358	872.36097	586.34328
WP_001	12	1	1038.93914	671.45522	308.24764	679.02985
WP_001	13	0	1212.11333	938.95522	756.76076	959.10448
WP_001	13	1	927.03463	909.73881	566.37251	926.86567
WP_001	14	0	790.27597	314.87313	652.75971	334.47761
WP_001	14	1	964.54669	258.45522	848.18468	286.11940
WP_001	15	0	1127.20252	192.42537	805.04092	214.58955
WP_001	15	1	1256.14271	124.92537	934.98846	151.11940
WP_001	16	0	1353.87198	582.31343	921.32109	611.47015
WP_001	16	1	1766.88353	457.38806	1275.90661	481.50746
WP_001	17	0	1102.03568	233.73134	900.56663	253.88060
WP_001	17	1	1353.87198	12.08955	1124.19727	16.11940
WP_001	18	0	1335.45855	703.36567	998.97377	728.79104
WP_001	18	1	1072.54145	605.64179	740.08604	618.97761
WP_001	19	0	926.98951	368.73134	480.32109	382.77612
WP_001	19	1	1084.13536	400.97015	673.73137	423.07463
WP_001	20	0	859.98951	927.87313	449.10703	949.02985
WP_001	20	1	1035.26758	900.67164	616.32634	923.84328
WP_001	21	0	961.37041	538.97761	827.56139	556.69403
WP_001	21	1	764.93809	562.14925	624.07765	574.82836
WP_001	22	0	613.65792	631.70149	472.44491	639.97015
WP_001	22	1	512.92340	645.80597	371.71039	656.08955
WP_001	23	0	881.08395	546.00000	537.92235	555.83582
WP_001	23	1	602.04932	469.43284	256.87303	481.28358
WP_001	24	0	806.19622	774.33582	544.98216	784.09701
WP_001	24	1	1254.46485	608.10448	1088.61385	613.79104
WP_001	25	0	342.49738	594.94776	284.07135	608.23881
WP_001	25	1	44.32319	581.85075	16.11752	586.07463
WP_001	26	0	660.81847	568.20896	336.45331	592.38806
WP_001	26	1	924.74292	481.56716	547.99580	501.71642
WP_001	27	0	340.48269	822.08955	18.13221	828.13433
WP_001	27	1	580.23085	846.26866	316.30640	854.32836
WP_001	28	0	1390.35677	329.98507	1216.73977	358.23881
WP_001	28	1	1572.68625	283.64179	1372.87828	308.87313
WP_001	29	0	556.10703	475.50746	307.24029	488.00746
WP_001	29	1	722.31899	462.41045	462.37146	470.88060
WP_001	30	0	1080.25289	637.24627	745.43547	662.91045
WP_001	30	1	894.90136	509.29851	580.23085	519.85075
WP_002	0	0	745.10178	626.99254	661.24554	642.76119
WP_002	0	1	974.77650	621.45149	893.43861	644.27239
WP_002	1	0	1292.33788	711.29478	1108.98426	738.45149
WP_002	1	1	1842.93809	727.47388	1624.67051	768.97015
WP_002	2	0	1584.48269	668.91045	1297.47534	693.56343
WP_002	2	1	1421.29276	653.29478	1127.23400	677.44403
WP_002	3	0	1174.06086	577.15299	973.07555	595.80597
WP_002	3	1	1324.15530	589.24254	1121.65897	613.43657
WP_002	4	0	1244.34103	838.36940	896.20881	859.77612
WP_002	4	1	1574.24659	849.45149	1230.14376	875.89552
WP_002	5	0	1287.65687	753.74254	1049.32529	775.14925
WP_002	5	1	1553.09234	835.34701	1242.23190	865.31716
WP_002	6	0	993.00525	819.94030	660.61910	840.51866
WP_002	6	1	684.08290	921.69030	224.59811	947.23134
WP_002	7	0	873.17419	766.79104	558.43127	786.82836
WP_002	7	1	588.59916	826.23134	230.03673	841.73507
WP_002	8	0	1533.89192	885.73134	984.79224	898.81343
WP_002	8	1	1753.99685	892.78358	1122.29486	906.36940
WP_002	9	0	852.21406	888.58209	411.00105	910.97761
WP_002	9	1	602.98006	956.58582	82.60651	980.99627
WP_002	10	0	965.57922	555.13433	909.45435	579.40672
