Dot Point Measurements

Generated: Tuesday 24 January 2023 14:53:07

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	Frame info 1	Frame info 2	Frame info 3	Frame info 4	Frame info 5	Frame info 6	BROAD	MORPHOLOGY	TYPE	RELIEF	CODE				Radius %
26.JPG	      0		766	783																			Unconsolidated	Sand	mud (coarse sand)		82001014				5.2
26.JPG	      0		779	806																			Unconsolidated	Sand	mud (coarse sand)		82001014				4.0
26.JPG	      0		590	673																			Unknown								23.8
26.JPG	      0		994	1451																			Unconsolidated	Sand	mud (coarse sand)		82001014				60.8
26.JPG	      0		870	1004																			Unconsolidated	Sand	mud (coarse sand)		82001014				19.0
26.JPG	      0		946	1097																			Unconsolidated	Sand	mud (coarse sand)		82001014				29.1
26.JPG	      0		815	482																			Unconsolidated	Sand	mud (coarse sand)		82001014				28.4
26.JPG	      0		726	571																			Unconsolidated	Sand	mud (coarse sand)		82001014				22.2
26.JPG	      0		688	212																			Unconsolidated	Sand	mud (coarse sand)		82001014				54.0
26.JPG	      0		826	569																			Unconsolidated	Sand	mud (coarse sand)		82001014				20.6
26.JPG	      0		975	1579																			Unconsolidated	Sand	mud (coarse sand)		82001014				71.6
27.JPG	      0		802	5																			Unconsolidated	Sand	mud (fine sand)		82001015				91.5
27.JPG	      0		740	864																			Unconsolidated	Sand	mud (fine sand)		82001015				10.3
27.JPG	      0		993	754																			Unconsolidated	Sand	mud (fine sand)		82001015				20.3
27.JPG	      0		1068	1543																			Unconsolidated	Sand	mud (fine sand)		82001015				83.3
27.JPG	      0		565	1340																			Unknown								63.4
27.JPG	      0		638	494																			Unconsolidated	Sand	mud (fine sand)		82001015				42.7
27.JPG	      0		797	487																			Unconsolidated	Sand	mud (fine sand)		82001015				38.2
27.JPG	      0		989	2																			Unconsolidated	Sand	mud (fine sand)		82001015				93.5
27.JPG	      0		814	1179																			Unconsolidated	Sand	mud (fine sand)		82001015				38.6
27.JPG	      0		865	555																			Unconsolidated	Sand	mud (fine sand)		82001015				30.8
27.JPG	      0		686	41																			Unconsolidated	Sand	mud (fine sand)		82001015				88.8
27.JPG	      0		659	1387																			Unconsolidated	Sand	mud (fine sand)		82001015				64.3
27.JPG	      0		716	378																			Unconsolidated	Sand	mud (fine sand)		82001015				51.7
27.JPG	      0		960	1640																			Unconsolidated	Sand	mud (fine sand)		82001015				90.9
27.JPG	      0		889	160																			Unconsolidated	Sand	mud (fine sand)		82001015				74.6
27.JPG	      0		941	1726																			Unconsolidated	Sand	mud (fine sand)		82001015				100.0
27.JPG	      0		966	918																			Unconsolidated	Sand	mud (fine sand)		82001015				18.2
27.JPG	      0		958	1596																			Unconsolidated	Sand	mud (fine sand)		82001015				86.0
27.JPG	      0		908	304																			Unconsolidated	Sand	mud (fine sand)		82001015				59.1
27.JPG	      0		580	1239																			Unknown								52.9
28.JPG	      0		1049	1884																			Invertebrate Complex								100.0
28.JPG	      0		721	33																			Unconsolidated	Sand	mud (fine sand)		82001015				78.5
28.JPG	      0		955	74																			Unconsolidated	Sand	mud (fine sand)		82001015				73.6
28.JPG	      0		772	68																			Unconsolidated	Sand	mud (fine sand)		82001015				74.5
28.JPG	      0		782	769																			Octocoral/Black	Branching (3D)			11168902				11.4
28.JPG	      0		861	1072																			Octocoral/Black	Branching (3D)			11168902				21.6
28.JPG	      0		827	822																			Sponges	Small mixed			10000000				5.0
28.JPG	      0		773	1109																			Octocoral/Black	Branching (3D)			11168902				26.9
28.JPG	      0		1064	284																			Unconsolidated	Sand	mud (fine sand)		82001015				56.3
28.JPG	      0		860	1217																			Unconsolidated	Sand	mud (fine sand)		82001015				35.4
28.JPG	      0		717	440																			Unconsolidated	Sand	mud (fine sand)		82001015				41.3
28.JPG	      0		986	1646																			Unconsolidated	Sand	mud (fine sand)		82001015				76.7
28.JPG	      0		686	1008																			Octocoral/Black	Branching (3D)			11168902				23.6
28.JPG	      0		1062	22																			Unconsolidated	Sand	mud (fine sand)		82001015				80.2
28.JPG	      0		1010	1321																			Octocoral/Black	Branching (3D)			11168902				47.0
28.JPG	      0		850	592																			Unconsolidated	Sand	mud (fine sand)		82001015				24.2
28.JPG	      0		811	1744																			Unconsolidated	Sand	mud (fine sand)		82001015				85.6
28.JPG	      0		717	651																			Unconsolidated	Sand	mud (fine sand)		82001015				23.7
28.JPG	      0		960	592																			Unconsolidated	Sand	mud (fine sand)		82001015				25.3
28.JPG	      0		1021	1555																			Unconsolidated	Sand	mud (fine sand)		82001015				68.8
29.JPG	      0		837	869																			Octocoral/Black	Fan (2D)			11168912				13.8
29.JPG	      0		1021	1821																			Unconsolidated	Sand	mud (fine sand)		82001015				89.7
29.JPG	      0		610	774																			Octocoral/Black	Fan (2D)			11168912				30.0
29.JPG	      0		954	1582																			Unconsolidated	Sand	mud (fine sand)		82001015				63.8
29.JPG	      0		924	597																			Octocoral/Black	Fan (2D)			11168912				43.6
29.JPG	      0		998	870																			Sponges	Erect forms			10000912				24.9
29.JPG	      0		856	1656																			Unconsolidated	Sand	mud (fine sand)		82001015				69.6
29.JPG	      0		821	821																			Octocoral/Black	Fan (2D)			11168912				18.3
29.JPG	      0		936	1742																			Unconsolidated	Sand	mud (fine sand)		82001015				79.6
29.JPG	      0		772	1435																			Unconsolidated	Sand	mud (fine sand)		82001015				46.2
29.JPG	      0		585	139																			Open Water								91.9
29.JPG	      0		1025	1386																			Unconsolidated	Sand	mud (fine sand)		82001015				47.6
29.JPG	      0		813	254																			Octocoral/Black	Fan (2D)			11168912				77.3
29.JPG	      0		685	1083																			Octocoral/Black	Fan (2D)			11168912				14.8
29.JPG	      0		549	1289																			Sponges	Massive forms			10000903				40.1
29.JPG	      0		949	905																			Sponges	Massive forms			10000903				18.6
29.JPG	      0		547	69																			Open Water								100.0
29.JPG	      0		600	895																			Octocoral/Black	Fan (2D)			11168912				22.8
29.JPG	      0		565	205																			Octocoral/Black	Fan (2D)			11168912				85.8
29.JPG	      0		838	1479																			Unconsolidated	Sand	mud (fine sand)		82001015				50.9
3.JPG	      0		558	1450																			Unconsolidated	Sand	mud (fine sand)		82001015				48.2
3.JPG	      0		612	1519																			Unconsolidated	Sand	mud (fine sand)		82001015				52.4
3.JPG	      0		906	1051																			Unconsolidated	Sand	mud (coarse sand)		82001014				12.1
3.JPG	      0		768	1068																			Unconsolidated	Sand	mud (fine sand)		82001015				4.3
3.JPG	      0		889	1587																			Unconsolidated	Sand	mud (fine sand)		82001015				57.0
3.JPG	      0		641	746																			Unconsolidated	Sand	mud (fine sand)		82001015				32.3
3.JPG	      0		570	641																			Unconsolidated	Sand	mud (fine sand)		82001015				44.9
3.JPG	      0		922	932																			Unconsolidated	Sand	mud (coarse sand)		82001014				16.8
3.JPG	      0		1056	76																			Unconsolidated	Sand	mud (fine sand)		82001015				100.0
3.JPG	      0		964	396																			Unconsolidated	Sand	mud (coarse sand)		82001014				66.4
3.JPG	      0		852	884																			Unconsolidated	Sand	mud (fine sand)		82001015				16.2
3.JPG	      0		968	154																			Unconsolidated	Sand	mud (coarse sand)		82001014				90.2
3.JPG	      0		608	181																			Unconsolidated	Sand	mud (fine sand)		82001015				87.5
3.JPG	      0		822	1735																			Unconsolidated	Sand	mud (fine sand)		82001015				71.1
3.JPG	      0		917	917																			Unconsolidated	Sand	mud (coarse sand)		82001014				17.4
3.JPG	      0		798	1337																			Unconsolidated	Sand	mud (fine sand)		82001015				30.9
3.JPG	      0		619	1847																			Unconsolidated	Sand	mud (fine sand)		82001015				84.1
3.JPG	      0		951	1457																			Unconsolidated	Sand	mud (coarse sand)		82001014				46.1
3.JPG	      0		674	1311																			Unconsolidated	Sand	mud (fine sand)		82001015				30.5
3.JPG	      0		658	1321																			Unconsolidated	Sand	mud (fine sand)		82001015				32.1
30.JPG	      0		1000	1062																			Unconsolidated	Sand	mud (fine sand)		82001015				35.0
30.JPG	      0		746	673																			Octocoral/Black	Branching (3D)			11168902				23.0
30.JPG	      0		784	73																			Octocoral/Black	Fan (2D)			11168912				93.8
30.JPG	      0		953	1187																			Unconsolidated	Pebble	gravel (biogenic)		82001007				43.5
30.JPG	      0		954	288																			Octocoral/Black	Fan (2D)			11168912				71.2
30.JPG	      0		996	628																			Invertebrate Complex	Complex 1							37.6
30.JPG	      0		867	1546																			Unconsolidated	Sand	mud (fine sand)		82001015				81.8
30.JPG	      0		740	1704																			Octocoral/Black	Fan (2D)			11168912				100.0
30.JPG	      0		635	510																			Unconsolidated	Sand	mud (fine sand)		82001015				45.5
30.JPG	      0		615	539																			Unconsolidated	Sand	mud (fine sand)		82001015				43.4
30.JPG	      0		648	865																			Octocoral/Black	Fan (2D)			11168912				16.1
30.JPG	      0		719	573																			Octocoral/Black	Branching (3D)			11168902				35.3
30.JPG	      0		606	1164																			Unconsolidated	Sand	mud (fine sand)		82001015				41.4
30.JPG	      0		836	1137																			Unconsolidated	Sand	mud (fine sand)		82001015				33.1
30.JPG	      0		967	1477																			Unconsolidated	Sand	mud (fine sand)		82001015				76.1
30.JPG	      0		674	445																			Unconsolidated	Sand	mud (fine sand)		82001015				51.4
30.JPG	      0		835	238																			Octocoral/Black	Fan (2D)			11168912				74.5
30.JPG	      0		911	164																			Octocoral/Black	Fan (2D)			11168912				84.4
30.JPG	      0		585	1410																			Octocoral/Black	Branching (3D)			11168902				69.1
30.JPG	      0		591	1577																			Unconsolidated	Sand	mud (fine sand)		82001015				87.8
31.JPG	      0		586	1867																			Unconsolidated	Sand	mud (fine sand)		82001015				100.0
31.JPG	      0		907	913																			Unconsolidated	Sand	mud (fine sand)		82001015				11.8
31.JPG	      0		842	1442																			Unconsolidated	Sand	mud (fine sand)		82001015				49.7
31.JPG	      0		941	506																			Unconsolidated	Sand	mud (fine sand)		82001015				54.3
31.JPG	      0		950	126																			Unconsolidated	Sand	mud (fine sand)		82001015				95.5
31.JPG	      0		843	580																			Unconsolidated	Sand	mud (fine sand)		82001015				44.9
31.JPG	      0		1043	495																			Unconsolidated	Sand	mud (fine sand)		82001015				59.0
31.JPG	      0		586	913																			Unconsolidated	Sand	mud (fine sand)		82001015				28.1
31.JPG	      0		575	300																			Unconsolidated	Sand	mud (fine sand)		82001015				80.6
31.JPG	      0		969	1884																			Unconsolidated	Sand	mud (fine sand)		82001015				99.4
31.JPG	      0		820	1052																			Unconsolidated	Sand	mud (fine sand)		82001015				7.0
31.JPG	      0		1047	1867																			Unconsolidated	Sand	mud (fine sand)		82001015				99.2
31.JPG	      0		677	333																			Sponges	Erect forms			10000912				73.9
31.JPG	      0		743	1212																			Unconsolidated	Sand	mud (fine sand)		82001015				26.4
31.JPG	      0		1019	1374																			Unconsolidated	Sand	mud (fine sand)		82001015				47.1
31.JPG	      0		953	936																			Unconsolidated	Sand	mud (fine sand)		82001015				14.6
31.JPG	      0		902	1703																			Unconsolidated	Sand	mud (fine sand)		82001015				78.7
31.JPG	      0		677	465																			Octocoral/Black	Branching (3D)			11168902				59.8
31.JPG	      0		874	123																			Unconsolidated	Sand	mud (fine sand)		82001015				95.0
31.JPG	      0		661	1682																			Unconsolidated	Sand	mud (fine sand)		82001015				78.3
32.JPG	      0		821	1110																			Unconsolidated	Sand	mud (fine sand)		82001015				5.0
32.JPG	      0		1012	629																			Unconsolidated	Sand	mud (fine sand)		82001015				45.0
32.JPG	      0		802	333																			Unconsolidated	Sand	mud (fine sand)		82001015				69.4
32.JPG	      0		673	537																			Unconsolidated	Sand	mud (fine sand)		82001015				51.8
32.JPG	      0		738	219																			Unconsolidated	Sand	mud (fine sand)		82001015				80.7
32.JPG	      0		750	52																			Unconsolidated	Sand	mud (fine sand)		82001015				96.5
32.JPG	      0		621	1746																			Unconsolidated	Sand	mud (fine sand)		82001015				68.4
32.JPG	      0		606	1023																			Unconsolidated	Sand	mud (fine sand)		82001015				20.8
32.JPG	      0		819	935																			Unconsolidated	Sand	mud (fine sand)		82001015				11.8
32.JPG	      0		1060	1803																			Unconsolidated	Sand	mud (fine sand)		82001015				74.8
32.JPG	      0		906	1781																			Unconsolidated	Sand	mud (fine sand)		82001015				69.6
32.JPG	      0		1024	1322																			Unconsolidated	Sand	mud (fine sand)		82001015				31.9
32.JPG	      0		626	1811																			Unconsolidated	Sand	mud (fine sand)		82001015				74.3
32.JPG	      0		892	1514																			Unconsolidated	Sand	mud (fine sand)		82001015				44.1
32.JPG	      0		1043	991																			Unconsolidated	Sand	mud (fine sand)		82001015				22.3
32.JPG	      0		704	19																			Hydroids				11001000				100.0
32.JPG	      0		1005	1546																			Unconsolidated	Sand	mud (fine sand)		82001015				49.8
32.JPG	      0		673	473																			Unconsolidated	Sand	mud (fine sand)		82001015				57.7
32.JPG	      0		951	1604																			Unconsolidated	Sand	mud (fine sand)		82001015				53.7
32.JPG	      0		669	1721																			Unconsolidated	Sand	mud (fine sand)		82001015				64.9
33.JPG	      0		795	906																			Octocoral/Black	Branching (3D)			11168902				4.6
33.JPG	      0		678	386																			Unconsolidated	Sand	mud (fine sand)		82001015				62.5
33.JPG	      0		756	1035																			Unconsolidated	Sand	mud (fine sand)		82001015				10.3
33.JPG	      0		982	1773																			Unconsolidated	Sand	mud (fine sand)		82001015				92.2
33.JPG	      0		691	1516																			Invertebrate Complex	Complex 1							62.9
33.JPG	      0		557	1835																			Unconsolidated	Sand	mud (fine sand)		82001015				100.0
33.JPG	      0		1041	635																			Invertebrate Complex	Complex 1							43.5
33.JPG	      0		686	1748																			Unconsolidated	Sand	mud (fine sand)		82001015				87.9
33.JPG	      0		864	1497																			Unconsolidated	Sand	mud (fine sand)		82001015				60.2
33.JPG	      0		690	422																			Unconsolidated	Sand	mud (fine sand)		82001015				58.4
33.JPG	      0		985	707																			Unconsolidated	Sand	mud (fine sand)		82001015				33.6
33.JPG	      0		696	216																			Unconsolidated	Sand	mud (fine sand)		82001015				80.5
33.JPG	      0		599	142																			Open Water								90.3
33.JPG	      0		671	516																			Unconsolidated	Sand	mud (fine sand)		82001015				48.9
33.JPG	      0		543	1227																			Unconsolidated	Sand	mud (fine sand)		82001015				40.8
33.JPG	      0		1050	260																			Unconsolidated	Pebble	gravel (gravel 2-10mm)		82001011				80.0
33.JPG	      0		986	1383																			Unconsolidated	Sand	mud (fine sand)		82001015				51.9
33.JPG	      0		865	871																			Unconsolidated	Sand	mud (fine sand)		82001015				11.5
33.JPG	      0		865	1790																			Unconsolidated	Sand	mud (fine sand)		82001015				92.0
33.JPG	      0		855	97																			Unconsolidated	Sand	mud (fine sand)		82001015				93.0
34.JPG	      0		725	290																			Octocoral/Black	Branching (3D)			11168902				72.6
34.JPG	      0		824	369																			Hydroids				11001000				64.5
34.JPG	      0		875	1606																			Unconsolidated	Sand	mud (fine sand)		82001015				70.6
34.JPG	      0		667	1045																			Octocoral/Black	Branching (3D)			11168902				12.9
34.JPG	      0		1044	764																			Unconsolidated	Sand	mud (fine sand)		82001015				37.8
34.JPG	      0		567	957																			Unknown								20.3
34.JPG	      0		755	1574																			Unconsolidated	Sand	mud (fine sand)		82001015				65.9
34.JPG	      0		598	1812																			Unknown								93.1
34.JPG	      0		751	1445																			Unconsolidated	Sand	mud (fine sand)		82001015				52.0
34.JPG	      0		566	557																			Unconsolidated	Sand	mud (fine sand)		82001015				48.3
34.JPG	      0		814	423																			Hydroids				11001000				58.5
34.JPG	      0		953	455																			Unconsolidated	Sand	mud (fine sand)		82001015				58.8
34.JPG	      0		865	1884																			Octocoral/Black	Branching (3D)			11168902				100.0
34.JPG	      0		560	575																			Unconsolidated	Sand	mud (fine sand)		82001015				46.8
34.JPG	      0		848	630																			Unconsolidated	Sand	mud (fine sand)		82001015				37.3
34.JPG	      0		1010	86																			Hydroids				11001000				98.4
34.JPG	      0		574	1014																			Unconsolidated	Sand	mud (fine sand)		82001015				20.2
34.JPG	      0		602	1171																			Unconsolidated	Sand	mud (fine sand)		82001015				27.9
34.JPG	      0		935	1546																			Unconsolidated	Sand	mud (fine sand)		82001015				65.9
34.JPG	      0		564	1050																			Unknown								22.7
35.JPG	      0		802	431																			Unconsolidated	Sand	mud (fine sand)		82001015				73.4
35.JPG	      0		1032	1168																			Unconsolidated	Sand	mud (fine sand)		82001015				26.5
35.JPG	      0		848	393																			Unconsolidated	Sand	mud (fine sand)		82001015				77.7
35.JPG	      0		948	1250																			Unconsolidated	Sand	mud (fine sand)		82001015				28.7
35.JPG	      0		594	301																			Unconsolidated	Sand	mud (fine sand)		82001015				94.9
35.JPG	      0		864	869																			Unconsolidated	Sand	mud (fine sand)		82001015				19.5
35.JPG	      0		1055	1304																			Unconsolidated	Sand	mud (fine sand)		82001015				40.8
35.JPG	      0		750	1484																			Unconsolidated	Sand	mud (fine sand)		82001015				57.2
35.JPG	      0		651	1481																			Unconsolidated	Sand	mud (fine sand)		82001015				61.0
35.JPG	      0		1050	1539																			Unconsolidated	Sand	mud (fine sand)		82001015				66.1
35.JPG	      0		990	528																			Unconsolidated	Sand	mud (fine sand)		82001015				63.1
35.JPG	      0		582	959																			Unconsolidated	Sand	mud (fine sand)		82001015				35.6
35.JPG	      0		964	476																			Hydroids				11001000				68.6
35.JPG	      0		1023	364																			Unconsolidated	Sand	mud (fine sand)		82001015				83.4
35.JPG	      0		735	1037																			Unconsolidated	Sand	mud (fine sand)		82001015				15.9
35.JPG	      0		1016	1769																			Unconsolidated	Sand	mud (fine sand)		82001015				92.1
35.JPG	      0		920	649																			Unconsolidated	Sand	mud (fine sand)		82001015				46.9
35.JPG	      0		790	1266																			Unconsolidated	Sand	mud (fine sand)		82001015				30.2
35.JPG	      0		819	1847																			Unconsolidated	Sand	mud (fine sand)		82001015				100.0
35.JPG	      0		870	1475																			Unconsolidated	Sand	mud (fine sand)		82001015				54.4
36.JPG	      0		931	458																			Unconsolidated	Sand	mud (fine sand)		82001015				60.7
36.JPG	      0		930	1666																			Unconsolidated	Sand	mud (fine sand)		82001015				61.0
36.JPG	      0		915	821																			Unconsolidated	Sand	mud (fine sand)		82001015				24.8
36.JPG	      0		733	1247																			Unconsolidated	Sand	mud (fine sand)		82001015				21.8
36.JPG	      0		823	812																			Unconsolidated	Sand	mud (fine sand)		82001015				24.8
36.JPG	      0		668	372																			Unconsolidated	Sand	mud (fine sand)		82001015				70.9
36.JPG	      0		768	967																			Unconsolidated	Sand	mud (fine sand)		82001015				12.1
36.JPG	      0		911	400																			Unconsolidated	Sand	mud (fine sand)		82001015				66.2
36.JPG	      0		628	1526																			Unknown								51.4
36.JPG	      0		1040	798																			Unconsolidated	Sand	mud (fine sand)		82001015				32.6
36.JPG	      0		1032	75																			Unconsolidated	Sand	mud (fine sand)		82001015				100.0
36.JPG	      0		972	1289																			Unconsolidated	Sand	mud (fine sand)		82001015				26.1
36.JPG	      0		683	1805																			Unconsolidated	Sand	mud (fine sand)		82001015				76.1
36.JPG	      0		674	1007																			Unconsolidated	Sand	mud (fine sand)		82001015				17.9
36.JPG	      0		856	873																			Unconsolidated	Sand	mud (fine sand)		82001015				18.7
36.JPG	      0		1008	1395																			Unconsolidated	Sand	mud (fine sand)		82001015				37.1
36.JPG	      0		764	1280																			Unconsolidated	Sand	mud (fine sand)		82001015				23.4
36.JPG	      0		818	1454																			Unconsolidated	Sand	mud (fine sand)		82001015				39.4
36.JPG	      0		1059	1316																			Unconsolidated	Pebble	gravel (gravel 2-10mm)		82001011				33.2
36.JPG	      0		700	1638																			Unconsolidated	Sand	mud (fine sand)		82001015				59.5
37.JPG	      0		1017	1490																			Octocoral/Black	Whip			11168917				65.6
37.JPG	      0		567	548																			Sponges	Erect forms			10000912				41.8
37.JPG	      0		652	1779																			Octocoral/Black	Branching (3D)			11168902				89.7
37.JPG	      0		1034	1487																			Octocoral/Black	Whip			11168917				66.1
37.JPG	      0		564	379																			Sponges	Massive forms			10000903				58.0
37.JPG	      0		752	1005																			Octocoral/Black	Whip			11168917				9.6
37.JPG	      0		633	348																			Octocoral/Black	Whip			11168917				59.2
37.JPG	      0		675	1881																			Sponges	Erect forms			10000912				100.0
37.JPG	      0		833	1228																			Sponges	Small mixed			10000000				33.6
37.JPG	      0		957	181																			Unconsolidated	Sand	mud (fine sand)		82001015				78.2
37.JPG	      0		701	1671																			Octocoral/Black	Branching (3D)			11168902				78.2
37.JPG	      0		620	1663																			Sponges	Erect forms			10000912				78.4
37.JPG	      0		766	374																			Sponges	Small mixed			10000000				55.4
37.JPG	      0		862	90																			Octocoral/Black	Fan (2D)			11168912				85.4
37.JPG	      0		777	169																			Octocoral/Black	Fan (2D)			11168912				76.5
37.JPG	      0		547	1139																			Sponges	Erect forms			10000912				31.2
37.JPG	      0		596	35																			Sponges	Erect forms			10000912				91.6
37.JPG	      0		606	688																			Sponges	Erect forms			10000912				27.2
37.JPG	      0		748	898																			Sponges	Small mixed			10000000				1.5
37.JPG	      0		1060	1185																			Unconsolidated	Sand	mud (fine sand)		82001015				42.6
38.JPG	      0		826	1381																			Unconsolidated	Sand	mud (fine sand)		82001015				38.8
38.JPG	      0		792	922																			Unconsolidated	Sand	mud (fine sand)		82001015				11.9
38.JPG	      0		763	972																			Unconsolidated	Sand	mud (fine sand)		82001015				7.4
38.JPG	      0		938	1910																			Unconsolidated	Pebble	gravel (biogenic)		82001007				98.2
38.JPG	      0		732	497																			Unconsolidated	Sand	mud (fine sand)		82001015				59.1
38.JPG	      0		592	1676																			Octocoral/Black	Fan (2D)			11168912				74.7
38.JPG	      0		613	1758																			Unconsolidated	Sand	mud (fine sand)		82001015				82.7
38.JPG	      0		1001	918																			Unconsolidated	Sand	mud (fine sand)		82001015				25.6
38.JPG	      0		916	1450																			Hydroids				11001000				48.0
38.JPG	      0		1007	306																			Unconsolidated	Sand	mud (fine sand)		82001015				83.0
38.JPG	      0		661	132																			Unknown								100.0
38.JPG	      0		657	1378																			Sponges	Small mixed			10000000				41.4
38.JPG	      0		1045	1148																			Unconsolidated	Sand	mud (fine sand)		82001015				30.2
38.JPG	      0		1009	1106																			Unconsolidated	Sand	mud (fine sand)		82001015				24.7
38.JPG	      0		599	507																			Octocoral/Black	Fan (2D)			11168912				61.6
38.JPG	      0		1021	773																			Unconsolidated	Sand	mud (fine sand)		82001015				37.5
38.JPG	      0		605	305																			Sponges	Erect forms			10000912				82.6
38.JPG	      0		733	1006																			Unconsolidated	Sand	mud (fine sand)		82001015				7.6
38.JPG	      0		560	795																			Sponges	Erect forms			10000912				36.8
38.JPG	      0		886	1656																			Octocoral/Black	Branching (3D)			11168902				69.6
39.JPG	      0		670	1324																			Sponges	Erect forms			10000912				44.6
39.JPG	      0		587	1772																			Unknown								94.6
39.JPG	      0		783	1451																			Octocoral/Black	Fan (2D)			11168912				57.6
39.JPG	      0		638	382																			Open Water								60.9
39.JPG	      0		797	1670																			Sponges	Hollow forms			10000909				81.6
39.JPG	      0		837	554																			Octocoral/Black	Fan (2D)			11168912				41.6
39.JPG	      0		745	752																			Octocoral/Black	Whip			11168917				19.0
39.JPG	      0		840	251																			Open Water								74.5
39.JPG	      0		1007	465																			Sponges	Small mixed			10000000				57.4
39.JPG	      0		930	1257																			Sponges	Hollow forms			10000909				41.0
39.JPG	      0		596	676																			Open Water								32.5
39.JPG	      0		679	16																			Open Water								100.0
39.JPG	      0		814	1472																			Octocoral/Black	Fan (2D)			11168912				60.2
39.JPG	      0		838	1391																			Sponges	Hollow forms			10000909				51.7
39.JPG	      0		941	1341																			Sponges	Hollow forms			10000909				49.8
39.JPG	      0		623	939																			Open Water								14.7
39.JPG	      0		797	584																			Octocoral/Black	Fan (2D)			11168912				37.6
39.JPG	      0		555	743																			Open Water								29.8
39.JPG	      0		611	912																			Open Water								16.0
39.JPG	      0		850	560																			Octocoral/Black	Fan (2D)			11168912				41.3
4.JPG	      0		769	872																			Unconsolidated	Sand	mud (fine sand)		82001015				18.1
4.JPG	      0		911	1514																			Unconsolidated	Sand	mud (coarse sand)		82001014				58.4
4.JPG	      0		976	1870																			Unconsolidated	Sand	mud (fine sand)		82001015				100.0
4.JPG	      0		972	1388																			Unconsolidated	Sand	mud (fine sand)		82001015				45.8
4.JPG	      0		654	664																			Unconsolidated	Sand	mud (fine sand)		82001015				45.5
4.JPG	      0		904	189																			Unconsolidated	Sand	mud (fine sand)		82001015				94.7
4.JPG	      0		649	1161																			Unconsolidated	Sand	mud (fine sand)		82001015				28.3
4.JPG	      0		936	1069																			Unconsolidated	Sand	mud (fine sand)		82001015				12.5
4.JPG	      0		933	1682																			Unconsolidated	Sand	mud (coarse sand)		82001014				77.9
4.JPG	      0		838	1611																			Invertebrate Complex	Complex 1							69.0
4.JPG	      0		817	1155																			Unconsolidated	Sand	mud (fine sand)		82001015				16.8
4.JPG	      0		934	359																			Unconsolidated	Sand	mud (fine sand)		82001015				75.6
4.JPG	      0		682	966																			Unconsolidated	Sand	mud (fine sand)		82001015				19.4
4.JPG	      0		606	587																			Unconsolidated	Sand	mud (fine sand)		82001015				55.9
4.JPG	      0		1005	1101																			Unconsolidated	Sand	mud (fine sand)		82001015				21.2
4.JPG	      0		958	842																			Unconsolidated	Sand	mud (fine sand)		82001015				23.3
4.JPG	      0		651	1610																			Unconsolidated	Sand	mud (fine sand)		82001015				72.4
4.JPG	      0		829	1027																			Unconsolidated	Sand	mud (fine sand)		82001015				2.5
4.JPG	      0		951	397																			Unconsolidated	Sand	mud (fine sand)		82001015				71.6
4.JPG	      0		909	149																			Unconsolidated	Sand	mud (fine sand)		82001015				99.4
40.JPG	      0		552	1510																			Unconsolidated	Sand	mud (fine sand)		82001015				68.7
40.JPG	      0		1071	1863																			Unconsolidated	Sand	mud (fine sand)		82001015				100.0
40.JPG	      0		1006	592																			Unconsolidated	Sand	mud (fine sand)		82001015				34.1
40.JPG	      0		954	446																			Unconsolidated	Sand	mud (fine sand)		82001015				46.2
40.JPG	      0		827	853																			Hydroids				11001000				4.5
40.JPG	      0		715	819																			Unconsolidated	Sand	mud (fine sand)		82001015				15.2
40.JPG	      0		932	333																			Unconsolidated	Sand	mud (fine sand)		82001015				56.9
40.JPG	      0		1030	78																			Unconsolidated	Sand	mud (fine sand)		82001015				83.9
40.JPG	      0		1004	233																			Unconsolidated	Sand	mud (fine sand)		82001015				68.1
40.JPG	      0		587	846																			Unconsolidated	Sand	mud (fine sand)		82001015				26.6
40.JPG	      0		887	157																			Unconsolidated	Sand	mud (fine sand)		82001015				74.0
40.JPG	      0		698	1425																			Unconsolidated	Sand	mud (fine sand)		82001015				55.5
40.JPG	      0		847	1703																			Unconsolidated	Sand	mud (fine sand)		82001015				81.3
40.JPG	      0		797	1854																			Unconsolidated	Sand	mud (fine sand)		82001015				96.7
40.JPG	      0		914	396																			Unconsolidated	Sand	mud (fine sand)		82001015				50.4
40.JPG	      0		746	610																			Unconsolidated	Sand	mud (fine sand)		82001015				30.2
40.JPG	      0		883	437																			Unconsolidated	Sand	mud (fine sand)		82001015				46.0
40.JPG	      0		920	1603																			Unconsolidated	Sand	mud (fine sand)		82001015				71.7
40.JPG	      0		630	1648																			Octocoral/Black	Unknown			11168901				78.9
40.JPG	      0		945	455																			Unconsolidated	Sand	mud (fine sand)		82001015				45.1
41.JPG	      0		715	754																			Unconsolidated	Sand	mud (fine sand)		82001015				18.7
41.JPG	      0		939	315																			Unconsolidated	Sand	mud (fine sand)		82001015				71.6
41.JPG	      0		795	361																			Invertebrate Complex	Complex 1							63.6
41.JPG	      0		771	1346																			Unconsolidated	Sand	mud (fine sand)		82001015				51.2
41.JPG	      0		626	827																			Unconsolidated	Sand	mud (fine sand)		82001015				18.9
41.JPG	      0		654	739																			Octocoral/Black	Whip			11168917				23.5
41.JPG	      0		659	915																			Unconsolidated	Sand	mud (fine sand)		82001015				12.6
