Sample,Latitude,Longitude,Date,Time,Location,Status,Site,Depth,Observer,Successful.count,Successful.length
2019CUR5,-26.76768707,153.1369113,20190701,9:00:00,Currumundi Lake,Fished,5,3,Chris,Yes,No
2019DIC1,-26.77480146,153.1375183,20190701,9:00:00,Dicky Beach,Fished,6,3,Chris,Yes,No
2019DIC2,-26.77633585,153.1378898,20190701,9:00:00,Dicky Beach,Fished,6,3,Chris,Yes,No
2019DIC3,-26.7782243,153.1383718,20190701,9:00:00,Dicky Beach,Fished,6,3,Chris,Yes,No
2019DIC4,-26.77994468,153.1387716,20190701,9:00:00,Dicky Beach,Fished,6,3,Chris,Yes,No
2019DIC5,-26.78183237,153.1392399,20190701,9:00:00,Dicky Beach,Fished,6,3,Chris,Yes,No
2019KIN1,-26.80419353,153.1413039,20190701,9:00:00,Kings Beach,Fished,7,3,Chris,Yes,No
2019KIN2,-26.80511294,153.1405818,20190701,9:00:00,Kings Beach,Fished,7,3,Chris,Yes,No
2019KIN3,-26.80634248,153.1391859,20190701,9:00:00,Kings Beach,Fished,7,3,Chris,Yes,No
2019KIN4,-26.80717028,153.1372822,20190701,9:00:00,Kings Beach,Fished,7,3,Chris,Yes,No
2019KIN5,-26.8076198,153.1345965,20190701,9:00:00,Kings Beach,Fished,7,3,Chris,Yes,No
2019MARC1,-26.5876764,153.0976059,20190701,9:00:00,Marcoola,Fished,8,3,Chris,Yes,No
2019MARC2,-26.58943534,153.097605,20190701,9:00:00,Marcoola,Fished,8,3,Chris,Yes,No
2019MARC3,-26.59142101,153.0976349,20190701,9:00:00,Marcoola,Fished,8,3,Chris,Yes,No
2019MARC4,-26.59309865,153.0976497,20190701,9:00:00,Marcoola,Fished,8,3,Chris,Yes,No
2019MARC5,-26.59492926,153.0976469,20190701,9:00:00,Marcoola,Fished,8,3,Chris,Yes,No
2019MAR1,-26.65099036,153.1018589,20190701,9:00:00,Maroochydore,Fished,9,3,Chris,Yes,No
2019MAR2,-26.65225846,153.1032095,20190701,9:00:00,Maroochydore,Fished,9,3,Chris,Yes,No
2019MAR3,-26.65384272,153.1036547,20190701,9:00:00,Maroochydore,Fished,9,3,Chris,Yes,No
2019MAR4,-26.65544475,153.1039,20190701,9:00:00,Maroochydore,Fished,9,3,Chris,Yes,No
2019MAR5,-26.65766596,153.1042811,20190701,9:00:00,Maroochydore,Fished,9,3,Chris,Yes,No
2019MOO1,-26.6758075,153.115741,20190701,9:00:00,Mooloolaba (main),Fished,10,3,Chris,Yes,No
2019MOO2,-26.67702782,153.1171327,20190701,9:00:00,Mooloolaba (main),Fished,10,3,Chris,Yes,No
2019MOO3,-26.67798512,153.118815,20190701,9:00:00,Mooloolaba (main),Fished,10,3,Chris,Yes,No
2019MOO5,-26.68071502,153.1214636,20190701,9:00:00,Mooloolaba (main),Fished,10,3,Chris,Yes,No
2019MOOR1,-26.6835222,153.1267893,20190701,9:00:00,Mooloolaba (Riv.M),Fished,11,3,Chris,Yes,No
2019MOOR2,-26.68397776,153.1292626,20190701,9:00:00,Mooloolaba (Riv.M),Fished,11,3,Chris,Yes,No
2019MOOR3,-26.68369303,153.1312431,20190701,9:00:00,Mooloolaba (Riv.M),Fished,11,3,Chris,Yes,No
2019MOOR4,-26.68284905,153.1328611,20190701,9:00:00,Mooloolaba (Riv.M),Fished,11,3,Chris,Yes,No
2019MOOR5,-26.68172856,153.1339407,20190701,9:00:00,Mooloolaba (Riv.M),Fished,11,3,Chris,Yes,No
2019MOU1,-26.56801932,153.0988857,20190701,9:00:00,Mount Coolum,Fished,12,3,Chris,Yes,No
2019MOU2,-26.56978313,153.0986586,20190701,9:00:00,Mount Coolum,Fished,12,3,Chris,Yes,No
2019MOU4,-26.57343303,153.0982532,20190701,9:00:00,Mount Coolum,Fished,12,3,Chris,Yes,No
2019MOU5,-26.57522919,153.0980525,20190701,9:00:00,Mount Coolum,Fished,12,3,Chris,Yes,No
2019MUD1,-26.61287977,153.1010677,20190701,9:00:00,Mudjimba,Fished,13,3,Chris,Yes,No
2019MUD2,-26.61429791,153.1016111,20190701,9:00:00,Mudjimba,Fished,13,3,Chris,Yes,No
2019MUD3,-26.61612416,153.1022194,20190701,9:00:00,Mudjimba,Fished,13,3,Chris,Yes,No
2019MUD4,-26.61789156,153.1020458,20190701,9:00:00,Mudjimba,Fished,13,3,Chris,Yes,No
2019MUD5,-26.61993323,153.101834,20190701,9:00:00,Mudjimba,Fished,13,3,Chris,Yes,No
2019PER1,-26.49874331,153.0955807,20190701,9:00:00,Peregian Beach,Fished,14,3,Chris,Yes,No
2019PER2,-26.50031987,153.0953121,20190701,9:00:00,Peregian Beach,Fished,14,3,Chris,Yes,No
2019PER3,-26.50225424,153.094991,20190701,9:00:00,Peregian Beach,Fished,14,3,Chris,Yes,No
2019PER4,-26.50399097,153.094707,20190701,9:00:00,Peregian Beach,Fished,14,3,Chris,Yes,No
2019PER5,-26.50590716,153.0943896,20190701,9:00:00,Peregian Beach,Fished,14,3,Chris,Yes,No
2019SHE1,-26.79165579,153.1485775,20190701,9:00:00,Shelley Beach,Fished,15,3,Chris,Yes,No
2019SHE2,-26.79326805,153.1484175,20190701,9:00:00,Shelley Beach,Fished,15,3,Chris,Yes,No
2019SHE3,-26.79520436,153.148392,20190701,9:00:00,Shelley Beach,Fished,15,3,Chris,Yes,No
2019SHE4,-26.79688769,153.1486848,20190701,9:00:00,Shelley Beach,Fished,15,3,Chris,Yes,No
2019SHE5,-26.798537,153.1495788,20190701,9:00:00,Shelley Beach,Fished,15,3,Chris,Yes,No
2019STU1,-26.5135595,153.0940207,20190701,9:00:00,Stumers Creek,Fished,16,3,Chris,Yes,No
2019STU2,-26.51513195,153.0939201,20190701,9:00:00,Stumers Creek,Fished,16,3,Chris,Yes,No
2019STU3,-26.51713304,153.0937908,20190701,9:00:00,Stumers Creek,Fished,16,3,Chris,Yes,No
2019STU5,-26.52075763,153.0935497,20190701,9:00:00,Stumers Creek,Fished,16,3,Chris,Yes,No
2019TWI1,-26.63618867,153.1018784,20190701,9:00:00,Twin Waters,Fished,17,3,Chris,Yes,No
2019TWI2,-26.63773614,153.1019258,20190701,9:00:00,Twin Waters,Fished,17,3,Chris,Yes,No
2019TWI3,-26.63967965,153.1021044,20190701,9:00:00,Twin Waters,Fished,17,3,Chris,Yes,No
2019TWI4,-26.64131412,153.102241,20190701,9:00:00,Twin Waters,Fished,17,3,Chris,Yes,No
2019TWI5,-26.64337959,153.1024016,20190701,9:00:00,Twin Waters,Fished,17,3,Chris,Yes,No
2019WAR1,-26.71360519,153.1355455,20190701,9:00:00,Warana,Fished,18,3,Chris,Yes,No
2019WAR2,-26.71526874,153.1354463,20190701,9:00:00,Warana,Fished,18,3,Chris,Yes,No
2019WAR3,-26.71717932,153.1353614,20190701,9:00:00,Warana,Fished,18,3,Chris,Yes,No
2019WAR4,-26.71886165,153.1352852,20190701,9:00:00,Warana,Fished,18,3,Chris,Yes,No
2019WAR5,-26.72082611,153.135174,20190701,9:00:00,Warana,Fished,18,3,Chris,Yes,No
2019WUR1,-26.72880879,153.1347238,20190701,9:00:00,Wurtulla,Fished,19,3,Chris,Yes,No
2019WUR2,-26.73038249,153.1347129,20190701,9:00:00,Wurtulla,Fished,19,3,Chris,Yes,No
2019WUR3,-26.73217739,153.1347549,20190701,9:00:00,Wurtulla,Fished,19,3,Chris,Yes,No
2019WUR4,-26.73397028,153.1347359,20190701,9:00:00,Wurtulla,Fished,19,3,Chris,Yes,No
2019WUR5,-26.73607171,153.1347909,20190701,9:00:00,Wurtulla,Fished,19,3,Chris,Yes,No
2019YAR1,-26.55085537,153.1014687,20190701,9:00:00,Yaroomba,Fished,20,3,Chris,Yes,No
2019YAR2,-26.55232069,153.10116,20190701,9:00:00,Yaroomba,Fished,20,3,Chris,Yes,No
2019YAR3,-26.55405876,153.1008417,20190701,9:00:00,Yaroomba,Fished,20,3,Chris,Yes,No
2019YAR4,-26.55585852,153.1005336,20190701,9:00:00,Yaroomba,Fished,20,3,Chris,Yes,No
2019YAR5,-26.55795165,153.1001476,20190701,9:00:00,Yaroomba,Fished,20,3,Chris,Yes,No
2020ALE1,-26.66168441,153.1054747,20200701,9:00:00,Alex Heads,Fished,1,3,Chris,Yes,No
2020ALE2,-26.66316457,153.105965,20200701,9:00:00,Alex Heads,Fished,1,3,Chris,Yes,No
2020ALE3,-26.66494397,153.1065371,20200701,9:00:00,Alex Heads,Fished,1,3,Chris,Yes,No
2020ALE4,-26.66650794,153.107102,20200701,9:00:00,Alex Heads,Fished,1,3,Chris,Yes,No
2020ALE5,-26.66849789,153.1079187,20200701,9:00:00,Alex Heads,Fished,1,3,Chris,Yes,No
2020BOK2,-26.75237845,153.1365823,20200701,9:00:00,Bokarina,Fished,2,3,Chris,Yes,No
2020BOK3,-26.7541912,153.1367714,20200701,9:00:00,Bokarina,Fished,2,3,Chris,Yes,No
2020BOK4,-26.75592743,153.1369507,20200701,9:00:00,Bokarina,Fished,2,3,Chris,Yes,No
2020BOK5,-26.75795266,153.137218,20200701,9:00:00,Bokarina,Fished,2,3,Chris,Yes,No
2020BUD1,-26.6888116,153.1368282,20200701,9:00:00,Buddina,Fished,3,3,Chris,Yes,No
2020BUD2,-26.69029746,153.1367282,20200701,9:00:00,Buddina,Fished,3,3,Chris,Yes,No
2020BUD3,-26.69212681,153.1366577,20200701,9:00:00,Buddina,Fished,3,3,Chris,Yes,No
2020BUD4,-26.69392657,153.1365345,20200701,9:00:00,Buddina,Fished,3,3,Chris,Yes,No
2020BUD5,-26.69599062,153.1364442,20200701,9:00:00,Buddina,Fished,3,3,Chris,Yes,No
2020COO1,-26.52632422,153.093091,20200701,9:00:00,Coolum Beach,Fished,4,3,Chris,Yes,No
2020COO2,-26.52804192,153.0927366,20200701,9:00:00,Coolum Beach,Fished,4,3,Chris,Yes,No
2020COO3,-26.52962744,153.0928992,20200701,9:00:00,Coolum Beach,Fished,4,3,Chris,Yes,No
2020COO5,-26.53354305,153.0935923,20200701,9:00:00,Coolum Beach,Fished,4,3,Chris,Yes,No
2020CUR1,-26.76046958,153.137308,20200701,9:00:00,Currumundi Lake,Fished,5,3,Chris,Yes,No
2020CUR2,-26.76188026,153.13723,20200701,9:00:00,Currumundi Lake,Fished,5,3,Chris,Yes,No
2020CUR3,-26.7637604,153.1370855,20200701,9:00:00,Currumundi Lake,Fished,5,3,Chris,Yes,No
2020CUR4,-26.76548808,153.1370312,20200701,9:00:00,Currumundi Lake,Fished,5,3,Chris,Yes,No
2020CUR5,-26.76768707,153.1369113,20200701,9:00:00,Currumundi Lake,Fished,5,3,Chris,Yes,No
2020DIC1,-26.77480146,153.1375183,20200701,9:00:00,Dicky Beach,Fished,6,3,Chris,Yes,No
2020DIC2,-26.77633585,153.1378898,20200701,9:00:00,Dicky Beach,Fished,6,3,Chris,Yes,No
2020DIC3,-26.7782243,153.1383718,20200701,9:00:00,Dicky Beach,Fished,6,3,Chris,Yes,No
2020DIC4,-26.77994468,153.1387716,20200701,9:00:00,Dicky Beach,Fished,6,3,Chris,Yes,No
2020DIC5,-26.78183237,153.1392399,20200701,9:00:00,Dicky Beach,Fished,6,3,Chris,Yes,No
2020KIN1,-26.80419353,153.1413039,20200701,9:00:00,Kings Beach,Fished,7,3,Chris,Yes,No
2020KIN2,-26.80511294,153.1405818,20200701,9:00:00,Kings Beach,Fished,7,3,Chris,Yes,No
2020KIN3,-26.80634248,153.1391859,20200701,9:00:00,Kings Beach,Fished,7,3,Chris,Yes,No
2020KIN4,-26.80717028,153.1372822,20200701,9:00:00,Kings Beach,Fished,7,3,Chris,Yes,No
2020KIN5,-26.8076198,153.1345965,20200701,9:00:00,Kings Beach,Fished,7,3,Chris,Yes,No
2020MARC1,-26.5876764,153.0976059,20200701,9:00:00,Marcoola,Fished,8,3,Chris,Yes,No
2020MARC2,-26.58943534,153.097605,20200701,9:00:00,Marcoola,Fished,8,3,Chris,Yes,No
2020MARC3,-26.59142101,153.0976349,20200701,9:00:00,Marcoola,Fished,8,3,Chris,Yes,No
2020MARC4,-26.59309865,153.0976497,20200701,9:00:00,Marcoola,Fished,8,3,Chris,Yes,No
2020MARC5,-26.59492926,153.0976469,20200701,9:00:00,Marcoola,Fished,8,3,Chris,Yes,No
2020MAR1,-26.65099036,153.1018589,20200701,9:00:00,Maroochydore,Fished,9,3,Chris,Yes,No
2020MAR2,-26.65225846,153.1032095,20200701,9:00:00,Maroochydore,Fished,9,3,Chris,Yes,No
2020MAR3,-26.65384272,153.1036547,20200701,9:00:00,Maroochydore,Fished,9,3,Chris,Yes,No
2020MAR4,-26.65544475,153.1039,20200701,9:00:00,Maroochydore,Fished,9,3,Chris,Yes,No
2020MOO1,-26.6758075,153.115741,20200701,9:00:00,Mooloolaba (main),Fished,10,3,Chris,Yes,No
2020MOO3,-26.67798512,153.118815,20200701,9:00:00,Mooloolaba (main),Fished,10,3,Chris,Yes,No
2020MOO4,-26.6791305,153.1201675,20200701,9:00:00,Mooloolaba (main),Fished,10,3,Chris,Yes,No
2020MOO5,-26.68071502,153.1214636,20200701,9:00:00,Mooloolaba (main),Fished,10,3,Chris,Yes,No
2020MOOR1,-26.6835222,153.1267893,20200701,9:00:00,Mooloolaba (Riv.M),Fished,11,3,Chris,Yes,No
2020MOOR2,-26.68397776,153.1292626,20200701,9:00:00,Mooloolaba (Riv.M),Fished,11,3,Chris,Yes,No
2020MOOR3,-26.68369303,153.1312431,20200701,9:00:00,Mooloolaba (Riv.M),Fished,11,3,Chris,Yes,No
2020MOOR4,-26.68284905,153.1328611,20200701,9:00:00,Mooloolaba (Riv.M),Fished,11,3,Chris,Yes,No
2020MOOR5,-26.68172856,153.1339407,20200701,9:00:00,Mooloolaba (Riv.M),Fished,11,3,Chris,Yes,No
2020MOU1,-26.56801932,153.0988857,20200701,9:00:00,Mount Coolum,Fished,12,3,Chris,Yes,No
2020MOU2,-26.56978313,153.0986586,20200701,9:00:00,Mount Coolum,Fished,12,3,Chris,Yes,No
2020MOU3,-26.57189235,153.0984183,20200701,9:00:00,Mount Coolum,Fished,12,3,Chris,Yes,No
2020MOU4,-26.57343303,153.0982532,20200701,9:00:00,Mount Coolum,Fished,12,3,Chris,Yes,No
2020MOU5,-26.57522919,153.0980525,20200701,9:00:00,Mount Coolum,Fished,12,3,Chris,Yes,No
2020MUD1,-26.61287977,153.1010677,20200701,9:00:00,Mudjimba,Fished,13,3,Chris,Yes,No
2020MUD2,-26.61429791,153.1016111,20200701,9:00:00,Mudjimba,Fished,13,3,Chris,Yes,No
2020MUD3,-26.61612416,153.1022194,20200701,9:00:00,Mudjimba,Fished,13,3,Chris,Yes,No
2020MUD4,-26.61789156,153.1020458,20200701,9:00:00,Mudjimba,Fished,13,3,Chris,Yes,No
2020MUD5,-26.61993323,153.101834,20200701,9:00:00,Mudjimba,Fished,13,3,Chris,Yes,No
2020PER1,-26.49874331,153.0955807,20200701,9:00:00,Peregian Beach,Fished,14,3,Chris,Yes,No
2020PER2,-26.50031987,153.0953121,20200701,9:00:00,Peregian Beach,Fished,14,3,Chris,Yes,No
2020PER3,-26.50225424,153.094991,20200701,9:00:00,Peregian Beach,Fished,14,3,Chris,Yes,No
2020PER4,-26.50399097,153.094707,20200701,9:00:00,Peregian Beach,Fished,14,3,Chris,Yes,No
2020PER5,-26.50590716,153.0943896,20200701,9:00:00,Peregian Beach,Fished,14,3,Chris,Yes,No
2020SHE1,-26.79165579,153.1485775,20200701,9:00:00,Shelley Beach,Fished,15,3,Chris,Yes,No
2020SHE2,-26.79326805,153.1484175,20200701,9:00:00,Shelley Beach,Fished,15,3,Chris,Yes,No
2020SHE3,-26.79520436,153.148392,20200701,9:00:00,Shelley Beach,Fished,15,3,Chris,Yes,No
2020SHE4,-26.79688769,153.1486848,20200701,9:00:00,Shelley Beach,Fished,15,3,Chris,Yes,No
2020SHE5,-26.798537,153.1495788,20200701,9:00:00,Shelley Beach,Fished,15,3,Chris,Yes,No
2020STU1,-26.5135595,153.0940207,20200701,9:00:00,Stumers Creek,Fished,16,3,Chris,Yes,No
2020STU2,-26.51513195,153.0939201,20200701,9:00:00,Stumers Creek,Fished,16,3,Chris,Yes,No
2020STU3,-26.51713304,153.0937908,20200701,9:00:00,Stumers Creek,Fished,16,3,Chris,Yes,No
2020STU4,-26.51875343,153.0936828,20200701,9:00:00,Stumers Creek,Fished,16,3,Chris,Yes,No
2020STU5,-26.52075763,153.0935497,20200701,9:00:00,Stumers Creek,Fished,16,3,Chris,Yes,No
2020TWI1,-26.63618867,153.1018784,20200701,9:00:00,Twin Waters,Fished,17,3,Chris,Yes,No
2020TWI2,-26.63773614,153.1019258,20200701,9:00:00,Twin Waters,Fished,17,3,Chris,Yes,No
2020TWI3,-26.63967965,153.1021044,20200701,9:00:00,Twin Waters,Fished,17,3,Chris,Yes,No
2020TWI4,-26.64131412,153.102241,20200701,9:00:00,Twin Waters,Fished,17,3,Chris,Yes,No
2020TWI5,-26.64337959,153.1024016,20200701,9:00:00,Twin Waters,Fished,17,3,Chris,Yes,No
2020WAR1,-26.71360519,153.1355455,20200701,9:00:00,Warana,Fished,18,3,Chris,Yes,No
2020WAR2,-26.71526874,153.1354463,20200701,9:00:00,Warana,Fished,18,3,Chris,Yes,No
2020WAR3,-26.71717932,153.1353614,20200701,9:00:00,Warana,Fished,18,3,Chris,Yes,No
2020WAR4,-26.71886165,153.1352852,20200701,9:00:00,Warana,Fished,18,3,Chris,Yes,No
2020WUR1,-26.72880879,153.1347238,20200701,9:00:00,Wurtulla,Fished,18,3,Chris,Yes,No
2020WUR2,-26.73038249,153.1347129,20200701,9:00:00,Wurtulla,Fished,19,3,Chris,Yes,No
2020WUR3,-26.73217739,153.1347549,20200701,9:00:00,Wurtulla,Fished,19,3,Chris,Yes,No
2020WUR4,-26.73397028,153.1347359,20200701,9:00:00,Wurtulla,Fished,19,3,Chris,Yes,No
2020WUR5,-26.73607171,153.1347909,20200701,9:00:00,Wurtulla,Fished,19,3,Chris,Yes,No
2020YAR1,-26.55085537,153.1014687,20200701,9:00:00,Yaroomba,Fished,20,3,Chris,Yes,No
2020YAR4,-26.55585852,153.1005336,20200701,9:00:00,Yaroomba,Fished,20,3,Chris,Yes,No
2020YAR5,-26.55795165,153.1001476,20200701,9:00:00,Yaroomba,Fished,20,3,Chris,Yes,No
2021ALE1,-26.66168441,153.1054747,20210701,9:00:00,Alex Heads,Fished,1,3,Chris,Yes,No
2021ALE2,-26.66316457,153.105965,20210701,9:00:00,Alex Heads,Fished,1,3,Chris,Yes,No
2021ALE3,-26.66494397,153.1065371,20210701,9:00:00,Alex Heads,Fished,1,3,Chris,Yes,No
2021ALE4,-26.66650794,153.107102,20210701,9:00:00,Alex Heads,Fished,1,3,Chris,Yes,No
2021ALE5,-26.66849789,153.1079187,20210701,9:00:00,Alex Heads,Fished,1,3,Chris,Yes,No
2021BOK1,-26.75078505,153.1363975,20210701,9:00:00,Bokarina,Fished,2,3,Chris,Yes,No
2021BOK2,-26.75237845,153.1365823,20210701,9:00:00,Bokarina,Fished,2,3,Chris,Yes,No
2021BOK3,-26.7541912,153.1367714,20210701,9:00:00,Bokarina,Fished,2,3,Chris,Yes,No
2021BOK4,-26.75592743,153.1369507,20210701,9:00:00,Bokarina,Fished,2,3,Chris,Yes,No
2021BOK5,-26.75795266,153.137218,20210701,9:00:00,Bokarina,Fished,2,3,Chris,Yes,No
2021BUD1,-26.6888116,153.1368282,20210701,9:00:00,Buddina,Fished,3,3,Chris,Yes,No
2021BUD2,-26.69029746,153.1367282,20210701,9:00:00,Buddina,Fished,3,3,Chris,Yes,No
2021BUD3,-26.69212681,153.1366577,20210701,9:00:00,Buddina,Fished,3,3,Chris,Yes,No
2021BUD4,-26.69392657,153.1365345,20210701,9:00:00,Buddina,Fished,3,3,Chris,Yes,No
2021BUD5,-26.69599062,153.1364442,20210701,9:00:00,Buddina,Fished,3,3,Chris,Yes,No
2021CUR1,-26.76046958,153.137308,20210701,9:00:00,Currumundi Lake,Fished,5,3,Chris,Yes,No
2021CUR2,-26.76188026,153.13723,20210701,9:00:00,Currumundi Lake,Fished,5,3,Chris,Yes,No
2021CUR3,-26.7637604,153.1370855,20210701,9:00:00,Currumundi Lake,Fished,5,3,Chris,Yes,No
2021CUR4,-26.76548808,153.1370312,20210701,9:00:00,Currumundi Lake,Fished,5,3,Chris,Yes,No
2021CUR5,-26.76768707,153.1369113,20210701,9:00:00,Currumundi Lake,Fished,5,3,Chris,Yes,No
2021DIC1,-26.77480146,153.1375183,20210701,9:00:00,Dicky Beach,Fished,6,3,Chris,Yes,No
2021DIC2,-26.77633585,153.1378898,20210701,9:00:00,Dicky Beach,Fished,6,3,Chris,Yes,No
2021DIC3,-26.7782243,153.1383718,20210701,9:00:00,Dicky Beach,Fished,6,3,Chris,Yes,No
2021DIC4,-26.77994468,153.1387716,20210701,9:00:00,Dicky Beach,Fished,6,3,Chris,Yes,No
2021DIC5,-26.78183237,153.1392399,20210701,9:00:00,Dicky Beach,Fished,6,3,Chris,Yes,No
2021KIN1,-26.80419353,153.1413039,20210701,9:00:00,Kings Beach,Fished,7,3,Chris,Yes,No
2021KIN2,-26.80511294,153.1405818,20210701,9:00:00,Kings Beach,Fished,7,3,Chris,Yes,No
2021KIN3,-26.80634248,153.1391859,20210701,9:00:00,Kings Beach,Fished,7,3,Chris,Yes,No
2021KIN4,-26.80717028,153.1372822,20210701,9:00:00,Kings Beach,Fished,7,3,Chris,Yes,No
2021KIN5,-26.8076198,153.1345965,20210701,9:00:00,Kings Beach,Fished,7,3,Chris,Yes,No
2021MARC1,-26.5876764,153.0976059,20210701,9:00:00,Marcoola,Fished,8,3,Chris,Yes,No
2021MARC2,-26.58943534,153.097605,20210701,9:00:00,Marcoola,Fished,8,3,Chris,Yes,No
2021MARC3,-26.59142101,153.0976349,20210701,9:00:00,Marcoola,Fished,8,3,Chris,Yes,No
2021MARC4,-26.59309865,153.0976497,20210701,9:00:00,Marcoola,Fished,8,3,Chris,Yes,No
2021MARC5,-26.59492926,153.0976469,20210701,9:00:00,Marcoola,Fished,8,3,Chris,Yes,No
2021MAR1,-26.65099036,153.1018589,20210701,9:00:00,Maroochydore,Fished,9,3,Chris,Yes,No
2021MAR2,-26.65225846,153.1032095,20210701,9:00:00,Maroochydore,Fished,9,3,Chris,Yes,No
2021MAR3,-26.65384272,153.1036547,20210701,9:00:00,Maroochydore,Fished,9,3,Chris,Yes,No
2021MAR4,-26.65544475,153.1039,20210701,9:00:00,Maroochydore,Fished,9,3,Chris,Yes,No
2021MAR5,-26.65766596,153.1042811,20210701,9:00:00,Maroochydore,Fished,9,3,Chris,Yes,No
2021MOO1,-26.6758075,153.115741,20210701,9:00:00,Mooloolaba (main),Fished,10,3,Chris,Yes,No
2021MOO2,-26.67702782,153.1171327,20210701,9:00:00,Mooloolaba (main),Fished,10,3,Chris,Yes,No
2021MOO3,-26.67798512,153.118815,20210701,9:00:00,Mooloolaba (main),Fished,10,3,Chris,Yes,No
2021MOO4,-26.6791305,153.1201675,20210701,9:00:00,Mooloolaba (main),Fished,10,3,Chris,Yes,No
2021MOO5,-26.68071502,153.1214636,20210701,9:00:00,Mooloolaba (main),Fished,10,3,Chris,Yes,No
2021MOOR1,-26.6835222,153.1267893,20210701,9:00:00,Mooloolaba (Riv.M),Fished,11,3,Chris,Yes,No
2021MOOR2,-26.68397776,153.1292626,20210701,9:00:00,Mooloolaba (Riv.M),Fished,11,3,Chris,Yes,No
2021MOOR3,-26.68369303,153.1312431,20210701,9:00:00,Mooloolaba (Riv.M),Fished,11,3,Chris,Yes,No
2021MOOR4,-26.68284905,153.1328611,20210701,9:00:00,Mooloolaba (Riv.M),Fished,11,3,Chris,Yes,No
2021MOOR5,-26.68172856,153.1339407,20210701,9:00:00,Mooloolaba (Riv.M),Fished,11,3,Chris,Yes,No
2021MOU1,-26.56801932,153.0988857,20210701,9:00:00,Mount Coolum,Fished,12,3,Chris,Yes,No
2021MOU2,-26.56978313,153.0986586,20210701,9:00:00,Mount Coolum,Fished,12,3,Chris,Yes,No
2021MOU3,-26.57189235,153.0984183,20210701,9:00:00,Mount Coolum,Fished,12,3,Chris,Yes,No
2021MOU4,-26.57343303,153.0982532,20210701,9:00:00,Mount Coolum,Fished,12,3,Chris,Yes,No
2021MOU5,-26.57522919,153.0980525,20210701,9:00:00,Mount Coolum,Fished,12,3,Chris,Yes,No
2021MUD1,-26.61287977,153.1010677,20210701,9:00:00,Mudjimba,Fished,13,3,Chris,Yes,No
2021MUD2,-26.61429791,153.1016111,20210701,9:00:00,Mudjimba,Fished,13,3,Chris,Yes,No
2021MUD3,-26.61612416,153.1022194,20210701,9:00:00,Mudjimba,Fished,13,3,Chris,Yes,No
2021MUD4,-26.61789156,153.1020458,20210701,9:00:00,Mudjimba,Fished,13,3,Chris,Yes,No
2021MUD5,-26.61993323,153.101834,20210701,9:00:00,Mudjimba,Fished,13,3,Chris,Yes,No
2021PER1,-26.49874331,153.0955807,20210701,9:00:00,Peregian Beach,Fished,14,3,Chris,Yes,No
2021PER2,-26.50031987,153.0953121,20210701,9:00:00,Peregian Beach,Fished,14,3,Chris,Yes,No
2021PER3,-26.50225424,153.094991,20210701,9:00:00,Peregian Beach,Fished,14,3,Chris,Yes,No
