"Sample","Latitude","Longitude","Date","Time","Site","Location","Status","Depth","Successful.count","Successful.length","Observer","OpcodeCam","Timeonseabed","Endsamplingtime","Timebaitgone","Visibility","cruisenum","CampaignID"
12033,-19.25471,117.102435,20191007,14:18:48,NA,"KEFArea3","Fished",123.2,"Yes","No","Marcus Stowar","KEFArea3 17",6.71666,67.01667,NA,2,"128","NWSS KEF4"
12035,-19.247171,117.071546,20191007,11:54:42,NA,"KEFArea3","Fished",128.3,"Yes","No","Marcus Stowar","KEFArea3 15",16.08333,77.01667,NA,2,"128","NWSS KEF4"
12042,-19.24027,117.046041,20191007,08:59:20,NA,"KEFArea3","Fished",134.4,"Yes","No","Marcus Stowar","KEFArea3 8",16.7,77.5,NA,2,"128","NWSS KEF4"
12048,-19.227633,117.01931,20191007,08:00:34,NA,"KEFArea3","Fished",145.9,"Yes","No","Marcus Stowar","KEFArea3 2",12.45,74.6,NA,2,"128","NWSS KEF4"
12032,-19.276662,117.109639,20191007,14:29:18,NA,"KEFArea3","Fished",118.5,"Yes","No","Marcus Stowar","KEFArea3 18",13.3,75.81667,NA,3,"128","NWSS KEF4"
12011,-19.304542,117.034869,20191008,12:24:44,NA,"KEFArea3","Fished",117.3,"Yes","No","Marcus Stowar","KEFArea3 39",9.5,70.03333,NA,2,"128","NWSS KEF4"
12021,-19.347605,117.078145,20191008,08:39:06,NA,"KEFArea3","Fished",119,"Yes","No","Marcus Stowar","KEFArea3 29",9.41666,70.01667,NA,3,"128","NWSS KEF4"
12025,-19.387933,117.101133,20191008,07:53:28,NA,"KEFArea3","Fished",113,"Yes","No","Marcus Stowar","KEFArea3 25",13.2,73.33334,NA,4,"128","NWSS KEF4"
12026,-19.2618,117.066117,20191007,15:42:50,NA,"KEFArea3","Fished",124.2,"Yes","No","Marcus Stowar","KEFArea3 24",19.51667,79.13333,NA,2,"128","NWSS KEF4"
12039,-19.217212,117.069992,20191007,11:22:12,NA,"KEFArea3","Fished",141.8,"Yes","No","Marcus Stowar","KEFArea3 11",17.8,79.88333,NA,2,"128","NWSS KEF4"
12045,-19.270246,116.997071,20191007,08:28:08,NA,"KEFArea3","Fished",128.2,"Yes","No","Marcus Stowar","KEFArea3 5",16.08333,76.98333,NA,1,"128","NWSS KEF4"
12036,-19.236079,117.083345,20191007,11:47:00,NA,"KEFArea3","Fished",131.4,"Yes","No","Marcus Stowar","KEFArea3 14",18.66667,79.1,NA,2,"128","NWSS KEF4"
12005,-19.384853,117.042967,20191008,15:42:28,NA,"KEFArea3","Fished",117,"Yes","No","Marcus Stowar","KEFArea3 45",12.08333,73.01667,NA,2,"128","NWSS KEF4"
12010,-19.318698,117.044132,20191008,12:33:48,NA,"KEFArea3","Fished",115.8,"Yes","No","Marcus Stowar","KEFArea3 40",12.1,73.61667,NA,2,"128","NWSS KEF4"
12014,-19.331426,117.042165,20191008,11:53:28,NA,"KEFArea3","Fished",116.4,"Yes","No","Marcus Stowar","KEFArea3 36",13.38333,74.01667,NA,2,"128","NWSS KEF4"
12015,-19.320465,117.060387,20191008,11:42:36,NA,"KEFArea3","Fished",115.9,"Yes","No","Marcus Stowar","KEFArea3 35",10.16667,71.08334,NA,2,"128","NWSS KEF4"
12019,-19.357093,117.104395,20191008,08:55:34,NA,"KEFArea3","Fished",120.2,"Yes","No","Marcus Stowar","KEFArea3 31",70.05,NA,NA,3,"128","NWSS KEF4"
12038,-19.219807,117.076554,20191007,11:26:24,NA,"KEFArea3","Fished",140.2,"Yes","No","Marcus Stowar","KEFArea3 12",13.35,74.86667,NA,2,"128","NWSS KEF4"
12040,-19.209719,117.059333,20191007,11:14:58,NA,"KEFArea3","Fished",148.7,"Yes","No","Marcus Stowar","KEFArea3 10",10.75,71.03333,NA,2,"128","NWSS KEF4"
12041,-19.221372,117.050875,20191007,11:07:48,NA,"KEFArea3","Fished",143.1,"Yes","No","Marcus Stowar","KEFArea3 9",7.18333,68.21667,NA,2,"128","NWSS KEF4"
12028,-19.285318,117.01792,20191007,15:16:46,NA,"KEFArea3","Fished",121.9,"Yes","No","Marcus Stowar","KEFArea3 22",17.48333,78.75,NA,2,"128","NWSS KEF4"
12046,-19.251547,117.00545,20191007,08:17:24,NA,"KEFArea3","Fished",135.3,"Yes","No","Marcus Stowar","KEFArea3 4",14.35,75,NA,2,"128","NWSS KEF4"
12003,-19.399243,117.025498,20191008,15:54:44,NA,"KEFArea3","Fished",117.2,"Yes","No","Marcus Stowar","KEFArea3 47",9.65,70.05,NA,2,"128","NWSS KEF4"
12002,-19.415335,117.029922,20191008,16:02:40,NA,"KEFArea3","Fished",116.4,"Yes","No","Marcus Stowar","KEFArea3 48",12.1,72.5,NA,2,"128","NWSS KEF4"
12006,-19.370203,117.042974,20191008,15:34:22,NA,"KEFArea3","Fished",118.5,"Yes","No","Marcus Stowar","KEFArea3 44",8.9,69.35,NA,2,"128","NWSS KEF4"
12018,-19.333558,117.091894,20191008,09:08:34,NA,"KEFArea3","Fished",118.6,"Yes","No","Marcus Stowar","KEFArea3 32",15.45,78.61667,NA,3,"128","NWSS KEF4"
12027,-19.266794,117.033881,20191007,15:28:06,NA,"KEFArea3","Fished",126.3,"Yes","No","Marcus Stowar","KEFArea3 23",16.15,76.9,NA,2,"128","NWSS KEF4"
12037,-19.20991,117.086228,20191007,11:34:16,NA,"KEFArea3","Fished",144.1,"Yes","No","Marcus Stowar","KEFArea3 13",9.13333,70.31667,NA,2,"128","NWSS KEF4"
12043,-19.249888,117.034492,20191007,08:50:46,NA,"KEFArea3","Fished",131.9,"Yes","No","Marcus Stowar","KEFArea3 7",17.45,79.21667,NA,2,"128","NWSS KEF4"
12012,-19.314,117.020276,20191008,12:16:28,NA,"KEFArea3","Fished",116.9,"Yes","No","Marcus Stowar","KEFArea3 38",12.35,73.1,NA,3,"128","NWSS KEF4"
12009,-19.348702,117.028261,20191008,15:12:12,NA,"KEFArea3","Fished",117.3,"Yes","No","Marcus Stowar","KEFArea3 41",11.3,72.28333,NA,2,"128","NWSS KEF4"
12029,-19.278935,117.047593,20191007,15:03:28,NA,"KEFArea3","Fished",122.6,"Yes","No","Marcus Stowar","KEFArea3 21",17.06667,79.91666,NA,3,"128","NWSS KEF4"
12031,-19.281877,117.096431,20191007,14:37:26,NA,"KEFArea3","Fished",118.8,"Yes","No","Marcus Stowar","KEFArea3 19",10.2,71,NA,3,"128","NWSS KEF4"
12047,-19.240641,117.011557,20191007,08:09:58,NA,"KEFArea3","Fished",140.5,"Yes","No","Marcus Stowar","KEFArea3 3",15.11667,76,NA,2,"128","NWSS KEF4"
