OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
S10_44	1	S10_44_L1.MP4	3452	S10_44_R1.MP4	3114	1.9197	Timeseabed	0.66956	227.4207	3.60369	2.83981	1539.3044	27.51719	69.65972	18.83989	-680.98629	-205.02835	-1365.16632	Mullidae	Upeneichthys	lineatus	37355001	1	AD	Passing			NA
S10_44	2	S10_44_L1.MP4	3873	S10_44_R1.MP4	3535	2.15382	Timeseabed	0.90368	127.19487	6.7433	0.47058	2296.80174	16.58248	51.54481	35.87996	653.33031	-53.24464	-2201.27752	Pomacentridae	Mecaenichthys	immaculatus	37372083	1	AD	Passing			NA
S10_44	3	S10_44_L1.MP4	4660	S10_44_R1.MP4	4322	2.59148	Timeseabed	1.34134	278.46477	7.2217	1.4194	3156.17271	24.08942	2.08604	4.01988	1272.48889	200.76722	-2881.30017	Cheilodactylidae	Morwong	fuscus	37377009	1	AD	Passing			NA
S10_44	4	S10_44_L1.MP4	15964	S10_44_R1.MP4	15626	8.87776	Timeseabed	7.62762	282.32713	30.89318	2.6461	4361.08664	20.17621	62.25431	4.45021	1489.43159	210.09405	-4093.47416	Aplodactylidae	Aplodactylus	lophodon	37376002	1	AD	Passing			NA
S10_44	5	S10_44_L1.MP4	26965	S10_44_R1.MP4	26627	14.99554	Timeseabed	13.7454	239.99623	12.51234	1.69951	2708.25112	23.8692	78.03254	4.101	-950.05976	546.23264	-2476.61876	Dinolestidae	Dinolestes	lewini	37327002	1	AD	Passing			NA
S10_44	6	S10_44_L1.MP4	27028	S10_44_R1.MP4	26690	15.03057	Timeseabed	13.78043	253.35354	8.00314	1.01314	2320.81458	16.37233	49.86632	9.37385	-349.79174	552.81672	-2226.70602	Dinolestidae	Dinolestes	lewini	37327002	1	AD	Passing			NA
S10_44	7	S10_44_L1.MP4	28734	S10_44_R1.MP4	28396	15.9793	Timeseabed	14.72916	468.00653	4.70025	0.5715	1621.21736	24.07101	71.257	6.15533	616.99714	237.81858	-1480.23734	Cheilodactylidae	Nemadactylus	douglasii	37377002	1	AD	Passing			NA
S10_44	8	S10_44_L1.MP4	29228	S10_44_R1.MP4	28890	16.25402	Timeseabed	15.00388	385.40031	4.8048	0.79231	2577.1695	3.0427	18.87899	9.57755	29.76265	133.51976	-2573.53634	Cheilodactylidae	Nemadactylus	douglasii	37377002	1	AD	Passing			NA
S10_44	9	S10_44_L1.MP4	34633	S10_44_R1.MP4	34295	19.2598	Timeseabed	18.00966	264.89127	2.75039	1.14186	1522.18656	17.94066	32.03509	10.55784	-468.38336	21.61916	-1448.1718	Carangidae	Pseudocaranx	georgianus	37337062	1	AD	Passing			NA
S10_44	10	S10_44_L1.MP4	34655	S10_44_R1.MP4	34317	19.27203	Timeseabed	18.02189	228.13873	6.1244	4.17784	2028.7967	24.047	53.72396	3.98073	-823.60939	-71.48609	-1852.72053	Carangidae	Pseudocaranx	georgianus	37337062	1	AD	Passing			NA
S10_44	11	S10_44_L1.MP4	34668	S10_44_R1.MP4	34330	19.27926	Timeseabed	18.02912	193.07135	1.64402	0.62718	1218.46383	9.5253	27.05434	3.12351	86.11675	182.32009	-1201.66443	Carangidae	Pseudocaranx	georgianus	37337062	1	AD	Passing			NA
S10_44	12	S10_44_L1.MP4	34693	S10_44_R1.MP4	34355	19.29316	Timeseabed	18.04303	171.62614	3.71292	4.96463	2146.14021	23.55904	10.68376	3.30063	-853.13203	89.35701	-1967.25669	Carangidae	Pseudocaranx	georgianus	37337062	1	AD	Passing			NA
S10_44	13	S10_44_L1.MP4	34720	S10_44_R1.MP4	34382	19.30818	Timeseabed	18.05804	200.24007	1.22705	2.91365	1294.13296	16.26174	13.5489	1.15258	-133.23947	337.0077	-1242.35791	Carangidae	Pseudocaranx	georgianus	37337062	1	AD	Passing			NA
S10_44	14	S10_44_L1.MP4	34720	S10_44_R1.MP4	34382	19.30818	Timeseabed	18.05804	202.25871	1.21081	2.71236	1317.1525	13.69607	12.4092	5.15717	79.242679999999993	301.62877	-1279.69972	Carangidae	Pseudocaranx	georgianus	37337062	1	AD	Passing			NA
