OpCode	PointIndex	Filename	Frame	Time	Period	PeriodTime	ImageCol	ImageRow	RectWidth	RectHeight	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute	Attribute
FB_S1_R1	13	GP038513.MP4	15250	40.16957		-1	1273.28437	1031.64179	0	0	Monacanthidae	Meuschenia	freycineti	37465036	1	AD	Passing			
FB_S1_R1	14	GP038513.MP4	27694	43.6297		-1	179.30745	683.0597	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R1	15	GP038513.MP4	28229	43.77846		-1	1245.0787	793.8806	0	0	Triakidae	Mustelus	antarcticus	99379424	1	AD	Passing			
FB_S1_R1	16	GP058513.MP4	2638	60.61556		-1	711.18573	1039.70149	0	0	Triakidae	Mustelus	antarcticus	99379424	1	AD	Passing			
FB_S1_R1	17	GP058513.MP4	2638	60.61556		-1	1615.78174	80.59701	0	0	Triakidae	Mustelus	antarcticus	99379424	1	AD	Passing			
FB_S1_R1	18	GP058513.MP4	17027	64.6165		-1	1045.62434	1013.50746	0	0	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
FB_S1_R10	0	GOPR5870.MP4	6943	1.93054		-1	169.234	1001.41791	0	0	Labridae	Austrolabrus	maculatus	37384025	1	AD	Passing			
FB_S1_R10	1	GOPR5870.MP4	7158	1.99032		-1	602.39244	812.01493	0	0	Serranidae	Caesioperca	rasor	99378025	2	AD	Passing			
FB_S1_R10	2	GOPR5870.MP4	7869	2.18802		-1	243.77754	953.0597	0	0	Serranidae	Caesioperca	rasor	99378025	1	AD	Passing			
FB_S1_R10	3	GOPR5870.MP4	7869	2.18802		-1	330.40923	934.92537	0	0	Serranidae	Caesioperca	rasor	99378025	1	AD	Passing			
FB_S1_R10	4	GOPR5870.MP4	7869	2.18802		-1	34.24974	936.9403	0	0	Serranidae	Caesioperca	rasor	99378025	1	AD	Passing			
FB_S1_R10	5	GOPR5870.MP4	7869	2.18802		-1	543.96642	1005.44776	0	0	Serranidae	Caesioperca	rasor	99378025	1	AD	Passing			
FB_S1_R10	6	GOPR5870.MP4	31945	8.88248		-1	592.31899	1031.64179	0	0	Mullidae	Upeneichthys	vlamingii	37355029	1	AD	Passing			
FB_S1_R10	7	GOPR5870.MP4	31945	8.88248		-1	241.76285	1043.73134	0	0	Mullidae	Upeneichthys	vlamingii	37355029	1	AD	Passing			
FB_S1_R10	8	GOPR5870.MP4	37888	10.53497		-1	1591.60546	999.40299	0	0	Monacanthidae	Acanthaluteres	vittiger	37465002	2	AD	Passing			
FB_S1_R10	9	GP015870.MP4	3988	13.09419		-1	1764.86884	814.02985	0	0	Serranidae	Caesioperca	rasor	99378025	1	AD	Passing			
FB_S1_R10	10	GP015870.MP4	3988	13.09419		-1	1287.3872	1033.65672	0	0	Serranidae	Caesioperca	rasor	99378025	1	AD	Passing			
FB_S1_R10	11	GP015870.MP4	3988	13.09419		-1	1222.9171	1015.52239	0	0	Serranidae	Caesioperca	rasor	99378025	1	AD	Passing			
FB_S1_R10	12	GP015870.MP4	3988	13.09419		-1	876.39035	1003.43284	0	0	Serranidae	Caesioperca	rasor	99378025	1	AD	Passing			
FB_S1_R10	13	GP015870.MP4	3988	13.09419		-1	892.50787	437.23881	0	0	Serranidae	Caesioperca	rasor	99378025	1	AD	Passing			
FB_S1_R10	14	GP015870.MP4	3988	13.09419		-1	398.90871	1003.43284	0	0	Serranidae	Caesioperca	rasor	99378025	1	AD	Passing			
FB_S1_R10	15	GP015870.MP4	3988	13.09419		-1	263.92445	932.91045	0	0	Serranidae	Caesioperca	rasor	99378025	1	AD	Passing			
FB_S1_R10	16	GP015870.MP4	16324	16.52429		-1	1664.13431	876.49254	0	0	Carangidae	Pseudocaranx		37337924	4	AD	Passing			
FB_S1_R10	17	GP015870.MP4	17711	16.90995		-1	713.20042	957.08955	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R10	18	GP015870.MP4	17711	16.90995		-1	761.55299	1055.8209	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R10	19	GP015870.MP4	17711	16.90995		-1	717.2298	999.40299	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R10	20	GP015870.MP4	17711	16.90995		-1	380.7765	997.38806	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R10	21	GP015870.MP4	17711	16.90995		-1	239.74816	461.41791	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R10	22	GP015870.MP4	17711	16.90995		-1	110.80797	382.83582	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R10	23	GP025870.MP4	27501	31.60852		-1	1287.3872	884.55224	0	0	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FB_S1_R10	24	GP025870.MP4	34113	33.44702		-1	473.45226	1049.77612	0	0	Labridae	Notolabrus	parilus	99379455	1	AD	Passing			
FB_S1_R10	25	GP035870.MP4	21652	41.95858		-1	314.29171	999.40299	0	0	Monacanthidae	Meuschenia	freycineti	37465036	1	AD	Passing			
FB_S1_R10	26	GP045870.MP4	5003	49.30565		-1	511.73137	963.13433	0	0	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
FB_S1_R10	27	GP045870.MP4	29998	56.25564		-1	1778.97167	975.22388	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R10	28	GP045870.MP4	29998	56.25564		-1	1718.53095	965.14925	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R10	29	GP045870.MP4	29998	56.25564		-1	1819.26548	890.59701	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R10	30	GP045870.MP4	29998	56.25564		-1	1760.83945	852.31343	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R10	31	GP045870.MP4	29998	56.25564		-1	1656.07555	834.1791	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R10	32	GP045870.MP4	29998	56.25564		-1	1801.13326	769.70149	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R10	33	GP045870.MP4	29998	56.25564		-1	1740.69255	648.80597	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R10	34	GP045870.MP4	29998	56.25564		-1	1627.86988	670.97015	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R10	35	GP045870.MP4	29998	56.25564		-1	1053.44596	998.39552	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R10	36	GP045870.MP4	29998	56.25564		-1	1178.35677	971.19403	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R10	37	GP045870.MP4	29998	56.25564		-1	1349.8426	656.86567	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R10	38	GP055870.MP4	3459	60.85274		-1	499.64323	961.1194	0	0	Rhinobatidae	Trygonorrhina	dumerilii	37027011	1	AD	Passing			
FB_S1_R11	0	GP018529.MP4	1738	12.45967		-1	1581.532	298.20896	0	0	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FB_S1_R11	1	GP018529.MP4	34382	21.53652		-1	1772.9276	906.71642	0	0	Serranidae	Caesioperca	rasor	99378025	1	AD	Passing			
FB_S1_R11	2	GP028529.MP4	8385	26.28431		-1	1650.03148	997.38806	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R11	3	GP028529.MP4	17264	28.75317		-1	1378.04827	58.43284	0	0	Serranidae	Caesioperca	rasor	99378025	1	AD	Passing			
FB_S1_R11	4	GP028529.MP4	17264	28.75317		-1	809.90556	660.89552	0	0	Serranidae	Caesioperca	rasor	99378025	1	AD	Passing			
FB_S1_R11	5	GP038529.MP4	1859	36.44613		-1	1797.10388	489.62687	0	0	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FB_S1_R11	6	GP038529.MP4	1859	36.44613		-1	1369.98951	703.20896	0	0	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FB_S1_R11	7	GP038529.MP4	1859	36.44613		-1	1081.88877	1039.70149	0	0	Monacanthidae	Meuschenia	freycineti	37465036	1	AD	Passing			
FB_S1_R11	8	GP048529.MP4	1027	48.1912		-1	1726.58972	1039.70149	0	0	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
FB_S1_R12	0	GOPR5921.MP4	9802	2.7255		-1	243.77754	290.14925	0	0	Serranidae	Caesioperca	rasor	99378025	1	AD	Passing			
FB_S1_R12	1	GOPR5921.MP4	18622	5.17795		-1	376.74711	1021.56716	0	0	Serranidae	Caesioperca	rasor	99378025	1	AD	Passing			
FB_S1_R12	2	GOPR5921.MP4	18622	5.17795		-1	564.11333	983.28358	0	0	Serranidae	Caesioperca	rasor	99378025	1	AD	Passing			
FB_S1_R12	3	GOPR5921.MP4	18622	5.17795		-1	1611.75236	608.50746	0	0	Serranidae	Caesioperca	rasor	99378025	1	AD	Passing			
FB_S1_R12	4	GP015921.MP4	15722	16.348		-1	1140.3148	467.46269	0	0	Neosebastidae	Neosebastes	scorpaenoides	37287005	1	AD	Passing			
FB_S1_R12	5	GP015921.MP4	16714	16.62383		-1	809.90556	836.19403	0	0	Carangidae	Pseudocaranx		37337924	6	AD	Passing			
FB_S1_R12	6	GP015921.MP4	16953	16.69028		-1	1607.72298	755.59701	0	0	Carangidae	Pseudocaranx		37337924	14	AD	Passing			
FB_S1_R12	7	GP015921.MP4	17390	16.8118		-1	926.75761	654.85075	0	0	Carangidae	Trachurus	novaezelandiae	37337003	3	AD	Passing			
FB_S1_R12	8	GP025921.MP4	12387	27.39709		-1	1100.02099	1075.97015	0	0	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FB_S1_R12	9	GP035921.MP4	5459	37.45603		-1	676.93599	672.98507	0	0	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
FB_S1_R12	10	GP035921.MP4	6656	37.78886		-1	781.6999	1001.41791	0	0	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
FB_S1_R12	11	GP035921.MP4	8950	38.42672		-1	1436.47429	1003.43284	0	0	Dasyatidae	Dasyatis	brevicaudata	37035001	1	AD	Passing			
FB_S1_R12	12	GP035921.MP4	21979	42.04951		-1	564.11333	1011.49254	0	0	Triakidae	Mustelus	antarcticus	99379424	1	AD	Passing			
FB_S1_R12	13	GP035921.MP4	31146	44.59844		-1	461.36411	914.77612	0	0	Loliginidae	Sepioteuthis	australis	23617005	1	AD	Passing			
FB_S1_R12	14	GP045921.MP4	34397	57.47881		-1	1337.75446	608.50746	0	0	Carangidae	Pseudocaranx		37337924	17	AD	Passing			
FB_S1_R2	0	GOPR5863.MP4	8833	2.45606		-1	1438.48898	840.22388	0	0	Serranidae	Caesioperca	rasor	99378025	1	AD	Passing			
FB_S1_R2	1	GOPR5863.MP4	14169	3.93977		-1	1633.91396	874.47761	0	0	Serranidae	Caesioperca	rasor	99378025	1	AD	Passing			
FB_S1_R2	2	GOPR5863.MP4	14169	3.93977		-1	608.43652	918.80597	0	0	Serranidae	Caesioperca	rasor	99378025	1	AD	Passing			
FB_S1_R2	3	GOPR5863.MP4	21157	5.88282		-1	1263.21091	167.23881	0	0	Serranidae	Caesioperca	rasor	99378025	1	AD	Passing			
FB_S1_R2	4	GOPR5863.MP4	21157	5.88282		-1	1208.81427	886.56716	0	0	Serranidae	Caesioperca	rasor	99378025	1	AD	Passing			
FB_S1_R2	5	GOPR5863.MP4	21157	5.88282		-1	1758.82476	1073.95522	0	0	Serranidae	Caesioperca	rasor	99378025	1	AD	Passing			
FB_S1_R2	6	GP015863.MP4	1916	12.50916		-1	1460.149	1045.24254	0	0	Labridae	Austrolabrus	maculatus	37384025	1	AD	Passing			
FB_S1_R2	7	GP015863.MP4	28262	19.83481		-1	1672.19307	832.16418	0	0	Serranidae	Caesioperca	rasor	99378025	5	AD	Passing			
FB_S1_R2	8	GP025863.MP4	2021	24.51477		-1	1730.6191	1051.79104	0	0	Dasyatidae	Dasyatis	brevicaudata	37035001	1	AD	Passing			
FB_S1_R2	9	GP025863.MP4	8211	26.23593		-1	1112.10913	263.95522	0	0	Serranidae	Caesioperca	rasor	99378025	6	AD	Passing			
FB_S1_R2	10	GP025863.MP4	12380	27.39515		-1	1589.59077	509.77612	0	0	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
FB_S1_R2	11	GP025863.MP4	14013	27.84921		-1	1374.01889	1033.65672	0	0	Mullidae	Upeneichthys	vlamingii	37355029	1	AD	Passing			
FB_S1_R2	12	GP025863.MP4	31631	32.74799		-1	1718.53095	942.98507	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	13	GP025863.MP4	31631	32.74799		-1	1903.88248	1023.58209	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	14	GP025863.MP4	31631	32.74799		-1	1883.73557	1058.84328	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	15	GP025863.MP4	31631	32.74799		-1	1760.83945	1058.84328	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	16	GP025863.MP4	31631	32.74799		-1	1504.97377	980.26119	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	17	GP025863.MP4	31631	32.74799		-1	1405.24659	1020.5597	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	18	GP025863.MP4	31631	32.74799		-1	1377.04092	957.08955	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	19	GP025863.MP4	31631	32.74799		-1	1390.13641	922.83582	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	20	GP025863.MP4	31631	32.74799		-1	1041.1532	847.27612	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	21	GP025863.MP4	31631	32.74799		-1	1068.35152	873.47015	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	22	GP025863.MP4	31631	32.74799		-1	1182.18153	853.3209	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	23	GP025863.MP4	31631	32.74799		-1	197.43966	652.83582	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	24	GP025863.MP4	31631	32.74799		-1	386.82057	697.16418	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	25	GP025863.MP4	31631	32.74799		-1	467.40818	765.67164	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	26	GP025863.MP4	31631	32.74799		-1	46.33788	723.35821	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	27	GP025863.MP4	31631	32.74799		-1	30.22036	624.62687	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	28	GP025863.MP4	31631	32.74799		-1	492.59182	896.64179	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	29	GP025863.MP4	31631	32.74799		-1	505.6873	961.1194	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	30	GP025863.MP4	31631	32.74799		-1	581.2382	1010.48507	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	31	GP025863.MP4	31631	32.74799		-1	664.84785	1045.74627	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	32	GP025863.MP4	31631	32.74799		-1	859.26548	997.38806	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	33	GP025863.MP4	31631	32.74799		-1	895.52991	947.01493	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	34	GP025863.MP4	31631	32.74799		-1	922.72823	1002.42537	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	35	GP025863.MP4	31631	32.74799		-1	879.41238	1031.64179	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	36	GP025863.MP4	31631	32.74799		-1	389.83736	1025.59701	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	37	GP025863.MP4	31631	32.74799		-1	327.38195	1002.42537	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	38	GP025863.MP4	31631	32.74799		-1	355.58762	977.23881	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	39	GP025863.MP4	31631	32.74799		-1	327.38195	892.61194	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	40	GP025863.MP4	31631	32.74799		-1	374.72718	854.32836	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	41	GP025863.MP4	31631	32.74799		-1	308.24239	905.70896	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	42	GP025863.MP4	31631	32.74799		-1	725.28332	1011.49254	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	43	GP025863.MP4	31631	32.74799		-1	21.15425	1031.64179	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	44	GP025863.MP4	31631	32.74799		-1	24.17629	939.96269	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	45	GP025863.MP4	31631	32.74799		-1	17.12487	883.54478	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	46	GP025863.MP4	31631	32.74799		-1	111.81532	956.08209	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	47	GP025863.MP4	31631	32.74799		-1	113.83001	1002.42537	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	48	GP025863.MP4	31631	32.74799		-1	147.0724	980.26119	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	49	GP025863.MP4	31631	32.74799		-1	111.81532	827.12687	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	50	GP025863.MP4	31631	32.74799		-1	150.09444	799.92537	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	51	GP025863.MP4	31631	32.74799		-1	222.62329	801.9403	0	0	Carangidae	Pseudocaranx		37337924	1	AD	Passing			
FB_S1_R2	52	GP025863.MP4	32102	32.87896		-1	1656.07555	959.10448	0	0	Carangidae	Trachurus	novaezelandiae	37337003	2	AD	Passing			
FB_S1_R2	53	GP025863.MP4	36012	33.96615		-1	902.58132	636.71642	0	0	Carangidae	Trachurus	novaezelandiae	37337003	6	AD	Passing			
FB_S1_R2	54	GP035863.MP4	8372	38.25711		-1	709.17104	326.41791	0	0	Carangidae	Trachurus	novaezelandiae	37337003	10	AD	Passing			
FB_S1_R2	55	GP045863.MP4	15220	52.13764		-1	678.95068	1021.56716	0	0	Triakidae	Mustelus	antarcticus	99379424	1	AD	Passing			
FB_S1_R3	0	GOPR5869.MP4	4218	1.17284		-1	1585.56139	900.67164	0	0	Serranidae	Caesioperca	rasor	99378025	2	AD	Passing			
FB_S1_R3	1	GOPR5869.MP4	4957	1.37832		-1	721.25918	340.52239	0	0	Serranidae	Caesioperca	rasor	99378025	4	AD	Passing			
FB_S1_R3	2	GOPR5869.MP4	5676	1.57824		-1	950.93389	618.58209	0	0	Loliginidae	Sepioteuthis	australis	23617005	1	AD	Passing			
FB_S1_R3	3	GOPR5869.MP4	20725	5.7627		-1	199.45435	972.20149	0	0	Labridae	Austrolabrus	maculatus	37384025	1	AD	Passing			
FB_S1_R3	4	GOPR5869.MP4	21743	6.04576		-1	348.54145	979.25373	0	0	Labridae	Austrolabrus	maculatus	37384025	1	AD	Passing			
FB_S1_R3	5	GOPR5869.MP4	21743	6.04576		-1	501.65792	1063.8806	0	0	Labridae	Austrolabrus	maculatus	37384025	1	AD	Passing			
FB_S1_R3	6	GOPR5869.MP4	27675	7.69519		-1	231.6894	926.86567	0	0	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
FB_S1_R3	7	GOPR5869.MP4	32957	9.16388		-1	1432.44491	1017.53731	0	0	Serranidae	Caesioperca	rasor	99378025	1	AD	Passing			
FB_S1_R3	8	GOPR5869.MP4	32957	9.16388		-1	1367.97482	934.92537	0	0	Serranidae	Caesioperca	rasor	99378025	1	AD	Passing			
FB_S1_R3	9	GOPR5869.MP4	32957	9.16388		-1	1237.01994	870.44776	0	0	Serranidae	Caesioperca	rasor	99378025	1	AD	Passing			
FB_S1_R3	10	GOPR5869.MP4	32957	9.16388		-1	1718.53095	904.70149	0	0	Serranidae	Caesioperca	rasor	99378025	1	AD	Passing			
FB_S1_R3	11	GOPR5869.MP4	32957	9.16388		-1	1498.9297	548.0597	0	0	Serranidae	Caesioperca	rasor	99378025	1	AD	Passing			
FB_S1_R3	12	GOPR5869.MP4	35585	9.89461		-1	443.2319	840.22388	0	0	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FB_S1_R3	13	GP015869.MP4	5471	13.50655		-1	1482.81217	860.37313	0	0	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FB_S1_R3	14	GP015869.MP4	5471	13.50655		-1	838.11123	777.76119	0	0	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FB_S1_R3	15	GP015869.MP4	6968	13.9228		-1	185.35152	1037.68657	0	0	Pinguipedidae	Parapercis	ramsayi	37390002	1	AD	Passing			
FB_S1_R3	16	GP015869.MP4	15794	16.37692		-1	1277.31375	864.40299	0	0	Labridae	Notolabrus	parilus	99379455	1	AD	Passing			
FB_S1_R3	17	GP015869.MP4	16596	16.59992		-1	276.01259	467.46269	0	0	Serranidae	Caesioperca	rasor	99378025	6	AD	Passing			
FB_S1_R3	18	GP015869.MP4	20078	17.56811		-1	155.13116	979.25373	0	0	Rhinobatidae	Trygonorrhina	dumerilii	37027011	1	AD	Passing			
FB_S1_R3	19	GP015869.MP4	21673	18.0116		-1	896.53725	826.1194	0	0	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FB_S1_R3	20	GP015869.MP4	21673	18.0116		-1	606.42183	936.9403	0	0	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FB_S1_R3	21	GP015869.MP4	21673	18.0116		-1	328.39454	834.1791	0	0	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FB_S1_R3	22	GP015869.MP4	27060	19.50949		-1	318.32109	1031.64179	0	0	Mullidae	Upeneichthys	vlamingii	37355029	1	AD	Passing			
FB_S1_R3	23	GP015869.MP4	29299	20.13206		-1	1406.25393	473.50746	0	0	Serranidae	Caesioperca	rasor	99378025	7	AD	Passing			
FB_S1_R3	24	GP025869.MP4	9409	26.58684		-1	451.29066	566.19403	0	0	Carangidae	Trachurus	novaezelandiae	37337003	1	AD	Passing			
FB_S1_R3	25	GP025869.MP4	12345	27.40321		-1	130.95488	709.25373	0	0	Monacanthidae	Meuschenia	freycineti	37465036	1	AD	Passing			
FB_S1_R3	26	GP035869.MP4	24213	42.67958		-1	231.6894	679.02985	0	0	Carangidae	Trachurus	novaezelandiae	37337003	1	AD	Passing			
FB_S1_R3	27	GP035869.MP4	24213	42.67958		-1	1341.78384	439.25373	0	0	Carangidae	Trachurus	novaezelandiae	37337003	1	AD	Passing			
FB_S1_R3	28	GP035869.MP4	37630	46.41025		-1	88.64638	1003.43284	0	0	Monacanthidae	Acanthaluteres	vittiger	37465002	1	AD	Passing			
FB_S1_R3	29	GP045869.MP4	29209	56.04516		-1	288.10073	999.40299	0	0	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
FB_S1_R4	0	GH015689.MP4	6033	1.67751		-1	215.57188	544.02985	0	0	Serranidae	Caesioperca	rasor	99378025	1	AD	Passing			
FB_S1_R4	1	GH015689.MP4	8008	2.22667		-1	570.1574	235.74627	0	0	Serranidae	Caesioperca	rasor	99378025	1	AD	Passing			
FB_S1_R4	2	GH015689.MP4	8008	2.22667		-1	290.11542	223.65672	0	0	Serranidae	Caesioperca	rasor	99378025	1	AD	Passing			
FB_S1_R4	3	GH015689.MP4	10416	2.89623		-1	717.2298	463.43284	0	0	Serranidae	Caesioperca	rasor	99378025	1	AD	Passing			
FB_S1_R4	4	GH015689.MP4	10416	2.89623		-1	380.7765	193.43284	0	0	Serranidae	Caesioperca	rasor	99378025	1	AD	Passing			
FB_S1_R4	5	GH015689.MP4	10416	2.89623		-1	310.26233	251.86567	0	0	Serranidae	Caesioperca	rasor	99378025	1	AD	Passing			
FB_S1_R4	6	GH015689.MP4	10416	2.89623		-1	233.70409	380.8209	0	0	Serranidae	Caesioperca	rasor	99378025	1	AD	Passing			
FB_S1_R4	7	GH015689.MP4	16312	4.53564		-1	1698.38405	940.97015	0	0	Serranidae	Caesioperca	rasor	99378025	5	AD	Passing			
FB_S1_R4	8	GH015689.MP4	22749	6.32549		-1	1623.8405	461.41791	0	0	Serranidae	Caesioperca	rasor	99378025	6	AD	Passing			
FB_S1_R4	9	GH015689.MP4	27580	7.66877		-1	1144.34418	398.95522	0	0	Serranidae	Caesioperca	rasor	99378025	9	AD	Passing			
