OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
CF1_1	1	10L_CF1_1_190214 (1).MP4	21948	9_R_CF1_1_190214 (1).MP4	18392	6.10275	Soak time	4.10103	-1194.05684	-256.38125	-1907.30425	3.78745	1.20043	6.26138	12.28145	2264.79857	32.65865	Serranidae	Caesioperca	rasor	37311003	1	AD	Passing			
CF1_1	14	10L_CF1_1_190214 (1).MP4	80879	9_R_CF1_1_190214 (1).MP4	77323	22.48881	Soak time	20.48709	-429.85257	-96.51972	-911.26239	0.83366	0.46942	1.57391	22.31297	1012.17016	25.82966	Scorpididae	Neatypus	obliquus		1	AD	Passing			
CF1_1	21	10L_CF1_1_190214 (2).MP4	28658	9_R_CF1_1_190214 (2).MP4	25102	30.50764	Soak time	28.50592	337.32479	-70.03081	-2877.80428	2.30910	1.43178	16.23319	3.26252	2898.35295	6.85346	Pomacentridae	Chromis	klunzingeri	37372044	8	AD	Passing			
CF1_1	29	10L_CF1_1_190214 (3).MP4	14062	9_R_CF1_1_190214 (3).MP4	10505	48.98829	Soak time	46.98657	-571.78767	-701.85255	-5510.28804	6.56680	7.82061	59.03409	0.30631	5584.15727	9.42793	Labridae	Ophthalmolepis	lineolatus	37384040	2	AD	Passing			
CF1_1	31	10L_CF1_1_190214 (3).MP4	14087	9_R_CF1_1_190214 (3).MP4	10530	48.99524	Soak time	46.99352	348.80198	167.31446	-841.28211	0.67346	0.48706	1.33882	1.48603	925.96573	24.64053	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
CF1_2	5	L526_CF1_2_190214 (3).MP4	9517	R525_CF1_2_190214 (3).MP4	16515	47.74121	Time seabed	38.80814	-875.80369	-210.87127	-1514.08428	2.29876	0.92019	4.09945	7.10247	1761.80305	30.69680	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
CF1_2	17	L526_CF1_2_190214 (3).MP4	69705	R525_CF1_2_190214 (3).MP4	76703	64.47678	Time seabed	55.54371	-534.97426	-203.13415	-1203.98686	1.25690	0.74489	2.73526	5.19621	1333.05863	25.33830	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
CF1_2	20	L526_CF1_2_190214 (3).MP4	69738	R525_CF1_2_190214 (3).MP4	76736	64.48596	Time seabed	55.55289	327.75068	-84.47893	-798.60500	0.61075	0.41747	1.26047	2.39784	867.36793	22.91023	Labridae	Ophthalmolepis	lineolatus	37384040	2	AD	Passing			
CF1_2	21	L526_CF1_2_190214 (3).MP4	69851	R525_CF1_2_190214 (3).MP4	76849	64.51738	Time seabed	55.58431	-398.65268	36.05493	-2939.59768	2.55936	1.42095	16.43181	7.91682	2966.72521	7.77898	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
CF1_2	26	L526_CF1_2_190214 (3).MP4	73505	R525_CF1_2_190214 (3).MP4	80503	65.53339	Time seabed	56.60032	347.87693	-10.25470	-3705.49713	2.98083	1.79679	26.13743	12.86891	3721.80501	5.36382	Serranidae	Caesioperca	sp		1	AD	Passing			
CF1_2	28	L526_CF1_2_190214 (3).MP4	78307	R525_CF1_2_190214 (4).MP4	4245	66.86861	Time seabed	57.93554	-487.09017	-284.16906	-1032.70231	0.99064	0.73889	1.98335	22.77873	1176.64054	28.51907	Labridae	Coris	auricularis	37384088	1	AD	Passing			
