Sample,Family,Genus,Species,Count,Length,Code,Filename,Frame,Time (mins),Precision (mm),RMS (mm),Range (mm),Direction (deg),Comment,Stage,Activity
ISEO03_2111,Myliobatidae,Myliobatis,tenuicaudatus,1,637.09,37039001,LGH031785.MP4,9991,41.934,6.157,2.494,2298.969,14.694,start at 3.5mins,AD,Passing
ISEO03_2111,Monacanthidae,Meuschenia,galii,1,219.752,37465040,LGH031785.MP4,19606,48.344,2.078,2.138,1414.909,28.726,start at 3.5mins,AD,Passing
ISEO03_2111,Labridae,Notolabrus,tetricus,1,269.337,37384003,LGH031785.MP4,22191,50.0673,2.49,9.342,1060.646,23.489,start at 3.5mins,AD,Passing
ISEO03_2111,Labridae,Notolabrus,tetricus,1,313.298,37384003,LGH031785.MP4,22191,50.0673,1.85,11.226,840.857,18.016,start at 3.5mins,AD,Passing
ISEO03_2111,Labridae,Ophthalmolepis,lineolatus,1,240.005,37384040,LGH031785.MP4,25983,52.5953,1.285,3.508,1375.23,15.32,start at 3.5mins,AD,Passing
ISEO03_2111,Labridae,Ophthalmolepis,lineolatus,1,255.353,37384040,LGH031785.MP4,25983,52.5953,3.018,4.4,1185.761,18.218,start at 3.5mins,AD,Passing
ISEO03_2111,Labridae,Ophthalmolepis,lineolatus,1,290.462,37384040,LGH031785.MP4,25983,52.5953,4.169,1.949,1403.968,23.03,start at 3.5mins,AD,Passing
ISEO03_2111,Labridae,Ophthalmolepis,lineolatus,1,218.121,37384040,LGH031785.MP4,25983,52.5953,2.453,0.988,1093.221,16.195,start at 3.5mins,AD,Passing
ISEO03_2111,Labridae,Ophthalmolepis,lineolatus,1,240.662,37384040,LGH031785.MP4,25983,52.5953,3.737,1.712,1457.87,7.055,start at 3.5mins,AD,Passing
ISEO03_2111,Monacanthidae,Meuschenia,freycineti,1,179.55,37465036,LGH041785.MP4,11212,60.3847,1.506,2.621,1328.795,19.251,start at 3.5mins,AD,Passing
ISEO04_2111,Carangidae,Pseudocaranx,sp,1,160.005,37337924,LGOPR1797.MP4,9618,6.412,2.765,24.496,1345.191,26.231,Start at 2.6mins,AD,Passing
ISEO04_2111,Carangidae,Pseudocaranx,sp,1,163.808,37337924,LGOPR1797.MP4,9618,6.412,6.71,3.744,1949.062,33.615,Start at 2.6mins,AD,Passing
ISEO04_2111,Carangidae,Pseudocaranx,sp,1,171.721,37337924,LGOPR1797.MP4,9618,6.412,3.046,7.959,1318.429,38.636,Start at 2.6mins,AD,Passing
ISEO04_2111,Serranidae,Caesioperca,rasor,1,210.494,99378025,LGOPR1797.MP4,13458,8.972,1.835,5.62,1239.563,26.902,Start at 2.6mins,AD,Attracted
ISEO04_2111,Serranidae,Caesioperca,rasor,1,166.027,99378025,LGOPR1797.MP4,13458,8.972,3.609,6.911,1414.548,29.265,Start at 2.6mins,AD,Attracted
ISEO04_2111,Monacanthidae,Meuschenia,hippocrepis,1,372.942,37465004,LGP011797.MP4,7396,22.6107,1.826,5.507,1396.605,15.555,Start at 2.6mins,AD,Attracted
ISEO04_2111,Monacanthidae,Meuschenia,hippocrepis,1,386.07,37465004,LGP011797.MP4,7396,22.6107,5.274,5.458,2110.017,19.451,Start at 2.6mins,AD,Attracted
ISEO04_2111,Labridae,Notolabrus,tetricus,1,315.808,37384003,LGP011797.MP4,7402,22.6147,1.018,16.627,985.796,9.012,Start at 2.6mins,M,Attracted
ISEO04_2111,Labridae,Ophthalmolepis,lineolatus,1,180.416,37384040,LGP031797.MP4,3916,55.6507,1.142,14.107,943.031,12.929,Start at 2.6mins,AD,Passing
ISEO04_2111,Labridae,Ophthalmolepis,lineolatus,1,232.349,37384040,LGP031797.MP4,3916,55.6507,4.236,14.601,1493.707,12.079,Start at 2.6mins,AD,Passing
ISEO04_2111,Labridae,Ophthalmolepis,lineolatus,1,142.998,37384040,LGP031797.MP4,3916,55.6507,1.086,18.835,776.353,19.162,Start at 2.6mins,AD,Passing
ISEO04_2111,Labridae,Ophthalmolepis,lineolatus,1,233.077,37384040,LGP031797.MP4,3916,55.6507,2.511,13.785,1173.851,26.727,Start at 2.6mins,AD,Passing
ISEO04_2111,Labridae,Ophthalmolepis,lineolatus,1,161.33,37384040,LGP031797.MP4,3916,55.6507,2.906,16.408,1669.013,22.047,Start at 2.6mins,AD,Passing
ISLO01_2111,Labridae,Olisthops,cyanomelas,1,310.823,37385001,LGH010065.MP4,4316,2.8773,3.077,2.542,1514.88,19.796,NA,AD,Passing
ISLO01_2111,Monacanthidae,Meuschenia,freycineti,1,264.38,37465036,LGH010065.MP4,10975,7.3167,2.504,9.434,961.236,34.684,NA,AD,Passing
ISLO01_2111,Cheilodactylidae,Nemadactylus,valenciennesi,1,642.464,37377004,LGH010065.MP4,12306,8.204,8.751,8.808,1893.149,30.078,NA,AD,Passing
ISLO01_2111,Enoplosidae,Enoplosus,armatus,1,200.257,37366001,LGH010065.MP4,12669,8.446,6.964,1.924,2535.268,17.418,NA,AD,Passing
ISLO01_2111,Enoplosidae,Enoplosus,armatus,1,247.316,37366001,LGH010065.MP4,12669,8.446,4.954,2.859,2669.5,20.965,NA,AD,Passing
ISLO01_2111,Serranidae,Othos,dentex,1,461.957,37311005,LGH010065.MP4,15051,10.034,1.792,1.117,913.094,14.359,NA,AD,Attracted
ISLO01_2111,Labridae,Notolabrus,tetricus,1,383.425,37384003,LGH010065.MP4,16448,10.9653,6.01,5.271,1618.509,19.611,NA,AD,Passing
ISLO01_2111,Monacanthidae,Meuschenia,hippocrepis,1,256.711,37465004,LGH010065.MP4,16507,11.0047,1.086,9.848,997.574,16.858,NA,AD,Feeding
ISLO01_2111,Monacanthidae,Meuschenia,hippocrepis,1,391.173,37465004,LGH010065.MP4,16507,11.0047,2.787,3.952,1288.69,20.328,NA,AD,Feeding
ISLO01_2111,Labridae,Achoerodus,gouldii,1,808.489,37384002,LGH010065.MP4,16548,11.032,5.508,5.117,1519.792,23.721,NA,M,Attracted
ISLO01_2111,Cheilodactylidae,Cheilodactylus,nigripes,1,371.9,37377001,LGH010065.MP4,19003,12.6687,9.247,14.934,2119.048,24.637,NA,AD,Passing
ISLO01_2111,Labridae,Ophthalmolepis,lineolatus,1,172.898,37384040,LGH010065.MP4,26143,17.4287,2.374,3.733,1444.724,26.666,NA,AD,Attracted
ISLO01_2111,Labridae,Ophthalmolepis,lineolatus,1,239.509,37384040,LGH010065.MP4,26143,17.4287,4.644,2.526,1406.784,20.987,NA,AD,Attracted
ISLO01_2111,Labridae,Ophthalmolepis,lineolatus,1,258.043,37384040,LGH010065.MP4,26143,17.4287,1.435,3.317,1259.905,17.796,NA,AD,Attracted
ISLO01_2111,Serranidae,Caesioperca,rasor,1,134.17,99378025,LGH020065.MP4,4860,20.8767,4.656,2.565,2771.358,20.325,NA,AD,Passing
ISLO01_2111,Monacanthidae,Meuschenia,flavolineata,1,322.609,37465035,LGH020065.MP4,5471,21.284,7.464,11.177,1962.591,35.954,NA,AD,Passing
ISLO01_2111,Dasyatidae,Bathytoshia,brevicaudata,1,483.017,37035001,LGH030065.MP4,5744,39.1027,1.142,11.076,1003.362,11.007,NA,AD,Feeding
ISLO02_2111,Labridae,Olisthops,cyanomelas,1,368.79,37385001,LGH012239.MP4,4527,3.018,2.096,36.11,1498.919,31.704,start at 2.8mins,AD,Passing
ISLO02_2111,Labridae,Pictilabrus,laticlavius,1,220.681,37384020,LGH012239.MP4,18309,12.206,4.002,32.065,2020.079,24.741,start at 2.8mins,AD,Passing
ISLO02_2111,Labridae,Pictilabrus,laticlavius,1,175.287,37384020,LGH012239.MP4,18309,12.206,2.709,41.39,1404.271,28.606,start at 2.8mins,AD,Passing
ISLO02_2111,Serranidae,Caesioperca,rasor,1,175.625,99378025,LGH022239.MP4,941,18.264,8.986,20.771,2656.881,34.388,start at 2.8mins,AD,Passing
ISLO02_2111,Serranidae,Caesioperca,rasor,1,155.479,99378025,LGH022239.MP4,955,18.2733,5.133,42.126,1692.641,28.09,start at 2.8mins,AD,Passing
ISLO02_2111,Serranidae,Caesioperca,rasor,1,164.252,99378025,LGH022239.MP4,955,18.2733,5.637,32.418,1851.769,11.975,start at 2.8mins,AD,Passing
ISLO02_2111,Serranidae,Caesioperca,rasor,1,138.648,99378025,LGH022239.MP4,955,18.2733,10.557,25.976,2366.627,26.284,start at 2.8mins,AD,Passing
ISLO02_2111,Labridae,Notolabrus,parilus,1,251.042,99379455,LGH022239.MP4,2630,19.39,3.207,40.746,1313.659,26.889,start at 2.8mins,AD,Passing
ISLO02_2111,Dinolestidae,Dinolestes,lewini,1,176.278,37327002,LGH022239.MP4,2730,19.4567,14.453,13.846,2963.831,28.544,start at 2.8mins,AD,Passing
ISLO02_2111,Monacanthidae,Meuschenia,galii,1,248.201,37465040,LGH022239.MP4,4514,20.646,1.407,42.073,1381.98,10.923,start at 2.8mins,AD,Passing
ISLO02_2111,Cheilodactylidae,Nemadactylus,valenciennesi,1,330.08,37377004,LGH022239.MP4,6816,22.1807,2.321,43.095,1523.244,33.839,start at 2.8mins,AD,Passing
ISLO02_2111,Labridae,Notolabrus,tetricus,1,374.09,37384003,LGH032239.MP4,11784,43.1293,0.88,58.037,873.772,25.118,start at 2.8mins,AD,Passing
ISLO02_2111,Labridae,Notolabrus,tetricus,1,321.543,37384003,LGH032239.MP4,11784,43.1293,4.228,34.305,1779.654,21.814,start at 2.8mins,AD,Passing
ISLO02_2111,Labridae,Ophthalmolepis,lineolatus,1,291.194,37384040,LGH032239.MP4,22621,50.354,6.154,35.665,1714.863,13.309,start at 2.8mins,AD,Attracted
ISLO02_2111,Labridae,Ophthalmolepis,lineolatus,1,206.751,37384040,LGH032239.MP4,22621,50.354,1.698,44.847,966.967,3.273,start at 2.8mins,AD,Attracted
ISLO02_2111,Labridae,Ophthalmolepis,lineolatus,1,284.913,37384040,LGH032239.MP4,22621,50.354,1.661,34.339,1425.469,16.013,start at 2.8mins,AD,Attracted
ISLO02_2111,Labridae,Ophthalmolepis,lineolatus,1,130.28,37384040,LGH032239.MP4,22621,50.354,4.259,33.655,1911.277,26.542,start at 2.8mins,AD,Attracted
ISLO02_2111,Monacanthidae,Meuschenia,hippocrepis,1,360.625,37465004,LGH042239.MP4,8345,58.4733,7.229,20.186,2372.869,28.661,start at 2.8mins,AD,Passing
ISLO02_2111,Monacanthidae,Meuschenia,hippocrepis,1,307.78,37465004,LGH042239.MP4,8345,58.4733,6.93,15.586,2907.599,15.968,start at 2.8mins,AD,Passing
ISLO02_2111,Monacanthidae,Meuschenia,hippocrepis,1,285.725,37465004,LGH042239.MP4,8345,58.4733,6.285,33.794,1988.428,10.674,start at 2.8mins,AD,Passing
ISLO02_2111,Monacanthidae,Meuschenia,hippocrepis,1,251.431,37465004,LGH042239.MP4,8345,58.4733,7.431,14.224,3299.38,15.847,start at 2.8mins,AD,Passing
ISLO03_2111,Labridae,Notolabrus,tetricus,1,341.822,37384003,LGH010036.MP4,6395,4.2633,1.724,1.678,1023.268,19.388,start at 4mins,M,Attracted
ISLO03_2111,Monacanthidae,Meuschenia,galii,1,188.868,37465040,LGH010036.MP4,14882,9.9213,1.537,4.283,1106.379,21.815,start at 4mins,AD,Passing
ISLO03_2111,Monacanthidae,Acanthaluteres,brownii,1,303.268,37465001,LGH010036.MP4,15148,10.0987,3.03,0.646,1798.047,27.062,start at 4mins,AD,Passing
ISLO03_2111,Labridae,Notolabrus,parilus,1,388.635,99379455,LGH010036.MP4,15337,10.2247,3.928,11.343,1321.323,31.511,start at 4mins,AD,Passing
ISLO03_2111,Gerreidae,Parequula,melbournensis,1,138.738,37349001,LGH010036.MP4,15930,10.62,2.034,11.838,1114.074,34.526,start at 4mins,AD,Passing
ISLO03_2111,Monacanthidae,Meuschenia,flavolineata,1,127.23,37465035,LGH010036.MP4,18289,12.1927,2.065,7.572,1146.787,30.589,start at 4mins,AD,Passing
ISLO03_2111,Mullidae,Upeneichthys,vlamingii,1,228.318,37355029,LGH010036.MP4,19919,13.2793,1.63,1.028,964.747,19.796,start at 4mins,AD,Passing
ISLO03_2111,Serranidae,Caesioperca,rasor,1,169.953,99378025,LGH020036.MP4,10316,24.514,5.918,0.575,2519.089,17.125,start at 4mins,AD,Passing
ISLO03_2111,Labridae,Ophthalmolepis,lineolatus,1,240.082,37384040,LGH020036.MP4,11159,25.076,1.651,3.883,1214.307,28.721,start at 4mins,AD,Attracted
ISLO03_2111,Labridae,Ophthalmolepis,lineolatus,1,317.87,37384040,LGH020036.MP4,11165,25.08,1.621,2.204,1227.926,22.251,start at 4mins,AD,Attracted
ISLO03_2111,Monacanthidae,Meuschenia,hippocrepis,1,345.41,37465004,LGH040036.MP4,630,53.33,5.251,2.496,1500.699,26.716,start at 4mins,AD,Feeding
ISLO04_2111,Monacanthidae,Meuschenia,flavolineata,1,281.302,37465035,LGH011775.MP4,8476,5.6507,8.272,2.562,2106.231,34.29,NA,AD,Passing
ISLO04_2111,Monacanthidae,Meuschenia,flavolineata,1,243.536,37465035,LGH011775.MP4,8476,5.6507,13.57,7.045,3831.593,16.84,NA,AD,Passing
ISLO04_2111,Monacanthidae,Meuschenia,galii,1,254.308,37465040,LGH011775.MP4,13267,8.8447,0.648,3.223,467.308,15.344,NA,AD,Passing
ISLO04_2111,Labridae,Pictilabrus,laticlavius,1,197.859,37384020,LGH011775.MP4,16468,10.9787,1.195,8.404,841.696,24.772,NA,AD,Passing
ISLO04_2111,Labridae,Ophthalmolepis,lineolatus,1,149.47,37384040,LGH041775.MP4,2723,54.7253,2.751,1.841,1220.622,18.844,NA,AD,Passing
ISLO04_2111,Labridae,Ophthalmolepis,lineolatus,1,249.866,37384040,LGH041775.MP4,2723,54.7253,1.579,1.098,1299.149,21.237,NA,AD,Passing
ISLO04_2111,Labridae,Ophthalmolepis,lineolatus,1,194.437,37384040,LGH041775.MP4,2723,54.7253,2.142,2.529,1331.569,8.699,NA,AD,Passing
ISLO04_2111,Monacanthidae,Meuschenia,hippocrepis,1,336.081,37465004,LGH041775.MP4,2727,54.728,3.777,1.995,1534.906,15.253,NA,AD,Attracted
ISMI01_2111,Mullidae,Upeneichthys,vlamingii,1,116.264,37355029,GOPR0118L.MP4,8120,5.4133,2.401,1.91,1581.126,19.278,at times algae obsures view,AD,Passing
ISMI01_2111,Mullidae,Upeneichthys,vlamingii,1,134.577,37355029,GOPR0118L.MP4,8120,5.4133,4.707,0.699,1715.224,28.44,at times algae obsures view,AD,Passing
ISMI01_2111,Monacanthidae,Meuschenia,galii,1,246.84,37465040,GOPR0118L.MP4,9793,6.5287,10.37,3.071,2233.046,11.697,at times algae obsures view,AD,Passing
ISMI01_2111,Monacanthidae,Meuschenia,galii,1,270.901,37465040,GOPR0118L.MP4,9793,6.5287,18.043,2.354,2709.656,2.262,at times algae obsures view,AD,Passing
ISMI01_2111,Cheilodactylidae,Cheilodactylus,nigripes,1,246.883,37377001,GOPR0118L.MP4,13212,8.808,4.552,2.652,1783.417,32.82,at times algae obsures view,AD,Passing
ISMI01_2111,Labridae,Austrolabrus,maculatus,1,130.742,37384025,GOPR0118L.MP4,19403,12.9353,3.019,0.311,1564.006,11.7,at times algae obsures view,AD,Passing
ISMI01_2111,Serranidae,Caesioperca,rasor,1,129.039,99378025,GOPR0118L.MP4,24890,16.5933,1.556,1.93,962.765,33.312,at times algae obsures view,AD,Passing
ISMI01_2111,Serranidae,Caesioperca,rasor,1,138.788,99378025,GOPR0118L.MP4,24890,16.5933,3.992,2.1,1487.694,13.157,at times algae obsures view,AD,Passing
ISMI01_2111,Serranidae,Caesioperca,rasor,1,139.843,99378025,GOPR0118L.MP4,24890,16.5933,2.463,0.293,1706.383,15.682,at times algae obsures view,AD,Passing
ISMI01_2111,Serranidae,Caesioperca,rasor,1,123.017,99378025,GOPR0118L.MP4,24890,16.5933,8.13,2.462,2235.926,14.995,at times algae obsures view,AD,Passing
ISMI01_2111,Triakidae,Furgaleus,macki,1,1342.043,37017003,GP010118L.MP4,1622,18.7613,9.679,7.089,2023.124,23.751,at times algae obsures view,AD,Passing
ISMI01_2111,Labridae,Notolabrus,tetricus,1,365.474,37384003,GP010118L.MP4,7858,22.9187,5.418,2.138,1513.698,21.815,at times algae obsures view,AD,Passing
ISMI01_2111,Scorpididae,Neatypus,obliquus,1,119.154,37361002,GP010118L.MP4,11259,25.186,4.524,2.253,1891.119,3.414,at times algae obsures view,AD,Passing
ISMI01_2111,Kyphosidae,Girella,zebra,1,315.211,37361008,GP010118L.MP4,13674,26.796,5.695,2.842,2209.92,21.64,at times algae obsures view,AD,Passing
ISMI01_2111,Kyphosidae,Girella,zebra,1,290.635,37361008,GP010118L.MP4,13674,26.796,4.823,2.56,1913.142,27.573,at times algae obsures view,AD,Passing
ISMI01_2111,Labridae,Notolabrus,parilus,1,741.36,99379455,GP010118L.MP4,13782,26.868,16.669,56.468,3387.509,34.999,at times algae obsures view,AD,Passing
ISMI01_2111,Myliobatidae,Myliobatis,tenuicaudatus,1,626.091,37039001,GP010118L.MP4,18270,29.86,4.354,5.236,1845.35,23.061,at times algae obsures view,AD,Attracted
ISMI01_2111,Labridae,Olisthops,cyanomelas,1,330.969,37385001,GP020118L.MP4,15464,45.6693,12.776,4.749,3736.433,17.8,at times algae obsures view,AD,Passing
ISMI01_2111,Labridae,Ophthalmolepis,lineolatus,1,215.268,37384040,GP020118L.MP4,15729,45.846,0.92,6.405,649.621,20.287,at times algae obsures view,AD,Passing
ISMI01_2111,Labridae,Ophthalmolepis,lineolatus,1,172.814,37384040,GP020118L.MP4,15729,45.846,1.497,1.898,1375.797,9.638,at times algae obsures view,AD,Passing
ISMI01_2111,Labridae,Ophthalmolepis,lineolatus,1,196.811,37384040,GP020118L.MP4,15729,45.846,2.728,5.447,1345.542,16.648,at times algae obsures view,AD,Passing
ISMI01_2111,Labridae,Ophthalmolepis,lineolatus,1,151.805,37384040,GP020118L.MP4,15729,45.846,1.943,4.443,1094.891,16.641,at times algae obsures view,AD,Passing
ISMI01_2111,Labridae,Ophthalmolepis,lineolatus,1,177.508,37384040,GP020118L.MP4,15729,45.846,1.675,0.575,1354.055,14.888,at times algae obsures view,AD,Passing
ISMI01_2111,Carangidae,Pseudocaranx,sp,1,274.303,37337924,GP030118L.MP4,1067,53.7513,14.306,5.485,2814.723,21.884,at times algae obsures view,AD,Passing
ISMI01_2111,Carangidae,Pseudocaranx,sp,1,269.275,37337924,GP030118L.MP4,1067,53.7513,16.096,2.368,2879.01,17.944,at times algae obsures view,AD,Passing
ISMI01_2111,Monacanthidae,Meuschenia,hippocrepis,1,237.713,37465004,GP030118L.MP4,1415,53.9833,3.863,6.839,1892.675,31.211,at times algae obsures view,AD,Passing
ISMI02_2111,Carangidae,Seriola,lalandi,1,1199.884,37337006,LGH010042.MP4,2039,1.3593,16.785,11.627,3721.53,29.223,start at 1.3493mins,AD,Passing
ISMI02_2111,Labridae,Achoerodus,gouldii,1,937.309,37384002,LGH010042.MP4,3514,2.3427,4.918,5.488,2173.225,27.602,start at 1.3493mins,AD,Passing
ISMI02_2111,Labridae,Achoerodus,gouldii,1,622.836,37384002,LGH010042.MP4,3514,2.3427,11.47,1.472,2599.45,28.411,start at 1.3493mins,AD,Passing
ISMI02_2111,Labridae,Achoerodus,gouldii,1,463.078,37384002,LGH010042.MP4,3514,2.3427,3.678,3.222,1476.871,34.313,start at 1.3493mins,AD,Passing
ISMI02_2111,Labridae,Notolabrus,tetricus,1,344.58,37384003,LGH010042.MP4,4359,2.906,2.669,4.545,1156.487,17.602,start at 1.3493mins,AD,Passing
ISMI02_2111,Carangidae,Pseudocaranx,sp,1,255.975,37337924,LGH010042.MP4,6113,4.0753,4.056,2.733,2324.646,13.879,start at 1.3493mins,AD,Passing
ISMI02_2111,Cheilodactylidae,Nemadactylus,valenciennesi,1,467.92,37377004,LGH010042.MP4,6494,4.3293,5.806,1.545,1576.529,36.546,start at 1.3493mins,AD,Passing
ISMI02_2111,Scorpididae,Scorpis,aequipinnis,1,300.378,37361004,LGH010042.MP4,7394,4.9293,4.377,0.97,1399.351,21.357,start at 1.3493mins,AD,Attracted
ISMI02_2111,Scorpididae,Scorpis,aequipinnis,1,306.68,37361004,LGH010042.MP4,7394,4.9293,7.265,0.701,2691.939,10.226,start at 1.3493mins,AD,Attracted
ISMI02_2111,Scorpididae,Scorpis,aequipinnis,1,300.245,37361004,LGH010042.MP4,7394,4.9293,13.666,1.141,2610.764,15.32,start at 1.3493mins,AD,Attracted
ISMI02_2111,Scorpididae,Scorpis,aequipinnis,1,298.829,37361004,LGH010042.MP4,7394,4.9293,11.931,4.047,2730.004,31.361,start at 1.3493mins,AD,Attracted
ISMI02_2111,Scorpididae,Scorpis,aequipinnis,1,297.359,37361004,LGH010042.MP4,7394,4.9293,2.098,2.513,1120.299,25.055,start at 1.3493mins,AD,Attracted
ISMI02_2111,Scorpididae,Scorpis,aequipinnis,1,316.044,37361004,LGH010042.MP4,7394,4.9293,7.888,2.244,2340.317,17.756,start at 1.3493mins,AD,Attracted
ISMI02_2111,Mullidae,Upeneichthys,vlamingii,1,167.858,37355029,LGH010042.MP4,7905,5.27,5.614,0.434,1986.293,8.992,start at 1.3493mins,AD,Passing
ISMI02_2111,Serranidae,Othos,dentex,1,538.466,37311005,LGH010042.MP4,10651,7.1007,11.107,0.472,3148.071,20.798,start at 1.3493mins,AD,Attracted
ISMI02_2111,Dinolestidae,Dinolestes,lewini,1,306.472,37327002,LGH010042.MP4,11438,7.6253,15.923,8.059,3980.012,28.38,start at 1.3493mins,AD,Passing
ISMI02_2111,Kyphosidae,Kyphosus,sydneyanus,1,557.312,37361001,LGH010042.MP4,18525,12.35,2.463,2.316,1926.657,11.593,start at 1.3493mins,AD,Passing
ISMI02_2111,Monacanthidae,Meuschenia,galii,1,249.616,37465040,LGH010042.MP4,25568,17.0453,1.716,0.957,1497.607,13.02,start at 1.3493mins,AD,Passing
ISMI02_2111,Labridae,Ophthalmolepis,lineolatus,1,269.349,37384040,LGH020042.MP4,5525,21.32,1.671,2.358,1619.167,11.575,start at 1.3493mins,AD,Passing
ISMI02_2111,Labridae,Ophthalmolepis,lineolatus,1,240.584,37384040,LGH020042.MP4,5525,21.32,4.989,2.782,1554.218,15.565,start at 1.3493mins,AD,Passing
ISMI02_2111,Labridae,Ophthalmolepis,lineolatus,1,217.82,37384040,LGH020042.MP4,5525,21.32,3.212,1.545,2221.133,8.101,start at 1.3493mins,AD,Passing
ISMI02_2111,Labridae,Ophthalmolepis,lineolatus,1,269.736,37384040,LGH020042.MP4,5525,21.32,9.014,2.961,2890.78,10.434,start at 1.3493mins,AD,Passing
ISMI02_2111,Labridae,Ophthalmolepis,lineolatus,1,333.498,37384040,LGH020042.MP4,5525,21.32,6.504,2.69,2486.221,19.985,start at 1.3493mins,AD,Passing
ISMI02_2111,Labridae,Ophthalmolepis,lineolatus,1,149.674,37384040,LGH020042.MP4,5525,21.32,12.23,1.705,3710.596,4.824,start at 1.3493mins,AD,Passing
ISMI02_2111,Myliobatidae,Myliobatis,tenuicaudatus,1,481.304,37039001,LGH020042.MP4,10845,24.8667,14.337,2.571,2744.585,29.695,start at 1.3493mins,AD,Passing
ISMI02_2111,Monacanthidae,Meuschenia,freycineti,1,315.843,37465036,LGH020042.MP4,16036,28.3273,7.028,1.53,2095.314,16.983,start at 1.3493mins,AD,Passing
ISMI02_2111,Monacanthidae,Meuschenia,hippocrepis,1,374.633,37465004,LGH020042.MP4,16669,28.7493,2.752,16.45,1517.565,7.59,start at 1.3493mins,AD,Passing
ISMI02_2111,Monacanthidae,Meuschenia,hippocrepis,1,245.217,37465004,LGH020042.MP4,16669,28.7493,4.325,6.078,1374.189,2.885,start at 1.3493mins,AD,Passing
ISMI02_2111,Labridae,Dotalabrus,aurantiacus,1,142.32,37384018,LGH030042.MP4,3320,37.4867,8.748,4.76,2587.727,22.145,start at 1.3493mins,AD,Passing
ISMI02_2111,Serranidae,Caesioperca,rasor,1,209.708,99378025,LGH030042.MP4,11251,42.774,8.209,1.307,1853.989,19.034,start at 1.3493mins,AD,Passing
ISMI02_2111,Serranidae,Caesioperca,rasor,1,189.178,99378025,LGH030042.MP4,11251,42.774,2.609,0.5,1255.63,21.613,start at 1.3493mins,AD,Passing
ISMI02_2111,Serranidae,Caesioperca,rasor,1,246.538,99378025,LGH030042.MP4,11251,42.774,13.177,1.399,3143.404,27.094,start at 1.3493mins,AD,Passing
ISMI02_2111,Serranidae,Caesioperca,rasor,1,157.496,99378025,LGH030042.MP4,11251,42.774,8.343,0.762,2931.347,20.309,start at 1.3493mins,AD,Passing
ISMI02_2111,Enoplosidae,Enoplosus,armatus,1,153.947,37366001,LGH030042.MP4,14030,44.6267,2.675,0.651,2008.517,16.777,start at 1.3493mins,AD,Passing
ISMI02_2111,Enoplosidae,Enoplosus,armatus,1,218.889,37366001,LGH030042.MP4,14030,44.6267,6.029,0.682,1981.937,21.11,start at 1.3493mins,AD,Passing
ISMI02_2111,Kyphosidae,Girella,zebra,1,330.703,37361008,LGH040042.MP4,9606,59.314,4.143,3.008,2205.626,25.759,start at 1.3493mins,AD,Passing
ISMI02_2111,Kyphosidae,Girella,zebra,1,278.192,37361008,LGH040042.MP4,9606,59.314,4.052,3.475,1602.588,28.985,start at 1.3493mins,AD,Passing
ISMI02_2111,Kyphosidae,Girella,zebra,1,279.667,37361008,LGH040042.MP4,9606,59.314,8.154,0.591,1881.499,26.457,start at 1.3493mins,AD,Passing
ISMI02_2111,Kyphosidae,Girella,zebra,1,307.22,37361008,LGH040042.MP4,9606,59.314,6.661,0.096,2429.618,27,start at 1.3493mins,AD,Passing
ISMI03_2111,Monacanthidae,Meuschenia,galii,1,239.591,37465040,1LGAlGH011783.MP4,13383,8.922,0.85,2.841,719.049,20.086,Start at 4.13mins,AD,Attracted
ISMI03_2111,Gerreidae,Parequula,melbournensis,1,127.2,37349001,1LGAlGH011783.MP4,18544,12.3627,1.697,9.486,1168.694,39.531,Start at 4.13mins,AD,Passing
ISMI03_2111,Dinolestidae,Dinolestes,lewini,1,274.227,37327002,1LGAlGH011783.MP4,21974,14.6493,11.44,3.281,3058.619,18.389,Start at 4.13mins,AD,Passing
ISMI03_2111,Labridae,Achoerodus,gouldii,1,858.291,37384002,1LGAlGH011783.MP4,24140,16.0933,5.211,5.446,1597.189,23.686,Start at 4.13mins,M,Attracted
ISMI03_2111,Monacanthidae,Meuschenia,hippocrepis,1,294.444,37465004,2lGH021783.MP4,1920,18.9167,1.782,1.781,1126.665,19.649,Start at 4.13mins,AD,Attracted
ISMI03_2111,Monacanthidae,Meuschenia,hippocrepis,1,396.051,37465004,2lGH021783.MP4,1920,18.9167,3.109,5.824,1094.683,15.497,Start at 4.13mins,AD,Attracted
ISMI03_2111,Monacanthidae,Meuschenia,hippocrepis,1,280.416,37465004,2lGH021783.MP4,1920,18.9167,1.598,2.721,894.833,20.731,Start at 4.13mins,AD,Attracted
ISMI03_2111,Labridae,Austrolabrus,maculatus,1,223.205,37384025,2lGH021783.MP4,15420,27.9167,2.872,1.029,1389.502,34.125,Start at 4.13mins,AD,Passing
ISMI03_2111,Labridae,Ophthalmolepis,lineolatus,1,289.379,37384040,3LGH031783.MP4,4513,38.282,4.44,2.035,1893.155,29.632,Start at 4.13mins,AD,Passing
ISMI03_2111,Labridae,Ophthalmolepis,lineolatus,1,188.076,37384040,3LGH031783.MP4,4513,38.282,6.758,2.272,1965.012,28.215,Start at 4.13mins,AD,Passing
ISMI03_2111,Labridae,Ophthalmolepis,lineolatus,1,162.039,37384040,3LGH031783.MP4,4513,38.282,2.661,1.412,1141.601,22.45,Start at 4.13mins,AD,Passing
