Sample,Family,Genus,Species,Count,Code,Filename,Frame,Time (mins),TapeReader,Depth,Comment,Habitat,Soak time,Bias,FOV,Vis,Has fed
ISSI04_2111,Myliobatidae,Myliobatis,tenuicaudatus,3,37039001,LGH041774.MP4,4596,55.974,DEaston,22.6,Start at 8.1mins,Sand,60,2,1,1,No
ISSI04_2111,Ovalipidae,Ovalipes,australiensis,1,28911003,LGH021774.MP4,15294,27.8327,DEaston,22.6,Start at 8.1mins,Sand,60,2,1,1,No
ISSI04_2111,Platycephalidae,Platycephalus,bassensis,1,37296003,LGH021774.MP4,1648,18.7353,DEaston,22.6,Start at 8.1mins,Sand,60,2,1,1,No
ISSI04_2111,Platycephalidae,Platycephalus,grandispinis,1,37296036,LGH021774.MP4,20618,31.382,DEaston,22.6,Start at 8.1mins,Sand,60,2,1,1,No
ISSI04_2111,Sillaginidae,Sillago,bassensis,1,37330002,LGH011774.MP4,17901,11.934,DEaston,22.6,Start at 8.1mins,Sand,60,2,1,1,No
ISSI04_2111,Syngnathidae,Hippocampus,breviceps,1,37282026,LGH011774.MP4,23072,15.3813,DEaston,22.6,Start at 8.1mins,Sand,60,2,1,1,No
SKNO24_2205,Dasyatidae,Bathytoshia,brevicaudata,1,37035001,LGP020127.MP4,20334,48.916,DEaston,29.8,NA,NA,60,2,1,2,No
SKNO24_2205,Heterodontidae,Heterodontus,portusjacksoni,1,37007001,LGP030127.MP4,9492,59.368,DEaston,29.8,NA,NA,60,2,1,2,No
SKNO24_2205,Labridae,Notolabrus,tetricus,2,37384003,LGOPR0127.MP4,21916,14.6107,DEaston,29.8,NA,NA,60,2,1,2,No
SKNO24_2205,Labridae,Pictilabrus,laticlavius,3,37384020,LGOPR0127.MP4,19541,13.0273,DEaston,29.8,NA,NA,60,2,1,2,No
SKNO24_2205,Monacanthidae,Meuschenia,galii,1,37465040,LGP020127.MP4,6273,39.542,DEaston,29.8,NA,NA,60,2,1,2,No
SKNO24_2205,Serranidae,Caesioperca,rasor,6,99378025,LGP010127.MP4,16454,28.6493,DEaston,29.8,NA,NA,60,2,1,2,No
SKNO25_2205,Berycidae,Centroberyx,gerrardi,2,37258004,lGP011802.MP4,9161,23.7873,DEaston,17,start 2.5mins,NA,60,2,1,1,No
SKNO25_2205,Carangidae,Pseudocaranx,sp,1,37337924,lGP031802.MP4,9047,59.0713,DEaston,17,start 2.5mins,NA,60,2,1,1,No
SKNO25_2205,Kyphosidae,Girella,zebra,1,37361008,lGOPR1802.MP4,8001,5.334,DEaston,17,start 2.5mins,NA,60,2,1,1,No
SKNO25_2205,Labridae,Achoerodus,gouldii,1,37384002,lGP021802.MP4,21725,49.8433,DEaston,17,start 2.5mins,NA,60,2,1,1,No
SKNO25_2205,Labridae,Notolabrus,tetricus,7,37384003,lGP031802.MP4,1421,53.9873,DEaston,17,start 2.5mins,NA,60,2,1,1,No
SKNO25_2205,Labridae,Pictilabrus,laticlavius,1,37384020,lGOPR1802.MP4,16531,11.0207,DEaston,17,start 2.5mins,NA,60,2,1,1,No
SKNO25_2205,Monacanthidae,Meuschenia,flavolineata,2,37465035,lGP021802.MP4,18959,47.9993,DEaston,17,start 2.5mins,NA,60,2,1,1,No
SKNO25_2205,Monacanthidae,Meuschenia,galii,1,37465040,lGP021802.MP4,23407,50.9647,DEaston,17,start 2.5mins,NA,60,2,1,1,No
SKNO25_2205,Monacanthidae,Meuschenia,hippocrepis,4,37465004,lGP021802.MP4,7363,40.2687,DEaston,17,start 2.5mins,NA,60,2,1,1,Yes
SKNO25_2205,Labridae,Siphonognathus,beddomei,1,37385006,lGP011802.MP4,3394,19.9427,DEaston,17,start 2.5mins,NA,60,2,1,1,No
SKNO25_2205,Pempherididae,Pempheris,multiradiata,2,37357001,lGOPR1802.MP4,6130,4.0867000000000004,DEaston,17,start 2.5mins,NA,60,2,1,1,No
SKNO25_2205,Scorpididae,Tilodon,sexfasciatus,1,37361003,lGOPR1802.MP4,15479,10.3193,DEaston,17,start 2.5mins,NA,60,2,1,1,No
SKNO25_2205,Serranidae,Caesioperca,rasor,24,99378025,lGP011802.MP4,24309,33.886,DEaston,17,start 2.5mins,NA,60,2,1,1,No
SKNO25_2205,Triakidae,Galeorhinus,galeus,1,37017008,lGP021802.MP4,12053,43.3953,DEaston,17,start 2.5mins,NA,60,2,1,1,No
SKNO26_2205,Berycidae,Centroberyx,gerrardi,5,37258004,1GH030071.mp4,15120,43.6739,DEaston,26.1,start at 14.5mins max N only,NA,60,2,1,1,No
SKNO26_2205,Berycidae,Centroberyx,lineatus,34,37258005,1GH020071.mp4,3847,19.7744,DEaston,26.1,start at 14.5mins max N only,NA,60,2,1,1,No
SKNO26_2205,Carangidae,Pseudocaranx,sp,1,37337924,1GH020071.mp4,25646,31.885,DEaston,26.1,start at 14.5mins max N only,NA,60,2,1,1,No
SKNO26_2205,Carangidae,Seriola,lalandi,1,37337006,1GH030071.mp4,7916,39.6717,DEaston,26.1,start at 14.5mins max N only,NA,60,2,1,1,No
SKNO26_2205,Cheilodactylidae,Nemadactylus,valenciennesi,1,37377004,1GH030071.mp4,18519,45.5622,DEaston,26.1,start at 14.5mins max N only,NA,60,2,1,1,No
SKNO26_2205,Dinolestidae,Dinolestes,lewini,2,37327002,1GH030071.mp4,26391,49.9356,DEaston,26.1,start at 14.5mins max N only,NA,60,2,1,1,No
SKNO26_2205,Enoplosidae,Enoplosus,armatus,2,37366001,1GH040071.mp4,25162,66.8894,DEaston,26.1,start at 14.5mins max N only,NA,60,2,1,1,No
SKNO26_2205,Labridae,Notolabrus,tetricus,3,37384003,1GH020071.mp4,5140,20.4928,DEaston,26.1,start at 14.5mins max N only,NA,60,2,1,1,No
SKNO26_2205,Monacanthidae,Meuschenia,hippocrepis,5,37465004,1GH020071.mp4,22494,30.1339,DEaston,26.1,start at 14.5mins max N only,NA,60,2,1,1,Yes
SKNO26_2205,Scorpididae,Scorpis,aequipinnis,6,37361004,1GH020071.mp4,26818,32.5361,DEaston,26.1,start at 14.5mins max N only,NA,60,2,1,1,No
SKNO26_2205,Serranidae,Caesioperca,rasor,150,99378025,1GH010071.mp4,27162,15.09,DEaston,26.1,start at 14.5mins max N only,NA,60,2,1,1,No
SKNO27_2205,Berycidae,Centroberyx,gerrardi,2,37258004,LGH010050.MP4,24764,16.5093,DEaston,27.7,Start at 3 mins,NA,60,2,1,1,No
SKNO27_2205,Cheilodactylidae,Cheilodactylus,nigripes,2,37377001,LGH030050.MP4,10284,42.1293,DEaston,27.7,Start at 3 mins,NA,60,2,1,1,No
SKNO27_2205,Cheilodactylidae,Nemadactylus,valenciennesi,1,37377004,LGH010050.MP4,22238,14.8253,DEaston,27.7,Start at 3 mins,NA,60,2,1,1,No
SKNO27_2205,Dinolestidae,Dinolestes,lewini,12,37327002,LGH020050.MP4,8948,23.602,DEaston,27.7,Start at 3 mins,NA,60,2,1,1,No
SKNO27_2205,Labridae,Achoerodus,gouldii,1,37384002,LGH010050.MP4,12237,8.158,DEaston,27.7,Start at 3 mins,NA,60,2,1,1,No
SKNO27_2205,Labridae,Notolabrus,tetricus,4,37384003,LGH030050.MP4,10473,42.2553,DEaston,27.7,Start at 3 mins,NA,60,2,1,1,No
SKNO27_2205,Labridae,Pictilabrus,laticlavius,1,37384020,LGH010050.MP4,10587,7.058,DEaston,27.7,Start at 3 mins,NA,60,2,1,1,No
SKNO27_2205,Monacanthidae,Meuschenia,galii,1,37465040,LGH010050.MP4,11183,7.4553,DEaston,27.7,Start at 3 mins,NA,60,2,1,1,No
SKNO27_2205,Monacanthidae,Meuschenia,hippocrepis,2,37465004,LGH030050.MP4,19892,48.5347,DEaston,27.7,Start at 3 mins,NA,60,2,1,1,No
SKNO27_2205,Scorpididae,Tilodon,sexfasciatus,1,37361003,LGH040050.MP4,12950,61.5433,DEaston,27.7,Start at 3 mins,NA,60,2,1,1,No
SKNO27_2205,Serranidae,Caesioperca,rasor,12,99378025,LGH040050.MP4,5131,56.3307,DEaston,27.7,Start at 3 mins,NA,60,2,1,1,No
SKNO27_2205,Serranidae,Othos,dentex,1,37311005,LGH010050.MP4,21616,14.4107,DEaston,27.7,Start at 3 mins,NA,60,2,1,1,No
SKNO29_2205,Berycidae,Centroberyx,gerrardi,2,37258004,LGH042245.MP4,13428,61.862,DEaston,23.6,Start at 3.8mins,facing up,60,3,1,1,No
SKNO29_2205,Carangidae,Seriola,lalandi,2,37337006,LGH032245.MP4,18569,47.6527,DEaston,23.6,Start at 3.8mins,facing up,60,3,1,1,No
SKNO29_2205,Cheilodactylidae,Cheilodactylus,nigripes,1,37377001,LGH022245.MP4,12172,25.7513,DEaston,23.6,Start at 3.8mins,facing up,60,3,1,1,No
SKNO29_2205,Cheilodactylidae,Nemadactylus,valenciennesi,1,37377004,LGH022245.MP4,5175,21.0867,DEaston,23.6,Start at 3.8mins,facing up,60,3,1,1,No
SKNO29_2205,Labridae,Notolabrus,tetricus,3,37384003,LGH032245.MP4,8800,41.14,DEaston,23.6,Start at 3.8mins,facing up,60,3,1,1,No
SKNO29_2205,Monacanthidae,Meuschenia,hippocrepis,4,37465004,LGH032245.MP4,11256,42.7773,DEaston,23.6,Start at 3.8mins,facing up,60,3,1,1,Yes
SKNO29_2205,Scorpididae,Scorpis,aequipinnis,1,37361004,LGH012245.MP4,26271,17.514,DEaston,23.6,Start at 3.8mins,facing up,60,3,1,1,No
SKNO29_2205,Scorpididae,Scorpis,lineolata,1,37361009,LGH042245.MP4,13809,62.116,DEaston,23.6,Start at 3.8mins,facing up,60,3,1,1,No
SKNO29_2205,Serranidae,Caesioperca,rasor,20,99378025,LGH022245.MP4,15380,27.89,DEaston,23.6,Start at 3.8mins,facing up,60,3,1,1,No
SKNO31_2205,Berycidae,Centroberyx,gerrardi,2,37258004,LGH021791.MP4,10921,24.9173,DEaston,32.1,Start at 3 mins,Reef; Mixed algal; Flat,60,2,1,1,No
SKNO31_2205,Cheilodactylidae,Nemadactylus,valenciennesi,4,37377004,LGH021791.MP4,12780,26.1567,DEaston,32.1,Start at 3 mins,Reef; Mixed algal; Flat,60,2,1,1,No
SKNO31_2205,Labridae,Notolabrus,tetricus,4,37384003,LGH021791.MP4,7117,22.3813,DEaston,32.1,Start at 3 mins,Reef; Mixed algal; Flat,60,2,1,1,No
SKNO31_2205,Labridae,Pictilabrus,laticlavius,2,37384020,LGH011791.MP4,20889,13.926,DEaston,32.1,Start at 3 mins,Reef; Mixed algal; Flat,60,2,1,1,No
SKNO31_2205,Monacanthidae,Meuschenia,hippocrepis,3,37465004,LGH031791.MP4,15838,45.832,DEaston,32.1,Start at 3 mins,Reef; Mixed algal; Flat,60,2,1,1,No
SKNO31_2205,Serranidae,Caesioperca,rasor,4,99378025,LGH021791.MP4,17871,29.5507,DEaston,32.1,Start at 3 mins,Reef; Mixed algal; Flat,60,2,1,1,No
SKNO31_2205,Triakidae,Galeorhinus,galeus,1,37017008,LGH031791.MP4,5464,38.916,DEaston,32.1,Start at 3 mins,Reef; Mixed algal; Flat,60,2,1,1,No
SKNO32_2205,Berycidae,Centroberyx,gerrardi,2,37258004,LGOPR1804.MP4,15459,10.306,DEaston,24.3,start at 3 mins,NA,60,3,1,1,No
SKNO32_2205,Berycidae,Centroberyx,lineatus,32,37258005,LGP011804.MP4,23664,33.456,DEaston,24.3,start at 3 mins,NA,60,3,1,1,No
SKNO32_2205,Carangidae,Pseudocaranx,sp,1,37337924,LGP011804.MP4,8721,23.494,DEaston,24.3,start at 3 mins,NA,60,3,1,1,No
SKNO32_2205,Cheilodactylidae,Cheilodactylus,nigripes,1,37377001,LGP021804.MP4,14956,45.3307,DEaston,24.3,start at 3 mins,NA,60,3,1,1,No
SKNO32_2205,Cheilodactylidae,Nemadactylus,valenciennesi,1,37377004,LGP011804.MP4,12887,26.2713,DEaston,24.3,start at 3 mins,NA,60,3,1,1,No
SKNO32_2205,Dinolestidae,Dinolestes,lewini,2,37327002,LGP031804.MP4,6958,57.6787,DEaston,24.3,start at 3 mins,NA,60,3,1,1,No
SKNO32_2205,Kyphosidae,Girella,zebra,1,37361008,LGP011804.MP4,17858,29.5853,DEaston,24.3,start at 3 mins,NA,60,3,1,1,No
SKNO32_2205,Labridae,Achoerodus,gouldii,1,37384002,LGOPR1804.MP4,5924,3.9493,DEaston,24.3,start at 3 mins,NA,60,3,1,1,No
SKNO32_2205,Labridae,Austrolabrus,maculatus,1,37384025,LGOPR1804.MP4,9129,6.086,DEaston,24.3,start at 3 mins,NA,60,3,1,1,No
SKNO32_2205,Labridae,Notolabrus,tetricus,4,37384003,LGOPR1804.MP4,11491,7.6607,DEaston,24.3,start at 3 mins,NA,60,3,1,1,No
SKNO32_2205,Labridae,Pictilabrus,laticlavius,2,37384020,LGP011804.MP4,8683,23.4687,DEaston,24.3,start at 3 mins,NA,60,3,1,1,No
SKNO32_2205,Monacanthidae,Meuschenia,flavolineata,2,37465035,LGOPR1804.MP4,10840,7.2267,DEaston,24.3,start at 3 mins,NA,60,3,1,1,No
SKNO32_2205,Monacanthidae,Meuschenia,hippocrepis,4,37465004,LGP021804.MP4,1068,36.072,DEaston,24.3,start at 3 mins,NA,60,3,1,1,No
SKNO32_2205,Moridae,Lotella,rhacina,1,37224005,LGOPR1804.MP4,16237,10.8247,DEaston,24.3,start at 3 mins,NA,60,3,1,1,No
SKNO32_2205,Labridae,Heteroscarus,acroptilus,1,37385010,LGOPR1804.MP4,6132,4.088,DEaston,24.3,start at 3 mins,NA,60,3,1,1,No
SKNO32_2205,Scorpididae,Scorpis,aequipinnis,1,37361004,LGOPR1804.MP4,8250,5.5,DEaston,24.3,start at 3 mins,NA,60,3,1,1,No
SKNO32_2205,Scorpididae,Tilodon,sexfasciatus,1,37361003,LGP011804.MP4,6944,22.3093,DEaston,24.3,start at 3 mins,NA,60,3,1,1,No
SKNO32_2205,Serranidae,Caesioperca,rasor,6,99378025,LGP011804.MP4,653,18.1153,DEaston,24.3,start at 3 mins,NA,60,3,1,1,No
SKNO32_2205,Trachichthyidae,Trachichthys,australis,2,37255015,LGP011804.MP4,13395,26.61,DEaston,24.3,start at 3 mins,NA,60,3,1,1,No
SKNO33_2205,Berycidae,Centroberyx,gerrardi,2,37258004,LGH020072.MP4,4682,20.758,DEaston,29,start at 4mins,Facing Up,60,1,1,1,No
SKNO33_2205,Berycidae,Centroberyx,lineatus,111,37258005,LGH020072.MP4,10619,24.716,DEaston,29,start at 4mins,Facing Up,60,1,1,1,No
SKNO33_2205,Carangidae,Pseudocaranx,sp,1,37337924,LGH030072.MP4,20914,49.216,DEaston,29,start at 4mins,Facing Up,60,1,1,1,No
SKNO33_2205,Cheilodactylidae,Cheilodactylus,nigripes,1,37377001,LGH020072.MP4,2308,19.1753,DEaston,29,start at 4mins,Facing Up,60,1,1,1,No
SKNO33_2205,Cheilodactylidae,Nemadactylus,valenciennesi,1,37377004,LGH020072.MP4,7332,22.5247,DEaston,29,start at 4mins,Facing Up,60,1,1,1,No
SKNO33_2205,Labridae,Achoerodus,gouldii,1,37384002,LGH010072.MP4,22536,15.024,DEaston,29,start at 4mins,Facing Up,60,1,1,1,No
SKNO33_2205,Labridae,Notolabrus,tetricus,3,37384003,LGH030072.MP4,18108,47.3453,DEaston,29,start at 4mins,Facing Up,60,1,1,1,No
SKNO33_2205,Monacanthidae,Meuschenia,hippocrepis,2,37465004,LGH020072.MP4,8696,23.434,DEaston,29,start at 4mins,Facing Up,60,1,1,1,No
SKNO33_2205,Scorpididae,Scorpis,aequipinnis,4,37361004,LGH020072.MP4,6637,22.0613,DEaston,29,start at 4mins,Facing Up,60,1,1,1,No
SKNO33_2205,Serranidae,Caesioperca,rasor,8,99378025,LGH040072.MP4,12232,61.0647,DEaston,29,start at 4mins,Facing Up,60,1,1,1,No
SKNO34_2205,Cheilodactylidae,Cheilodactylus,nigripes,2,37377001,LGH032246.MP4,7268,40.1187,DEaston,24.8,start at 3.5mins,NA,60,2,1,1,No
SKNO34_2205,Labridae,Achoerodus,gouldii,1,37384002,LGH022246.MP4,9742,24.1313,DEaston,24.8,start at 3.5mins,NA,60,2,1,1,No
SKNO34_2205,Labridae,Notolabrus,tetricus,3,37384003,LGH022246.MP4,3438,19.9287,DEaston,24.8,start at 3.5mins,NA,60,2,1,1,No
SKNO34_2205,Labridae,Pictilabrus,laticlavius,1,37384020,LGH012246.MP4,10977,7.318,DEaston,24.8,start at 3.5mins,NA,60,2,1,1,No
SKNO34_2205,Monacanthidae,Meuschenia,flavolineata,2,37465035,LGH022246.MP4,3681,20.0907,DEaston,24.8,start at 3.5mins,NA,60,2,1,1,No
SKNO34_2205,Monacanthidae,Meuschenia,hippocrepis,4,37465004,LGH032246.MP4,4694,38.4027,DEaston,24.8,start at 3.5mins,NA,60,2,1,1,Yes
SKNO34_2205,Labridae,Heteroscarus,acroptilus,1,37385010,LGH012246.MP4,21474,14.316,DEaston,24.8,start at 3.5mins,NA,60,2,1,1,No
SKNO34_2205,Scorpididae,Tilodon,sexfasciatus,1,37361003,LGH022246.MP4,6014,21.646,DEaston,24.8,start at 3.5mins,NA,60,2,1,1,No
SKNO34_2205,Serranidae,Caesioperca,rasor,15,99378025,LGH022246.MP4,10471,24.6173,DEaston,24.8,start at 3.5mins,NA,60,2,1,1,No
SKNO34_2205,Triakidae,Galeorhinus,galeus,1,37017008,LGH032246.MP4,12906,43.8773,DEaston,24.8,start at 3.5mins,NA,60,2,1,1,No
SKNO35_2205,Berycidae,Centroberyx,gerrardi,4,37258004,L325FPS.avi,20127,48.694,DEaston,24,"Start at 3,3mins MaxN only",NA,60,3,2,1,No
SKNO35_2205,Cheilodactylidae,Nemadactylus,valenciennesi,1,37377004,L125fps.avi,6612,4.408,DEaston,24,"Start at 3,3mins MaxN only",NA,60,3,2,1,No
SKNO35_2205,Kyphosidae,Girella,zebra,1,37361008,L125fps.avi,7974,5.316,DEaston,24,"Start at 3,3mins MaxN only",NA,60,3,2,1,No
SKNO35_2205,Labridae,Notolabrus,tetricus,5,37384003,L225fps.avi,22846,32.8687,DEaston,24,"Start at 3,3mins MaxN only",NA,60,3,2,1,No
SKNO35_2205,Labridae,Pictilabrus,laticlavius,1,37384020,L125fps.avi,10618,7.0787,DEaston,24,"Start at 3,3mins MaxN only",NA,60,3,2,1,No
SKNO35_2205,Monacanthidae,Meuschenia,hippocrepis,8,37465004,L425FPS.avi,7879,58.1653,DEaston,24,"Start at 3,3mins MaxN only",NA,60,3,2,1,Yes
SKNO35_2205,Scorpididae,Scorpis,aequipinnis,2,37361004,L325FPS.avi,1482,36.264,DEaston,24,"Start at 3,3mins MaxN only",NA,60,3,2,1,No
SKNO35_2205,Scorpididae,Tilodon,sexfasciatus,1,37361003,L225fps.avi,2686,19.4287,DEaston,24,"Start at 3,3mins MaxN only",NA,60,3,2,1,No
SKNO35_2205,Serranidae,Caesioperca,rasor,7,99378025,L425FPS.avi,1425,53.8627,DEaston,24,"Start at 3,3mins MaxN only",NA,60,3,2,1,No
SKNO35_2205,Serranidae,Othos,dentex,1,37311005,L425FPS.avi,127,52.9973,DEaston,24,"Start at 3,3mins MaxN only",NA,60,3,2,1,No
SKNO36_2205,Berycidae,Centroberyx,gerrardi,3,37258004,LGH020051.MP4,19756,30.8073,DEaston,23.3,NA,NA,60,3,2,1,No
SKNO36_2205,Carangidae,Pseudocaranx,sp,1,37337924,LGH030051.MP4,26389,52.866,DEaston,23.3,NA,NA,60,3,2,1,No
SKNO36_2205,Labridae,Notolabrus,tetricus,6,37384003,LGH020051.MP4,9631,24.0573,DEaston,23.3,NA,NA,60,3,2,1,Yes
SKNO36_2205,Labridae,Pictilabrus,laticlavius,3,37384020,LGH010051.MP4,11895,7.93,DEaston,23.3,NA,NA,60,3,2,1,No
SKNO36_2205,Monacanthidae,Meuschenia,galii,1,37465040,LGH010051.MP4,25805,17.2033,DEaston,23.3,NA,NA,60,3,2,1,No
SKNO36_2205,Monacanthidae,Meuschenia,hippocrepis,1,37465004,LGH010051.MP4,8615,5.7433,DEaston,23.3,NA,NA,60,3,2,1,No
SKNO36_2205,Scorpididae,Scorpis,aequipinnis,1,37361004,LGH030051.MP4,3701,37.7407,DEaston,23.3,NA,NA,60,3,2,1,No
SKNO36_2205,Serranidae,Caesioperca,rasor,4,99378025,LGH010051.MP4,23911,15.9407,DEaston,23.3,NA,NA,60,3,2,1,No
SKNO37_2205,Berycidae,Centroberyx,gerrardi,3,37258004,LGOPR0128.MP4,23375,15.5833,DEaston,27.1,NA,NA,60,2,1,1,No
SKNO37_2205,Carangidae,Pseudocaranx,sp,1,37337924,LGOPR0128.MP4,21270,14.18,DEaston,27.1,NA,NA,60,2,1,1,No
SKNO37_2205,Kyphosidae,Girella,zebra,1,37361008,LGP020128.MP4,11245,42.8567,DEaston,27.1,NA,NA,60,2,1,1,No
SKNO37_2205,Labridae,Achoerodus,gouldii,1,37384002,LGP010128.MP4,16201,28.4807,DEaston,27.1,NA,NA,60,2,1,1,No
SKNO37_2205,Labridae,Notolabrus,tetricus,3,37384003,LGOPR0128.MP4,23163,15.442,DEaston,27.1,NA,NA,60,2,1,1,No
SKNO37_2205,Labridae,Pictilabrus,laticlavius,1,37384020,LGOPR0128.MP4,20168,13.4453,DEaston,27.1,NA,NA,60,2,1,1,No
SKNO37_2205,Monacanthidae,Meuschenia,hippocrepis,2,37465004,LGP010128.MP4,7487,22.6713,DEaston,27.1,NA,NA,60,2,1,1,No
SKNO37_2205,Scorpididae,Scorpis,aequipinnis,1,37361004,LGOPR0128.MP4,9255,6.17,DEaston,27.1,NA,NA,60,2,1,1,No
SKNO37_2205,Scorpididae,Tilodon,sexfasciatus,1,37361003,LGP020128.MP4,19786,48.5507,DEaston,27.1,NA,NA,60,2,1,1,No
SKNO37_2205,Serranidae,Caesioperca,rasor,85,99378025,LGOPR0128.MP4,16565,11.0433,DEaston,27.1,NA,NA,60,2,1,1,No
SKNO38_2205,Berycidae,Centroberyx,gerrardi,28,37258004,LGH042247.MP4,14117,62.3213,DEaston,30.5,start at 4mins,NA,60,1,1,1,No
SKNO38_2205,Carangidae,Seriola,lalandi,4,37337006,LGH012247.MP4,13885,9.2567,DEaston,30.5,start at 4mins,NA,60,1,1,1,No
SKNO38_2205,Kyphosidae,Girella,zebra,1,37361008,LGH022247.MP4,624,18.0527,DEaston,30.5,start at 4mins,NA,60,1,1,1,No
SKNO38_2205,Labridae,Notolabrus,tetricus,4,37384003,LGH022247.MP4,7687,22.7613,DEaston,30.5,start at 4mins,NA,60,1,1,1,No
SKNO38_2205,Monacanthidae,Meuschenia,hippocrepis,5,37465004,LGH032247.MP4,2952,37.2413,DEaston,30.5,start at 4mins,NA,60,1,1,1,Yes
SKNO38_2205,Scorpididae,Scorpis,aequipinnis,1,37361004,LGH022247.MP4,5743,21.4653,DEaston,30.5,start at 4mins,NA,60,1,1,1,No
SKNO38_2205,Serranidae,Caesioperca,rasor,20,99378025,LGH042247.MP4,10196,59.7073,DEaston,30.5,start at 4mins,NA,60,1,1,1,No
SKNO39_2205,Berycidae,Centroberyx,gerrardi,22,37258004,LGH010073.MP4,26181,17.454,DEaston,37.8,Start at 4mins,NA,60,2,1,1,No
SKNO39_2205,Berycidae,Centroberyx,lineatus,11,37258005,LGH020073.MP4,0,17.6367,DEaston,37.8,Start at 4mins,NA,60,2,1,1,No
SKNO39_2205,Carangidae,Pseudocaranx,sp,7,37337924,LGH030073.MP4,25998,52.6053,DEaston,37.8,Start at 4mins,NA,60,2,1,1,No
SKNO39_2205,Cheilodactylidae,Nemadactylus,valenciennesi,2,37377004,LGH030073.MP4,21232,49.428,DEaston,37.8,Start at 4mins,NA,60,2,1,1,No
SKNO39_2205,Dinolestidae,Dinolestes,lewini,1,37327002,LGH010073.MP4,24253,16.1687,DEaston,37.8,Start at 4mins,NA,60,2,1,1,No
SKNO39_2205,Labridae,Achoerodus,gouldii,1,37384002,LGH040073.MP4,3253,55.0787,DEaston,37.8,Start at 4mins,NA,60,2,1,1,No
SKNO39_2205,Labridae,Notolabrus,tetricus,2,37384003,LGH020073.MP4,11290,25.1633,DEaston,37.8,Start at 4mins,NA,60,2,1,1,No
SKNO39_2205,Monacanthidae,Meuschenia,galii,1,37465040,LGH020073.MP4,15226,27.7873,DEaston,37.8,Start at 4mins,NA,60,2,1,1,No
SKNO39_2205,Monacanthidae,Meuschenia,hippocrepis,6,37465004,LGH030073.MP4,21615,49.6833,DEaston,37.8,Start at 4mins,NA,60,2,1,1,Yes
SKNO39_2205,Serranidae,Caesioperca,rasor,17,99378025,LGH010073.MP4,9712,6.4747,DEaston,37.8,Start at 4mins,NA,60,2,1,1,No
SKNO39_2205,Triakidae,Mustelus,antarcticus,1,37017001,LGH030073.MP4,4640,38.3667,DEaston,37.8,Start at 4mins,NA,60,2,1,1,No
SKNO40_2205,Berycidae,Centroberyx,lineatus,1,37258005,LGOPR1805.MP4,18763,12.5087,DEaston,35.6,NA,NA,60,2,1,1,No
SKNO40_2205,Carangidae,Pseudocaranx,sp,15,37337924,LGP011805.MP4,684,18.136,DEaston,35.6,NA,NA,60,2,1,1,No
SKNO40_2205,Carangidae,Seriola,lalandi,2,37337006,LGP021805.MP4,18269,47.5393,DEaston,35.6,NA,NA,60,2,1,1,No
SKNO40_2205,Cheilodactylidae,Nemadactylus,valenciennesi,1,37377004,LGP031805.MP4,8421,58.654,DEaston,35.6,NA,NA,60,2,1,1,No
SKNO40_2205,Dinolestidae,Dinolestes,lewini,1,37327002,LGOPR1805.MP4,14060,9.3733,DEaston,35.6,NA,NA,60,2,1,1,No
SKNO40_2205,Labridae,Notolabrus,tetricus,2,37384003,LGP021805.MP4,6613,39.7687,DEaston,35.6,NA,NA,60,2,1,1,No
SKNO40_2205,Mullidae,Upeneichthys,vlamingii,1,37355029,LGOPR1805.MP4,6675,4.45,DEaston,35.6,NA,NA,60,2,1,1,No
SKNO40_2205,Serranidae,Caesioperca,rasor,70,99378025,LGP011805.MP4,25985,35.0033,DEaston,35.6,NA,NA,60,2,1,1,Yes
SKNO41_2205,Berycidae,Centroberyx,gerrardi,1,37258004,LGOPR0129.MP4,8921,5.9473,DEaston,39,Start at 2.2mins,NA,60,3,1,1,No
SKNO41_2205,Berycidae,Centroberyx,lineatus,28,37258005,LGOPR0129.MP4,24333,16.222,DEaston,39,Start at 2.2mins,NA,60,3,1,1,No
SKNO41_2205,Carangidae,Pseudocaranx,sp,10,37337924,LGP010129.MP4,26223,35.162,DEaston,39,Start at 2.2mins,NA,60,3,1,1,No
SKNO41_2205,Carangidae,Seriola,lalandi,1,37337006,LGOPR0129.MP4,19550,13.0333,DEaston,39,Start at 2.2mins,NA,60,3,1,1,No
SKNO41_2205,Labridae,Notolabrus,tetricus,4,37384003,LGP020129.MP4,9989,42.0193,DEaston,39,Start at 2.2mins,NA,60,3,1,1,No
SKNO41_2205,Labridae,Pictilabrus,laticlavius,1,37384020,LGOPR0129.MP4,11724,7.816,DEaston,39,Start at 2.2mins,NA,60,3,1,1,No
SKNO41_2205,Monacanthidae,Meuschenia,hippocrepis,1,37465004,LGP010129.MP4,9867,24.258,DEaston,39,Start at 2.2mins,NA,60,3,1,1,No
SKNO41_2205,Scorpididae,Tilodon,sexfasciatus,1,37361003,LGOPR0129.MP4,4860,3.24,DEaston,39,Start at 2.2mins,NA,60,3,1,1,No
SKNO41_2205,Serranidae,Caesioperca,rasor,22,99378025,LGOPR0129.MP4,23001,15.334,DEaston,39,Start at 2.2mins,NA,60,3,1,1,No
SKNO42_2205,Carangidae,Pseudocaranx,sp,3,37337924,LGH041794.MP4,16707,64.048,DEaston,42.7,start at 5.3mins,NA,60,2,1,1,No
