campaignid,sample,level_1,level_5,level_2,level_3,level_4,level_6,level_7,level_8,family,genus,species,count
2020-10_south-west_stereo-BRUVs,FH14,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,5
2020-10_south-west_stereo-BRUVs,FH14,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,20
2020-10_south-west_stereo-BRUVs,FH14,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,2
2020-10_south-west_stereo-BRUVs,FH15,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,22
2020-10_south-west_stereo-BRUVs,FH16,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,1
2020-10_south-west_stereo-BRUVs,FH16,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,15
2020-10_south-west_stereo-BRUVs,FH16,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,16
2020-10_south-west_stereo-BRUVs,FH17,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,5
2020-10_south-west_stereo-BRUVs,FH17,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,20
2020-10_south-west_stereo-BRUVs,FH17,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,1
2020-10_south-west_stereo-BRUVs,FH18,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,1
2020-10_south-west_stereo-BRUVs,FH18,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,3
2020-10_south-west_stereo-BRUVs,FH18,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,11
2020-10_south-west_stereo-BRUVs,FH18,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,5
2020-10_south-west_stereo-BRUVs,FH2,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,3
2020-10_south-west_stereo-BRUVs,FH2,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,9
2020-10_south-west_stereo-BRUVs,FH2,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,13
2020-10_south-west_stereo-BRUVs,FH20,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,3
2020-10_south-west_stereo-BRUVs,FH20,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,13
2020-10_south-west_stereo-BRUVs,FH20,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,4
2020-10_south-west_stereo-BRUVs,FH21,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,9
2020-10_south-west_stereo-BRUVs,FH21,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,16
2020-10_south-west_stereo-BRUVs,FH23,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,2
2020-10_south-west_stereo-BRUVs,FH23,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,9
2020-10_south-west_stereo-BRUVs,FH23,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,14
2020-10_south-west_stereo-BRUVs,FH24,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,8
2020-10_south-west_stereo-BRUVs,FH24,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,12
2020-10_south-west_stereo-BRUVs,FH25,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,3
2020-10_south-west_stereo-BRUVs,FH25,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,11
2020-10_south-west_stereo-BRUVs,FH25,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,11
2020-10_south-west_stereo-BRUVs,FH26,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,9
2020-10_south-west_stereo-BRUVs,FH26,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,7
2020-10_south-west_stereo-BRUVs,FH27,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,2
2020-10_south-west_stereo-BRUVs,FH27,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,11
2020-10_south-west_stereo-BRUVs,FH27,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,7
2020-10_south-west_stereo-BRUVs,FH28,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,8
2020-10_south-west_stereo-BRUVs,FH28,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,16
2020-10_south-west_stereo-BRUVs,FH28,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,1
2020-10_south-west_stereo-BRUVs,FH30,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,4
2020-10_south-west_stereo-BRUVs,FH30,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,18
2020-10_south-west_stereo-BRUVs,FH31,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,3
2020-10_south-west_stereo-BRUVs,FH31,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,11
2020-10_south-west_stereo-BRUVs,FH31,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,14
2020-10_south-west_stereo-BRUVs,FH32,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,6
2020-10_south-west_stereo-BRUVs,FH32,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,6
2020-10_south-west_stereo-BRUVs,FH32,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,3
2020-10_south-west_stereo-BRUVs,FH32,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,1
2020-10_south-west_stereo-BRUVs,FH33,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,2
2020-10_south-west_stereo-BRUVs,FH33,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,13
2020-10_south-west_stereo-BRUVs,FH33,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,7
2020-10_south-west_stereo-BRUVs,FH34,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,3
2020-10_south-west_stereo-BRUVs,FH34,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,14
2020-10_south-west_stereo-BRUVs,FH34,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,7
2020-10_south-west_stereo-BRUVs,FH35,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,8
2020-10_south-west_stereo-BRUVs,FH35,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,8
2020-10_south-west_stereo-BRUVs,FH36,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,5
2020-10_south-west_stereo-BRUVs,FH36,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,3
2020-10_south-west_stereo-BRUVs,FH37,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,15
2020-10_south-west_stereo-BRUVs,FH37,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,11
2020-10_south-west_stereo-BRUVs,FH39,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,2
2020-10_south-west_stereo-BRUVs,FH39,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,18
2020-10_south-west_stereo-BRUVs,FH39,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,4
2020-10_south-west_stereo-BRUVs,FH40,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,1
2020-10_south-west_stereo-BRUVs,FH40,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,2
2020-10_south-west_stereo-BRUVs,FH40,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,13
2020-10_south-west_stereo-BRUVs,FH40,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,7
2020-10_south-west_stereo-BRUVs,FH41,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,4
2020-10_south-west_stereo-BRUVs,FH41,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,27
2020-10_south-west_stereo-BRUVs,FH42,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,3
2020-10_south-west_stereo-BRUVs,FH42,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,24
2020-10_south-west_stereo-BRUVs,FH44,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,3
2020-10_south-west_stereo-BRUVs,FH44,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,6
2020-10_south-west_stereo-BRUVs,FH44,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,17
2020-10_south-west_stereo-BRUVs,FH45,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,2
2020-10_south-west_stereo-BRUVs,FH45,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,5
2020-10_south-west_stereo-BRUVs,FH45,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,16
2020-10_south-west_stereo-BRUVs,FH46,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,7
2020-10_south-west_stereo-BRUVs,FH46,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,7
2020-10_south-west_stereo-BRUVs,FH46,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,6
2020-10_south-west_stereo-BRUVs,FH47,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,13
2020-10_south-west_stereo-BRUVs,FH47,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,11
2020-10_south-west_stereo-BRUVs,FH48,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,6
2020-10_south-west_stereo-BRUVs,FH48,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,14
2020-10_south-west_stereo-BRUVs,FH49,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,10
2020-10_south-west_stereo-BRUVs,FH49,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,10
2020-10_south-west_stereo-BRUVs,FH5,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,6
2020-10_south-west_stereo-BRUVs,FH5,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,6
2020-10_south-west_stereo-BRUVs,FH5,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,10
2020-10_south-west_stereo-BRUVs,FH50,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,20
2020-10_south-west_stereo-BRUVs,FH51,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,2
2020-10_south-west_stereo-BRUVs,FH51,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,5
2020-10_south-west_stereo-BRUVs,FH51,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,25
2020-10_south-west_stereo-BRUVs,FH52,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,5
2020-10_south-west_stereo-BRUVs,FH52,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,11
2020-10_south-west_stereo-BRUVs,FH52,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,11
2020-10_south-west_stereo-BRUVs,FH54,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,22
2020-10_south-west_stereo-BRUVs,FH54,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,5
2020-10_south-west_stereo-BRUVs,FH55,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,13
2020-10_south-west_stereo-BRUVs,FH55,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,11
2020-10_south-west_stereo-BRUVs,FH55,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,1
2020-10_south-west_stereo-BRUVs,FH55,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,2
2020-10_south-west_stereo-BRUVs,FH56,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,3
2020-10_south-west_stereo-BRUVs,FH56,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,23
2020-10_south-west_stereo-BRUVs,FH57,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,9
2020-10_south-west_stereo-BRUVs,FH57,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,4
2020-10_south-west_stereo-BRUVs,FH57,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,14
2020-10_south-west_stereo-BRUVs,FH58,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,4
2020-10_south-west_stereo-BRUVs,FH58,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,11
2020-10_south-west_stereo-BRUVs,FH58,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,8
2020-10_south-west_stereo-BRUVs,FH59,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,4
2020-10_south-west_stereo-BRUVs,FH59,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,10
2020-10_south-west_stereo-BRUVs,FH59,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,1
2020-10_south-west_stereo-BRUVs,FH6,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,6
2020-10_south-west_stereo-BRUVs,FH6,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,4
2020-10_south-west_stereo-BRUVs,FH60,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,5
2020-10_south-west_stereo-BRUVs,FH60,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,9
2020-10_south-west_stereo-BRUVs,FH60,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,10
2020-10_south-west_stereo-BRUVs,FH61,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,4
2020-10_south-west_stereo-BRUVs,FH61,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,23
2020-10_south-west_stereo-BRUVs,FH62,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,16
2020-10_south-west_stereo-BRUVs,FH62,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,8
2020-10_south-west_stereo-BRUVs,FH63,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,3
2020-10_south-west_stereo-BRUVs,FH63,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,8
2020-10_south-west_stereo-BRUVs,FH63,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,16
2020-10_south-west_stereo-BRUVs,FH64,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,25
2020-10_south-west_stereo-BRUVs,FH65,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,9
2020-10_south-west_stereo-BRUVs,FH65,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,5
2020-10_south-west_stereo-BRUVs,FH66,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,2
2020-10_south-west_stereo-BRUVs,FH66,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,23
2020-10_south-west_stereo-BRUVs,FH67,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,15
2020-10_south-west_stereo-BRUVs,FH68,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,1
2020-10_south-west_stereo-BRUVs,FH68,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,10
2020-10_south-west_stereo-BRUVs,FH68,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,14
2020-10_south-west_stereo-BRUVs,FH69,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,11
2020-10_south-west_stereo-BRUVs,FH69,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,9
2020-10_south-west_stereo-BRUVs,FH7,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,13
2020-10_south-west_stereo-BRUVs,FH7,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,10
2020-10_south-west_stereo-BRUVs,FH70,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,3
2020-10_south-west_stereo-BRUVs,FH70,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,11
2020-10_south-west_stereo-BRUVs,FH70,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,3
2020-10_south-west_stereo-BRUVs,FH71,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,3
2020-10_south-west_stereo-BRUVs,FH71,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,3
2020-10_south-west_stereo-BRUVs,FH71,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,26
2020-10_south-west_stereo-BRUVs,FH72,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,2
2020-10_south-west_stereo-BRUVs,FH72,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,18
2020-10_south-west_stereo-BRUVs,FH74,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,2
2020-10_south-west_stereo-BRUVs,FH74,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,3
2020-10_south-west_stereo-BRUVs,FH74,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,22
2020-10_south-west_stereo-BRUVs,FH77,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,23
2020-10_south-west_stereo-BRUVs,FH78,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,3
2020-10_south-west_stereo-BRUVs,FH78,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,16
2020-10_south-west_stereo-BRUVs,FH79,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,4
2020-10_south-west_stereo-BRUVs,FH79,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,24
2020-10_south-west_stereo-BRUVs,FH8,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,9
2020-10_south-west_stereo-BRUVs,FH8,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,16
2020-10_south-west_stereo-BRUVs,FH82,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,1
2020-10_south-west_stereo-BRUVs,FH82,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,10
2020-10_south-west_stereo-BRUVs,FH82,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,11
2020-10_south-west_stereo-BRUVs,FH82,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,2
2020-10_south-west_stereo-BRUVs,FH83,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,1
2020-10_south-west_stereo-BRUVs,FH83,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,5
2020-10_south-west_stereo-BRUVs,FH83,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,15
2020-10_south-west_stereo-BRUVs,FH83,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,2
2020-10_south-west_stereo-BRUVs,FH84,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,4
2020-10_south-west_stereo-BRUVs,FH84,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,11
2020-10_south-west_stereo-BRUVs,FH84,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,12
2020-10_south-west_stereo-BRUVs,FH85,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,4
2020-10_south-west_stereo-BRUVs,FH85,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,4
2020-10_south-west_stereo-BRUVs,FH85,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,5
2020-10_south-west_stereo-BRUVs,FH87,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,7
2020-10_south-west_stereo-BRUVs,FH87,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,8
2020-10_south-west_stereo-BRUVs,FH87,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,9
2020-10_south-west_stereo-BRUVs,FH89,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,13
2020-10_south-west_stereo-BRUVs,FH9,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,3
2020-10_south-west_stereo-BRUVs,FH9,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,20
2020-10_south-west_stereo-BRUVs,FH9,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,4
2020-10_south-west_stereo-BRUVs,FH92,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,1
2020-10_south-west_stereo-BRUVs,FH92,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,7
2020-10_south-west_stereo-BRUVs,FH92,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,20
2020-10_south-west_stereo-BRUVs,FH93,Physical,2,Relief,Low / moderate,Moderate (1-3m),NA,NA,NA,NA,NA,NA,1
2020-10_south-west_stereo-BRUVs,FH93,Physical,3,Relief,High,High (>3m),NA,NA,NA,NA,NA,NA,26
2020-10_south-west_stereo-BRUVs,FH94,Physical,0,Relief,Flat,NA,NA,NA,NA,NA,NA,NA,4
2020-10_south-west_stereo-BRUVs,FH94,Physical,1,Relief,Low / moderate,Low (<1m),NA,NA,NA,NA,NA,NA,6
