Filename,Frame,Time (mins),Image row,Image col,Date,Location,Site #,Transect #,Latitude,Longitude,Rugosity,Depth,Collector,Fishing status,Spare,Spare,Frame info 1,Frame info 2,Frame info 3,Frame info 4,Frame info 5,Frame info 6,CATAMI_L2_L3,CATAMI_L4,CATAMI_L5,Relief,,,,,Radius %
SAL_DC_001.jpg,0,,943,2594,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,40.7
SAL_DC_001.jpg,0,,1032,3146,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,64.3
SAL_DC_001.jpg,0,,679,2011,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,35.2
SAL_DC_001.jpg,0,,817,3701,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,93.9
SAL_DC_001.jpg,0,,1028,2473,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,33.3
SAL_DC_001.jpg,0,,661,2403,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,43.5
SAL_DC_001.jpg,0,,981,3720,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,92.7
SAL_DC_001.jpg,0,,830,3389,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,79
SAL_DC_001.jpg,0,,631,2588,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,50.5
SAL_DC_001.jpg,0,,854,3397,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,78.9
SAL_DC_001.jpg,0,,648,3305,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,78.8
SAL_DC_001.jpg,0,,755,3399,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,80.8
SAL_DC_001.jpg,0,,793,3221,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,71.9
SAL_DC_001.jpg,0,,867,1978,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,25.6
SAL_DC_001.jpg,0,,1834,513,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,72.9
SAL_DC_001.jpg,0,,1867,190,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,88.8
SAL_DC_001.jpg,0,,1870,1683,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,26.9
SAL_DC_001.jpg,0,,1929,479,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,76.1
SAL_DC_001.jpg,0,,2021,408,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,81.1
SAL_DC_001.jpg,0,,1938,661,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,67.9
SAL_DC_001.jpg,0,,1705,524,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,70.6
SAL_DC_001.jpg,0,,1681,1714,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,17.9
SAL_DC_001.jpg,0,,2071,155,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,93.7
SAL_DC_001.jpg,0,,1944,840,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,60
SAL_DC_001.jpg,0,,1985,1709,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,31.8
SAL_DC_001.jpg,0,,1883,1427,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,34.6
SAL_DC_001.jpg,0,,1887,691,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,65.5
SAL_DC_001.jpg,0,,1975,484,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,76.7
SAL_DC_001.jpg,0,,2054,698,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,68.9
SAL_DC_001.jpg,0,,1938,258,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,86.6
SAL_DC_001.jpg,0,,1940,367,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,81.5
SAL_DC_001.jpg,0,,1919,1721,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,28.5
SAL_DC_001.jpg,0,,2052,1858,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,33.8
SAL_DC_001.jpg,0,,2055,1398,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,42.1
SAL_DC_001.jpg,0,,2132,3602,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,92.7
SAL_DC_001.jpg,0,,1690,2222,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,22.3
SAL_DC_001.jpg,0,,1991,3812,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,100
SAL_DC_001.jpg,0,,1783,2359,,,,,,,,,,,,,,,,,,,Matrix > Bryozoa / Cnidaria / Sponge Matrix,,,,Unidentifiable,Open,,529314a0-dcef-464f-aa91-858ebd2b5150,30.5
SAL_DC_001.jpg,0,,1980,2856,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,56.3
SAL_DC_001.jpg,0,,1896,1936,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,26
SAL_DC_001.jpg,0,,1686,3242,,,,,,,,,,,,,,,,,,,,,,,,Open,,,68.5
SAL_DC_001.jpg,0,,1735,3011,,,,,,,,,,,,,,,,,,,,,,,,Open,,,58.1
SAL_DC_001.jpg,0,,1844,3086,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,63.4
SAL_DC_001.jpg,0,,1903,3458,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,81.9
SAL_DC_001.jpg,0,,2070,2637,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,50.4
SAL_DC_001.jpg,0,,2063,3369,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,80.7
SAL_DC_001.jpg,0,,2095,2294,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,40.8
SAL_DC_001.jpg,0,,1743,2561,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,37.6
SAL_DC_001.jpg,0,,1994,2393,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,39.3
SAL_DC_001.jpg,0,,2007,2908,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,59.2
SAL_DC_001.jpg,0,,1755,1946,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,19
SAL_DC_001.jpg,0,,1731,3153,,,,,,,,,,,,,,,,,,,,,,,,Open,,,64.8
SAL_DC_001.jpg,0,,1984,3488,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,84.6
SAL_DC_001.jpg,0,,2075,3282,,,,,,,,,,,,,,,,,,,Macroalgae > Large canopy-forming,Brown,,,Unidentifiable,Open,,ec77a168-fc23-49b4-a450-52f461199245,77.1
SAL_DC_002.jpg,0,,1008,1456,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,29.7
SAL_DC_002.jpg,0,,976,224,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,88.2
SAL_DC_002.jpg,0,,1029,753,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,61.6
SAL_DC_002.jpg,0,,807,468,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,78.8
SAL_DC_002.jpg,0,,924,38,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,97.9
SAL_DC_002.jpg,0,,714,278,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,89.4
SAL_DC_002.jpg,0,,601,349,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,88.4
SAL_DC_002.jpg,0,,660,1410,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,43.9
SAL_DC_002.jpg,0,,922,1452,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,32.6
SAL_DC_002.jpg,0,,634,315,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,89.2
SAL_DC_002.jpg,0,,958,366,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,81.4
SAL_DC_002.jpg,0,,639,625,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,75.1
SAL_DC_002.jpg,0,,1049,1456,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,28.4
SAL_DC_002.jpg,0,,748,1740,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,32.2
SAL_DC_002.jpg,0,,995,1729,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,20.9
SAL_DC_002.jpg,0,,675,107,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,98.2
SAL_DC_002.jpg,0,,705,844,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,63.9
SAL_DC_002.jpg,0,,893,1792,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,24.4
SAL_DC_002.jpg,0,,716,320,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,87.4
SAL_DC_002.jpg,0,,1070,418,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,77.6
SAL_DC_002.jpg,0,,704,3794,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,100
SAL_DC_002.jpg,0,,897,3679,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,91.6
SAL_DC_002.jpg,0,,991,2816,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,48.6
SAL_DC_002.jpg,0,,875,2583,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,41.2
SAL_DC_002.jpg,0,,653,2530,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,46.9
SAL_DC_002.jpg,0,,1034,2786,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,46.4
SAL_DC_002.jpg,0,,1037,2903,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,52
SAL_DC_002.jpg,0,,1012,3785,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,95.5
SAL_DC_002.jpg,0,,623,3324,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,79.8
SAL_DC_002.jpg,0,,835,2983,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,59.6
SAL_DC_002.jpg,0,,773,2838,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,54.7
SAL_DC_002.jpg,0,,911,2088,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,24
SAL_DC_002.jpg,0,,871,3251,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,71.3
SAL_DC_002.jpg,0,,785,3257,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,73.2
SAL_DC_002.jpg,0,,732,3298,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,76.2
SAL_DC_002.jpg,0,,659,2610,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,49.4
SAL_DC_002.jpg,0,,889,3381,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,77.2
SAL_DC_002.jpg,0,,910,3002,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,58.9
SAL_DC_002.jpg,0,,1045,3391,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,75.7
SAL_DC_002.jpg,0,,905,2486,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,36.4
SAL_DC_002.jpg,0,,2084,1891,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,36.7
SAL_DC_002.jpg,0,,1717,664,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,66.3
SAL_DC_002.jpg,0,,1727,1568,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,26
SAL_DC_002.jpg,0,,2010,1365,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,43.5
SAL_DC_002.jpg,0,,1893,1740,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,28.6
SAL_DC_002.jpg,0,,1899,683,,,,,,,,,,,,,,,,,,,Substrate > Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),,Unidentifiable,Open,,15d00e66-d16c-4ffa-9790-144b7e4bc2da,68.5
