Sample,Family,Genus,Species,Count,Code,Filename,Frame,Time (mins),TapeReader,Depth,Comment,Habitat,Soak time,Bias,FOV,Vis,Has fed
ARSO04_1812,Monacanthidae,Scobinichthys,granulatus,1,37465007,ARSO04_L.avi,12276,8.184,SWhitmarsh,15.9,NA,Missing Data,60,1,1,2,No
ARSO04_1812,Monacanthidae,Thamnaconus,degeni,1,37465037,ARSO04_L.avi,27599,18.3993,SWhitmarsh,15.9,NA,Missing Data,60,1,1,2,Yes
ARSO04_1812,Rhinobatidae,Trygonorrhina,dumerilii,1,37027011,ARSO04_L.avi,90016,60.0107,SWhitmarsh,15.9,NA,Missing Data,60,1,1,2,No
ARSO04_1812,Sparidae,Pagrus,auratus,2,37353001,ARSO04_L.avi,44927,29.9513,SWhitmarsh,15.9,NA,Missing Data,60,1,1,2,Yes
CACI01_1812,Arripidae,Arripis,georgianus,8,37344001,CACI01_L.avi,20202,13.468,SWhitmarsh,7.3,NA,Reef; Mixed algal; Flat,60,1,1,1,No
CACI01_1812,Cheilodactylidae,Cheilodactylus,nigripes,1,37377001,CACI01_L.avi,10706,7.1373,SWhitmarsh,7.3,NA,Reef; Mixed algal; Flat,60,1,1,1,No
CACI01_1812,Kyphosidae,Kyphosus,sydneyanus,2,37361001,CACI01_L.avi,30404,20.2693,SWhitmarsh,7.3,NA,Reef; Mixed algal; Flat,60,1,1,1,No
CACI01_1812,Labridae,Notolabrus,parilus,2,37384022,CACI01_L.avi,17162,11.4413,SWhitmarsh,7.3,NA,Reef; Mixed algal; Flat,60,1,1,1,No
CACI01_1812,Labridae,Notolabrus,tetricus,1,37384003,CACI01_L.avi,21237,14.158,SWhitmarsh,7.3,NA,Reef; Mixed algal; Flat,60,1,1,1,No
CACI01_1812,Labridae,Pictilabrus,laticlavius,2,37384020,CACI01_L.avi,50957,33.9713,SWhitmarsh,7.3,NA,Reef; Mixed algal; Flat,60,1,1,1,No
CACI01_1812,Scorpididae,Scorpis,aequipinnis,5,37361004,CACI01_L.avi,86858,57.9053,SWhitmarsh,7.3,NA,Reef; Mixed algal; Flat,60,1,1,1,Yes
CACI01_1812,Sparidae,Pagrus,auratus,1,37353001,CACI01_L.avi,17643,11.762,SWhitmarsh,7.3,NA,Reef; Mixed algal; Flat,60,1,1,1,No
CACI02_1812,Dinolestidae,Dinolestes,lewini,5,37327002,CACI02_L.avi,14586,9.724,SWhitmarsh,8,NA,Reef; Sand; Transition,60,2,1,1,No
CACI02_1812,Carangidae,Pseudocaranx,sp,5,37337924,CACI02_L.avi,88633,59.0887,SWhitmarsh,8,NA,Reef; Sand; Transition,60,2,1,1,No
CACI02_1812,Cheilodactylidae,Cheilodactylus,nigripes,1,37377001,CACI02_L.avi,41043,27.362,SWhitmarsh,8,NA,Reef; Sand; Transition,60,2,1,1,No
CACI02_1812,Kyphosidae,Girella,zebra,2,37361008,CACI02_L.avi,64511,43.0073,SWhitmarsh,8,NA,Reef; Sand; Transition,60,2,1,1,No
CACI02_1812,Kyphosidae,Kyphosus,sydneyanus,5,37361001,CACI02_L.avi,77210,51.4733,SWhitmarsh,8,NA,Reef; Sand; Transition,60,2,1,1,Yes
CACI02_1812,Labridae,Austrolabrus,maculatus,1,37384025,CACI02_L.avi,6434,4.2893,SWhitmarsh,8,NA,Reef; Sand; Transition,60,2,1,1,No
CACI02_1812,Labridae,Notolabrus,parilus,3,37384022,CACI02_L.avi,92051,61.3673,SWhitmarsh,8,NA,Reef; Sand; Transition,60,2,1,1,No
CACI02_1812,Labridae,Notolabrus,tetricus,1,37384003,CACI02_L.avi,10015,6.6767,SWhitmarsh,8,NA,Reef; Sand; Transition,60,2,1,1,No
CACI02_1812,Labridae,Pictilabrus,laticlavius,2,37384020,CACI02_L.avi,17411,11.6073,SWhitmarsh,8,NA,Reef; Sand; Transition,60,2,1,1,No
CACI02_1812,Monacanthidae,Meuschenia,hippocrepis,4,37465004,CACI02_L.avi,86776,57.8507,SWhitmarsh,8,NA,Reef; Sand; Transition,60,2,1,1,Yes
CACI02_1812,Plesiopidae,Trachinops,noarlungae,2,37316017,CACI02_L.avi,24438,16.292,SWhitmarsh,8,NA,Reef; Sand; Transition,60,2,1,1,No
CACI02_1812,Rhinobatidae,Trygonorrhina,dumerilii,1,37027011,CACI02_L.avi,85845,57.23,SWhitmarsh,8,NA,Reef; Sand; Transition,60,2,1,1,No
CACI02_1812,Scorpididae,Scorpis,aequipinnis,7,37361004,CACI02_L.avi,75282,50.188,SWhitmarsh,8,NA,Reef; Sand; Transition,60,2,1,1,Yes
CACI02_1812,Scorpididae,Tilodon,sexfasciatus,1,37361003,CACI02_L.avi,43094,28.7293,SWhitmarsh,8,NA,Reef; Sand; Transition,60,2,1,1,No
CACI03_1812,Arripidae,Arripis,truttaceus,30,37344004,CACI03_L.avi,26049,17.366,SWhitmarsh,8.8,NA,Sand,60,1,1,1,Yes
CACI03_1812,Kyphosidae,Kyphosus,sydneyanus,2,37361001,CACI03_L.avi,77540,51.6933,SWhitmarsh,8.8,NA,Sand,60,1,1,1,No
CACI03_1812,Monacanthidae,Meuschenia,hippocrepis,2,37465004,CACI03_L.avi,29497,19.6647,SWhitmarsh,8.8,NA,Sand,60,1,1,1,Yes
CACI03_1812,Mullidae,Upeneichthys,vlamingii,1,37355029,CACI03_L.avi,81425,54.2833,SWhitmarsh,8.8,NA,Sand,60,1,1,1,No
CACI03_1812,Neosebastidae,Neosebastes,scorpaenoides,1,37287005,CACI03_L.avi,40270,26.8467,SWhitmarsh,8.8,NA,Sand,60,1,1,1,No
CACI04_1812,Arripidae,Arripis,georgianus,1,37344001,CACI04_L.avi,88407,58.938,SWhitmarsh,9,NA,Sand,60,1,2,1,No
CACI04_1812,Carangidae,Pseudocaranx,sp,1,37337924,CACI04_L.avi,81328,54.2187,SWhitmarsh,9,NA,Sand,60,1,2,1,No
CACI04_1812,Cheilodactylidae,Cheilodactylus,nigripes,1,37377001,CACI04_L.avi,36574,24.3827,SWhitmarsh,9,NA,Sand,60,1,2,1,No
CACI04_1812,Kyphosidae,Girella,zebra,41,37361008,CACI04_L.avi,67781,45.1873,SWhitmarsh,9,NA,Sand,60,1,2,1,No
CACI04_1812,Kyphosidae,Kyphosus,sydneyanus,2,37361001,CACI04_L.avi,32917,21.9447,SWhitmarsh,9,NA,Sand,60,1,2,1,No
CACI04_1812,Labridae,Notolabrus,parilus,2,37384022,CACI04_L.avi,31881,21.254,SWhitmarsh,9,NA,Sand,60,1,2,1,No
CACI04_1812,Labridae,Notolabrus,tetricus,1,37384003,CACI04_L.avi,30612,20.408,SWhitmarsh,9,NA,Sand,60,1,2,1,Yes
CACI04_1812,Monacanthidae,Meuschenia,hippocrepis,6,37465004,CACI04_L.avi,63729,42.486,SWhitmarsh,9,NA,Sand,60,1,2,1,Yes
CACI04_1812,Mullidae,Upeneichthys,vlamingii,1,37355029,CACI04_L.avi,91338,60.892,SWhitmarsh,9,NA,Sand,60,1,2,1,No
CACI04_1812,Scorpididae,Scorpis,aequipinnis,10,37361004,CACI04_L.avi,59127,39.418,SWhitmarsh,9,NA,Sand,60,1,2,1,Yes
CACI04_1812,Sillaginidae,Sillaginodes,punctatus,1,37330001,CACI04_L.avi,26731,17.8207,SWhitmarsh,9,NA,Sand,60,1,2,1,No
CANI01_1812,Arripidae,Arripis,georgianus,1,37344001,CANI01_L.avi,26231,17.4873,SWhitmarsh,7.1,NA,Seagrass and algae,60,2,1,1,No
CANI01_1812,Carangidae,Pseudocaranx,sp,19,37337924,CANI01_L.avi,88305,58.87,SWhitmarsh,7.1,NA,Seagrass and algae,60,2,1,1,No
CANI01_1812,Cheilodactylidae,Cheilodactylus,nigripes,1,37377001,CANI01_L.avi,41215,27.4767,SWhitmarsh,7.1,NA,Seagrass and algae,60,2,1,1,No
CANI01_1812,Cheilodactylidae,Dactylophora,nigricans,3,37377005,CANI01_L.avi,64090,42.7267,SWhitmarsh,7.1,NA,Seagrass and algae,60,2,1,1,No
CANI01_1812,Labridae,Notolabrus,parilus,4,37384022,CANI01_L.avi,63768,42.512,SWhitmarsh,7.1,NA,Seagrass and algae,60,2,1,1,No
CANI01_1812,Mullidae,Upeneichthys,vlamingii,2,37355029,CANI01_L.avi,31748,21.1653,SWhitmarsh,7.1,NA,Seagrass and algae,60,2,1,1,No
CANI01_1812,Scorpididae,Scorpis,aequipinnis,3,37361004,CANI01_L.avi,4841,3.2273,SWhitmarsh,7.1,NA,Seagrass and algae,60,2,1,1,No
CANI01_1812,Sillaginidae,Sillaginodes,punctatus,8,37330001,CANI01_L.avi,34740,23.16,SWhitmarsh,7.1,NA,Seagrass and algae,60,2,1,1,No
CANI02_1812,Cheilodactylidae,Dactylophora,nigricans,1,37377005,CANI02_L.avi,79186,52.7907,SWhitmarsh,10.3,NA,Reef; Fucoid; Profile,60,3,3,1,No
CANI02_1812,Enoplosidae,Enoplosus,armatus,2,37366001,CANI02_L.avi,4185,2.79,SWhitmarsh,10.3,NA,Reef; Fucoid; Profile,60,3,3,1,No
CANI02_1812,Labridae,Austrolabrus,maculatus,1,37384025,CANI02_L.avi,5495,3.6633,SWhitmarsh,10.3,NA,Reef; Fucoid; Profile,60,3,3,1,No
CANI02_1812,Labridae,Notolabrus,parilus,5,37384022,CANI02_L.avi,14598,9.732,SWhitmarsh,10.3,NA,Reef; Fucoid; Profile,60,3,3,1,No
CANI02_1812,Labridae,Notolabrus,tetricus,1,37384003,CANI02_L.avi,20069,13.3793,SWhitmarsh,10.3,NA,Reef; Fucoid; Profile,60,3,3,1,No
CANI02_1812,Labridae,Pictilabrus,laticlavius,1,37384020,CANI02_L.avi,4671,3.114,SWhitmarsh,10.3,NA,Reef; Fucoid; Profile,60,3,3,1,No
CANI02_1812,Monacanthidae,Eubalichthys,mosaicus,1,37465003,CANI02_L.avi,44909,29.9393,SWhitmarsh,10.3,NA,Reef; Fucoid; Profile,60,3,3,1,No
CANI02_1812,Monacanthidae,Meuschenia,galii,1,37465040,CANI02_L.avi,36223,24.1487,SWhitmarsh,10.3,NA,Reef; Fucoid; Profile,60,3,3,1,No
CANI02_1812,Monacanthidae,Scobinichthys,granulatus,1,37465007,CANI02_L.avi,9857,6.5713,SWhitmarsh,10.3,NA,Reef; Fucoid; Profile,60,3,3,1,No
CANI02_1812,Neosebastidae,Neosebastes,scorpaenoides,1,37287005,CANI02_L.avi,28185,18.79,SWhitmarsh,10.3,NA,Reef; Fucoid; Profile,60,3,3,1,No
CANI02_1812,Plesiopidae,Trachinops,noarlungae,1,37316017,CANI02_L.avi,60258,40.172,SWhitmarsh,10.3,NA,Reef; Fucoid; Profile,60,3,3,1,No
CANI02_1812,Scorpididae,Scorpis,aequipinnis,5,37361004,CANI02_L.avi,19297,12.8647,SWhitmarsh,10.3,NA,Reef; Fucoid; Profile,60,3,3,1,No
CANI02_1812,Scorpididae,Tilodon,sexfasciatus,1,37361003,CANI02_L.avi,4925,3.2833,SWhitmarsh,10.3,NA,Reef; Fucoid; Profile,60,3,3,1,No
CANI03_1812,Cheilodactylidae,Cheilodactylus,nigripes,1,37377001,CANI03_L.avi,7492,4.9947,SWhitmarsh,5.3,NA,Reef; Mixed algal; Profile,60,2,1,2,No
CANI03_1812,Kyphosidae,Kyphosus,sydneyanus,1,37361001,CANI03_L.avi,31132,20.7547,SWhitmarsh,5.3,NA,Reef; Mixed algal; Profile,60,2,1,2,No
CANI03_1812,Labridae,Austrolabrus,maculatus,1,37384025,CANI03_L.avi,6497,4.3313,SWhitmarsh,5.3,NA,Reef; Mixed algal; Profile,60,2,1,2,No
CANI03_1812,Labridae,Dotalabrus,aurantiacus,1,37384018,CANI03_L.avi,10376,6.9173,SWhitmarsh,5.3,NA,Reef; Mixed algal; Profile,60,2,1,2,No
CANI03_1812,Labridae,Notolabrus,parilus,2,37384022,CANI03_L.avi,14190,9.46,SWhitmarsh,5.3,NA,Reef; Mixed algal; Profile,60,2,1,2,No
CANI03_1812,Labridae,Notolabrus,tetricus,2,37384003,CANI03_L.avi,41504,27.6693,SWhitmarsh,5.3,NA,Reef; Mixed algal; Profile,60,2,1,2,No
CANI03_1812,Labridae,Pictilabrus,laticlavius,1,37384020,CANI03_L.avi,16365,10.91,SWhitmarsh,5.3,NA,Reef; Mixed algal; Profile,60,2,1,2,No
CANI03_1812,Monacanthidae,Meuschenia,galii,1,37465040,CANI03_L.avi,26785,17.8567,SWhitmarsh,5.3,NA,Reef; Mixed algal; Profile,60,2,1,2,No
CANI03_1812,Monacanthidae,Meuschenia,hippocrepis,3,37465004,CANI03_L.avi,86415,57.61,SWhitmarsh,5.3,NA,Reef; Mixed algal; Profile,60,2,1,2,Yes
CANI03_1812,Mullidae,Upeneichthys,vlamingii,15,37355029,CANI03_L.avi,61413,40.942,SWhitmarsh,5.3,NA,Reef; Mixed algal; Profile,60,2,1,2,No
CANI03_1812,Pomacentridae,Parma,victoriae,1,37372006,CANI03_L.avi,16804,11.2027,SWhitmarsh,5.3,NA,Reef; Mixed algal; Profile,60,2,1,2,No
CANI03_1812,Scorpididae,Scorpis,aequipinnis,2,37361004,CANI03_L.avi,73613,49.0753,SWhitmarsh,5.3,NA,Reef; Mixed algal; Profile,60,2,1,2,No
CANI04_1812,Chaetodontidae,Chelmonops,curiosus,1,37365066,CANI04_R.avi,68962,45.9747,SWhitmarsh,6,NA,Reef; Mixed algal; Flat,60,3,1,2,No
CANI04_1812,Kyphosidae,Girella,zebra,24,37361008,CANI04_R.avi,75742,50.4947,SWhitmarsh,6,NA,Reef; Mixed algal; Flat,60,3,1,2,No
CANI04_1812,Kyphosidae,Kyphosus,sydneyanus,20,37361001,CANI04_R.avi,62012,41.3413,SWhitmarsh,6,NA,Reef; Mixed algal; Flat,60,3,1,2,Yes
CANI04_1812,Labridae,Austrolabrus,maculatus,3,37384025,CANI04_R.avi,7881,5.254,SWhitmarsh,6,NA,Reef; Mixed algal; Flat,60,3,1,2,No
CANI04_1812,Labridae,Notolabrus,parilus,2,37384022,CANI04_R.avi,11982,7.988,SWhitmarsh,6,NA,Reef; Mixed algal; Flat,60,3,1,2,Yes
CANI04_1812,Labridae,Notolabrus,tetricus,2,37384003,CANI04_R.avi,17396,11.5973,SWhitmarsh,6,NA,Reef; Mixed algal; Flat,60,3,1,2,Yes
CANI04_1812,Labridae,Pictilabrus,laticlavius,2,37384020,CANI04_R.avi,7346,4.8973,SWhitmarsh,6,NA,Reef; Mixed algal; Flat,60,3,1,2,No
CANI04_1812,Monacanthidae,Acanthaluteres,vittiger,1,37465002,CANI04_R.avi,9926,6.6173,SWhitmarsh,6,NA,Reef; Mixed algal; Flat,60,3,1,2,No
CANI04_1812,Monacanthidae,Eubalichthys,mosaicus,1,37465003,CANI04_R.avi,17260,11.5067,SWhitmarsh,6,NA,Reef; Mixed algal; Flat,60,3,1,2,No
CANI04_1812,Monacanthidae,Meuschenia,freycineti,1,37465036,CANI04_R.avi,48893,32.5953,SWhitmarsh,6,NA,Reef; Mixed algal; Flat,60,3,1,2,No
CANI04_1812,Monacanthidae,Meuschenia,hippocrepis,5,37465004,CANI04_R.avi,57941,38.6273,SWhitmarsh,6,NA,Reef; Mixed algal; Flat,60,3,1,2,Yes
CANI04_1812,Mullidae,Upeneichthys,vlamingii,2,37355029,CANI04_R.avi,18049,12.0327,SWhitmarsh,6,NA,Reef; Mixed algal; Flat,60,3,1,2,No
CANI04_1812,Plesiopidae,Trachinops,noarlungae,1,37316017,CANI04_R.avi,9512,6.3413,SWhitmarsh,6,NA,Reef; Mixed algal; Flat,60,3,1,2,No
CANI04_1812,Pomacentridae,Parma,victoriae,1,37372006,CANI04_R.avi,39823,26.5487,SWhitmarsh,6,NA,Reef; Mixed algal; Flat,60,3,1,2,No
CANI04_1812,Scorpididae,Scorpis,aequipinnis,4,37361004,CANI04_R.avi,57353,38.2353,SWhitmarsh,6,NA,Reef; Mixed algal; Flat,60,3,1,2,No
CANO01_1812,Arripidae,Arripis,georgianus,1,37344001,CANO01_L.avi,69227,46.1513,SWhitmarsh,7.1,Facing up,Missing data,60,1,1,1,No
CANO02_1812,Odacidae,Heteroscarus,acroptilus,1,37385010,CANO02_L.avi,12015,8.01,SWhitmarsh,7.5,NA,Reef; Mixed algal; Flat,60,1,1,2,No
CANO02_1812,Arripidae,Arripis,georgianus,2,37344001,CANO02_L.avi,58318,38.8787,SWhitmarsh,7.5,NA,Reef; Mixed algal; Flat,60,1,1,2,No
CANO02_1812,Carangidae,Pseudocaranx,sp,3,37337924,CANO02_L.avi,25299,16.866,SWhitmarsh,7.5,NA,Reef; Mixed algal; Flat,60,1,1,2,No
CANO02_1812,Labridae,Austrolabrus,maculatus,2,37384025,CANO02_L.avi,6184,4.1227,SWhitmarsh,7.5,NA,Reef; Mixed algal; Flat,60,1,1,2,No
CANO02_1812,Labridae,Notolabrus,parilus,1,37384022,CANO02_L.avi,10879,7.2527,SWhitmarsh,7.5,NA,Reef; Mixed algal; Flat,60,1,1,2,No
CANO02_1812,Labridae,Pictilabrus,laticlavius,1,37384020,CANO02_L.avi,20162,13.4413,SWhitmarsh,7.5,NA,Reef; Mixed algal; Flat,60,1,1,2,No
CANO02_1812,Loliginidae,Sepioteuthis,australis,1,23617005,CANO02_L.avi,88234,58.8227,SWhitmarsh,7.5,NA,Reef; Mixed algal; Flat,60,1,1,2,No
CANO02_1812,Mullidae,Upeneichthys,vlamingii,2,37355029,CANO02_L.avi,40590,27.06,SWhitmarsh,7.5,NA,Reef; Mixed algal; Flat,60,1,1,2,No
CANO03_1812,Arripidae,Arripis,georgianus,2,37344001,CANO03_L.avi,37530,25.02,SWhitmarsh,7,Tilted,Reef; Fucoid; Profile,60,2,1,2,No
CANO03_1812,Cheilodactylidae,Cheilodactylus,nigripes,2,37377001,CANO03_L.avi,40860,27.24,SWhitmarsh,7,Tilted,Reef; Fucoid; Profile,60,2,1,2,No
CANO03_1812,Cheilodactylidae,Dactylophora,nigricans,1,37377005,CANO03_L.avi,72964,48.6427,SWhitmarsh,7,Tilted,Reef; Fucoid; Profile,60,2,1,2,No
CANO03_1812,Kyphosidae,Kyphosus,sydneyanus,5,37361001,CANO03_L.avi,82272,54.848,SWhitmarsh,7,Tilted,Reef; Fucoid; Profile,60,2,1,2,No
CANO03_1812,Labridae,Austrolabrus,maculatus,2,37384025,CANO03_L.avi,5226,3.484,SWhitmarsh,7,Tilted,Reef; Fucoid; Profile,60,2,1,2,No
CANO03_1812,Labridae,Pictilabrus,laticlavius,1,37384020,CANO03_L.avi,3871,2.5807,SWhitmarsh,7,Tilted,Reef; Fucoid; Profile,60,2,1,2,No
CANO03_1812,Mullidae,Upeneichthys,vlamingii,2,37355029,CANO03_L.avi,52288,34.8587,SWhitmarsh,7,Tilted,Reef; Fucoid; Profile,60,2,1,2,No
CANO03_1812,Plesiopidae,Trachinops,noarlungae,114,37316017,CANO03_L.avi,92706,61.804,SWhitmarsh,7,Tilted,Reef; Fucoid; Profile,60,2,1,2,No
CANO03_1812,Sphyraenidae,Sphyraena,novaehollandiae,1,37382002,CANO03_L.avi,23409,15.606,SWhitmarsh,7,Tilted,Reef; Fucoid; Profile,60,2,1,2,No
CANO04_1812,Dinolestidae,Dinolestes,lewini,2,37327002,CANO04_L.avi,83312,55.5413,SWhitmarsh,6.3,NA,Reef; Mixed algal; Flat,60,1,1,2,No
CANO04_1812,Cheilodactylidae,Cheilodactylus,nigripes,1,37377001,CANO04_L.avi,5941,3.9607,SWhitmarsh,6.3,NA,Reef; Mixed algal; Flat,60,1,1,2,No
CANO04_1812,Cheilodactylidae,Dactylophora,nigricans,1,37377005,CANO04_L.avi,4242,2.828,SWhitmarsh,6.3,NA,Reef; Mixed algal; Flat,60,1,1,2,No
CANO04_1812,Enoplosidae,Enoplosus,armatus,2,37366001,CANO04_L.avi,36080,24.0533,SWhitmarsh,6.3,NA,Reef; Mixed algal; Flat,60,1,1,2,No
CANO04_1812,Kyphosidae,Girella,zebra,2,37361008,CANO04_L.avi,28400,18.9333,SWhitmarsh,6.3,NA,Reef; Mixed algal; Flat,60,1,1,2,Yes
CANO04_1812,Kyphosidae,Kyphosus,sydneyanus,35,37361001,CANO04_L.avi,3136,2.0907,SWhitmarsh,6.3,NA,Reef; Mixed algal; Flat,60,1,1,2,Yes
CANO04_1812,Labridae,Austrolabrus,maculatus,2,37384025,CANO04_L.avi,12985,8.6567,SWhitmarsh,6.3,NA,Reef; Mixed algal; Flat,60,1,1,2,No
CANO04_1812,Labridae,Notolabrus,parilus,1,37384022,CANO04_L.avi,11199,7.466,SWhitmarsh,6.3,NA,Reef; Mixed algal; Flat,60,1,1,2,No
CANO04_1812,Labridae,Pictilabrus,laticlavius,2,37384020,CANO04_L.avi,14088,9.392,SWhitmarsh,6.3,NA,Reef; Mixed algal; Flat,60,1,1,2,No
CANO04_1812,Monacanthidae,Meuschenia,galii,1,37465040,CANO04_L.avi,8565,5.71,SWhitmarsh,6.3,NA,Reef; Mixed algal; Flat,60,1,1,2,No
CANO04_1812,Plesiopidae,Trachinops,noarlungae,42,37316017,CANO04_L.avi,77102,51.4013,SWhitmarsh,6.3,NA,Reef; Mixed algal; Flat,60,1,1,2,No
CANO04_1812,Pomacentridae,Parma,victoriae,1,37372006,CANO04_L.avi,49180,32.7867,SWhitmarsh,6.3,NA,Reef; Mixed algal; Flat,60,1,1,2,No
CANO04_1812,Scorpididae,Tilodon,sexfasciatus,1,37361003,CANO04_L.avi,4242,2.828,SWhitmarsh,6.3,NA,Reef; Mixed algal; Flat,60,1,1,2,No
CASI01_1812,Arripidae,Arripis,georgianus,1,37344001,CASI01_L.avi,80318,53.5453,SWhitmarsh,15.7,NA,Reef; Fucoid; Flat,60,2,1,1,No
CASI01_1812,Carangidae,Pseudocaranx,sp,3,37337924,CASI01_L.avi,67591,45.0607,SWhitmarsh,15.7,NA,Reef; Fucoid; Flat,60,2,1,1,No
CASI01_1812,Heterodontidae,Heterodontus,portusjacksoni,1,37007001,CASI01_L.avi,26040,17.36,SWhitmarsh,15.7,NA,Reef; Fucoid; Flat,60,2,1,1,No
CASI01_1812,Labridae,Austrolabrus,maculatus,1,37384025,CASI01_L.avi,8638,5.7587,SWhitmarsh,15.7,NA,Reef; Fucoid; Flat,60,2,1,1,No
