Sample,Latitude,Longitude,Date,Time,Location,Status,Site,Depth,Observer,Successful.count,Successful.length,SiteName,Waypoint,BruvType,Zone_ID,UTMzone,Easting,Northing,FieldLead,FieldTeam,MonType,Bottom Temp
CASI03_1812,-35.402625,138.329005,20181212,10:21:00,Carrickalinga Cliffs,No-take,CASI03,14.3,SWhitmarsh,Yes,No,Carrickalinga South In,NA,Stereo,67,54,257438.0569,6079029.12,JHicks,MST/AMLR/Coast,SAMP,18.9
CASI04_1812,-35.401465,138.331005,20181212,10:26:00,Carrickalinga Cliffs,No-take,CASI04,12.8,SWhitmarsh,Yes,Yes,Carrickalinga South In,NA,Stereo,67,54,257616.2517,6079162.723,JHicks,MST/AMLR/Coast,SAMP,18.9
CASO01_1812,-35.415645,138.321066,20181212,11:43:00,Carrickalinga Cliffs,Fished,CASO01,6.5,SWhitmarsh,Yes,Yes,Carrickalinga South Out,NA,Stereo,152,54,256756.0777,6077565.113,JHicks,MST/AMLR/Coast,SAMP,18.9
CASO02_1812,-35.414311,138.322108,20181212,11:46:00,Carrickalinga Cliffs,Fished,CASO02,6.6,SWhitmarsh,Yes,Yes,Carrickalinga South Out,NA,Stereo,152,54,256846.7014,6077715.677,JHicks,MST/AMLR/Coast,SAMP,18.9
CASO03_1812,-35.412915,138.322854,20181212,11:49:00,Carrickalinga Cliffs,Fished,CASO03,6.1,SWhitmarsh,Yes,Yes,Carrickalinga South Out,NA,Stereo,152,54,256910.2581,6077872.391,JHicks,MST/AMLR/Coast,SAMP,18.9
CASO04_1812,-35.411368,138.323856,20181212,11:52:00,Carrickalinga Cliffs,Fished,CASO04,7.7,SWhitmarsh,Yes,Yes,Carrickalinga South Out,NA,Stereo,152,54,256996.6149,6078046.486,JHicks,MST/AMLR/Coast,SAMP,18.9
PIEO04_1906,-35.777394,138.294812,20190606,9:31:00,The Pages,Fished,PIEO04,16.1,JHicks,Yes,Yes,Pages Islands East Out,466,Stereo,65,54,255475,6037365,JHicks,MST,SAMP,15.8
PIEO03_1906,-35.778992,138.293177,20190606,9:35:00,The Pages,Fished,PIEO03,17.2,JHicks,Yes,Yes,Pages Islands East Out,469,Stereo,65,54,255333,6037184,JHicks,MST,SAMP,15.8
PIEI02_1906,-35.758877,138.306503,20190606,9:44:00,The Pages,No-take,PIEI02,23.5,JHicks,Yes,Yes,Pages Islands East In,470,Stereo,65,54,256476.0081,6039448.641,JHicks,MST,SAMP,15.8
PIEI01_1906,-35.757532,138.304571,20190606,9:47:00,The Pages,No-take,PIEI01,20.6,JHicks,Yes,Yes,Pages Islands East In,471,Stereo,65,54,256297.1859,6039593.062,JHicks,MST,SAMP,15.8
PIEI03_1906,-35.760694,138.305624,20190606,11:09:00,The Pages,No-take,PIEI03,21.3,JHicks,Yes,Yes,Pages Islands East In,475,Stereo,65,54,256402.0616,6039244.86,JHicks,MST,SAMP,15.8
PIEI04_1906,-35.761572,138.3031,20190606,11:11:00,The Pages,No-take,PIEI04,18.8,JHicks,Yes,Yes,Pages Islands East In,476,Stereo,65,54,256176.4952,6039141.166,JHicks,MST,SAMP,15.8
PIEO02_1906,-35.780502,138.291925,20190606,11:20:00,The Pages,Fished,PIEO02,15.9,JHicks,Yes,Yes,Pages Islands East Out,477,Stereo,65,54,255224,6037013,JHicks,MST,SAMP,15.8
PIEO01_1906,-35.782359,138.29243,20190606,11:24:00,The Pages,Fished,PIEO01,22,JHicks,Yes,Yes,Pages Islands East Out,478,Stereo,65,54,255275.3619,6036808.235,JHicks,MST,SAMP,15.8
PIWO04_1906,-35.77642283,138.2885324,20190606,12:45:00,The Pages,Fished,PIWO04,16.1,JHicks,Yes,Yes,Pages Islands West Out,479,Stereo,65,54,255187,6037676,JHicks,MST,SAMP,15.8
PIWO03_1906,-35.778659,138.288747,20190606,12:49:00,The Pages,Fished,PIWO03,15.8,JHicks,Yes,No,Pages Islands West Out,480,Stereo,65,54,255020,6037640,JHicks,MST,SAMP,15.8
PIWI01_1906,-35.759643,138.297353,20190606,12:56:00,The Pages,No-take,PIWI01,19.8,DEaston,Yes,Yes,Pages Islands West In,481,Stereo,65,54,255651,6039341,JHicks,MST,SAMP,15.8
PIWI02_1906,-35.761248,138.298091,20190606,12:58:00,The Pages,No-take,PIWI02,14.9,DEaston,Yes,No,Pages Islands West In,483,Stereo,65,54,255723,6039165,JHicks,MST,SAMP,15.8
PIWI03_1906,-35.758069,138.296884,20190606,14:20:00,The Pages,No-take,PIWI03,15.9,DEaston,Yes,Yes,Pages Islands West In,484,Stereo,65,54,255604,6039514,JHicks,MST,SAMP,15.8
PIWI04_1906,-35.757021,138.298161,20190606,14:22:00,The Pages,No-take,PIWI04,18.3,DEaston,Yes,Yes,Pages Islands West In,485,Stereo,65,54,255716,6039634,JHicks,MST,SAMP,15.8
PIWO01_1906,-35.77451943,138.2917145,20190606,14:27:00,The Pages,Fished,PIWO01,11.8,DEaston,Yes,No,Pages Islands West Out,486,Stereo,65,54,254905,6037457,JHicks,MST,SAMP,15.8
PIWO02_1906,-35.774804,138.2898635,20190606,14:30:00,The Pages,Fished,PIWO02,15.8,DEaston,Yes,Yes,Pages Islands West Out,487,Stereo,65,54,254931,6037210,JHicks,MST,SAMP,15.8
PINI01_1906,-35.727605,138.312397,20190607,9:38:00,The Pages,No-take,PINI01,26.5,DEaston,Yes,Yes,Pages Islands North In,489,Stereo,65,54,256913.879,6042932.873,JHicks,MST,SAMP,15.6
PINI02_1906,-35.730019,138.312365,20190607,9:41:00,The Pages,No-take,PINI02,26.9,DEaston,Yes,No,Pages Islands North In,490,Stereo,65,54,256918.3258,6042664.963,JHicks,MST,SAMP,15.6
PINO01_1906,-35.709226,138.310727,20190607,9:50:00,The Pages,Fished,PINO01,26.3,DEaston,Yes,Yes,Pages Islands North Out,491,Stereo,65,54,256706.8797,6044967.855,JHicks,MST,SAMP,15.6
PINO02_1906,-35.712068,138.313315,20190607,9:54:00,The Pages,Fished,PINO02,15.8,DEaston,Yes,Yes,Pages Islands North Out,493,Stereo,65,54,256949.7026,6044658.957,JHicks,MST,SAMP,15.6
PINO03_1906,-35.713413,138.307781,20190607,11:24:00,The Pages,Fished,PINO03,27.1,DEaston,Yes,Yes,Pages Islands North Out,494,Stereo,65,54,256452.8736,6044495.774,JHicks,MST,SAMP,15.6
PINO04_1906,-35.714619,138.311343,20190607,11:29:00,The Pages,Fished,PINO04,27,DEaston,Yes,Yes,Pages Islands North Out,495,Stereo,65,54,256779.3062,6044370.601,JHicks,MST,SAMP,15.6
PINI03_1906,-35.732478,138.312964,20190607,11:41:00,The Pages,No-take,PINI03,26.5,DEaston,Yes,No,Pages Islands North In,496,Stereo,65,54,256979.9922,6042393.626,JHicks,MST,SAMP,15.6
PINI04_1906,-35.735056,138.312754,20190607,11:45:00,The Pages,No-take,PINI04,25.8,DEaston,Yes,Yes,Pages Islands North In,497,Stereo,65,54,256968.8354,6042107.079,JHicks,MST,SAMP,15.6
RHNO01_1812,-35.553716,138.128008,20181211,10:34:00,Rapid Head,Fished,RHNO01,5.5,SWhitmarsh,Yes,No,Rapid Head North Out,NA,Stereo,153,54,239668.0739,6061753.411,JHicks,MST,SAMP,18.9
RHNO02_1812,-35.555331,138.126502,20181211,10:37:00,Rapid Head,Fished,RHNO02,5.9,SWhitmarsh,Yes,Yes,Rapid Head North Out,NA,Stereo,153,54,239536.755,6061570.24,JHicks,MST,SAMP,18.9
RHNO03_1812,-35.558271,138.124383,20181211,10:41:00,Rapid Head,Fished,RHNO03,6.3,SWhitmarsh,Yes,Yes,Rapid Head North Out,NA,Stereo,153,54,239354.1576,6061238.431,JHicks,MST,SAMP,18.9
RHNO04_1812,-35.560017,138.122779,20181211,10:44:00,Rapid Head,Fished,RHNO04,6.1,SWhitmarsh,Yes,Yes,Rapid Head North Out,NA,Stereo,153,54,239214.3934,6061040.459,JHicks,MST,SAMP,18.9
RHNI01_1812,-35.520642,138.16294,20181211,12:28:00,Rapid Head,No-take,RHNI01,9.1,SWhitmarsh,Yes,No,Rapid Head North In,NA,Stereo,68,54,242729.6386,6065514.818,JHicks,MST,SAMP,18.9
RHNI02_1812,-35.521861,138.161773,20181211,12:32:00,Rapid Head,No-take,RHNI02,10.2,SWhitmarsh,Yes,Yes,Rapid Head North In,NA,Stereo,68,54,242627.6801,6065376.521,JHicks,MST,SAMP,18.9
RHNI03_1812,-35.523207,138.161892,20181211,12:35:00,Rapid Head,No-take,RHNI03,5.9,SWhitmarsh,Yes,No,Rapid Head North In,NA,Stereo,68,54,242642.7756,6065227.493,JHicks,MST,SAMP,18.9
RHNI04_1812,-35.524909,138.1613,20181211,9:15:00,Rapid Head,No-take,RHNI04,4.7,SWhitmarsh,Yes,Yes,Rapid Head North In,NA,Stereo,68,54,242594.5198,6065037.108,JHicks,MST,SAMP,18.9
RHCO01_1812,-35.56849,138.118327,20181211,14:02:00,Rapid Head,Fished,RHCO01,6,SWhitmarsh,Yes,No,Rapid Head Central Out,NA,Stereo,153,54,238838.2854,6060088.554,JHicks,MST,SAMP,18.9
RHCO02_1812,-35.570484,138.117024,20181211,14:05:00,Rapid Head,Fished,RHCO02,4.5,SWhitmarsh,Yes,No,Rapid Head Central Out,NA,Stereo,153,54,238726.645,6059863.855,JHicks,MST,SAMP,18.9
RHCO03_1812,-35.572781,138.116584,20181211,14:12:00,Rapid Head,Fished,RHCO03,4,SWhitmarsh,Yes,Yes,Rapid Head Central Out,NA,Stereo,153,54,238694.2259,6059607.829,JHicks,MST,SAMP,18.9
RHCO04_1812,-35.574428,138.115711,20181211,0:00:00,Rapid Head,Fished,RHCO04,4.5,SWhitmarsh,No,No,Rapid Head Central Out,NA,Stereo,153,54,238620.4458,6059422.771,JHicks,MST,SAMP,18.9
RHEI01_1812,-35.518635,138.171044,20181211,9:12:00,Rapid Head,No-take,RHEI01,4.6,SWhitmarsh,Yes,No,Rapid Head East In,NA,Stereo,68,54,243458.3286,6065758.629,JHicks,MST,SAMP,18.9
RHEI02_1812,-35.518296,138.169725,20181211,9:17:00,Rapid Head,No-take,RHEI02,7,SWhitmarsh,Yes,Yes,Rapid Head East In,NA,Stereo,68,54,243337.604,6065792.805,JHicks,MST,SAMP,18.9
RHEI03_1812,-35.518189,138.168123,20181211,9:21:00,Rapid Head,No-take,RHEI03,7.6,SWhitmarsh,Yes,Yes,Rapid Head East In,NA,Stereo,68,54,243191.9473,6065800.502,JHicks,MST,SAMP,18.9
RHEI04_1812,-35.518403,138.166231,20181211,9:26:00,Rapid Head,No-take,RHEI04,8.4,SWhitmarsh,Yes,Yes,Rapid Head East In,NA,Stereo,68,54,243021.0088,6065771.825,JHicks,MST,SAMP,18.9
RHCI01_1812,-35.530812,138.15445,20181211,10:48:00,Rapid Head,No-take,RHCI01,5.5,SWhitmarsh,Yes,No,Rapid Head Central In,NA,Stereo,68,54,241992.131,6064364.244,JHicks,MST,SAMP,18.9
RHCI02_1812,-35.531289,138.152398,20181211,10:51:00,Rapid Head,No-take,RHCI02,6.6,SWhitmarsh,Yes,Yes,Rapid Head Central In,NA,Stereo,68,54,241807.5546,6064305.943,JHicks,MST,SAMP,18.9
RHCI03_1812,-35.531953,138.149254,20181211,10:55:00,Rapid Head,No-take,RHCI03,8.3,SWhitmarsh,Yes,Yes,Rapid Head Central In,NA,Stereo,68,54,241524.5428,6064224.024,JHicks,MST,SAMP,18.9
RHCI04_1812,-35.533387,138.148226,20181211,10:58:00,Rapid Head,No-take,RHCI04,7.3,SWhitmarsh,Yes,Yes,Rapid Head Central In,NA,Stereo,68,54,241435.9156,6064062.222,JHicks,MST,SAMP,18.9
RHSO01_1812,-35.594674,138.099711,20181211,12:30:00,Rapid Head,Fished,RHSO01,14,SWhitmarsh,Yes,Yes,Rapid Head South Out,NA,Stereo,153,54,237236.3196,6057133.784,JHicks,MST,SAMP,18.9
RHSO02_1812,-35.595674,138.095907,20181211,12:35:00,Rapid Head,Fished,RHSO02,13.7,SWhitmarsh,Yes,Yes,Rapid Head South Out,NA,Stereo,153,54,236894.8608,6057012.658,JHicks,MST,SAMP,18.9
RHSO03_1812,-35.596874,138.093192,20181211,12:38:00,Rapid Head,Fished,RHSO03,14.4,SWhitmarsh,Yes,Yes,Rapid Head South Out,NA,Stereo,153,54,236652.7538,6056872.246,JHicks,MST,SAMP,18.9
RHSO04_1812,-35.599268,138.091344,20181211,12:42:00,Rapid Head,Fished,RHSO04,12.7,SWhitmarsh,Yes,Yes,Rapid Head South Out,NA,Stereo,153,54,236493.1404,6056601.671,JHicks,MST,SAMP,18.9
SGEI04_1901,-35.75845001,138.06639,20190122,11:21:00,Sponge Gardens,No-take,SGEI04,11,DEaston,Yes,Yes,Sponge Gardens East In,26,Stereo,151,54,234759.7236,6038872.379,DEaston,MST,SAMP,20.9
SGEI03_1901,-35.75639896,138.065129,20190122,11:29:00,Sponge Gardens,No-take,SGEI03,9.8,DEaston,Yes,Yes,Sponge Gardens East In,27,Stereo,151,54,234638.8561,6039096.54,DEaston,MST,SAMP,20.9
SGEI02_1901,-35.75501301,138.062322,20190122,11:35:00,Sponge Gardens,No-take,SGEI02,6,DEaston,Yes,Yes,Sponge Gardens East In,28,Stereo,151,54,234380.3805,6039242.711,DEaston,MST,SAMP,20.9
SGEI01_1901,-35.75285501,138.060027,20190122,11:38:00,Sponge Gardens,No-take,SGEI01,9.5,DEaston,Yes,Yes,Sponge Gardens East In,29,Stereo,151,54,234165.6227,6039475.93,DEaston,MST,SAMP,20.9
SGEO04_1901,-35.72623903,138.004771,20190122,11:52:00,Sponge Gardens,Fished,SGEO04,6.8,DEaston,Yes,Yes,Sponge Gardens East Out,30,Stereo,167,54,229077.6337,6042277.812,DEaston,MST,SAMP,20.9
SGEO03_1901,-35.72566998,138.002264,20190122,11:57:00,Sponge Gardens,Fished,SGEO03,6.4,DEaston,Yes,Yes,Sponge Gardens East Out,31,Stereo,167,54,228848.8803,6042334.02,DEaston,MST,SAMP,20.9
SGEO02_1901,-35.72576101,137.9982,20190122,14:46:00,Sponge Gardens,Fished,SGEO02,6.5,DEaston,Yes,Yes,Sponge Gardens East Out,41,Stereo,167,53,771192.7927,6042322.636,DEaston,MST,SAMP,20.9
SGEO01_1901,-35.726205,137.995698,20190122,14:42:00,Sponge Gardens,Fished,SGEO01,5,DEaston,Yes,Yes,Sponge Gardens East Out,40,Stereo,167,53,770964.9108,6042280.292,DEaston,MST,SAMP,20.9
SGCI04_1901,-35.74195803,138.045048,20190122,12:55:00,Sponge Gardens,No-take,SGCI04,11,DEaston,Yes,Yes,Sponge Gardens Central In,32,Stereo,151,54,232774.3689,6040644.269,DEaston,MST,SAMP,20.9
SGCI03_1901,-35.74138798,138.043096,20190122,13:00:00,Sponge Gardens,No-take,SGCI03,15.3,DEaston,Yes,Yes,Sponge Gardens Central In,33,Stereo,151,54,232595.8792,6040702.195,DEaston,MST,SAMP,20.9
SGCI02_1901,-35.74077602,138.040062,20190122,13:04:00,Sponge Gardens,No-take,SGCI02,6.7,DEaston,Yes,Yes,Sponge Gardens Central In,34,Stereo,151,54,232319.3743,6040761.811,DEaston,MST,SAMP,20.9
SGCI01_1901,-35.741319,138.03625,20190122,13:07:00,Sponge Gardens,No-take,SGCI01,6,DEaston,Yes,Yes,Sponge Gardens Central In,35,Stereo,151,54,231976.3611,6040691.142,DEaston,MST,SAMP,20.9
SGCO04_1901,-35.71935103,137.969189,20190122,13:34:00,Sponge Gardens,Fished,SGCO04,13.9,DEaston,Yes,Yes,Sponge Gardens Central Out,36,Stereo,167,53,768589.4815,6043113.756,DEaston,MST,SAMP,20.9
SGCO03_1901,-35.71931197,137.965315,20190122,13:40:00,Sponge Gardens,Fished,SGCO03,13.9,DEaston,Yes,Yes,Sponge Gardens Central Out,37,Stereo,167,53,768239.0717,6043128.698,DEaston,MST,SAMP,20.9
SGCO02_1901,-35.72005,137.962368,20190123,8:23:00,Sponge Gardens,Fished,SGCO02,10.3,DEaston,Yes,Yes,Sponge Gardens Central Out,47,Stereo,167,53,767969.9396,6043054.869,DEaston,MST,SAMP,20.6
SGCO01_1901,-35.72083798,137.960223,20190123,8:17:00,Sponge Gardens,Fished,SGCO01,5,DEaston,Yes,Yes,Sponge Gardens Central Out,46,Stereo,167,53,767773.211,6042973.298,DEaston,MST,SAMP,20.6
SGWI04_1901,-35.73503701,138.021722,20190122,14:24:00,Sponge Gardens,No-take,SGWI04,5,DEaston,Yes,Yes,Sponge Gardens West In,38,Stereo,151,54,230640.9829,6041348.335,DEaston,MST,SAMP,20.9
SGWI03_1901,-35.73289703,138.020081,20190122,14:30:00,Sponge Gardens,No-take,SGWI03,14,DEaston,Yes,Yes,Sponge Gardens West In,39,Stereo,151,54,230485.3063,6041581.27,DEaston,MST,SAMP,20.9
SGWI02_1901,-35.73076501,138.015964,20190123,8:50:00,Sponge Gardens,No-take,SGWI02,12,DEaston,Yes,Yes,Sponge Gardens West In,49,Stereo,151,54,230105.6383,6041806.503,DEaston,MST,SAMP,20.6
SGWI01_1901,-35.72889601,138.012213,20190123,8:45:00,Sponge Gardens,No-take,SGWI01,10.1,DEaston,Yes,No,Sponge Gardens West In,48,Stereo,151,54,229759.957,6042003.546,DEaston,MST,SAMP,20.6
SGWO04_1901,-35.71571899,137.934072,20190122,15:12:00,Sponge Gardens,Fished,SGWO04,4.3,DEaston,Yes,Yes,Sponge Gardens West Out,43,Stereo,167,53,765423.9933,6043612.405,DEaston,MST,SAMP,20.9
SGWO03_1901,-35.71591596,137.936196,20190122,15:09:00,Sponge Gardens,Fished,SGWO03,3.6,DEaston,Yes,Yes,Sponge Gardens West Out,42,Stereo,167,53,765615.5408,6043584.797,DEaston,MST,SAMP,20.9
SGWO02_1901,-35.71608997,137.938029,20190123,8:00:00,Sponge Gardens,Fished,SGWO02,6.4,DEaston,Yes,Yes,Sponge Gardens West Out,44,Stereo,167,53,765780.8226,6043560.522,DEaston,MST,SAMP,20.6
SGWO01_1901,-35.71594899,137.940404,20190123,8:05:00,Sponge Gardens,Fished,SGWO01,7.2,DEaston,Yes,Yes,Sponge Gardens West Out,45,Stereo,167,53,765996.2012,6043569.723,DEaston,MST,SAMP,20.6
