OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
PCB11	1	Left_MAH00189.MP4	17650	Right_MAH00188.MP4	15791	27.44742	1	12.49081	477.80831	4.37045	3.59889	1918.14322	19.76145	32.51839	4.71772	617.60827	197.87789	-1805.18082	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
PCB11	2	Left_MAH00189.MP4	17725	Right_MAH00188.MP4	15866	27.46827	1	12.51167	459.54866	3.44838	2.48985	2153.04142	18.34643	10.02544	4.27430	669.81653	-103.03500	-2043.60392	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
PCB11	3	Left_MAH00189.MP4	17738	Right_MAH00188.MP4	15879	27.47189	1	12.51528	518.46166	2.02294	2.47496	2227.85526	4.75868	2.78002	2.44500	95.40302	158.29438	-2220.17571	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
PCB11	4	Left_MAH00189.MP4	17828	Right_MAH00188.MP4	15969	27.49691	1	12.54031	463.49190	1.40962	0.92327	1460.88702	13.67170	3.74515	26.12884	-329.63236	102.80840	-1419.49421	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
PCB11	5	Left_MAH00189.MP4	18085	Right_MAH00188.MP4	16226	27.56837	1	12.61177	427.15682	2.94852	2.60307	2136.40779	18.51274	6.62958	23.04351	-621.14961	272.62041	-2025.85525	Carangidae	Seriolina	nigrofasciata	37337014	1	AD	Passing			
PCB11	6	Left_MAH00189.MP4	18111	Right_MAH00188.MP4	16252	27.57560	1	12.61900	462.85542	2.86955	1.44777	1912.38355	15.68668	13.45839	0.45264	517.01626	7.01156	-1841.15612	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
PCB11	7	Left_MAH00189.MP4	18132	Right_MAH00188.MP4	16273	27.58144	1	12.62483	438.96178	4.74245	2.17023	2675.71805	18.66348	10.31183	4.03771	-725.30519	455.08648	-2535.01396	Carangidae	Seriolina	nigrofasciata	37337014	1	AD	Passing			
PCB11	8	Left_MAH00189.MP4	18244	Right_MAH00188.MP4	16385	27.61259	1	12.65598	499.08277	1.71294	1.98966	1265.71976	14.57629	25.19697	20.08776	-202.65166	245.76712	-1224.98055	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
PCB11	9	Left_MAH00189.MP4	18364	Right_MAH00188.MP4	16505	27.64595	1	12.68934	483.27327	4.37761	1.32376	2378.04557	13.84524	15.15316	0.84202	568.76536	18.51556	-2308.95298	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
PCB11	10	Left_MAH00189.MP4	18518	Right_MAH00188.MP4	16659	27.68877	1	12.73216	500.65344	1.60807	0.72024	1364.75978	20.09464	12.55455	10.24216	-438.07757	-167.17843	-1281.68197	Lutjanidae	Pristipomoides	sp1		1	AD	Passing			
