OpCode	PeriodIndex	Period	FilenameStart	FrameStart	TimeStart	FilenameEnd	FrameEnd	TimeEnd	HasEnd
PCB11	0	1	Left_MAH00188.MP4	53790	14.95661	Left_MAH00191.MP4	26390	74.95655	1
PCB12	0	1	Left_MAH00193.MP4	3024	23.38058	Left_MAH00195.MP4	56686	83.38052	1
PCB13	0	1	Left_MAH01201.MP4	63174	17.56588	Left_MAH01204.MP4	35715	77.56582	1
PCB16	0	1	Left_MAH00158.MP4	27006	7.50917	Left_MAH00160.MP4	80608	67.50911	1
PCB2	0	1	Left_MAH00202.MP4	58502	16.26681	Left_MAH00205.MP4	31043	76.26675	1
PCB21	0	1	Left_MAH00291.MP4	29891	8.31136	Left_MAH00294.MP4	2432	68.31130	1
PCB25	0	1	Left_MAH00296.MP4	43551	12.10960	Left_MAH00299.MP4	16091	72.10954	1
PCB28	0	1	Left_MAH01197.MP4	43124	34.54729	Left_MAH01200.MP4	15727	94.54723	1
PCB29	0	1	Left_MAH00198.MP4	42464	11.80735	Left_MAH00201.MP4	15005	71.80729	1
PCB3	0	1	Left_MAH00163.MP4	42136	11.71615	Left_MAH00166.MP4	14677	71.71609	1
PCB30	0	1	Left_MAH00176.MP4	79447	22.09068	Left_MAH00179.MP4	51988	82.09062	1
PCB4	0	1	Left_MAH00184.MP4	13688	26.34576	Left_MAH00186.MP4	67350	86.34570	1
PCB9	0	1	Left_MAH00153.MP4	35944	9.99443	Left_MAH00156.MP4	8425	69.99437	1
PCBP1	0	1	Left_MAH00181.MP4	24441	6.79596	Left_MAH00183.MP4	78043	66.79590	1
PCBP10	0	1	Left_MAH01192.MP4	57075	15.87002	Left_MAH01195.MP4	29615	75.86996	1
PCBP11	0	1	Left_MAH00194.MP4	23391	6.50400	Left_MAH00196.MP4	76933	66.50394	1
PCBP13	0	1	Left_MAH00189.MP4	59552	16.55876	Left_MAH00192.MP4	32093	76.55870	1
PCBP14	0	1	Left_MAH00202.MP4	73166	20.34421	Left_MAH00205.MP4	45707	80.34415	1
PCBP15	0	1	Left_MAH00179.MP4	11128	25.65063	Left_MAH00181.MP4	64791	85.65057	1
PCBP16	0	1	Left_MAH00197.MP4	32876	9.14135	Left_MAH00200.MP4	5417	69.14129	1
PCBP17	0	1	Left_MAH00300.MP4	46960	13.05749	Left_MAH00303.MP4	19501	73.05743	1
PCBP18	0	1	Left_MAH00167.MP4	72036	20.03001	Left_MAH00170.MP4	44577	80.02995	1
PCBP3	0	1	Left_MAH01206.MP4	28002	30.32585	Left_MAH01209.MP4	604	90.32579	1
PCBP6	0	1	Left_MAH00185.MP4	42602	11.84572	Left_MAH00188.MP4	15143	71.84566	1
PCBP7	0	1	Left_MAH00192.MP4	24065	6.69141	Left_MAH00194.MP4	77667	66.69135	1
PCBP8	0	1	Left_MAH00287.MP4	33818	9.40328	Left_MAH00290.MP4	6359	69.40322	1
PCBP9	0	1	Left_MAH00190.MP4	6795	24.42913	Left_MAH00192.MP4	60457	84.42907	1
PCBRUV1	0	1	Left_MAH00150.MP4	46663	35.51465	Left_MAH00153.MP4	19205	95.51459	1
PCBRUV14	0	1	LEFT_MAH00161 (2).MP4	48972	36.17336	LEFT_MAH00161 (5).MP4	21515	96.17330	1
PCBRUV15	0	1	L029_MAH00164.MP4	57437	38.52710	L029_MAH00167.MP4	30040	98.52704	1
PCBRUV18	0	1	Left_MAH00123 (3).MP4	11514	48.28073	Left_MAH00123 (5).MP4	65177	108.28067	1
PCBRUV19	0	1	L037_MAH00175.MP4	35107	9.76170	L037_MAH00178.MP4	7648	69.76164	1
PCBRUV20	0	1	Left_MAH00261 (4).MP4	7596	69.76386	Left_MAH00261 (6).MP4	61199	129.76380	1
PCBRUV22	0	1	MAH00153_l035 (14).MP4	57204	38.42895	MAH00153_l035 (17).MP4	29805	98.42889	1
PCBRUV23	0	1	L039_MAH00151.MP4	59444	61.57457	L039_MAH00154.MP4	32046	121.57451	1
PCBRUV24	0	1	MAH00153_l035 (02).MP4	64983	40.62531	MAH00153_l035 (05).MP4	37526	100.62525	1
PCBRUV26	0	1	MAH00153_l035 (09).MP4	19111	50.39312	MAH00153_l035 (11).MP4	72774	110.39306	1
PCBRUV27	0	1	Right_MAH00148 (1).MP4	68108	18.93781	Right_MAH00148 (4).MP4	40649	78.93775	1
PCBRUV5	0	1	Left_PCBRUV5_MAH00155 (2).MP4	79479	44.63932	Left_PCBRUV5_MAH00155 (5).MP4	52081	104.63926	1
PCBRUV7	0	1	L031_MAH01143.MP4	57656	38.57131	L031_MAH01146.MP4	30258	98.57125	1
PCBRUV8	0	1	Left_MAH00117 (3).MP4	72972	65.36947	Left_MAH00117 (6).MP4	45574	125.36941	1
PCPREF12	0	1	Left_PCPREF12MAH00155 (3).MP4	1467	45.45374	Left_PCPREF12MAH00155 (5).MP4	55130	105.45368	1
PCPREF2	0	1	Right_PCPREF2_MAH00142 (3).MP4	64639	17.97323	Right_PCPREF2_MAH00142 (6).MP4	37181	77.97317	1
PCPREF4	0	1	L031_MAH01138.MP4	5428	46.60489	L031_MAH01140.MP4	59031	106.60483	1
PCPREF5	0	1	Left_MAH00267 (2).MP4	79392	44.61513	Left_MAH00267 (5).MP4	51994	104.61507	1
