OpCode	PeriodIndex	Period	FilenameStart	FrameStart	TimeStart	FilenameEnd	FrameEnd	TimeEnd	HasEnd
APO_012	0	Analysis	11_05_2023_APO_012_Rig6_6L (1).MP4	5017	2.79001				0
APO_013	0	Analysis	11_05_2023_APO_013_Rig1_1L (1).MP4	4589	2.55199				0
APO_014	0	Analysis	11_05_2023_APO_014_Rig9_9L (1).MP4	7367	4.09687				0
APO_015	0	Analysis	11_05_2023_APO_015_Rig2_2L (1).MP4	5543	3.08252				0
APO_016	0	Analysis	11_05_2023_APO_016_Rig4_4L (1).MP4	7410	4.12078				0
APO_017	0	Analysis	11_05_2023_APO_017_Rig10_10L (1).MP4	6976	3.87943				0
APO_018	0	Analysis	11_05_2023_APO_018_Rig3_3L (1).MP4	4769	2.65209				0
APO_019	0	Analysis	11_05_2023_APO_019_Rig5_5L (1).MP4	6116	3.40118				0
APO_031	0	Analysis	12_05_2023_APO_031_Rig3_3L (1).MP4	5875	3.26715				0
APO_033	0	Anlaysis	12_05_2023_APO_033_Rig2_2L (1).MP4	4522	2.51473				0
APO_034	0	Analysis	12_05_2023_APO_034_Rig2_2L (1).MP4	13981	7.77499				0
APO_035	0	Analysis	13_05_2023_APO_035_Rig4_4L (1).MP4	4649	2.58536				0
APO_036	0	Analysis	13_05_2023_APO_036_Rig1_1L (1).MP4	4670	2.59704				0
APO_037	0	Analysis	12_05_2023_APO_037_Rig1_1L (1).MP4	3717	2.06706				0
APO_039	0	Analysis	13_05_2023_APO_039_Rig7_7L (1).MP4	4719	2.62429				0
APO_040	0	Analysis	12_05_2023_APO_040_Rig4_4L (1).MP4	6385	3.55077				0
APO_041	0	Analysis	12_05_2023_APO_041_Rig1_1L (1).MP4	6445	3.58414				0
APO_042	0	Analysis	12_05_2023_APO_042_Rig9_9L (1).MP4	5613	3.12145				0
APO_043	0	Analysis	12_05_2023_APO_043_Rig2_2L (1).MP4	6502	3.61583				0
APO_044	0	Analysis	12_05_2023_APO_044_Rig8_8L2 (1).MP4	5261	2.92570				0
APO_045	0	Analysis	12_05_2023_APO_045_Rig5_5L (1).MP4	6850	3.80936				0
APO_046	0	Analysis	12_05_2023_APO_046_Rig4_4L (1).MP4	6650	3.69814				0
APO_047	0	Analysis	12_05_2023_APO_047_Rig6_6L (1).MP4	7526	4.18529				0
APO_048	0	Analysis	12_05_2023_APO_048_Rig3_3L (1).MP4	6498	3.61361				0
APO_049	0	Analysis	12_05_2023_APO_049_Rig7_7L (1).MP4	5532	3.07641				0
APO_050	0	Analysis	12_05_2023_APO_050_Rig1_1L (1).MP4	6839	3.80324				0
APO_051	0	Analysis	11_05_2023_APO_051_Rig10_10L (1).MP4	4994	2.77722				0
APO_052	0	Analysis	11_05_2023_APO_052_Rig4_4L (1).MP4	6000	3.33667				0
APO_053	0	Analysis	11_05_2023_APO_053_Rig6_6L (1).MP4	5305	2.95017				0
APO_054	0	Analysis	11_05_2023_APO_054_Rig9_9L (1).MP4	4683	2.60427				0
APO_055	0	Analysis	11_05_2023_APO_055_Rig3_3L (1).MP4	5931	3.29830				0
APO_056	0	Analysis	11_05_2023_APO_056_Rig8_8L2 (1).MP4	9162	5.09509				0
APO_057	0	Analysis	11_05_2023_APO_057_Rig5_5L (1).MP4	5628	3.12979				0
APO_058	0	Analysis	11_05_2023_APO_058_Rig1_1L (1).MP4	10117	5.62618				0
APO_059	0	Analysis	11_05_2023_APO_059_Rig2_2L (1).MP4	11637	6.47146				0
APO_060	0	Analysis	11_05_2023_APO_060_Rig7_7L (1).MP4	6953	3.86664				0
APO_061	0	Analysis	12_05_2023_APO_061_Rig9_9L (1).MP4	5359	2.98020				0
APO_062	0	Analysis	13_05_2023_APO_062_Rig5_5L (1).MP4	9723	5.40707				0
APO_063	0	Analysis	12_05_2023_APO_063_Rig8_8L2 (1).MP4	10173	5.65732				0
APO_064	0	Analysis	12_05_2023_APO_064_Rig3_3L (1).MP4	6354	3.53353				0
APO_065	0	Analysis	12_05_2023_APO_065_Rig4_4L (1).MP4	4858	2.70159				0
APO_066	0	Analysis	12_05_2023_APO_066_Rig5_5L (1).MP4	4425	2.46079				0
APO_067	0	Analysis	13_05_2023_APO_067_Rig6_6L (1).MP4	5590	3.10866				0
APO_068	0	Analysis	12_05_2023_APO_068_Rig7_7L (1).MP4	6871	3.82104				0
APO_069	0	Analysis	12_05_2023_APO_069_Rig6_6L (1).MP4	5530	3.07529				0
APO_070	0	Analysis	12_05_2023_APO_070_Rig2_2L (1).MP4	13170	7.32398				0
APO_071	0	Analysis	11_05_2023_APO_071_Rig5_5L (1).MP4	8622	4.79479				0
APO_072	0	Analysis	11_05_2023_APO_072_Rig7_7L (1).MP4	8835	4.91324				0
APO_076	0	Analysis	11_05_2023_APO_076_Rig1_1L (1).MP4	10166	5.65343				0
APO_077	0	Analysis	11_05_2023_APO_077_Rig6_6L (1).MP4	6221	3.45957				0
APO_078	0	Analysis	11_05_2023_APO_078_Rig4_4L (1).MP4	6593	3.66644				0
APO_079	0	Analysis	11_05_2023_APO_079_Rig9_9L (1).MP4	8894	4.94605				0
APO_080	0	Analysis	11_05_2023_APO_080_Rig2_2L (1).MP4	8494	4.72361				0
APO_081	0	Analysis	10_05_2023_APO_081_Rig1_1L (1).MP4	8903	4.95106				0
APO_082	0	Analysis	10_05_2023_APO_082_Rig8_8L (1).MP4	8417	4.68079				0
APO_083	0	Analysis	10_05_2023_APO_083_Rig3_3L (1).MP4	8376	4.65799				0
APO_084	0	Analysis	10_05_2023_APO_084_Rig2_2L (1).MP4	7246	4.02958				0
APO_085	0	Analysis	10_05_2023_APO_085_Rig9_9L (1).MP4	12775	7.10432				0
APO_086	0	Analysis	10_05_2023_APO_086_Rig5_5L (1).MP4	11132	6.19063				0
APO_087	0	Analysis	10_05_2023_APO_087_Rig10_10L (1).MP4	6722	3.73818				0
APO_088	0	Analysis	10_05_2023_APO_088_Rig6_6L (1).MP4	7055	3.92336				0
APO_089	0	Analysis	10_05_2023_APO_089_Rig7_7L (1).MP4	7020	3.90390				0
APO_090	0	Analysis	10_05_2023_APO_090_Rig4_4L (1).MP4	9141	5.08341				0
APO_091	0	Analysis	10_05_2023_APO_091_Rig2_2L (1).MP4	30346	16.87575				0
APO_092	0	Analysis	10_05_2023_APO_092_Rig8_8L (1).MP4	6795	3.77878				0
APO_093	0	Analysis	10_05_2023_APO_093_Rig7_7L (1).MP4	7328	4.07518				0
APO_094	0	Analysis	10_05_2023_APO_094_Rig5_5L (1).MP4	6866	3.81826				0
APO_095	0	Analysis	10_05_2023_APO_095_Rig4_4L (1).MP4	6648	3.69703				0
APO_096	0	Analysis	10_05_2023_APO_096_Rig3_3L (1).MP4	4853	2.69881				0
APO_097	0	Analysis	10_05_2023_APO_097_Rig6_6L (1).MP4	14367	7.98965				0
APO_098	0	Analysis	10_05_2023_APO_098_Rig9_9L (1).MP4	8322	4.62796				0
APO_099	0	Analysis	10_05_2023_APO_099_Rig1_1L (1).MP4	6741	3.74874				0
APO_100	0	Analysis	10_05_2023_APO_100_Rig10_10L (1).MP4	12100	6.72894				0
APO_105	0	Analysis	14_05_2023_APO_105_Rig8_8L (1).MP4	7404	4.11745				0
APO_001	0	Analysis	13_05_2023_APO_001_Rig1_1L (1).MP4	4033	2.24280				0
APO_002	0	Analysis	13_05_2023_APO_002_Rig9_9L (1).MP4	4968	2.76276				0
APO_003	0	Analysis	13_05_2023_APO_003_Rig7_7L (1).MP4	3458	1.92303				0
APO_004	0	Analysis	13_05_2023_APO_004_Rig6_6L (1).MP4	3291	1.83016				0
APO_005	0	Analysis	13_05_2023_APO_005_Rig1_1L (1).MP4	4448	2.47358				0
APO_006	0	Analysis	13_05_2023_APO_006_Rig3_3L (1).MP4	4265	2.37181				0
APO_007	0	Analysis	13_05_2023_APO_007_Rig8_8L2 (1).MP4	6212	3.45456				0
APO_008	0	Analysis	13_05_2023_APO_008_Rig5_5L (1).MP4	4734	2.63263				0
APO_009	0	Analysis	13_05_2023_APO_009_Rig2_2L (1).MP4	4340	2.41352				0
APO_010	0	Analysis	13_05_2023_APO_010_Rig4_4L (1).MP4	2917	1.62218				0
APO_011	0	Analysis	13_05_2023_APO_011_Rig2_2L (1).MP4	8307	4.61961				0
APO_020	0	Analysis	14_05_2023_APO_020_Rig9_9L (1).MP4	8507	4.73084				0
APO_021	0	Analysis	13_05_2023_APO_021_Rig9_9L (1).MP4	14261	7.93070				0
APO_022	0	Analysis	13_05_2023_APO_022_Rig8_8L2 (1).MP4	7157	3.98009				0
APO_023	0	Analysis	13_05_2023_APO_023_Rig3_3L (1).MP4	4055	2.25503				0
APO_024	0	Analysis	13_05_2023_APO_024_Rig7_7L (1).MP4	4333	2.40963				0
APO_025	0	Analysis	13_05_2023_APO_025_Rig6_6L (1).MP4	4685	2.60538				0
APO_026	0	Analysis	13_05_2023_APO_026_Rig9_9L (1).MP4	4117	2.28951				0
APO_027	0	Analysis	13_05_2023_APO_027_Rig3_3L (1).MP4	7800	4.33767				0
APO_028	0	Analysis	13_05_2023_APO_028_Rig2_2L (1).MP4	4943	2.74886				0
APO_029	0	Analysis	13_05_2023_APO_029_Rig4_4L (1).MP4	4379	2.43521				0
APO_030	0	Analysis	14_05_2023_APO_030_Rig2_2L (1).MP4	9292	5.16738				0
APO_038	0	Analysis	14_05_2023_APO_038_Rig7_7L (1).MP4	5349	2.97464				0
APO_073	0	Analysis	14_05_2023_APO_073_Rig6_6L (1).MP4	8634	4.80146				0
APO_074	0	Analysis	14_05_2023_APO_074_Rig5_5L (1).MP4	5797	3.22378				0
APO_102	0	Analysis	14_05_2023_APO_102_Rig3_3L (1).MP4	4551	2.53086				0
APO_103	0	Analysis	14_05_2023_APO_103_Rig1_1L (1).MP4	7595	4.22366				0
APO_104	0	Analysis	14_05_2023_APO_104_Rig4_4L (1).MP4	6381	3.54854				0
APO_075	0	Analysis	11_05_2023_APO_075_Rig10_10L (1).MP4	4887	2.71772				0
APO_032	0	Analysis	12_05_2023_APO_032_Rig3_3L (1).MP4	4910	2.73051				0
