OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
APO_012	0	11_05_2023_APO_012_Rig6_6L (1).MP4	12945	11_05_2023_APO_012_Rig6_6R (1).MP4	12443	7.19886	Analysis	4.40885	298.90595	1.76431	2.89546	1544.73829	22.73872	3.45127	15.45261	532.06889	-270.95229	-1424.67678	Berycidae	Centroberyx	gerrardi	37258004	1	AD	Passing			
APO_012	1	11_05_2023_APO_012_Rig6_6L (1).MP4	16419	11_05_2023_APO_012_Rig6_6R (1).MP4	15917	9.13079	Analysis	6.34078	367.77048	2.43447	2.65006	1715.96868	22.43258	16.98027	17.05285	606.08379	-247.85974	-1586.11995	Labridae	Notolabrus	tetricus	37384003	1	F	Passing			
APO_012	2	11_05_2023_APO_012_Rig6_6L (1).MP4	25687	11_05_2023_APO_012_Rig6_6R (1).MP4	25185	14.28483	Analysis	11.49482	237.17677	1.23628	1.30755	1109.83511	18.57028	15.42477	3.07239	-338.56133	-101.49232	-1052.05015	Monacanthidae	Meuschenia	scaber	37465005	1	AD	Passing			
APO_012	3	11_05_2023_APO_012_Rig6_6L (1).MP4	25687	11_05_2023_APO_012_Rig6_6R (1).MP4	25185	14.28483	Analysis	11.49482	243.54625	1.16586	2.17605	1398.75164	6.32392	5.66803	19.27249	-34.48581	-150.16229	-1390.24033	Monacanthidae	Meuschenia	scaber	37465005	1	AD	Passing			
APO_012	4	11_05_2023_APO_012_Rig6_6L (1).MP4	25687	11_05_2023_APO_012_Rig6_6R (1).MP4	25185	14.28483	Analysis	11.49482	221.48914	1.61952	0.43575	1507.17578	11.79624	9.66519	11.00581	257.51532	-169.17617	-1475.34543	Monacanthidae	Meuschenia	scaber	37465005	1	AD	Passing			
APO_012	5	11_05_2023_APO_012_Rig6_6L (1).MP4	25687	11_05_2023_APO_012_Rig6_6R (1).MP4	25185	14.28483	Analysis	11.49482	212.44338	1.34004	1.24468	1420.80066	13.69124	6.12102	24.64643	243.49776	-231.94587	-1380.42909	Monacanthidae	Meuschenia	scaber	37465005	1	AD	Passing			
APO_012	6	11_05_2023_APO_012_Rig6_6L (1).MP4	25809	11_05_2023_APO_012_Rig6_6R (1).MP4	25307	14.35267	Analysis	11.56266	227.65773	3.51654	2.18589	1596.56119	9.29497	36.02239	16.04655	103.68076	-236.11080	-1575.59818	Monacanthidae	Meuschenia	scaber	37465005	1	AD	Passing			
APO_012	7	11_05_2023_APO_012_Rig6_6L (1).MP4	29641	11_05_2023_APO_012_Rig6_6R (1).MP4	29139	16.48369	Analysis	13.69368	602.40877	3.13958	3.53209	2382.03265	1.89511	8.88127	4.08605	33.86925	-71.12050	-2380.72978	Latridae	Nemadactylus	valenciennesi	37377004	1	AD	Passing			
APO_012	8	11_05_2023_APO_012_Rig6_6L (1).MP4	31573	11_05_2023_APO_012_Rig6_6R (1).MP4	31071	17.55810	Analysis	14.76809	216.04097	1.89581	2.00967	1929.37038	9.68618	1.80219	1.36530	-273.95264	-174.14884	-1901.86545	Serranidae	Caesioperca	spp.		1	AD	Passing			
APO_012	9	11_05_2023_APO_012_Rig6_6L (1).MP4	31573	11_05_2023_APO_012_Rig6_6R (1).MP4	31071	17.55810	Analysis	14.76809	235.93098	2.65004	0.59048	1644.57270	22.17146	25.16840	11.01457	546.97831	-293.24702	-1522.97087	Serranidae	Caesioperca	spp.		1	AD	Passing			
APO_012	10	11_05_2023_APO_012_Rig6_6L (2).MP4	122	11_05_2023_APO_012_Rig6_6R (1).MP4	31330	17.70213	Analysis	14.91212	195.19550	1.47132	2.53057	1246.12002	19.22808	19.27350	12.16165	311.24958	-267.46736	-1176.60530	Serranidae	Caesioperca	spp.		1	AD	Passing			
APO_012	11	11_05_2023_APO_012_Rig6_6L (2).MP4	1392	11_05_2023_APO_012_Rig6_6R (2).MP4	890	18.40839	Analysis	15.61838	449.70126	2.57844	8.08873	1880.91032	18.92035	8.72109	6.71969	580.16424	-188.08805	-1779.28525	Labridae	Notolabrus	tetricus	37384003	1	M	Passing			
APO_012	12	11_05_2023_APO_012_Rig6_6L (2).MP4	22824	11_05_2023_APO_012_Rig6_6R (2).MP4	22322	30.32696	Analysis	27.53695	349.92899	2.80698	3.37239	2247.93327	12.48500	3.33041	2.98628	440.22129	-205.83824	-2194.77557	Latridae	Nemadactylus	macropterus	37377003	1	AD	Passing			
