OpCode	TapeReader	Depth	Comment	Info5Name	Info5Value	Info6Name	Info6Value	Info7Name	Info7Value	Info8Name	Info8Value	Info9Name	Info9Value	Info10Name	Info10Value	Info11Name	Info11Value	Info12Name	Info12Value
APO_012	Scott Gray	64	No lights	Latitude	-38.94150569	Longitude	143.508107	Date	11/05/2023	Time	13:48	MPAStatus	Inside MPA	Site	Apollo Bay	Year	2023	Spare	
APO_013	Scott Gray	72	Lights	Latitude	-38.95304222	Longitude	143.5166972	Date	11/05/2023	Time	13:31	MPAStatus	Inside MPA	Site	Apollo Bay	Year	2023	Spare	
APO_014	Scott Gray	62	Lights	Latitude	-38.9446462	Longitude	143.5145632	Date	11/05/2023	Time	14:01	MPAStatus	Inside MPA	Site	Apollo Bay	Year	2023	Spare	
APO_015	Scott Gray	67	Lights	Latitude	-38.95322675	Longitude	143.5110588	Date	11/05/2023	Time	13:34	MPAStatus	Inside MPA	Site	Apollo Bay	Year	2023	Spare	
APO_016	Scott Gray	62	Lights	Latitude	-38.94471013	Longitude	143.5032129	Date	11/05/2023	Time	13:41	MPAStatus	Inside MPA	Site	Apollo Bay	Year	2023	Spare	
APO_017	Scott Gray	73	Lights	Latitude	-38.94677217	Longitude	143.5224181	Date	11/05/2023	Time	14:05	MPAStatus	Inside MPA	Site	Apollo Bay	Year	2023	Spare	
APO_018	Scott Gray	66	Lights	Latitude	-38.95379492	Longitude	143.5065876	Date	11/05/2023	Time	13:37	MPAStatus	Inside MPA	Site	Apollo Bay	Year	2023	Spare	
APO_019	Scott Gray	58	Lights	Latitude	-38.9383985	Longitude	143.5047276	Date	11/05/2023	Time	13:44	MPAStatus	Inside MPA	Site	Apollo Bay	Year	2023	Spare	
APO_031	Scott Gray	72	Lights	Latitude	-38.9428436	Longitude	143.5650766	Date	12/05/2023	Time	13:11	MPAStatus	Inside MPA	Site	Apollo Bay	Year	2023	Spare	
APO_033	Scott Gray	75	Lights	Latitude	-38.94616391	Longitude	143.5558281	Date	12/05/2023	Time	14:28	MPAStatus	Inside MPA	Site	Apollo Bay	Year	2023	Spare	
APO_034	Scott Gray	72	Lights	Latitude	-38.94422792	Longitude	143.5684953	Date	12/05/2023	Time	13:19	MPAStatus	Inside MPA	Site	Apollo Bay	Year	2023	Spare	
APO_035	Scott Gray	77	Lights	Latitude	-38.95177587	Longitude	143.5512001	Date	13/05/2023	Time	13:36	MPAStatus	Inside MPA	Site	Apollo Bay	Year	2023	Spare	
APO_036	Scott Gray	72	Lights	Latitude	-38.95040076	Longitude	143.5631108	Date	13/05/2023	Time	13:42	MPAStatus	Inside MPA	Site	Apollo Bay	Year	2023	Spare	
APO_037	Scott Gray	71	Lights	Latitude	-38.94662769	Longitude	143.5644767	Date	12/05/2023	Time	13:22	MPAStatus	Inside MPA	Site	Apollo Bay	Year	2023	Spare	
APO_039	Scott Gray	72	Lights	Latitude	-38.95153435	Longitude	143.5582595	Date	13/05/2023	Time	13:39	MPAStatus	Inside MPA	Site	Apollo Bay	Year	2023	Spare	
APO_040	Scott Gray	73	Lights	Latitude	-38.93777239	Longitude	143.5650812	Date	12/05/2023	Time	13:08	MPAStatus	Inside MPA	Site	Apollo Bay	Year	2023	Spare	
APO_041	Scott Gray	73	Lights	Latitude	-38.92831938	Longitude	143.6121707	Date	12/05/2023	Time	9:47	MPAStatus	Inside MPA	Site	Apollo Bay	Year	2023	Spare	
APO_042	Scott Gray	74	Lights	Latitude	-38.92655138	Longitude	143.6211445	Date	12/05/2023	Time	9:23	MPAStatus	Inside MPA	Site	Apollo Bay	Year	2023	Spare	
APO_043	Scott Gray	74	Lights	Latitude	-38.92256159	Longitude	143.6126475	Date	12/05/2023	Time	9:44	MPAStatus	Inside MPA	Site	Apollo Bay	Year	2023	Spare	
APO_044	Scott Gray	75	Lights	Latitude	-38.92342275	Longitude	143.6242993	Date	12/05/2023	Time	9:26	MPAStatus	Inside MPA	Site	Apollo Bay	Year	2023	Spare	
APO_045	Scott Gray	73	Lights	Latitude	-38.91308211	Longitude	143.6216389	Date	12/05/2023	Time	9:34	MPAStatus	Inside MPA	Site	Apollo Bay	Year	2023	Spare	
APO_046	Scott Gray	75	Lights	Latitude	-38.9159008	Longitude	143.6161287	Date	12/05/2023	Time	9:38	MPAStatus	Inside MPA	Site	Apollo Bay	Year	2023	Spare	
APO_047	Scott Gray	73	Lights	Latitude	-38.91685677	Longitude	143.6251699	Date	12/05/2023	Time	9:31	MPAStatus	Inside MPA	Site	Apollo Bay	Year	2023	Spare	
