Camera Details

Generated: Thursday 26 September 2024 13:21:00

OpCode	TapeReader	Depth	Comment	Latitude	Longitude	Date	Time	MPAStatus	Site	Year	Spare	Camera	Index	Descriptor	Image rows	Image columns	Focal length (mm)	x pixel size (mm)	y pixel size (mm)	X mm	Y mm	Z mm	Omega (degrees)	Phi (degrees)	Kappa (degrees)
APO_021	Sasha Whitmarsh	74	Lights	-38.92904778	143.5432448	13/05/2023	13:16	Fished	Apollo CMR	2023	Sand	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93736	0.002850	0.002850	-301.565	0.000	0.000	-0.674	-5.923	-0.426
APO_021	Sasha Whitmarsh	74	Lights	-38.92904778	143.5432448	13/05/2023	13:16	Fished	Apollo CMR	2023	Sand	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93607	0.002850	0.002850	301.565	0.000	0.000	0.674	4.047	-0.872
APO_022	Sasha Whitmarsh	71	Lights	-38.9200127	143.5455736	13/05/2023	11:26	Fished	Apollo CMR	2023	Sand/Sponge	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93188	0.002850	0.002850	-301.168	0.000	0.000	-0.395	-5.317	0.035
APO_022	Sasha Whitmarsh	71	Lights	-38.9200127	143.5455736	13/05/2023	11:26	Fished	Apollo CMR	2023	Sand/Sponge	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92064	0.002850	0.002850	301.168	0.000	0.000	0.395	4.915	-0.003
APO_023	Sasha Whitmarsh	62	Lights	-38.91789589	143.5353245	13/05/2023	11:19	Fished	Apollo CMR	2023		Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.95042	0.002850	0.002850	-302.045	0.000	0.000	-0.280	-5.325	-0.929
APO_023	Sasha Whitmarsh	62	Lights	-38.91789589	143.5353245	13/05/2023	11:19	Fished	Apollo CMR	2023		Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.92987	0.002850	0.002850	302.045	0.000	0.000	0.280	3.892	1.007
APO_024	Sasha Whitmarsh	70	Lights	-38.92686787	143.532159	13/05/2023	11:11	Fished	Apollo CMR	2023	Sand/sponge	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.94429	0.002850	0.002850	-300.911	0.000	0.000	-0.434	-5.538	-0.553
APO_024	Sasha Whitmarsh	70	Lights	-38.92686787	143.532159	13/05/2023	11:11	Fished	Apollo CMR	2023	Sand/sponge	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93529	0.002850	0.002850	300.911	0.000	0.000	0.434	5.045	0.739
APO_025	Sasha Whitmarsh	74	Lights	-38.92454577	143.5452176	13/05/2023	11:28	Fished	Apollo CMR	2023	Sand/sponge	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93916	0.002850	0.002850	-301.639	0.000	0.000	0.215	-4.976	2.104
APO_025	Sasha Whitmarsh	74	Lights	-38.92454577	143.5452176	13/05/2023	11:28	Fished	Apollo CMR	2023	Sand/sponge	Right	0	GoPro Hero 567 Black Linear Water	1080	1920	3.95121	0.002850	0.002850	301.639	0.000	0.000	-0.215	5.159	0.157
APO_026	Sasha Whitmarsh	60	Lights	-38.91778033	143.5295293	13/05/2023	11:22	Fished	Apollo CMR	2023	Sponge	Left	0	GoPro Hero 567 Black Linear Water	1080	1920	3.93736	0.002850	0.002850	-301.565	0.000	0.000	-0.674	-5.923	-0.426
