OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
DR_Butlers_01	0	DeepReef_Butlers_01_04122015_404.avi	21465	DeepReef_Butlers_01_04122015_405.avi	22288	14.31	Bottom	10.45	300.36753	0.84144	1.46831	1205.87985	12.67566	15.40583	18.77226	-216.5044	-152.12952	-1176.48998	Labridae	Notolabrus	tetricus	37384003	1	F	Passing	TL	NA	NA
DR_Butlers_01	1	DeepReef_Butlers_01_04122015_404.avi	25220	DeepReef_Butlers_01_04122015_405.avi	26043	16.81333	Bottom	12.95333	478.8939	2.33925	0.48467	2337.796	16.12666	7.96638	7.03483	632.29393	-147.8507	-2245.80379	Labridae	Notolabrus	tetricus	37384003	1	M	Passing	TL	NA	NA
DR_Butlers_01	2	DeepReef_Butlers_01_04122015_404.avi	32997	DeepReef_Butlers_01_04122015_405.avi	33820	21.998	Bottom	18.138	530.67164	1.54729	2.4609	1618.36805	13.2918	20.4447	26.5136	-352.7939	-118.23579	-1575.01489	Latridae	Latris	lineata	37378001	1	NA	Passing	FL	NA	NA
DR_Butlers_01	3	DeepReef_Butlers_01_04122015_404.avi	87059	DeepReef_Butlers_01_04122015_405.avi	87882	58.03933	Bottom	54.17933	349.71583	2.01533	0.56042	2584.90218	14.19699	0.29705	9.87765	-456.93534	-439.45469	-2505.9547	Cheilodactylidae	Nemadactylus	macropterus	37377003	1	NA	Passing	FL	NA	NA
DR_Butlers_02	0	DeepReef_Butlers_02_03122015_405.avi	46332	DeepReef_Butlers_02_03122015_404.avi	45261	30.888	Bottom	25.55133	315.66442	0.95404	1.19094	1394.35262	12.65851	8.44781	2.54248	-287.26984	104.12379	-1360.46077	Labridae	Notolabrus	tetricus	37384003	1	F	Passing	TL	NA	NA
DR_Butlers_02	1	DeepReef_Butlers_02_03122015_405.avi	46391	DeepReef_Butlers_02_03122015_404.avi	45320	30.92733	Bottom	25.59067	408.25009	0.77684	0.14494	1365.0939	4.93754	1.2338	0.9007	-78.77517	87.17311	-1360.02819	Labridae	Notolabrus	tetricus	37384003	1	F	Passing	TL	NA	NA
DR_Butlers_02	2	DeepReef_Butlers_02_03122015_405.avi	99922	DeepReef_Butlers_02_03122015_404.avi	98851	66.61467	Extra	1.27667	487.09334	5.95365	1.88391	3331.64188	7.88009	21.479	16.20706	-226.50783	396.65154	-3300.18172	Latridae	Latris	lineata	37378001	1	NA	Passing	FL	NA	NA
DR_Butlers_02	3	DeepReef_Butlers_02_03122015_405.avi	100096	DeepReef_Butlers_02_03122015_404.avi	99025	66.73067	Extra	1.39267	540.70186	1.0329	0.11742	1161.71973	8.60048	23.05848	2.07048	-160.19112	67.23193	-1148.65635	Latridae	Latris	lineata	37378001	1	NA	Passing	FL	NA	NA
DR_Butlers_03	0	DeepReef_Butlers_03_02122015_284.avi	24793	DeepReef_Butlers_03_02122015_285.avi	26080	16.52867	Bottom	12.20467	474.45208	1.32003	0.79871	1702.88711	9.77708	9.38936	8.50215	-222.28304	-184.96792	-1678.15424	Latridae	Latris	lineata	37378001	1	NA	Passing	FL	NA	NA
DR_Butlers_03	1	DeepReef_Butlers_03_02122015_284.avi	64942	DeepReef_Butlers_03_02122015_285.avi	66229	43.29467	Bottom	38.97067	338.61986	0.67204	2.95998	1164.93473	3.36157	5.79722	26.05715	46.40195	-50.12826	-1162.93032	Cheilodactylidae	Nemadactylus	macropterus	37377003	1	NA	Passing	FL	NA	NA
DR_Butlers_03	2	DeepReef_Butlers_03_02122015_284.avi	75536	DeepReef_Butlers_03_02122015_285.avi	76823	50.35733	Bottom	46.03333	345.48541	1.97646	0.4614	1307.77526	12.53997	47.99287	1.37804	-215.88735	-184.43815	-1276.57798	Labridae	Notolabrus	tetricus	37384003	1	F	Passing	TL	NA	NA
