OpCode	CameraIndex	Descriptor	CameraModel	ImageRows	ImageCols	XPixelSize	YPixelSize	XPPOffset	YPPOffset	FocalLength	RadialK3	RadialK5	RadialK7	DecentringP1	DecentringP2	Orthogonality	Affinity	CameraX	CameraY	CameraZ	Omega	Phi	Kappa	UnitName
DR_Butlers_06	0	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0315102690	0.0646532621	5.5291513029	0.0005064416	0.0008820291	0.0000000000	-0.0006266814	0.0005959646	0.0000000000	0.0008861805	-324.3529470144	0.0000000000	0.0000000000	-0.0749649396	-6.4753555122	-0.0512141026	mm
DR_Butlers_06	1	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0176316258	0.0423254146	5.5295088945	0.0007129140	0.0005997031	0.0000000000	-0.0008157786	0.0002343469	0.0000000000	0.0002273311	324.3529470144	0.0000000000	0.0000000000	0.0749649396	8.7385473799	-0.6394042384	mm
DR_Butlers_07	0	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.0945089799	-0.0368361194	6.0338723833	0.0000234822	0.0007313433	0.0000000000	0.0003868114	0.0002909368	0.0000000000	-0.0001675175	-335.9331425383	0.0000000000	0.0000000000	0.0705778152	-7.8075956520	-1.6309172807	mm
DR_Butlers_07	1	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.0799073691	-0.0406810411	6.0452549818	-0.0012555008	0.0011582618	0.0000000000	0.0000847754	0.0000694002	0.0000000000	0.0010924078	335.9331425383	0.0000000000	0.0000000000	-0.0705778152	8.3904669799	-1.9391280888	mm
DR_Butlers_08	0	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0315102690	0.0646532621	5.5291513029	0.0005064416	0.0008820291	0.0000000000	-0.0006266814	0.0005959646	0.0000000000	0.0008861805	-324.3529470144	0.0000000000	0.0000000000	-0.0749649396	-6.4753555122	-0.0512141026	mm
DR_Butlers_08	1	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0176316258	0.0423254146	5.5295088945	0.0007129140	0.0005997031	0.0000000000	-0.0008157786	0.0002343469	0.0000000000	0.0002273311	324.3529470144	0.0000000000	0.0000000000	0.0749649396	8.7385473799	-0.6394042384	mm
DR_Butlers_09	0	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.1562029685	-0.0099685055	6.0371314724	0.0006085824	0.0005971435	0.0000000000	0.0004536278	0.0003545183	0.0000000000	0.0002574980	334.9378882576	0.0000000000	0.0000000000	0.7086790182	7.5427205216	0.1835992256	mm
DR_Butlers_09	1	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.1327946341	0.0009337260	6.0254135567	0.0010695740	0.0004001714	0.0000000000	0.0002681968	-0.0000668255	0.0000000000	-0.0001847559	-335.4213457464	0.0000000000	0.0000000000	-0.6968147583	-7.5547729882	0.1850980071	mm
DR_Butlers_10	0	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0118692176	0.0635329797	5.5390533852	0.0006289548	0.0007702219	0.0000000000	-0.0005551810	0.0004840408	0.0000000000	0.0002625950	324.7019158719	0.0000000000	0.0000000000	0.0727343704	8.4360843373	-0.1946892791	mm
DR_Butlers_10	1	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0246863613	0.0627942310	5.5334695037	0.0003141906	0.0009232741	0.0000000000	-0.0003131656	0.0004826627	0.0000000000	-0.0001688906	-324.7019158719	0.0000000000	0.0000000000	-0.0727343704	-7.0143039147	-0.1429719189	mm
DR_Butlers_11	0	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.0799073691	-0.0406810411	6.0452549818	-0.0012555008	0.0011582618	0.0000000000	0.0000847754	0.0000694002	0.0000000000	0.0010924078	335.9331425383	0.0000000000	0.0000000000	-0.0705778152	8.3904669799	-1.9391280888	mm
DR_Butlers_11	1	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.0945089799	-0.0368361194	6.0338723833	0.0000234822	0.0007313433	0.0000000000	0.0003868114	0.0002909368	0.0000000000	-0.0001675175	-335.9331425383	0.0000000000	0.0000000000	0.0705778152	-7.8075956520	-1.6309172807	mm
DR_Butlers_12	0	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.1039852826	0.1388196682	6.0246990260	-0.0005443661	0.0009967311	0.0000000000	0.0008140772	0.0009381784	0.0000000000	0.0008208681	325.9063551810	0.0000000000	0.0000000000	0.1284703366	7.0307270052	-0.2422991457	mm
DR_Butlers_12	1	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.1382075938	0.0385995349	6.0299886410	0.0005381377	0.0005887818	0.0000000000	0.0003056645	0.0008883787	0.0000000000	0.0004711869	-325.9063551810	0.0000000000	0.0000000000	-0.1284703366	-7.9459764978	-1.9207765179	mm
DR_Butlers_13	0	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.0945089799	-0.0368361194	6.0338723833	0.0000234822	0.0007313433	0.0000000000	0.0003868114	0.0002909368	0.0000000000	-0.0001675175	-335.9331425383	0.0000000000	0.0000000000	0.0705778152	-7.8075956520	-1.6309172807	mm
DR_Butlers_13	1	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.0799073691	-0.0406810411	6.0452549818	-0.0012555008	0.0011582618	0.0000000000	0.0000847754	0.0000694002	0.0000000000	0.0010924078	335.9331425383	0.0000000000	0.0000000000	-0.0705778152	8.3904669799	-1.9391280888	mm
DR_Butlers_14	0	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.0945089799	-0.0368361194	6.0338723833	0.0000234822	0.0007313433	0.0000000000	0.0003868114	0.0002909368	0.0000000000	-0.0001675175	-335.9331425383	0.0000000000	0.0000000000	0.0705778152	-7.8075956520	-1.6309172807	mm
DR_Butlers_14	1	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.0799073691	-0.0406810411	6.0452549818	-0.0012555008	0.0011582618	0.0000000000	0.0000847754	0.0000694002	0.0000000000	0.0010924078	335.9331425383	0.0000000000	0.0000000000	-0.0705778152	8.3904669799	-1.9391280888	mm
DR_Butlers_15	0	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0193103581	0.0520452872	5.5410639756	0.0011421078	0.0006935555	0.0000000000	-0.0002844640	0.0003404123	0.0000000000	-0.0001518945	-324.5020335717	0.0000000000	0.0000000000	-0.0778578954	-7.3596690953	-0.3505014347	mm
DR_Butlers_15	1	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0043719810	0.0449724177	5.5227420430	0.0008999021	0.0007798715	0.0000000000	-0.0006317199	0.0003405982	0.0000000000	0.0003764694	324.5020335717	0.0000000000	0.0000000000	0.0778578954	8.1117340174	-0.1729867609	mm
DR_Butlers_16	0	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.1382075938	0.0385995349	6.0299886410	0.0005381377	0.0005887818	0.0000000000	0.0003056645	0.0008883787	0.0000000000	0.0004711869	-325.9063551810	0.0000000000	0.0000000000	-0.1284703366	-7.9459764978	-1.9207765179	mm
DR_Butlers_16	1	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.1039852826	0.1388196682	6.0246990260	-0.0005443661	0.0009967311	0.0000000000	0.0008140772	0.0009381784	0.0000000000	0.0008208681	325.9063551810	0.0000000000	0.0000000000	0.1284703366	7.0307270052	-0.2422991457	mm
DR_Butlers_17	0	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0193103581	0.0520452872	5.5410639756	0.0011421078	0.0006935555	0.0000000000	-0.0002844640	0.0003404123	0.0000000000	-0.0001518945	-324.5020335717	0.0000000000	0.0000000000	-0.0778578954	-7.3596690953	-0.3505014347	mm
DR_Butlers_17	1	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0043719810	0.0449724177	5.5227420430	0.0008999021	0.0007798715	0.0000000000	-0.0006317199	0.0003405982	0.0000000000	0.0003764694	324.5020335717	0.0000000000	0.0000000000	0.0778578954	8.1117340174	-0.1729867609	mm
DR_Butlers_18	0	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.1382075938	0.0385995349	6.0299886410	0.0005381377	0.0005887818	0.0000000000	0.0003056645	0.0008883787	0.0000000000	0.0004711869	-325.9063551810	0.0000000000	0.0000000000	-0.1284703366	-7.9459764978	-1.9207765179	mm
DR_Butlers_18	1	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.1039852826	0.1388196682	6.0246990260	-0.0005443661	0.0009967311	0.0000000000	0.0008140772	0.0009381784	0.0000000000	0.0008208681	325.9063551810	0.0000000000	0.0000000000	0.1284703366	7.0307270052	-0.2422991457	mm
DR_Butlers_19	0	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0315102690	0.0646532621	5.5291513029	0.0005064416	0.0008820291	0.0000000000	-0.0006266814	0.0005959646	0.0000000000	0.0008861805	-324.3529470144	0.0000000000	0.0000000000	-0.0749649396	-6.4753555122	-0.0512141026	mm
DR_Butlers_19	1	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0176316258	0.0423254146	5.5295088945	0.0007129140	0.0005997031	0.0000000000	-0.0008157786	0.0002343469	0.0000000000	0.0002273311	324.3529470144	0.0000000000	0.0000000000	0.0749649396	8.7385473799	-0.6394042384	mm
DR_Butlers_20	0	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.0945089799	-0.0368361194	6.0338723833	0.0000234822	0.0007313433	0.0000000000	0.0003868114	0.0002909368	0.0000000000	-0.0001675175	-335.9331425383	0.0000000000	0.0000000000	0.0705778152	-7.8075956520	-1.6309172807	mm
DR_Butlers_20	1	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.0799073691	-0.0406810411	6.0452549818	-0.0012555008	0.0011582618	0.0000000000	0.0000847754	0.0000694002	0.0000000000	0.0010924078	335.9331425383	0.0000000000	0.0000000000	-0.0705778152	8.3904669799	-1.9391280888	mm
DR_Butlers_21	0	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.1643430093	-0.0016566140	6.0536898162	0.0010754337	0.0003743181	0.0000000000	0.0004093628	0.0003906944	0.0000000000	0.0000253140	335.4213457464	0.0000000000	0.0000000000	0.6968147583	7.7489806446	0.0864367789	mm
DR_Butlers_21	1	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.1327946341	0.0009337260	6.0254135567	0.0010695740	0.0004001714	0.0000000000	0.0002681968	-0.0000668255	0.0000000000	-0.0001847559	-335.4213457464	0.0000000000	0.0000000000	-0.6968147583	-7.5547729882	0.1850980071	mm
DR_Butlers_22	0	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.1012773322	-0.0215247152	6.0462042441	0.0006711613	0.0004941642	0.0000000000	0.0003549417	0.0004063577	0.0000000000	-0.0002655917	-335.6890969091	0.0000000000	0.0000000000	0.0415468304	-7.9261753560	-1.7368264752	mm
DR_Butlers_22	1	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.0668577624	-0.0117478595	6.0515172779	0.0000404274	0.0005577632	0.0000000000	0.0003110135	0.0003304263	0.0000000000	0.0007113561	335.6890969091	0.0000000000	0.0000000000	-0.0415468304	7.8878630527	-1.1426033988	mm
DR_Butlers_23	0	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.0945089799	-0.0368361194	6.0338723833	0.0000234822	0.0007313433	0.0000000000	0.0003868114	0.0002909368	0.0000000000	-0.0001675175	-335.9331425383	0.0000000000	0.0000000000	0.0705778152	-7.8075956520	-1.6309172807	mm
DR_Butlers_23	1	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.0799073691	-0.0406810411	6.0452549818	-0.0012555008	0.0011582618	0.0000000000	0.0000847754	0.0000694002	0.0000000000	0.0010924078	335.9331425383	0.0000000000	0.0000000000	-0.0705778152	8.3904669799	-1.9391280888	mm
DR_Butlers_24	0	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.1382075938	0.0385995349	6.0299886410	0.0005381377	0.0005887818	0.0000000000	0.0003056645	0.0008883787	0.0000000000	0.0004711869	-325.9063551810	0.0000000000	0.0000000000	-0.1284703366	-7.9459764978	-1.9207765179	mm
DR_Butlers_24	1	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.1039852826	0.1388196682	6.0246990260	-0.0005443661	0.0009967311	0.0000000000	0.0008140772	0.0009381784	0.0000000000	0.0008208681	325.9063551810	0.0000000000	0.0000000000	0.1284703366	7.0307270052	-0.2422991457	mm
DR_Butlers_25	0	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.0945089799	-0.0368361194	6.0338723833	0.0000234822	0.0007313433	0.0000000000	0.0003868114	0.0002909368	0.0000000000	-0.0001675175	-335.9331425383	0.0000000000	0.0000000000	0.0705778152	-7.8075956520	-1.6309172807	mm
DR_Butlers_25	1	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.0799073691	-0.0406810411	6.0452549818	-0.0012555008	0.0011582618	0.0000000000	0.0000847754	0.0000694002	0.0000000000	0.0010924078	335.9331425383	0.0000000000	0.0000000000	-0.0705778152	8.3904669799	-1.9391280888	mm
DR_Butlers_26	0	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.1382075938	0.0385995349	6.0299886410	0.0005381377	0.0005887818	0.0000000000	0.0003056645	0.0008883787	0.0000000000	0.0004711869	-325.9063551810	0.0000000000	0.0000000000	-0.1284703366	-7.9459764978	-1.9207765179	mm
DR_Butlers_26	1	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.1039852826	0.1388196682	6.0246990260	-0.0005443661	0.0009967311	0.0000000000	0.0008140772	0.0009381784	0.0000000000	0.0008208681	325.9063551810	0.0000000000	0.0000000000	0.1284703366	7.0307270052	-0.2422991457	mm
DR_Butlers_27	0	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0193103581	0.0520452872	5.5410639756	0.0011421078	0.0006935555	0.0000000000	-0.0002844640	0.0003404123	0.0000000000	-0.0001518945	-324.5020335717	0.0000000000	0.0000000000	-0.0778578954	-7.3596690953	-0.3505014347	mm
DR_Butlers_27	1	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0043719810	0.0449724177	5.5227420430	0.0008999021	0.0007798715	0.0000000000	-0.0006317199	0.0003405982	0.0000000000	0.0003764694	324.5020335717	0.0000000000	0.0000000000	0.0778578954	8.1117340174	-0.1729867609	mm
DR_Butlers_28	0	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0193103581	0.0520452872	5.5410639756	0.0011421078	0.0006935555	0.0000000000	-0.0002844640	0.0003404123	0.0000000000	-0.0001518945	-324.5020335717	0.0000000000	0.0000000000	-0.0778578954	-7.3596690953	-0.3505014347	mm
DR_Butlers_28	1	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0043719810	0.0449724177	5.5227420430	0.0008999021	0.0007798715	0.0000000000	-0.0006317199	0.0003405982	0.0000000000	0.0003764694	324.5020335717	0.0000000000	0.0000000000	0.0778578954	8.1117340174	-0.1729867609	mm
DR_Butlers_29	0	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.1327946341	0.0009337260	6.0254135567	0.0010695740	0.0004001714	0.0000000000	0.0002681968	-0.0000668255	0.0000000000	-0.0001847559	-335.4213457464	0.0000000000	0.0000000000	-0.6968147583	-7.5547729882	0.1850980071	mm
DR_Butlers_29	1	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.1562029685	-0.0099685055	6.0371314724	0.0006085824	0.0005971435	0.0000000000	0.0004536278	0.0003545183	0.0000000000	0.0002574980	334.9378882576	0.0000000000	0.0000000000	0.7086790182	7.5427205216	0.1835992256	mm
DR_Butlers_30 	0	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0315102690	0.0646532621	5.5291513029	0.0005064416	0.0008820291	0.0000000000	-0.0006266814	0.0005959646	0.0000000000	0.0008861805	-324.3529470144	0.0000000000	0.0000000000	-0.0749649396	-6.4753555122	-0.0512141026	mm
DR_Butlers_30 	1	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0176316258	0.0423254146	5.5295088945	0.0007129140	0.0005997031	0.0000000000	-0.0008157786	0.0002343469	0.0000000000	0.0002273311	324.3529470144	0.0000000000	0.0000000000	0.0749649396	8.7385473799	-0.6394042384	mm
DR_Butlers_31 	0	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0193103581	0.0520452872	5.5410639756	0.0011421078	0.0006935555	0.0000000000	-0.0002844640	0.0003404123	0.0000000000	-0.0001518945	-324.5020335717	0.0000000000	0.0000000000	-0.0778578954	-7.3596690953	-0.3505014347	mm
DR_Butlers_31 	1	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0043719810	0.0449724177	5.5227420430	0.0008999021	0.0007798715	0.0000000000	-0.0006317199	0.0003405982	0.0000000000	0.0003764694	324.5020335717	0.0000000000	0.0000000000	0.0778578954	8.1117340174	-0.1729867609	mm
DR_Butlers_32	0	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0193103581	0.0520452872	5.5410639756	0.0011421078	0.0006935555	0.0000000000	-0.0002844640	0.0003404123	0.0000000000	-0.0001518945	-324.5020335717	0.0000000000	0.0000000000	-0.0778578954	-7.3596690953	-0.3505014347	mm
DR_Butlers_32	1	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0043719810	0.0449724177	5.5227420430	0.0008999021	0.0007798715	0.0000000000	-0.0006317199	0.0003405982	0.0000000000	0.0003764694	324.5020335717	0.0000000000	0.0000000000	0.0778578954	8.1117340174	-0.1729867609	mm
DR_Butlers_33	0	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.1382075938	0.0385995349	6.0299886410	0.0005381377	0.0005887818	0.0000000000	0.0003056645	0.0008883787	0.0000000000	0.0004711869	-325.9063551810	0.0000000000	0.0000000000	-0.1284703366	-7.9459764978	-1.9207765179	mm
DR_Butlers_33	1	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.1039852826	0.1388196682	6.0246990260	-0.0005443661	0.0009967311	0.0000000000	0.0008140772	0.0009381784	0.0000000000	0.0008208681	325.9063551810	0.0000000000	0.0000000000	0.1284703366	7.0307270052	-0.2422991457	mm
DR_Butlers_34	0	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.1382075938	0.0385995349	6.0299886410	0.0005381377	0.0005887818	0.0000000000	0.0003056645	0.0008883787	0.0000000000	0.0004711869	-325.9063551810	0.0000000000	0.0000000000	-0.1284703366	-7.9459764978	-1.9207765179	mm
DR_Butlers_34	1	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.1039852826	0.1388196682	6.0246990260	-0.0005443661	0.0009967311	0.0000000000	0.0008140772	0.0009381784	0.0000000000	0.0008208681	325.9063551810	0.0000000000	0.0000000000	0.1284703366	7.0307270052	-0.2422991457	mm
DR_Butlers_35	0	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.1382075938	0.0385995349	6.0299886410	0.0005381377	0.0005887818	0.0000000000	0.0003056645	0.0008883787	0.0000000000	0.0004711869	-325.9063551810	0.0000000000	0.0000000000	-0.1284703366	-7.9459764978	-1.9207765179	mm
DR_Butlers_35	1	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.1039852826	0.1388196682	6.0246990260	-0.0005443661	0.0009967311	0.0000000000	0.0008140772	0.0009381784	0.0000000000	0.0008208681	325.9063551810	0.0000000000	0.0000000000	0.1284703366	7.0307270052	-0.2422991457	mm
DR_Butlers_36	0	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0176316258	0.0423254146	5.5295088945	0.0007129140	0.0005997031	0.0000000000	-0.0008157786	0.0002343469	0.0000000000	0.0002273311	324.3529470144	0.0000000000	0.0000000000	0.0749649396	8.7385473799	-0.6394042384	mm
DR_Butlers_36	1	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0315102690	0.0646532621	5.5291513029	0.0005064416	0.0008820291	0.0000000000	-0.0006266814	0.0005959646	0.0000000000	0.0008861805	-324.3529470144	0.0000000000	0.0000000000	-0.0749649396	-6.4753555122	-0.0512141026	mm
DR_Butlers_37	0	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0315102690	0.0646532621	5.5291513029	0.0005064416	0.0008820291	0.0000000000	-0.0006266814	0.0005959646	0.0000000000	0.0008861805	-324.3529470144	0.0000000000	0.0000000000	-0.0749649396	-6.4753555122	-0.0512141026	mm
DR_Butlers_37	1	Canon HFG25 in water	Derived from CAL	1080	1920	0.0026000000	0.0026000000	-0.0176316258	0.0423254146	5.5295088945	0.0007129140	0.0005997031	0.0000000000	-0.0008157786	0.0002343469	0.0000000000	0.0002273311	324.3529470144	0.0000000000	0.0000000000	0.0749649396	8.7385473799	-0.6394042384	mm
DR_Butlers_38	0	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.1327946341	0.0009337260	6.0254135567	0.0010695740	0.0004001714	0.0000000000	0.0002681968	-0.0000668255	0.0000000000	-0.0001847559	-335.4213457464	0.0000000000	0.0000000000	-0.6968147583	-7.5547729882	0.1850980071	mm
DR_Butlers_38	1	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.1562029685	-0.0099685055	6.0371314724	0.0006085824	0.0005971435	0.0000000000	0.0004536278	0.0003545183	0.0000000000	0.0002574980	334.9378882576	0.0000000000	0.0000000000	0.7086790182	7.5427205216	0.1835992256	mm
DR_Butlers_39	0	Canon HFM52 Raynox HD6600Pro in water	Derived from CAL	1080	1920	0.0030000000	0.0030000000	-0.1327946341	0.0009337260	6.0254135567	0.0010695740	0.0004001714	0.0000000000	0.0002681968	-0.0000668255	0.0000000000	-0.0001847559	-335.4213457464	0.0000000000	0.0000000000	-0.6968147583	-7.5547729882	0.1850980071	mm
