OpCode	ExportVersion	DateTimeCreate	PictureDirectory	EMObs
DR_Butlers_01	1.07	2017 12 07 09:10:53	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\All_avi_Dec2015\	DeepReep_Butlers_01_20151204_JH.EMObs
DR_Butlers_02	1.07	2017 12 07 09:10:53	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\All_avi_Dec2015\	DeepReep_Butlers_02_20151203_JH.EMObs
DR_Butlers_03	1.07	2017 12 07 09:10:53	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\All_avi_Dec2015\	DeepReep_Butlers_03_20151202_JH.EMObs
DR_Butlers_04	1.07	2017 12 07 09:10:53	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\All_avi_Dec2015\	DeepReep_Butlers_04_20151202_JH.EMObs
DR_Butlers_05	1.07	2017 12 07 09:10:53	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\All_avi_Dec2015\	DeepReep_Butlers_05_20151204_JH.EMObs
DR_Butlers_06	1.07	2017 12 07 09:10:53	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\All_avi_Dec2015\	DeepReep_Butlers_06_20151202_JH.EMObs
DR_Butlers_07	1.07	2017 12 07 09:10:53	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\All_avi_Dec2015\	DeepReep_Butlers_07_20151202_JH.EMObs
DR_Butlers_08	1.07	2017 12 07 09:10:53	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\All_avi_Dec2015\	DeepReep_Butlers_08_20151203_JH.EMObs
DR_Butlers_09	1.07	2017 12 07 09:10:53	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\All_avi_Dec2015\	DeepReep_Butlers_09_20151203_JH.EMObs
DR_Butlers_10	1.07	2017 12 07 09:10:53	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\All_avi_Dec2015\	DeepReep_Butlers_10_20151202_JH.EMObs
DR_Butlers_11	1.07	2017 12 07 09:10:53	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\All_avi_Dec2015\	DeepReep_Butlers_11_20151203_JH.EMObs
DR_Butlers_12	1.07	2017 12 07 09:10:53	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\All_avi_Dec2015\	DeepReep_Butlers_12_20151203_JH.EMObs
DR_Butlers_13	1.07	2017 12 07 09:10:53	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\All_avi_Dec2015\	DeepReep_Butlers_13_20151204_JH.EMObs
DR_Butlers_14	1.07	2017 12 07 09:10:53	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\All_avi_Dec2015\	DeepReep_Butlers_14_20151203_JH.EMObs
DR_Butlers_15	1.07	2017 12 07 09:10:53	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\All_avi_Dec2015\	DeepReep_Butlers_15_20151202_JH.EMObs
DR_Butlers_16	1.07	2017 12 07 09:10:53	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\All_avi_Dec2015\	DeepReep_Butlers_16_20151203_JH.EMObs
DR_Butlers_17	1.07	2017 12 07 09:10:53	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\All_avi_Dec2015\	DeepReep_Butlers_17_20151203_JH.EMObs
DR_Butlers_18	1.07	2017 12 07 09:10:53	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\All_avi_Dec2015\	DeepReep_Butlers_18_20151202_JH.EMObs
DR_Butlers_19	1.07	2017 12 07 09:10:53	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\All_avi_Dec2015\	DeepReep_Butlers_19_20151203_JH.EMObs
DR_Butlers_20	1.07	2017 12 07 09:10:53	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\All_avi_Dec2015\	DeepReep_Butlers_20_20151203_JH.EMObs
DR_Butlers_21	1.07	2017 12 07 09:10:53	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\All_avi_Dec2015\	DeepReep_Butlers_21_20151204_JH.EMObs
DR_Butlers_22	1.07	2017 12 07 09:10:53	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\All_avi_Dec2015\	DeepReep_Butlers_22_20151202_JH.EMObs
DR_Butlers_23	1.07	2017 12 07 09:10:53	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\All_avi_Dec2015\	DeepReep_Butlers_23_20151202_JH.EMObs
DR_Butlers_24	1.07	2017 12 07 09:10:53	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\All_avi_Dec2015\	DeepReep_Butlers_24_20151203_JH.EMObs
DR_Butlers_25	1.07	2017 12 07 09:10:53	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\All_avi_Dec2015\	DeepReep_Butlers_25_20151202_JH.EMObs
DR_Butlers_26	1.07	2017 12 07 09:10:53	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\All_avi_Dec2015\	DeepReep_Butlers_26_20151202_JH.EMObs
DR_Butlers_27	1.07	2017 12 07 09:10:53	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\All_avi_Dec2015\	DeepReep_Butlers_27_20151204_JH.EMObs
DR_Butlers_28	1.07	2017 12 07 09:10:53	T:\Data\FRDC_DEEP_REEF\BRUV Footage N Cal\Butlers Pt\All_avi_Dec2015\	DeepReep_Butlers_28_20151202_JH.EMObs
