OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
S19_D1	13	S19_D1_L1.1.MP4	21881	S19_D1_R1.1.MP4	21732	12.16827	Timeseabed	10.78188	1301.13587	3692.47356	-10977.90605	20.95105	59.98869	173.01197	1.66216	11655.11633	19.12178				NA	0			Vis		NA
S19_D2	6	S19_D2_L2.1.MP4	8764	S19_D2_R2.1.MP4	8905	4.87376	Timeseabed	2.79168	2654.03363	-649.80803	-5671.36549	21.04288	5.39511	46.46164	8.63159	6295.2785	25.91438				NA	0			Vis		NA
S19_D3	22	S19_D3_L3.1.MP4	31274	S19_D3_R3.1.MP4	30956	17.39182	Timeseabed	15.54775	1772.20886	62.67933	-6503.69161	16.49066	3.19284	61.40905	4.06791	6741.11694	15.24805				NA	0			Vis		NA
S19_D4	1	S19_D4_L4.1.MP4	5124	S19_D4_R4.1.MP4	5556	2.84951	Timeseabed	0.01001	-910.2608	65.81295	-9823.19077	13.30427	5.78375	137.60221	4.04334	9865.49457	5.30948				NA	0			Vis		NA
S201_D1	23	S201_D1_L1.1.MP4	4042	S201_D1_R1.1.MP4	3624	2.2478	Timeseabed	0.06284	-146.19208	999.77746	-3459.04154	1.80534	5.50042	17.3723	2.2595	3603.5948	15.41307				NA	0			Vis		NA
S201_D2	2	S201_D2_L2.1.MP4	11143	S201_D2_R2.1.MP4	10954	6.19675	Timeseabed	3.9445	-1321.31767	-42.55086	-5048.75877	9.46282	2.43339	36.39989	3.70941	5218.97079	14.70018				NA	0			Vis		NA
S201_D3	18	S201_D3_L3.1.MP4	6744	S201_D3_R3.1.MP4	6734	3.75041	Timeseabed	1.73507	2119.43755	-120.94212	-4055.883	11.83691	1.98855	23.63383	3.71352	4577.86298	27.68065				NA	0			Vis	QAQC moved	NA
S201_D3	20	S201_D3_L3.1.MP4	6794	S201_D3_R3.1.MP4	6784	3.77822	Timeseabed	1.76287	245.05386	-1034.67142	-6549.04034	3.89683	9.64925	63.26783	6.72264	6634.79658	9.96082				NA	0			Vis	QAQC added	NA
S201_D4	17	S201_D4_L4.1.MP4	32364	S201_D4_R4.1.MP4	32159	17.99798	Timeseabed	15.28749	16.02163	-231.39338	-4366.56971	2.10573	2.54067	27.7687	1.54447	4372.72576	3.11374				NA	0			Vis		NA
S202_D1	18	S202_D1_L1.1.MP4	58041	S202_D1_R1.1.MP4	58349	32.27725	Timeseabed	24.1102	-1759.25933	1402.51525	-5519.41829	13.29828	11.63088	42.6261	10.13979	5960.37085	21.69392				NA	0			Vis		NA
S202_D2	1	S202_D2_L2.1.MP4	4651	S202_D2_R2.1.MP4	5568	2.58647	Timeseabed	0.07563	-571.79242	45.94879	-4552.79253	4.2118	2.21134	30.05449	0.839	4588.78826	7.17572				NA	0			Vis		NA
S202_D3	7	S202_D3_L3.1.MP4	18496	S202_D3_R3.1.MP4	18395	10.28583	Timeseabed	8.18262	2228.92746	999.68713	-4508.8669	13.75741	7.03323	28.83125	1.15734	5128.0964	28.14597				NA	0			Vis	QAQC added	NA
S202_D4	57	S202_D4_L4.1.MP4	47967	S202_D4_R4.1.MP4	48016	26.67498	Timeseabed	24.16025	422.78892	245.8328	-4822.16404	3.71294	3.10798	33.93385	2.21098	4846.9011	5.54058				NA	0			Vis		NA
S203_D1	11	S203_D1_L1.1.MP4	31325	S203_D1_R1.1.MP4	31309	17.42018	Timeseabed	15.59614	334.87742	291.24492	-3163.48541	2.12705	2.1984	14.68221	2.82094	3194.46497	7.43688				NA	0			Vis		NA
S203_D2	82	S203_D2_L2.1.MP4	56951	S203_D2_R2.1.MP4	56767	31.67108	Timeseabed	30.0617	115.46417	-1056.9543	-4973.19799	2.52397	7.90441	36.008	0.81107	5085.58577	12.1407				NA	0			Vis		NA
S203_D3	22	S203_D3_L3.1.MP4	57866	S203_D3_R3.1.MP4	57615	32.17993	Timeseabed	29.8893	1924.16739	-174.32197	-3723.5464	9.90179	1.90767	20.01543	1.56135	4194.95007	27.5015				NA	0			Vis		NA
S203_D4	1	S203_D4_L4.1.MP4	4843	S203_D4_R4.1.MP4	4285	2.69325	Timeseabed	0	1752.02528	-433.41153	-3415.71573	8.18299	2.45439	16.81634	0.23983	3863.23078	28.07494				NA	0			Vis		NA
S203_D5	50	S203_D5_L5.1.MP4	44683	S203_D5_R5.1.MP4	44204	24.84871	Timeseabed	22.15658	-1427.11399	-230.59569	-4815.79459	9.65617	2.63609	33.03928	0.61793	5028.09171	16.80272				NA	0			Vis		NA
S204_D1	1	S204_D1_L1.1.MP4	4502	S204_D1_R1.1.MP4	4441	2.50361	Timeseabed	0	1941.31995	-393.45968	-3869.09245	10.62296	2.7357	22.00118	1.05299	4346.65504	27.22168				NA	0			Vis		NA
S204_D2	20	S204_D2_L2.1.MP4	48962	S204_D2_R2.1.MP4	48942	27.22831	Timeseabed	25.7624	1845.2922	-208.10909	-3647.9138	9.34716	1.9411	19.28565	0.93478000000000006	4093.3712	27.07321				NA	0			Vis		NA
S204_D3	46	S204_D3_L3.1.MP4	58940	S204_D3_R3.1.MP4	58808	32.77719	Timeseabed	30.04668	1126.10712	600.13975	-1948.16289	2.88947	1.84554	5.3203	6.35036	2328.86745	33.17072				NA	0			Vis		NA
S204_D4	3	S204_D4_L4.1.MP4	11256	S204_D4_R4.1.MP4	11222	6.25959	Timeseabed	4.23201	995.25604	404.55621	-3861.55067	5.67682	3.21848	21.86275	2.182	4008.21331	15.2366				NA	0			Vis		NA
S6_D1	56	S6_D1_L1.1.MP4	54963	S6_D1_R1.1.MP4	55003	30.56554	Timeseabed	28.63249	2287.2889	733.37666	-6863.7251	22.72511	8.66203	69.1519	4.93579	7271.88105	19.13325				NA	0			Vis		NA
S6_D2	21	S6_D2_L1.1.MP4	34271	S6_D2_R1.1.MP4	34043	19.05848	Timeseabed	17.00866	2218.61106	-95.6069	-7209.0036	22.62388	3.53821	74.93738	4.80836	7543.28235	17.12684				NA	0			Vis		NA
S6_D3	27	S6_D3_L1.2.MP4	18443	S6_D3_R1.2.MP4	18175	45.40925	Timeseabed	29.65741	861.56333	-428.50404	-4726.67499	6.09561	3.50569	32.51152	2.01444	4823.62556	11.71925				NA	0			Vis		NA
S6_D4	1	S6_D4_L1.1.MP4	7963	S6_D4_R1.1.MP4	9052	4.42831	Timeseabed	0	573.38705	943.96848	-5481.89413	5.13138	8.44718	43.30308	19.61513	5592.04904	10.72456				NA	0			Vis		NA
S6_D5	10	S6_D5_L1.1.MP4	26982	S6_D5_R1.1.MP4	26854	15.00499	Timeseabed	13.06361	1268.7169	-151.53005	-4761.14033	8.74474	2.40262	32.99413	0.36112	4929.61065	15.15655				NA	0			Vis		NA
S6_D6	4	S6_D6_L1.1.MP4	22988	S6_D6_R1.1.MP4	23048	12.78388	Timeseabed	11.6978	-117.6978	-157.83762	-6734.97259	3.40463	3.41828	65.40895	6.61852	6737.8499	2.12004				NA	0			Vis		NA
S7_D1	1	S7_D1_L1.1.MP4	4841	S7_D1_R1.1.MP4	4679	2.69213	Timeseabed	0	3737.66088	2113.29409	-14377.43082	77.45329	47.323480000000004	299.81372	18.39524	15004.88713	16.37504				NA	0			Vis		NA
S7_D2	20	S7_D2_L2.1.MP4	37224	S7_D2_R2.1.MP4	36037	20.70068	Timeseabed	18.19707	989.46397	911.95771	-6488.59539	9.51286	9.95987	60.46896	6.42383	6626.65647	11.11943				NA	0			Vis		NA
S7_D3	0	S7_D3_L1.1.MP4	1757	S7_D3_R1.1.MP4	1516	0.97709		-1	1717.44297	194.67687	-4467.04796	10.69622	2.59559	28.77914	1.26092	4789.7836	21.10585	Carangidae	Trachurus	novaezelandiae	37337003	5000	AD	Passing	First Appearance		NA
S7_D4	1	S7_D4_L4.1.MP4	3759	S7_D4_R4.1.MP4	3557	2.09042	Timeseabed	0.27694	-30.39121	-901.32675	-9796.47868	4.66638	13.13828	137.247	26.14501	9837.90161	5.38524				NA	0			Vis		NA
S7_D5	1	S7_D5_L5.1.MP4	6136	S7_D5_R5.1.MP4	5728	3.4123	Timeseabed	0.24803	-2501.20961	1050.7339	-7660.17982	26.47108	11.98873	82.81721	2.71173	8126.40425	19.45391				NA	0			Vis		NA
S7_D6	18	S7_D6_L1.1.MP4	6927	S7_D6_R1.1.MP4	6122	3.85218	Timeseabed	1.8018	-1581.18682	-275.44005	-9644.95684	21.90215	5.46735	133.47401	8.19344	9777.5872	9.53771				NA	0			Vis		NA
S8_D1	52	S8_D1_L1.1.MP4	57752	S8_D1_R1.1.MP4	57297	32.11653	Timeseabed	28.64028	1024.49663	-1007.59896	-4745.68467	7.19193	6.82072	33.0268	0.73528	4958.46468	17.47529				NA	0			Vis		NA
S8_D2	1	S8_D2_L2.1.MP4	4964	S8_D2_R2.1.MP4	4329	2.76054	Timeseabed	0	-1689.64409	314.35755	-4761.99951	11.52304	3.48036	33.0954	1.00598	5062.6433	19.71978				NA	0			Vis		NA
S8_D3	5	S8_D3_L3.1.MP4	6340	S8_D3_R3.1.MP4	5738	3.52574	Timeseabed	0.21021	432.93807	-434.2324	-4005.55609	3.12863	3.02203	23.59077	3.39778	4052.21825	9.09167				NA	0			Vis		NA
S8_D4	1	S8_D4_L4.1.MP4	10631	S8_D4_R4.1.MP4	10540	5.91202	Timeseabed	0	-302.85816	-441.2038	-4969.85281	3.18252	3.74162	35.87989	6.66165	4998.58188	6.54128				NA	0			Vis		NA
S9_D1	1	S9_D1_L1.1.MP4	4996	S9_D1_R1.1.MP4	4696	2.77833	Timeseabed	0.02614	-661.63283	768.38845	-3734.31781	3.81289	4.75436	20.07702	0.52318	3869.53593	14.53428				NA	0			Vis		NA
S9_D3	1	S9_D3_L3.1.MP4	3175	S9_D3_R.MP4	3094	1.76565	Timeseabed	5.6e-4	-83.74481	6.50561	-4929.52629	2.43954	2.42636	35.24489	0.65958	4930.24188	1.07714				NA	0			Vis		NA
S9_D4	1	S9_D4_L4.1.MP4	3699	S9_D4_R4.1.MP4	3426	2.05706	Timeseabed	0	232.65254	76.58672	-4758.70962	2.76334	2.44271	32.90371	2.28392	4765.00892	2.83436				NA	0			Vis		NA
