OpCode	PeriodIndex	Period	FilenameStart	FrameStart	TimeStart	FilenameEnd	FrameEnd	TimeEnd	HasEnd
S101_D1	0	Timeseabed	S101_D1_L1.1.MP4	2027	1.12724				0
S101_D2	0	Timeseabed	S101_D2_L2.1.MP4	4139	2.30174				0
S101_D3	0	Timeseabed	S101_D3_L3.1.MP4	4837	2.68991				0
S101_D4	0	Timeseabed	S101_D4_L4.1.MP4	5266	2.92848				0
S102_D1	0	Timeseabed	S102_D1_L1.1.MP4	4239	2.35736				0
S102_D4	0	Timeseabedd	S102_D4_L4.1.MP4	3980	2.21332				0
S103_D1	0	Timeseabed	S103_D1_L1.1.MP4	12631	7.02424				0
S103_D2	0	Timeseabed	S103_D2_L2.1.MP4	18526	10.30251				0
S103_D3	0	Timeseabed	S103_D3_L3.1.MP4	2487	1.38305				0
S103_D4	0	Timeseabed	S103_D4_L4.1.MP4	3702	2.05872				0
S104_D1	0	Timeseabed	S104_D1_L1.1.MP4	4158	2.31231				0
S104_D2	0	Timeseabed	S104_D2_L2.1.MP4	4234	2.35457				0
S104_D3	0	Timeseabed	S104_D3_L3.1.MP4	2794	1.55377				0
S104_D4	0	Timeseabed	S104_D4_L4.1.MP4	5440	3.02524				0
S10_D1	0	Timeseabed	S10_D1_L1.1.MP4	3606	2.00534				0
S10_D2	0	Timeseabed	S10_D2_L2.1.MP4	13170	7.32398				0
S10_D3	0	Timeseabed	S10_D3_L3.1.MP4	6141	3.41508				0
S10_D4	0	Timeseabed	S10_D4_L4.1.MP4	4323	2.40407				0
S11_D1	0	Timeseabed	S11_D1_L1.1.MP4	4684	2.60482				0
S11_D2	0	Timeseabed	S11_D2_L2.1.MP4	3054	1.69836				0
S11_D3	0	Timeseabed	S11_D3_L3.1.MP4	3869	2.15159				0
S11_D4	0	Timeseabed	S11_D4_L4.1.MP4	8088	4.49783				0
S12_D1	0	Timeseabed	S12_D1_L1.1.MP4	2528	1.40585				0
S12_D2	0	Timeseabed	S12_D2_L2.1.MP4	4991	2.77555				0
S12_D3	0	Timeseabed	S12_D3_L3.1.MP4	3818	2.12323				0
S12_D4	0	Timeseabed	S12_D4_L4.1.MP4	1895	1.05383				0
S13_D1	0	Timeseabed	S13_D1_L1.1.MP4	2947	1.63886				0
S13_D2	0	Timeseabed	S13_D2_L2.1.MP4	3482	1.93638				0
S13_D3	0	Timeseabed	S13_D3_L3.1.MP4	4360	2.42464				0
S13_D4	0	Timeseabed	S13_D4_L4.1.MP4	4223	2.34846				0
S18_D1	0	Timeseabed	S18_D1_L1.1.MP4	4368	2.42909				0
S18_D2	0	Timeseabed	S18_D2_L2.1.MP4	3450	1.91858				0
S18_D3	0	Timeseabed	S18_D3_L3.1.MP4	2381	1.32410				0
S18_D4	0	Timeseabed	S18_D4_L4.1.MP4	3971	2.20832				0
S19_D1	0	Timeseabed	S19_D1_L1.1.MP4	2493	1.38638				0
S19_D2	0	Timeseabed	S19_D2_L2.1.MP4	3744	2.08208				0
S19_D3	0	Timeseabed	S19_D3_L3.1.MP4	3316	1.84406				0
S19_D4	0	Timeseabed	S19_D4_L4.1.MP4	5106	2.83950				0
S201_D1	0	Timeseabed	S201_D1_L1.1.MP4	3929	2.18496				0
S201_D2	0	Timeseabed	S201_D2_L2.1.MP4	4050	2.25225				0
S201_D3	0	Timeseabed	S201_D3_L3.1.MP4	3624	2.01535				0
S201_D4	0	Timeseabed	S201_D4_L4.1.MP4	4874	2.71049				0
S201_D5	0	Timeseabed	S201_D5_R5.1.MP4	3269	1.81793				0
S202_D1	0	Timeseabed	S202_D1_L1.1.MP4	14686	8.16705				0
S202_D2	0	Timeseabed	S202_D2_L2.1.MP4	4515	2.51084				0
S202_D3	0	Timeseabed	S202_D3_L3.1.MP4	3782	2.10321				0
S202_D4	0	Timeseabed	S202_D4_L4.1.MP4	4522	2.51473				0
S203_D1	0	Timeseabed	S203_D1_L1.1.MP4	3280	1.82404				0
S203_D2	0	Timeseabed	S203_D2_L2.1.MP4	2894	1.60939				0
S203_D3	0	Timeseabed	S203_D3_L3.1.MP4	4119	2.29062				0
S203_D4	0	Timeseabed	S203_D4_L4.1.MP4	4843	2.69325				0
S203_D5	0	Timeseabed	S203_D5_L5.1.MP4	4841	2.69213				0
S204_D1	0	Timeseabed	S204_D1_L1.1.MP4	4502	2.50361				0
S204_D2	0	Timeseabed	S204_D2_L2.1.MP4	2636	1.46591				0
S204_D3	0	Timeseabed	S204_D3_L3.1.MP4	4910	2.73051				0
S204_D4	0	Timeseabed	S204_D4_L4.1.MP4	3646	2.02758				0
S6_D1	0	Timeseabed	S6_D1_L1.1.MP4	3476	1.93304				0
S6_D2	0	Timeseabed	S6_D2_L1.1.MP4	3686	2.04983				0
S6_D3	0	Timeseabed	S6_D3_L1.1.MP4	28325	15.75185				0
S6_D4	0	Timeseabed	S6_D4_L1.1.MP4	7963	4.42831				0
S6_D5	0	Timeseabed	S6_D5_L1.1.MP4	3491	1.94138				0
S6_D6	0	Timeseabed	S6_D6_L1.1.MP4	1953	1.08608				0
S7_D1	0	Timeseabed	S7_D1_L1.1.MP4	4841	2.69213				0
S7_D2	0	Timeseabed	S7_D2_L2.1.MP4	4502	2.50361				0
S7_D3	0	Timeseabed	S7_D3_L1.1.MP4	2180	1.21232				0
S7_D4	0	Timeseabed	S7_D4_L4.1.MP4	3261	1.81348				0
S7_D5	0	Timeseabed	S7_D5_L5.1.MP4	5690	3.16427				0
S7_D6	0	Timeseabed	S7_D6_L1.1.MP4	3687	2.05038				0
S8_D1	0	Timeseabed	S8_D1_L1.1.MP4	6251	3.47625				0
S8_D2	0	Timeseabed	S8_D2_L2.1.MP4	4964	2.76054				0
S8_D3	0	Timeseabed	S8_D3_L3.1.MP4	5962	3.31553				0
S8_D4	0	Timeseabed	S8_D4_L4.1.MP4	10631	5.91202				0
S9_D1	0	Timeseabed	S9_D1_L1.1.MP4	4949	2.75219				0
S9_D2	0	Timeseabed	S9_D2_L2.1.MP4	2788	1.55044				0
S9_D3	0	Timeseabed	S9_D3_L3.1.MP4	3174	1.76510				0
S9_D4	0	Timeseabed	S9_D4_L4.1.MP4	3699	2.05706				0
