OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
S101_D1	1	S101_D1_L1.1.MP4	2392	S101_D1_R1.1.MP4	2995	1.33022	Timeseabed	0.20298	282.11859	6.88701	0.2753	1972.39372	22.95892	82.04679	3.43643	-622.47552	-452.17277	-1816.15005	Carangidae	Pseudocaranx	georgianus	37337062	1	AD	Passing			NA
S101_D1	2	S101_D1_L1.1.MP4	2400	S101_D1_R1.1.MP4	3003	1.33467	Timeseabed	0.20743	222.33367	4.63533	1.04814	2057.87679	9.17936	30.45957	7.49424	-310.88034	-105.4695	-2031.5231900000001	Carangidae	Pseudocaranx	georgianus	37337062	1	AD	Passing			NA
S101_D1	3	S101_D1_L1.1.MP4	2400	S101_D1_R1.1.MP4	3003	1.33467	Timeseabed	0.20743	208.1316	2.55878	2.69424	1727.68155	24.88033	45.24903	52.41756	-719.62292	102.44112	-1567.33283	Carangidae	Pseudocaranx	georgianus	37337062	1	AD	Passing			NA
S101_D1	4	S101_D1_L1.1.MP4	2400	S101_D1_R1.1.MP4	3003	1.33467	Timeseabed	0.20743	248.01138	4.89711	1.28793	1870.26537	20.59486	54.00514	24.58888	-653.17211	78.56544	-1750.73876	Carangidae	Pseudocaranx	georgianus	37337062	1	AD	Passing			NA
S101_D1	5	S101_D1_L1.1.MP4	2400	S101_D1_R1.1.MP4	3003	1.33467	Timeseabed	0.20743	227.35218	2.88845	2.02413	1656.38622	28.03053	55.22127	41.87127	-777.99668	-25.22449	-1462.08762	Carangidae	Pseudocaranx	georgianus	37337062	1	AD	Passing			NA
S101_D1	6	S101_D1_L1.1.MP4	2400	S101_D1_R1.1.MP4	3003	1.33467	Timeseabed	0.20743	230.16189	2.54226	0.38133	1746.03039	26.99083	29.5391	40.22065	-792.22397	18.16053	-1555.85138	Carangidae	Pseudocaranx	georgianus	37337062	1	AD	Passing			NA
S101_D1	7	S101_D1_L1.1.MP4	2400	S101_D1_R1.1.MP4	3003	1.33467	Timeseabed	0.20743	212.46902	4.82872	0.92573	1958.06326	21.81696	46.70821	25.55484	-436.02852	-582.60287	-1817.81868	Carangidae	Pseudocaranx	georgianus	37337062	1	AD	Passing			NA
S101_D1	8	S101_D1_L1.1.MP4	2400	S101_D1_R1.1.MP4	3003	1.33467	Timeseabed	0.20743	211.29364	3.19286	1.34666	1957.8626	18.3491	22.95584	2.18967	-250.53519	-563.12994	-1858.31718	Carangidae	Pseudocaranx	georgianus	37337062	1	AD	Passing			NA
S101_D1	9	S101_D1_L1.1.MP4	2400	S101_D1_R1.1.MP4	3003	1.33467	Timeseabed	0.20743	206.56574	6.26203	1.54757	2019.04361	18.07596	54.22149	12.47571	-432.56899	-453.14586	-1919.39574	Carangidae	Pseudocaranx	georgianus	37337062	1	AD	Passing			NA
S101_D1	10	S101_D1_L1.1.MP4	2400	S101_D1_R1.1.MP4	3003	1.33467	Timeseabed	0.20743	235.10304	4.67454	2.45409	1972.79488	28.23669	43.24368	1.43767	-789.5638	-497.74268	-1738.03363	Carangidae	Pseudocaranx	georgianus	37337062	1	AD	Passing			NA
S101_D1	11	S101_D1_L1.1.MP4	2400	S101_D1_R1.1.MP4	3003	1.33467	Timeseabed	0.20743	230.79876	2.61222	0.42561	1923.80429	25.03752	14.06235	36.0584	-789.66695	-198.26578	-1743.02602	Carangidae	Pseudocaranx	georgianus	37337062	1	AD	Passing			NA
S101_D1	12	S101_D1_L1.1.MP4	2530	S101_D1_R1.1.MP4	3133	1.40696	Timeseabed	0.27972	203.67891	4.24306	2.74963	2209.62338	18.33959	22.86609	21.66278	-691.51557	-72.00567	-2097.39288	Carangidae	Trachurus	novaezelandiae	37337003	1	AD	Passing			NA
S101_D1	13	S101_D1_L1.1.MP4	2556	S101_D1_R1.1.MP4	3159	1.42142	Timeseabed	0.29418	216.62205	4.09893	1.04928	2377.88197	20.57255	13.51476	19.00958	-802.09025	-234.15931	-2226.23973	Carangidae	Trachurus	novaezelandiae	37337003	1	AD	Passing			NA
S101_D1	14	S101_D1_L1.1.MP4	2561	S101_D1_R1.1.MP4	3164	1.4242	Timeseabed	0.29696	235.15371	4.85345	1.8342	2505.0469199999998	16.63663	16.98101	6.41503	-691.76172999999994	-189.30918	-2400.18495	Carangidae	Trachurus	novaezelandiae	37337003	1	AD	Passing			NA
S101_D1	15	S101_D1_L1.1.MP4	2561	S101_D1_R1.1.MP4	3164	1.4242	Timeseabed	0.29696	223.93883	3.81343	1.07441	2509.89541	16.67648	8.76843	15.72025	-674.44026	-252.78827	-2404.33014	Carangidae	Trachurus	novaezelandiae	37337003	1	AD	Passing			NA
S101_D1	16	S101_D1_L1.1.MP4	3460	S101_D1_R1.1.MP4	4063	1.92414	Timeseabed	0.79691	224.32898	6.16911	1.5509	2748.43357	27.51334	57.74272	59.18567	-1062.87617	-694.48759	-2437.59478	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			NA
S101_D1	18	S101_D1_L1.1.MP4	18894	S101_D1_R1.1.MP4	19497	10.50716	Timeseabed	9.37993	231.31735	1.83627	0.57706	1706.52705	22.8812	7.47902	19.9367	-449.62248	-487.9732	-1572.24564	Scorpaenidae	Scorpaena	jacksoniensis	37287066	1	AD	Passing			NA
S101_D1	19	S101_D1_L1.1.MP4	22555	S101_D1_R1.1.MP4	23158	12.54309	Timeseabed	11.41585	154.45294	3.61817	0.60373	1665.38536	22.4269	44.23637	10.52387	-382.14143	-507.58239	-1539.42731	Scorpididae	Atypichthys	strigatus	37361010	1	AD	Passing			NA
S101_D1	20	S101_D1_L1.1.MP4	22555	S101_D1_R1.1.MP4	23158	12.54309	Timeseabed	11.41585	167.79219	2.5667	0.27185	1458.2628	10.8748	36.8792	26.12511	175.83265	-211.59968	-1432.07501	Scorpididae	Atypichthys	strigatus	37361010	1	AD	Passing			NA
S101_D1	21	S101_D1_L1.1.MP4	39902	S101_D1_R1.1.MP4	40505	22.18995	Timeseabed	21.06271	332.85198	9.1106	0.50904	2503.93982	25.39036	75.52273	29.18205	-842.42029	-665.61727	-2262.07788	Labridae	Ophthalmolepis	lineolata	37384040	1	AD	Passing			NA
S101_D1	22	S101_D1_L1.1.MP4	41021	S101_D1_R1.1.MP4	41624	22.81223	Timeseabed	21.685	224.11941	4.37305	0.82558	1824.8626	23.29791	45.53751	11.53651	-570.89852	-441.59387	-1676.06481	Berycidae	Centroberyx	affinis	37258003	1	AD	Passing			NA
S101_D1	23	S101_D1_L1.1.MP4	47536	S101_D1_R1.1.MP4	48139	26.4353	Timeseabed	25.30806	280.6042	2.88073	2.968	1681.44405	9.85772	46.93442	52.77015	163.5314	-236.90658	-1656.6191	Scorpididae	Scorpis	lineolata	37361009	1	AD	Passing			NA
S101_D1	24	S101_D1_L1.1.MP4	47536	S101_D1_R1.1.MP4	48139	26.4353	Timeseabed	25.30806	280.46867	6.09448	2.35805	1847.39918	10.49061	60.13306	9.12596	92.41769	-323.41878	-1816.51947	Scorpididae	Scorpis	lineolata	37361009	1	AD	Passing			NA
S101_D1	25	S101_D1_L1.1.MP4	47554	S101_D1_R1.1.MP4	48157	26.44531	Timeseabed	25.31807	240.88757	3.761	0.38057	1769.81538	21.24147	37.71476	9.93742	358.47035	-531.63913	-1649.57732	Scorpididae	Scorpis	lineolata	37361009	1	AD	Passing			NA
S101_D1	26	S101_D1_L1.1.MP4	47581	S101_D1_R1.1.MP4	48184	26.46032	Timeseabed	25.33309	217.38337	4.26153	0.30327	1804.22874	13.21404	39.19687	9.47102	216.17955	-351.2306	-1756.45803	Scorpididae	Scorpis	lineolata	37361009	1	AD	Passing			NA
S101_D1	27	S101_D1_L1.1.MP4	47581	S101_D1_R1.1.MP4	48184	26.46032	Timeseabed	25.33309	237.66519	3.32465	1.59275	2099.82031	13.88088	20.19184	3.88528	-29.28736	-502.90342	-2038.4984	Scorpididae	Scorpis	lineolata	37361009	1	AD	Passing			NA
S101_D2	2	S101_D2_L2.1.MP4	5580	S101_D2_R2.1.MP4	3039	3.1031	Timeseabed	0.80136	167.33881	6.31958	5.09911	2861.76112	21.4554	15.00512	12.20417	967.38005	-399.86841	-2663.44849	Enoplosidae	Enoplosus	armatus	37366001	1	AD	Passing			NA
S101_D2	3	S101_D2_L2.1.MP4	16955	S101_D2_R2.1.MP4	14414	9.42886	Timeseabed	7.12712	309.52092	3.63906	1.93949	2542.88051	6.41686	12.89417	2.05565	197.86675	-203.99968	-2526.94958	Labridae	Ophthalmolepis	lineolata	37384040	1	AD	Passing			NA
S101_D2	4	S101_D2_L2.1.MP4	17553	S101_D2_R2.1.MP4	15012	9.76142	Timeseabed	7.45967	748.56412	1.77678	0.9204	1512.86187	16.8832	12.78018	0.33872	-259.61238	-354.46517	-1447.65566	Muraenidae	Gymnothorax	prasinus	37060006	1	AD	Passing			NA
S101_D2	5	S101_D2_L2.1.MP4	17812	S101_D2_R2.1.MP4	15271	9.90545	Timeseabed	7.60371	219.26701	3.75832	3.50817	1836.64715	13.23837	30.77884	4.14538	269.83909	-322.62815	-1787.83968	Mullidae	Upeneichthys	lineatus	37355001	1	AD	Passing			NA
S101_D2	6	S101_D2_L2.1.MP4	19857	S101_D2_R2.1.MP4	17316	11.0427	Timeseabed	8.74095	272.54999	6.84931	10.11093	2112.87487	26.45201	60.82426	4.63666	915.3853	-218.82016	-1891.67326	Labridae	Notolabrus	gymnogenis	37384041	1	M	Passing			NA
