OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
S101_D1	0	0	1288.03253	729.62687	490.72928	739.41791
S101_D1	0	1	1347.71773	736.73134	552.68101	742.71642
S101_D1	1	0	439.07765	931.87313	355.11962	923.79851
S101_D1	1	1	514.62854	885.19403	492.45435	883.50000
S101_D1	2	0	681.06086	614.36567	658.09969	632.36567
S101_D1	2	1	823.09654	599.58955	763.19937	614.56716
S101_D1	3	0	403.03358	503.37313	293.05247	539.86567
S101_D1	3	1	285.49948	327.18657	163.10493	393.78358
S101_D1	4	0	370.13641	400.86567	279.28541	447.51493
S101_D1	4	1	522.91710	504.29851	459.78279	531.69403
S101_D1	5	0	322.76285	625.43284	203.81952	648.17910
S101_D1	5	1	159.49423	458.59701	16.45331	513.24627
S101_D1	6	0	356.59811	577.47761	253.51522	604.92537
S101_D1	6	1	159.87408	421.17164	66.82057	475.63433
S101_D1	7	0	577.44806	993.42537	494.83001	983.61940
S101_D1	7	1	694.97167	1027.00746	637.87303	1024.25373
S101_D1	8	0	713.48688	996.90299	634.82057	992.61194
S101_D1	8	1	866.93914	964.32836	799.01784	972.12687
S101_D1	9	0	596.15635	880.68657	532.76180	883.44776
S101_D1	9	1	697.56243	883.70896	663.04512	888.82090
S101_D1	10	0	372.41028	989.49254	296.29066	968.53731
S101_D1	10	1	246.82791	957.25373	244.58027	937.30597
S101_D1	11	0	405.77754	756.64179	349.80483	764.56716
S101_D1	11	1	221.09759	640.44776	188.96537	661.80597
S101_D1	12	0	538.04512	603.03731	542.09129	625.46269
S101_D1	12	1	395.33788	547.29104	407.10703	579.45522
S101_D1	13	0	323.41133	662.80597	380.55089	680.51493
S101_D1	13	1	476.86359	709.14925	515.19937	719.80597
S101_D1	14	0	572.76076	656.35075	615.07450	672.00000
S101_D1	14	1	431.39664	634.52239	505.27387	655.20896
S101_D1	15	0	581.15530	707.05970	627.49843	718.00746
S101_D1	15	1	444.15635	665.08209	514.67576	682.07463
S101_D1	16	0	273.56243	1023.92537	398.60651	998.17164
S101_D1	16	1	212.78594	918.81343	334.13641	902.46269
S101_D1	17	0	1391.30535	962.17910	1663.66527	1002.91791
S101_D1	18	0	718.34627	951.75373	565.11333	950.80597
S101_D1	18	1	500.75971	1044.44030	368.68101	1027.03731
S101_D1	19	0	618.30325	1028.61940	440.90136	1019.55224
