OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
S34_D1	9	S34_D1_L1.1.MP4	20656	S34_D1_R1.1.MP4	21005	11.48703	Timeseabed	10.33533	1196.8565	-133.46462	-6161.43574	10.77465	3.08012	55.00768	5.10943	6278.02267	11.1199	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
S34_D2	14	S34_D2_L2.1.MP4	20476	S34_D2_R2.1.MP4	20480	11.38693	Timeseabed	8.88109	1585.72766	-373.23637	-4819.48281	10.92631	3.14036	33.88438	0.93095	5087.362	18.90605	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
S35_D1	21	S35_D1_L1.1.MP4	54606	S35_D1_R1.1.MP4	54629	30.367	Timeseabed	28.60135	2423.53568	1239.61272	-5240.7297	17.75853	9.90559	39.52662	3.34929	5905.54085	27.23222	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
S35_D2	1	S35_D2_L2.1.MP4	5464	S35_D2_R2.1.MP4	5507	3.03859	Timeseabed	1.1923	-683.65066	-607.74579	-5632.97637	6.0395200000000004	5.54896	46.07752	4.13194	5706.76405	9.2987	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
S35_D3	7	S35_D3_L3.1.MP4	16448	S35_D3_R3.1.MP4	16379	9.14692	Timeseabed	6.51262	-534.24413	518.66518	-5843.91837	5.17245	5.42941	49.22464	0.76976	5891.16392	7.01555	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
S36_D1	17	S36_D1_L1.2.MP4	16844	S36_D1_R1.2.MP4	16725	44.52003	Timeseabed	29.94047	2791.01799	72.84444	-7170.5772	28.03549	3.97837	73.80798	13.03036	7694.95063	21.26756	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
S36_D2	1	S36_D2_L2.1.MP4	9207	S36_D2_R2.1.MP4	7112	5.12012	Timeseabed	1.55544	1883.83698	31.0154	-4145.5617	10.89662	2.10475	24.861	15.69435	4553.62334	24.44207	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
S36_D3	5	S36_D3_L3.1.MP4	7180	S36_D3_R3.1.MP4	6325	3.99288	Timeseabed	1.33522	-441.4038	19.3923	-2810.60153	2.17347	1.37376	11.62509	0.99968	2845.11764	8.92542	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
S37_D1	23	S37_D1_L1.1.MP4	55394	S37_D1_R1.1.MP4	55446	30.80522	Timeseabed	29.584	1280.22816	-561.94868	-6433.26944	11.89571	5.7224	59.78686	5.88216	6583.44333	12.41008	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
S37_D3	2	S37_D3_L3.1.MP4	28710	S37_D3_R3.1.MP4	28511	15.96595	Timeseabed	8.88165	964.60588	-565.87804	-3942.27586	5.70275	3.61347	22.97752	2.1849	4097.83131	16.08646	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
S38_D2	14	S38_D2_L2.1.MP4	58186	S38_D2_R2.1.MP4	58062	32.35788	Timeseabed	30.28303	170.11985	-316.76244	-4525.57488	2.44314	2.97478	29.9654	1.05144	4539.83559	4.64186	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
S38_D3	14	S38_D3_L3.1.MP4	56081	S38_D3_R3.1.MP4	56120	31.18727	Timeseabed	29.83314	1004.98257	-313.12919	-2671.16831	3.97466	1.73086	10.69463	0.43187	2871.09386	21.65599	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
S39_D1	27	S39_D1_L1.1.MP4	45562	S39_D1_R1.1.MP4	45648	25.33753	Timeseabed	24.11798	722.32035	1059.1019	-6151.25057	6.89004	10.53548	54.51865	7.64717	6283.41684	11.128	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
S39_D2	25	S39_D2_L2.1.MP4	56134	S39_D2_R2.1.MP4	56149	31.21674	Timeseabed	28.19706	1452.68315	-315.11193	-4559.5209	9.5087	2.75089	30.37373	2.08163	4795.70794	18.27193	NA	NA	NA	NA	0	NA	NA	Vis	NA	NA
