OpCode	PeriodIndex	Period	FilenameStart	FrameStart	TimeStart	FilenameEnd	FrameEnd	TimeEnd	HasEnd
S10_D2	0	Timeseabed	S10_D2_L1.1.MP4	12893	7.16994				0
S10_D3	0	Timeseabed	S10_D3_L1.1.MP4	5238	2.91291				0
S10_D4	0	Timeseabed	S10_D4_L1.1.MP4	5096	2.83394				0
S10_D5	0	Timeseabed	S10_D5_L1.1.MP4	4024	2.23779				0
S11_D1	0	Timeseabed	S11_D1_L1.1.MP4	8967	4.98665				0
S11_D2	0	Timeseabed	S11_D2_L2.1.MP4	4414	2.45467				0
S11_D3	0	Timeseabed	S11_D3_L3.1.MP4	15222	8.46512				0
S12_D1	0	Timeseabed	S12_D1_L1.1.MP4	5751	3.19820				0
S12_D2	0	Timeseabed	S12_D2_L2.1.MP4	4066	2.26115				0
S12_D3	0	Timeseabed	S12_D3_L3.1.MP4	2648	1.47258				0
S13_D1	0	Timeseabed	S13_D1_L1.1.MP4	14934	8.30496				0
S13_D2	0	Timeseabed	S13_D2_L2.1.MP4	7361	4.09353				0
S13_D3	0	Timeseabed	S13_D3_L3.1.MP4	5809	3.23045				0
S14_D1	0	Timeseabed	S14_D1_L1.1.MP4	6185	3.43955				0
S14_D2	0	Timeseabed	S14_D2_L2.1.MP4	3313	1.84240				0
S14_D3	0	Timeseabed	S14_D3_L3.1.MP4	4315	2.39962				0
S15_D1	0	Timeseabed	S15_D1_L1.MP4	10013	5.56834				0
S15_D2_Repeat	0	Timeseabed	S15_D2_Repeat_L2.1.MP4	3168	1.76176				0
S15_D3	0	Timeseabed	S15_D3_L1.MP4	5582	3.10421				0
S16_D1	0	Timeseabed	S16_D1_L1.MP4	10467	5.82081				0
S16_D2	0	Timeseabed	S16_D2_L1.MP4	2864	1.59270				0
S16_D3	0	Timeseabed	S16_D3_L1.MP4	4828	2.68490				0
S17_D1	0	Timeseabed	S17_D1_L1.1.MP4	5233	2.91013				0
S17_D2	0	Timeseabed	S17_D2_L2.1.MP4	2749	1.52875				0
S17_D3	0	Timeseabed	S17_D3_L3.1.MP4	3656	2.03314				0
S18_D1	0	Timeseabed	S18_D1_L1.1.MP4	8350	4.64353				0
S18_D2	0	Timeseabed	S18_D2_L1.1.MP4	2524	1.40362				0
S18_D3	0	Timeseabed	S18_D3_L1.1.MP4	17599	9.78700				0
S19_D1_Repeat	0	Timeseabed	S19_D1_Repeat_L1.1.MP4	3337	1.85574				0
S19_D2	0	Timeseabed	S19_D2_L2.1.MP4	6583	3.66088				0
S19_D3_Repeat	0	Timeseabed	S19_D3_Repeat_L3.1.MP4	6049	3.36392				0
