OpCode	ExportVersion	DateTimeCreate	PictureDirectory	EMObs
131	1.07	2017 12 06 12:59:34	R:\TAFI\TAFI_MRL_Sections\Marine Environment\Section Shared\TasmanFracture_2014\BRUV\TF_BRUV_ICON\20150430\Converted\	EM_TF_20150430_282_283_282_131.EMObs
142	1.07	2017 12 06 12:59:34	R:\TAFI\TAFI_MRL_Sections\Marine Environment\Section Shared\TasmanFracture_2014\BRUV\TF_BRUV_ICON\20150430\Converted\	EM_TF_20150430_282_283_282_142.EMObs
145	1.07	2017 12 06 12:59:34	R:\TAFI\TAFI_MRL_Sections\Marine Environment\Section Shared\TasmanFracture_2014\BRUV\TF_BRUV_ICON\20150430\Converted\	EM_TF_20150430_282_283_282_145.EMObs
74	1.07	2017 12 06 12:59:34	R:\TAFI\TAFI_MRL_Sections\Marine Environment\Section Shared\TasmanFracture_2014\BRUV\TF_BRUV_ICON\20150430\Converted\	EM_TF_20150430_282_283_282_74.EMObs
83	1.07	2017 12 06 12:59:34	R:\TAFI\TAFI_MRL_Sections\Marine Environment\Section Shared\TasmanFracture_2014\BRUV\TF_BRUV_ICON\20150430\Converted\	EM_TF_20150430_282_283_282_83.EMObs
94	1.07	2017 12 06 12:59:34	R:\TAFI\TAFI_MRL_Sections\Marine Environment\Section Shared\TasmanFracture_2014\BRUV\TF_BRUV_ICON\20150430\Converted\	EM_TF_20150430_282_283_282_94.EMObs
95	1.07	2017 12 06 12:59:34	R:\TAFI\TAFI_MRL_Sections\Marine Environment\Section Shared\TasmanFracture_2014\BRUV\TF_BRUV_ICON\20150430\Converted\	EM_TF_20150430_282_283_282_95.EMObs
130	1.07	2017 12 06 12:59:34	R:\TAFI\TAFI_MRL_Sections\Marine Environment\Section Shared\TasmanFracture_2014\BRUV\TF_BRUV_ICON\20150430\Converted\	EM_TF_20150430_284_285_284_130.EMObs
144	1.07	2017 12 06 12:59:34	R:\TAFI\TAFI_MRL_Sections\Marine Environment\Section Shared\TasmanFracture_2014\BRUV\TF_BRUV_ICON\20150430\Converted\	EM_TF_20150430_284_285_284_144.EMObs
146	1.07	2017 12 06 12:59:34	R:\TAFI\TAFI_MRL_Sections\Marine Environment\Section Shared\TasmanFracture_2014\BRUV\TF_BRUV_ICON\20150430\Converted\	EM_TF_20150430_284_285_284_146.EMObs
