Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	CATAMI_L1	CATAMI_L2	CATAMI_L3	CATAMI_L4	CATAMI_L5	CATAMI_L6	Description [Code]	CATAMI Sp Code	Radius %
TasFracture_20150501_282_283_282_69.avi	11478	7.652	675	576	2015-05-01		69										Invertebrate Complex	Complex 2		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				46.9
TasFracture_20150501_282_283_282_69.avi	11478	7.652	944	576	2015-05-01		69										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			64.3
TasFracture_20150501_282_283_282_69.avi	11478	7.652	136	960	2015-05-01		69										Open Water			Open					46.6
TasFracture_20150501_282_283_282_69.avi	11478	7.652	405	960	2015-05-01		69										Open Water			Open					15.5
TasFracture_20150501_282_283_282_69.avi	11478	7.652	675	960	2015-05-01		69										Invertebrate Complex	Complex 2		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				15.5
TasFracture_20150501_282_283_282_69.avi	11478	7.652	944	960	2015-05-01		69										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			46.6
TasFracture_20150501_282_283_282_69.avi	11478	7.652	136	1344	2015-05-01		69										Open Water			Open					64.3
TasFracture_20150501_282_283_282_69.avi	11478	7.652	405	1344	2015-05-01		69										Open Water			Open					46.9
TasFracture_20150501_282_283_282_69.avi	11478	7.652	675	1344	2015-05-01		69										Invertebrate Complex	Complex 2		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				46.9
TasFracture_20150501_282_283_282_69.avi	11478	7.652	944	1344	2015-05-01		69										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			64.3
TasFracture_20150501_282_283_282_69.avi	11478	7.652	136	1727	2015-05-01		69										Open Water			Open					100
TasFracture_20150501_282_283_282_69.avi	11478	7.652	405	1727	2015-05-01		69										Open Water			Open					89.8
TasFracture_20150501_282_283_282_69.avi	11478	7.652	675	1727	2015-05-01		69										Invertebrate Complex	Complex 2		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				89.8
TasFracture_20150501_282_283_282_69.avi	11478	7.652	944	1727	2015-05-01		69										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			100
TasFracture_20150501_282_283_282_87.avi	23146	85.0467	136	193	2015-05-01		87										Open Water			Open					100
TasFracture_20150501_282_283_282_87.avi	23146	85.0467	405	193	2015-05-01		87										Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			89.8
TasFracture_20150501_282_283_282_87.avi	23146	85.0467	675	193	2015-05-01		87										Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			89.8
TasFracture_20150501_282_283_282_87.avi	23146	85.0467	944	193	2015-05-01		87										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			100
TasFracture_20150501_282_283_282_87.avi	23146	85.0467	136	576	2015-05-01		87										Open Water			Open					64.3
TasFracture_20150501_282_283_282_87.avi	23146	85.0467	405	576	2015-05-01		87										Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			46.9
TasFracture_20150501_282_283_282_87.avi	23146	85.0467	675	576	2015-05-01		87										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			46.9
TasFracture_20150501_282_283_282_87.avi	23146	85.0467	944	576	2015-05-01		87										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			64.3
TasFracture_20150501_282_283_282_87.avi	23146	85.0467	136	960	2015-05-01		87										Open Water			Open					46.6
TasFracture_20150501_282_283_282_87.avi	23146	85.0467	405	960	2015-05-01		87										Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			15.5
TasFracture_20150501_282_283_282_87.avi	23146	85.0467	675	960	2015-05-01		87										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			15.5
TasFracture_20150501_282_283_282_87.avi	23146	85.0467	944	960	2015-05-01		87										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			46.6
TasFracture_20150501_282_283_282_87.avi	23146	85.0467	136	1344	2015-05-01		87										Open Water			Open					64.3
TasFracture_20150501_282_283_282_87.avi	23146	85.0467	405	1344	2015-05-01		87										Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			46.9
TasFracture_20150501_282_283_282_87.avi	23146	85.0467	675	1344	2015-05-01		87										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			46.9
TasFracture_20150501_282_283_282_87.avi	23146	85.0467	944	1344	2015-05-01		87										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			64.3
TasFracture_20150501_282_283_282_87.avi	23146	85.0467	136	1727	2015-05-01		87										Open Water			Open					100
TasFracture_20150501_282_283_282_87.avi	23146	85.0467	405	1727	2015-05-01		87										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			89.8
TasFracture_20150501_282_283_282_87.avi	23146	85.0467	675	1727	2015-05-01		87										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			89.8
TasFracture_20150501_282_283_282_87.avi	23146	85.0467	944	1727	2015-05-01		87										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			100
TasFracture_20150501_282_283_282_90.avi	6988	151.2087	136	193	2015-05-01		90										Invertebrate Complex	Complex 5		Facing Down	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				100
TasFracture_20150501_282_283_282_90.avi	6988	151.2087	405	193	2015-05-01		90										Invertebrate Complex	Complex 5		Facing Down	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				89.8
TasFracture_20150501_282_283_282_90.avi	6988	151.2087	675	193	2015-05-01		90										Invertebrate Complex	Complex 5		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				89.8
TasFracture_20150501_282_283_282_90.avi	6988	151.2087	944	193	2015-05-01		90										Invertebrate Complex	Complex 3		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				100
TasFracture_20150501_282_283_282_90.avi	6988	151.2087	136	576	2015-05-01		90										Invertebrate Complex	Complex 5		Facing Down	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				64.3
TasFracture_20150501_282_283_282_90.avi	6988	151.2087	405	576	2015-05-01		90										Invertebrate Complex	Complex 5		Facing Down	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				46.9
TasFracture_20150501_282_283_282_90.avi	6988	151.2087	675	576	2015-05-01		90										Invertebrate Complex	Complex 5		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				46.9
TasFracture_20150501_282_283_282_90.avi	6988	151.2087	944	576	2015-05-01		90										Invertebrate Complex	Complex 3		Facing Down	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				64.3
TasFracture_20150501_282_283_282_90.avi	6988	151.2087	136	960	2015-05-01		90										Invertebrate Complex	Complex 5		Facing Down	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				46.6
TasFracture_20150501_282_283_282_90.avi	6988	151.2087	405	960	2015-05-01		90										Invertebrate Complex	Complex 5		Facing Down	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				15.5
TasFracture_20150501_282_283_282_90.avi	6988	151.2087	675	960	2015-05-01		90										Invertebrate Complex	Complex 5		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				15.5
TasFracture_20150501_282_283_282_90.avi	6988	151.2087	944	960	2015-05-01		90										Invertebrate Complex	Complex 5		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				46.6
TasFracture_20150501_282_283_282_90.avi	6988	151.2087	136	1344	2015-05-01		90										Invertebrate Complex	Complex 5		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				64.3
TasFracture_20150501_282_283_282_90.avi	6988	151.2087	405	1344	2015-05-01		90										Invertebrate Complex	Complex 5		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				46.9
TasFracture_20150501_282_283_282_90.avi	6988	151.2087	675	1344	2015-05-01		90										Invertebrate Complex	Complex 3		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				46.9
TasFracture_20150501_282_283_282_90.avi	6988	151.2087	944	1344	2015-05-01		90										Invertebrate Complex	Complex 3		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				64.3
TasFracture_20150501_282_283_282_90.avi	6988	151.2087	136	1727	2015-05-01		90										Invertebrate Complex	Complex 5		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				100
TasFracture_20150501_282_283_282_90.avi	6988	151.2087	405	1727	2015-05-01		90										Invertebrate Complex	Complex 5		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				89.8
TasFracture_20150501_282_283_282_90.avi	6988	151.2087	675	1727	2015-05-01		90										Invertebrate Complex	Complex 5		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				89.8
TasFracture_20150501_282_283_282_90.avi	6988	151.2087	944	1727	2015-05-01		90										Invertebrate Complex	Complex 5		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				100
TasFracture_20150501_284_285_284_179.avi	42002	550.2207	136	193	2015-05-01		179										Open Water			Open					100
TasFracture_20150501_284_285_284_179.avi	42002	550.2207	405	193	2015-05-01		179										Open Water			Open					89.8
TasFracture_20150501_284_285_284_179.avi	42002	550.2207	675	193	2015-05-01		179										Unknown			Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				89.8
TasFracture_20150501_284_285_284_179.avi	42002	550.2207	944	193	2015-05-01		179										Invertebrate Complex	Complex 1		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				100
TasFracture_20150501_284_285_284_179.avi	42002	550.2207	136	576	2015-05-01		179										Open Water			Open					64.3
TasFracture_20150501_284_285_284_179.avi	42002	550.2207	405	576	2015-05-01		179										Open Water			Open					46.9
TasFracture_20150501_284_285_284_179.avi	42002	550.2207	675	576	2015-05-01		179										Unknown			Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				46.9
TasFracture_20150501_284_285_284_179.avi	42002	550.2207	944	576	2015-05-01		179										Invertebrate Complex	Complex 1		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				64.3
TasFracture_20150501_284_285_284_179.avi	42002	550.2207	136	960	2015-05-01		179										Open Water			Open					46.6
TasFracture_20150501_284_285_284_179.avi	42002	550.2207	405	960	2015-05-01		179										Open Water			Open					15.5
TasFracture_20150501_284_285_284_179.avi	42002	550.2207	675	960	2015-05-01		179										Unknown			Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				15.5
TasFracture_20150501_284_285_284_179.avi	42002	550.2207	944	960	2015-05-01		179										Invertebrate Complex	Complex 1		Limited	3. Good relief structure with some overhangs. >45 substrate slope				46.6
TasFracture_20150501_284_285_284_179.avi	42002	550.2207	136	1344	2015-05-01		179										Open Water			Open					64.3
TasFracture_20150501_284_285_284_179.avi	42002	550.2207	405	1344	2015-05-01		179										Open Water			Open					46.9
TasFracture_20150501_284_285_284_179.avi	42002	550.2207	675	1344	2015-05-01		179										Invertebrate Complex	Complex 1		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				46.9
TasFracture_20150501_284_285_284_179.avi	42002	550.2207	944	1344	2015-05-01		179										Invertebrate Complex	Complex 1		Limited	3. Good relief structure with some overhangs. >45 substrate slope				64.3
TasFracture_20150501_284_285_284_179.avi	42002	550.2207	136	1727	2015-05-01		179										Open Water			Open					100
TasFracture_20150501_284_285_284_179.avi	42002	550.2207	405	1727	2015-05-01		179										Open Water			Open					89.8
TasFracture_20150501_284_285_284_179.avi	42002	550.2207	675	1727	2015-05-01		179										Invertebrate Complex	Complex 1		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				89.8
TasFracture_20150501_284_285_284_179.avi	42002	550.2207	944	1727	2015-05-01		179										Invertebrate Complex	Complex 1		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				100
TasFracture_20150501_284_285_284_184.avi	29911	610.7273	136	193	2015-05-01		184										Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			100
TasFracture_20150501_284_285_284_184.avi	29911	610.7273	405	193	2015-05-01		184										Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			89.8
TasFracture_20150501_284_285_284_184.avi	29911	610.7273	675	193	2015-05-01		184										Sponges	Crusts	Encrusting	Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	10000902			89.8
TasFracture_20150501_284_285_284_184.avi	29911	610.7273	944	193	2015-05-01		184										Sponges	Crusts	Encrusting	Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	10000902			100
TasFracture_20150501_284_285_284_184.avi	29911	610.7273	136	576	2015-05-01		184										Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			64.3
TasFracture_20150501_284_285_284_184.avi	29911	610.7273	405	576	2015-05-01		184										Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			46.9
TasFracture_20150501_284_285_284_184.avi	29911	610.7273	675	576	2015-05-01		184										Invertebrate Complex	Complex 1		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				46.9
TasFracture_20150501_284_285_284_184.avi	29911	610.7273	944	576	2015-05-01		184										Invertebrate Complex	Complex 2		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				64.3
TasFracture_20150501_284_285_284_184.avi	29911	610.7273	136	960	2015-05-01		184										Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			46.6
TasFracture_20150501_284_285_284_184.avi	29911	610.7273	405	960	2015-05-01		184										Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			15.5
TasFracture_20150501_284_285_284_184.avi	29911	610.7273	675	960	2015-05-01		184										Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			15.5
TasFracture_20150501_284_285_284_184.avi	29911	610.7273	944	960	2015-05-01		184										Sponges	Crusts	Encrusting	Limited	3. Good relief structure with some overhangs. >45 substrate slope	10000902			46.6
TasFracture_20150501_284_285_284_184.avi	29911	610.7273	136	1344	2015-05-01		184										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			64.3
TasFracture_20150501_284_285_284_184.avi	29911	610.7273	405	1344	2015-05-01		184										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			46.9
TasFracture_20150501_284_285_284_184.avi	29911	610.7273	675	1344	2015-05-01		184										Invertebrate Complex	Complex 2		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.9
TasFracture_20150501_284_285_284_184.avi	29911	610.7273	944	1344	2015-05-01		184										Invertebrate Complex	Complex 2		Limited	3. Good relief structure with some overhangs. >45 substrate slope				64.3
TasFracture_20150501_284_285_284_184.avi	29911	610.7273	136	1727	2015-05-01		184										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			100
TasFracture_20150501_284_285_284_184.avi	29911	610.7273	405	1727	2015-05-01		184										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			89.8
TasFracture_20150501_284_285_284_184.avi	29911	610.7273	675	1727	2015-05-01		184										Invertebrate Complex	Complex 2		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				89.8
TasFracture_20150501_284_285_284_184.avi	29911	610.7273	944	1727	2015-05-01		184										Invertebrate Complex	Complex 4		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				100
TasFracture_20150501_284_285_284_79.avi	22852	462.566	136	193	2015-05-01		79										Open Water			Open					100
TasFracture_20150501_284_285_284_79.avi	22852	462.566	405	193	2015-05-01		79										Open Water			Open					89.8
TasFracture_20150501_284_285_284_79.avi	22852	462.566	675	193	2015-05-01		79										Open Water			Open					89.8
TasFracture_20150501_284_285_284_79.avi	22852	462.566	944	193	2015-05-01		79										Open Water			Open					100
TasFracture_20150501_284_285_284_79.avi	22852	462.566	136	576	2015-05-01		79										Open Water			Open					64.3
TasFracture_20150501_284_285_284_79.avi	22852	462.566	405	576	2015-05-01		79										Open Water			Open					46.9
TasFracture_20150501_284_285_284_79.avi	22852	462.566	675	576	2015-05-01		79										Open Water			Open					46.9
TasFracture_20150501_284_285_284_79.avi	22852	462.566	944	576	2015-05-01		79										Open Water			Open					64.3
TasFracture_20150501_284_285_284_79.avi	22852	462.566	136	960	2015-05-01		79										Open Water			Open					46.6
TasFracture_20150501_284_285_284_79.avi	22852	462.566	405	960	2015-05-01		79										Open Water			Open					15.5
TasFracture_20150501_284_285_284_79.avi	22852	462.566	675	960	2015-05-01		79										Open Water			Open					15.5
TasFracture_20150501_284_285_284_79.avi	22852	462.566	944	960	2015-05-01		79										Open Water			Open					46.6
TasFracture_20150501_284_285_284_79.avi	22852	462.566	136	1344	2015-05-01		79										Open Water			Open					64.3
TasFracture_20150501_284_285_284_79.avi	22852	462.566	405	1344	2015-05-01		79										Open Water			Open					46.9
TasFracture_20150501_284_285_284_79.avi	22852	462.566	675	1344	2015-05-01		79										Open Water			Open					46.9
TasFracture_20150501_284_285_284_79.avi	22852	462.566	944	1344	2015-05-01		79										Open Water			Limited					64.3
TasFracture_20150501_284_285_284_79.avi	22852	462.566	136	1727	2015-05-01		79										Open Water			Open					100
TasFracture_20150501_284_285_284_79.avi	22852	462.566	405	1727	2015-05-01		79										Open Water			Open					89.8
TasFracture_20150501_284_285_284_79.avi	22852	462.566	675	1727	2015-05-01		79										Open Water			Open					89.8
TasFracture_20150501_284_285_284_79.avi	22852	462.566	944	1727	2015-05-01		79										Open Water			Open					100
TasFracture_20150501_284_285_285_67.avi	24049	383.372	136	193	2015-05-01		67										Invertebrate Complex	Complex 1		Limited	"5. Exceptional structural complexity, numerous large holes and caves. Vertical wall. ~90 substrate slope"				100
TasFracture_20150501_284_285_285_67.avi	24049	383.372	405	193	2015-05-01		67										Invertebrate Complex	Complex 1		Limited	"5. Exceptional structural complexity, numerous large holes and caves. Vertical wall. ~90 substrate slope"				89.8
