OpCode	ExportVersion	DateTimeCreate	PictureDirectory	EMObs
Howe_001	1.09	2024 02 29 10:56:48	E:\20210301\BRUVS\	Howe_001.EMObs
Howe_002	1.09	2024 02 29 10:56:48	E:\20210301\BRUVS\	Howe_002.EMObs
Howe_003	1.09	2024 02 29 10:56:48	E:\20210301\BRUVS\	Howe_003.EMObs
Howe_004	1.09	2024 02 29 10:56:48	E:\20210301\BRUVS\	Howe_004.EMObs
Howe_005	1.09	2024 02 29 10:56:48	E:\20210301\BRUVS\	Howe_005.EMObs
Howe_006	1.09	2024 02 29 10:56:48	E:\20210303\BRUVS\	Howe_006.EMObs
Howe_007	1.09	2024 02 29 10:56:48	E:\20210303\BRUVS\	Howe_007.EMObs
Howe_008	1.09	2024 02 29 10:56:48	E:\20210228\BRUVS\	Howe_008.EMObs
Howe_009	1.09	2024 02 29 10:56:48	E:\20210303\BRUVS\	Howe_009.EMObs
Howe_010	1.09	2024 02 29 10:56:48	E:\20210228\BRUVS\	Howe_010.EMObs
Howe_011	1.09	2024 02 29 10:56:48	E:\20210228\BRUVS\	Howe_011.EMObs
Howe_012	1.09	2024 02 29 10:56:48	E:\20210303\BRUVS\	Howe_012.EMObs
Howe_013	1.09	2024 02 29 10:56:48	E:\20210228\BRUVS\	Howe_013.EMObs
Howe_014	1.09	2024 02 29 10:56:48	E:\20210228\BRUVS\	Howe_014.EMObs
Howe_015	1.09	2024 02 29 10:56:48	E:\20210228\BRUVS\	Howe_015.EMObs
Howe_016	1.09	2024 02 29 10:56:48	E:\20210303\BRUVS\	Howe_016.EMObs
Howe_018	1.09	2024 02 29 10:56:48	E:\20210303\BRUVS\	Howe_018.EMObs
Howe_019	1.09	2024 02 29 10:56:48	E:\20210303\BRUVS\	Howe_019.EMObs
Howe_022	1.09	2024 02 29 10:56:48	E:\20210303\BRUVS\	Howe_022.EMObs
Howe_025	1.09	2024 02 29 10:56:48	E:\20210227\BRUVS\	Howe_025.EMObs
Howe_026	1.09	2024 02 29 10:56:48	E:\20210227\BRUVS\	Howe_026.EMObs
Howe_028	1.09	2024 02 29 10:56:48	E:\20210227\BRUVS\	Howe_028.EMObs
Howe_029	1.09	2024 02 29 10:56:48	E:\20210228\BRUVS\	Howe_029.EMObs
Howe_030	1.09	2024 02 29 10:56:48	E:\20210227\BRUVS\	Howe_030.EMObs
Howe_032	1.09	2024 02 29 10:56:48	E:\20210228\BRUVS\	Howe_032.EMObs
Howe_033	1.09	2024 02 29 10:56:48	E:\20210227\BRUVS\	Howe_033.EMObs
Howe_034	1.09	2024 02 29 10:56:48	E:\20210227\BRUVS\	Howe_034.EMObs
Howe_035	1.09	2024 02 29 10:56:48	N:\BRUV\03_Data\2021\20210103_Cape_Howe_BRUVS\01_Footage\02_Processing\20210227_CapeHowe_035_Rig10_10L\	Howe_035.EMObs
Howe_036	1.09	2024 02 29 10:56:48	E:\20210227\BRUVS\	Howe_036.EMObs
Howe_037	1.09	2024 02 29 10:56:48	E:\20210228\BRUVS\	Howe_037.EMObs
Howe_039	1.09	2024 02 29 10:56:48	G:\Cape Howe\BRUVS\	Howe_039.EMObs
Howe_040	1.09	2024 02 29 10:56:48	E:\20210228\BRUVS\	Howe_040.EMObs
Howe_041	1.09	2024 02 29 10:56:48	E:\20210228\BRUVS\	Howe_041.EMObs
Howe_042	1.09	2024 02 29 10:56:48	G:\Cape Howe\BRUVS\	Howe_042.EMObs
Howe_043	1.09	2024 02 29 10:56:48	E:\20210228\BRUVS\	Howe_043.EMObs
Howe_044	1.09	2024 02 29 10:56:48	E:\20210228\BRUVS\	Howe_044.EMObs
Howe_045	1.09	2024 02 29 10:56:48	G:\Cape Howe\BRUVS\	Howe_045.EMObs
Howe_046	1.09	2024 02 29 10:56:48	G:\Cape Howe\BRUVS\	Howe_046.EMObs
Howe_047	1.09	2024 02 29 10:56:48	G:\Cape Howe\BRUVS\	Howe_047.EMObs
Howe_048	1.09	2024 02 29 10:56:48	G:\Cape Howe\BRUVS\	Howe_048.EMObs
Howe_050	1.09	2024 02 29 10:56:48	G:\Cape Howe\BRUVS\	Howe_050.EMObs
Howe_051	1.09	2024 02 29 10:56:48	G:\Cape Howe\BRUVS\	Howe_051.EMObs
Howe_058	1.09	2024 02 29 10:56:48	E:\20210301\BRUVS\	Howe_058.EMObs
Howe_060	1.09	2024 02 29 10:56:48	E:\20210301\BRUVS\	Howe_060.EMObs
Howe_061	1.09	2024 02 29 10:56:48	E:\20210303\BRUVS\	Howe_061.EMObs
Howe_062	1.09	2024 02 29 10:56:48	E:\20210303\BRUVS\	Howe_062.EMObs
