OpCode	Camera	MovieSeqIndex	StartTimeOffset	Format	Filename	Frames	Rate
Howe_001	0	0	0.00000	0	20210301_CapeHowe_001_Rig4_4L (1).MP4	31710	29.97003
Howe_001	0	0	0.00000	0	20210301_CapeHowe_001_Rig4_4L (2).MP4	31710	29.97003
Howe_001	0	0	0.00000	0	20210301_CapeHowe_001_Rig4_4L (3).MP4	31710	29.97003
Howe_001	0	0	0.00000	0	20210301_CapeHowe_001_Rig4_4L (4).MP4	16989	29.97003
Howe_001	1	0	0.00000	0	20210301_CapeHowe_001_Rig4_4R (1).MP4	31710	29.97003
Howe_001	1	0	0.00000	0	20210301_CapeHowe_001_Rig4_4R (2).MP4	31710	29.97003
Howe_001	1	0	0.00000	0	20210301_CapeHowe_001_Rig4_4R (3).MP4	31710	29.97003
Howe_001	1	0	0.00000	0	20210301_CapeHowe_001_Rig4_4R (4).MP4	17278	29.97003
Howe_002	0	0	0.00000	0	20210301_CapeHowe_002_Rig2_2L (1).MP4	31710	29.97003
Howe_002	0	0	0.00000	0	20210301_CapeHowe_002_Rig2_2L (2).MP4	31710	29.97003
Howe_002	0	0	0.00000	0	20210301_CapeHowe_002_Rig2_2L (3).MP4	31710	29.97003
Howe_002	0	0	0.00000	0	20210301_CapeHowe_002_Rig2_2L (4).MP4	29830	29.97003
Howe_002	1	0	0.00000	0	20210301_CapeHowe_002_Rig2_2R (1).MP4	31710	29.97003
Howe_002	1	0	0.00000	0	20210301_CapeHowe_002_Rig2_2R (2).MP4	31710	29.97003
Howe_002	1	0	0.00000	0	20210301_CapeHowe_002_Rig2_2R (3).MP4	31740	29.97003
Howe_002	1	0	0.00000	0	20210301_CapeHowe_002_Rig2_2R (4).MP4	30931	29.97003
Howe_003	0	0	0.00000	0	20210301_CapeHowe_003_Rig5_5L (1).MP4	31710	29.97003
Howe_003	0	0	0.00000	0	20210301_CapeHowe_003_Rig5_5L (2).MP4	31710	29.97003
Howe_003	0	0	0.00000	0	20210301_CapeHowe_003_Rig5_5L (3).MP4	31710	29.97003
Howe_003	0	0	0.00000	0	20210301_CapeHowe_003_Rig5_5L (4).MP4	17389	29.97003
Howe_003	1	0	0.00000	0	20210301_CapeHowe_003_Rig5_5R (1).MP4	31710	29.97003
Howe_003	1	0	0.00000	0	20210301_CapeHowe_003_Rig5_5R (2).MP4	31710	29.97003
Howe_003	1	0	0.00000	0	20210301_CapeHowe_003_Rig5_5R (3).MP4	31710	29.97003
