Sample,Family,Genus,Species,Count,Code,Filename,Frame,Time (mins),TapeReader,Depth,Comment,Habitat,Soak Time,Bias,FOV,Vis,Has fed
PEEO02_1811,Monacanthidae,Meuschenia,galii,1,37465040,FIEO02_L.avi,7246,4.8307,DEaston,12.3,,Reef;Fucoid;Profile,60,1,2,1,Yes
PEEO02_1811,Monacanthidae,Acanthaluteres,brownii,3,37465001,FIEO02_L.avi,14853,9.902,DEaston,12.3,,Reef;Fucoid;Profile,60,1,2,1,No
PEEO02_1811,Labridae,Pictilabrus,laticlavius,1,37384020,FIEO02_L.avi,18198,12.132,DEaston,12.3,,Reef;Fucoid;Profile,60,1,2,1,No
PEEO02_1811,Labridae,Notolabrus,tetricus,13,37384003,FIEO02_L.avi,35724,23.816,DEaston,12.3,,Reef;Fucoid;Profile,60,1,2,1,Yes
PEEO02_1811,Labridae,Achoerodus,gouldii,1,37384002,FIEO02_L.avi,46624,31.0827,DEaston,12.3,,Reef;Fucoid;Profile,60,1,2,1,No
PEEO02_1811,Kyphosidae,Girella,zebra,17,37361008,FIEO02_L.avi,49528,33.0187,DEaston,12.3,,Reef;Fucoid;Profile,60,1,2,1,No
PEEO02_1811,Cheilodactylidae,Cheilodactylus,nigripes,1,37377001,FIEO02_L.avi,25966,17.3107,DEaston,12.3,,Reef;Fucoid;Profile,60,1,2,1,No
PEEO02_1811,Monacanthidae,Meuschenia,hippocrepis,12,37465004,FIEO02_L.avi,16863,11.242,DEaston,12.3,,Reef;Fucoid;Profile,60,1,2,1,Yes
PEEO03_1811,Chaetodontidae,Chelmonops,curiosus,1,37365066,FIEO03_L.avi,10330,6.8867,DEaston,16.2,,Reef;Fucoid and Amphibolis;Flat,60,1,2,1,No
PEEO03_1811,Monacanthidae,Meuschenia,hippocrepis,2,37465004,FIEO03_L.avi,81770,54.5133,DEaston,16.2,,Reef;Fucoid and Amphibolis;Flat,60,1,2,1,Yes
PEEO03_1811,Serranidae,Hypoplectrodes,nigroruber,1,37311037,FIEO03_L.avi,10396,6.9307,DEaston,16.2,,Reef;Fucoid and Amphibolis;Flat,60,1,2,1,No
PEEO03_1811,Serranidae,Caesioperca,rasor,1,37311003,FIEO03_L.avi,33170,22.1133,DEaston,16.2,,Reef;Fucoid and Amphibolis;Flat,60,1,2,1,No
PEEO03_1811,Sillaginidae,Sillaginodes,punctatus,2,37330001,FIEO03_L.avi,76851,51.234,DEaston,16.2,,Reef;Fucoid and Amphibolis;Flat,60,1,2,1,No
PEEO03_1811,Labridae,Olisthops,cyanomelas,1,37385001,FIEO03_L.avi,73533,49.022,DEaston,16.2,,Reef;Fucoid and Amphibolis;Flat,60,1,2,1,No
PEEO03_1811,Myliobatidae,Myliobatis,tenuicaudatus,1,37039001,FIEO03_L.avi,37668,25.112,DEaston,16.2,,Reef;Fucoid and Amphibolis;Flat,60,1,2,1,No
PEEO03_1811,Mullidae,Upeneichthys,vlamingii,2,37355029,FIEO03_L.avi,9385,6.2567,DEaston,16.2,,Reef;Fucoid and Amphibolis;Flat,60,1,2,1,No
PEEO03_1811,Monacanthidae,Meuschenia,galii,2,37465040,FIEO03_L.avi,41222,27.4813,DEaston,16.2,,Reef;Fucoid and Amphibolis;Flat,60,1,2,1,Yes
PEEO03_1811,Monacanthidae,Acanthaluteres,vittiger,1,37465002,FIEO03_L.avi,6096,4.064,DEaston,16.2,,Reef;Fucoid and Amphibolis;Flat,60,1,2,1,No
PEEO03_1811,Labridae,Pictilabrus,laticlavius,2,37384020,FIEO03_L.avi,5893,3.9287,DEaston,16.2,,Reef;Fucoid and Amphibolis;Flat,60,1,2,1,No
PEEO03_1811,Labridae,Notolabrus,tetricus,5,37384003,FIEO03_L.avi,30299,20.1993,DEaston,16.2,,Reef;Fucoid and Amphibolis;Flat,60,1,2,1,No
PEEO03_1811,Labridae,Achoerodus,gouldii,1,37384002,FIEO03_L.avi,44277,29.518,DEaston,16.2,,Reef;Fucoid and Amphibolis;Flat,60,1,2,1,No
PEEO03_1811,Labridae,Notolabrus,parilus,2,37384022,FIEO03_L.avi,11130,7.42,DEaston,16.2,,Reef;Fucoid and Amphibolis;Flat,60,1,2,1,No
PEEO04_1811,Myliobatidae,Myliobatis,tenuicaudatus,1,37039001,FIEO04_L.avi,71078,47.3853,DEaston,17.7,,Posidonia;Dense,60,2,2,1,No
PEEO04_1811,Sillaginidae,Sillaginodes,punctatus,2,37330001,FIEO04_L.avi,32880,21.92,DEaston,17.7,,Posidonia;Dense,60,2,2,1,No
PEEO04_1811,Arripidae,Arripis,georgianus,3,37344001,FIEO04_L.avi,68938,45.9587,DEaston,17.7,,Posidonia;Dense,60,2,2,1,No
PEEO04_1811,Gerreidae,Parequula,melbournensis,3,37349001,FIEO04_L.avi,74019,49.346,DEaston,17.7,,Posidonia;Dense,60,2,2,1,No
PEEO04_1811,Labridae,Notolabrus,parilus,2,37384022,FIEO04_L.avi,28661,19.1073,DEaston,17.7,,Posidonia;Dense,60,2,2,1,No
PEEO04_1811,Labridae,Notolabrus,tetricus,2,37384003,FIEO04_L.avi,28663,19.1087,DEaston,17.7,,Posidonia;Dense,60,2,2,1,Yes
PEEO04_1811,Monacanthidae,Acanthaluteres,vittiger,3,37465002,FIEO04_L.avi,9771,6.514,DEaston,17.7,,Posidonia;Dense,60,2,2,1,No
PEEO04_1811,Monacanthidae,Meuschenia,galii,1,37465040,FIEO04_L.avi,71009,47.3393,DEaston,17.7,,Posidonia;Dense,60,2,2,1,No
PEEO04_1811,Mullidae,Upeneichthys,vlamingii,1,37355029,FIEO04_L.avi,11484,7.656,DEaston,17.7,,Posidonia;Dense,60,2,2,1,No
PEWO01_1811,Ophiacanthidae,Ophiotreta,valenciennesi,1,25185044,FIWO01_L.avi,4301,2.8673,DEaston,20.2,,Reef; Mixed algal; Flat,60,1,2,1,No
PEWO01_1811,Cheilodactylidae,Cheilodactylus,nigripes,1,37377001,FIWO01_L.avi,4669,3.1127,DEaston,20.2,,Reef; Mixed algal; Flat,60,1,2,1,No
PEWO01_1811,Sillaginidae,Sillaginodes,punctatus,1,37330001,FIWO01_L.avi,6765,4.51,DEaston,20.2,,Reef; Mixed algal; Flat,60,1,2,1,No
PEWO01_1811,Scorpididae,Tilodon,sexfasciatus,1,37361003,FIWO01_L.avi,72678,48.452,DEaston,20.2,,Reef; Mixed algal; Flat,60,1,2,1,No
PEWO01_1811,Myliobatidae,Myliobatis,tenuicaudatus,2,37039001,FIWO01_L.avi,52519,35.0127,DEaston,20.2,,Reef; Mixed algal; Flat,60,1,2,1,Yes
PEWO01_1811,Mullidae,Upeneichthys,vlamingii,1,37355029,FIWO01_L.avi,8774,5.8493,DEaston,20.2,,Reef; Mixed algal; Flat,60,1,2,1,No
PEWO01_1811,Monacanthidae,Meuschenia,hippocrepis,2,37465004,FIWO01_L.avi,16182,10.788,DEaston,20.2,,Reef; Mixed algal; Flat,60,1,2,1,Yes
PEWO01_1811,Monacanthidae,Acanthaluteres,vittiger,1,37465002,FIWO01_L.avi,79575,53.05,DEaston,20.2,,Reef; Mixed algal; Flat,60,1,2,1,No
PEWO01_1811,Labridae,Pictilabrus,laticlavius,1,37384020,FIWO01_L.avi,7215,4.81,DEaston,20.2,,Reef; Mixed algal; Flat,60,1,2,1,No
PEWO01_1811,Carangidae,Pseudocaranx,sp,1,37337924,FIWO01_L.avi,65088,43.392,DEaston,20.2,,Reef; Mixed algal; Flat,60,1,2,1,No
PEWO01_1811,Serranidae,Caesioperca,rasor,6,37311003,FIWO01_L.avi,10211,6.8073,DEaston,20.2,,Reef; Mixed algal; Flat,60,1,2,1,No
PEWO01_1811,Carangidae,Seriola,hippos,1,37337007,FIWO01_L.avi,45784,30.5227,DEaston,20.2,,Reef; Mixed algal; Flat,60,1,2,1,No
PEWO01_1811,Labridae,Notolabrus,tetricus,3,37384003,FIWO01_L.avi,31891,21.2607,DEaston,20.2,,Reef; Mixed algal; Flat,60,1,2,1,Yes
PEWO01_1811,Aulopidae,Latropiscis,purpurissatus,1,37117001,FIWO01_L.avi,60271,40.1807,DEaston,20.2,,Reef; Mixed algal; Flat,60,1,2,1,No
PEWO01_1811,Labridae,Notolabrus,parilus,2,37384022,FIWO01_L.avi,25893,17.262,DEaston,20.2,,Reef; Mixed algal; Flat,60,1,2,1,No
PEWO01_1811,Kyphosidae,Girella,zebra,3,37361008,FIWO01_L.avi,8114,5.4093,DEaston,20.2,,Reef; Mixed algal; Flat,60,1,2,1,No
PEWO01_1811,Labridae,Austrolabrus,maculatus,1,37384025,FIWO01_L.avi,13129,8.7527,DEaston,20.2,,Reef; Mixed algal; Flat,60,1,2,1,No
PEWO02_1811,Labridae,Notolabrus,tetricus,4,37384003,FIWO02_L.avi,92180,61.4533,DEaston,20.1,,Reef;Mixed Algal;Profile,60,1,2,1,No
PEWO02_1811,Labridae,Ophthalmolepis,lineolatus,1,37384040,FIWO02_L.avi,4298,2.8653,DEaston,20.1,,Reef;Mixed Algal;Profile,60,1,2,1,No
PEWO02_1811,Monacanthidae,Meuschenia,flavolineata,2,37465035,FIWO02_L.avi,6640,4.4267,DEaston,20.1,,Reef;Mixed Algal;Profile,60,1,2,1,No
PEWO02_1811,Monacanthidae,Meuschenia,hippocrepis,2,37465004,FIWO02_L.avi,5190,3.46,DEaston,20.1,,Reef;Mixed Algal;Profile,60,1,2,1,No
PEWO02_1811,Labridae,Olisthops,cyanomelas,2,37385001,FIWO02_L.avi,96886,64.5907,DEaston,20.1,,Reef;Mixed Algal;Profile,60,1,2,1,No
PEWO02_1811,Pempherididae,Pempheris,sp,1,37357903,FIWO02_L.avi,15031,10.0207,DEaston,20.1,,Reef;Mixed Algal;Profile,60,1,2,1,No
PEWO02_1811,Serranidae,Caesioperca,rasor,3,37311003,FIWO02_L.avi,77896,51.9307,DEaston,20.1,,Reef;Mixed Algal;Profile,60,1,2,1,No
PEWO02_1811,Scorpididae,Scorpis,aequipinnis,3,37361004,FIWO02_L.avi,4666,3.1107,DEaston,20.1,,Reef;Mixed Algal;Profile,60,1,2,1,No
PEWO02_1811,Scorpididae,Tilodon,sexfasciatus,1,37361003,FIWO02_L.avi,4934,3.2893,DEaston,20.1,,Reef;Mixed Algal;Profile,60,1,2,1,No
PEWO02_1811,Sphaeromatidae,Cilicaea,tenuicaudata,1,28226040,FIWO02_L.avi,91827,61.218,DEaston,20.1,,Reef;Mixed Algal;Profile,60,1,2,1,No
PEWO02_1811,Sillaginidae,Sillaginodes,punctatus,3,37330001,FIWO02_L.avi,53606,35.7373,DEaston,20.1,,Reef;Mixed Algal;Profile,60,1,2,1,No
PEWO02_1811,Labridae,Notolabrus,parilus,1,37384022,FIWO02_L.avi,4667,3.1113,DEaston,20.1,,Reef;Mixed Algal;Profile,60,1,2,1,No
PEWO02_1811,Triakidae,Mustelus,antarcticus,1,37017001,FIWO02_L.avi,48000,32,DEaston,20.1,,Reef;Mixed Algal;Profile,60,1,2,1,Yes
PEWO02_1811,Plesiopidae,Trachinops,noarlungae,1,37316017,FIWO02_L.avi,95528,63.6853,DEaston,20.1,,Reef;Mixed Algal;Profile,60,1,2,1,No
PEWO02_1811,Carangidae,Pseudocaranx,sp,2,37337924,FIWO02_L.avi,78531,52.354,DEaston,20.1,,Reef;Mixed Algal;Profile,60,1,2,1,No
PEWO02_1811,Labridae,Bodianus,frenchii,1,37384057,FIWO02_L.avi,18091,12.0607,DEaston,20.1,,Reef;Mixed Algal;Profile,60,1,2,1,No
PEWO02_1811,Serranidae,Othos,dentex,1,37311005,FIWO02_L.avi,74320,49.5467,DEaston,20.1,,Reef;Mixed Algal;Profile,60,1,2,1,No
PEWO02_1811,Aulopidae,Latropiscis,purpurissatus,1,37117001,FIWO02_L.avi,15273,10.182,DEaston,20.1,,Reef;Mixed Algal;Profile,60,1,2,1,No
PEWO02_1811,Berycidae,Centroberyx,lineatus,13,37258005,FIWO02_L.avi,6274,4.1827,DEaston,20.1,,Reef;Mixed Algal;Profile,60,1,2,1,No
PEWO02_1811,Carangidae,Seriola,hippos,2,37337007,FIWO02_L.avi,3820,2.5467,DEaston,20.1,,Reef;Mixed Algal;Profile,60,1,2,1,No
PEWO02_1811,Chaetodontidae,Chelmonops,curiosus,2,37365066,FIWO02_L.avi,80769,53.846,DEaston,20.1,,Reef;Mixed Algal;Profile,60,1,2,1,No
PEWO02_1811,Cheilodactylidae,Cheilodactylus,nigripes,1,37377001,FIWO02_L.avi,4071,2.714,DEaston,20.1,,Reef;Mixed Algal;Profile,60,1,2,1,No
PEWO02_1811,Cheilodactylidae,Dactylophora,nigricans,1,37377005,FIWO02_L.avi,30345,20.23,DEaston,20.1,,Reef;Mixed Algal;Profile,60,1,2,1,No
PEWO02_1811,Enoplosidae,Enoplosus,armatus,1,37366001,FIWO02_L.avi,44517,29.678,DEaston,20.1,,Reef;Mixed Algal;Profile,60,1,2,1,No
PEWO02_1811,Kyphosidae,Girella,zebra,3,37361008,FIWO02_L.avi,4950,3.3,DEaston,20.1,,Reef;Mixed Algal;Profile,60,1,2,1,No
PEWO02_1811,Kyphosidae,Kyphosus,sydneyanus,1,37361001,FIWO02_L.avi,15993,10.662,DEaston,20.1,,Reef;Mixed Algal;Profile,60,1,2,1,No
PEWO02_1811,Labridae,Achoerodus,gouldii,2,37384002,FIWO02_L.avi,4404,2.936,DEaston,20.1,,Reef;Mixed Algal;Profile,60,1,2,1,No
PEWO02_1811,Berycidae,Centroberyx,gerrardi,15,37258004,FIWO02_L.avi,28516,19.0107,DEaston,20.1,,Reef;Mixed Algal;Profile,60,1,2,1,No
PEWO03_1811,Labridae,Olisthops,cyanomelas,1,37385001,FIWO03_L.avi,4625,3.0833,DEaston,20.2,,Reef; Mixed algal; Flat,60,1,2,1,No
PEWO03_1811,Monacanthidae,Meuschenia,hippocrepis,1,37465004,FIWO03_L.avi,75154,50.1027,DEaston,20.2,,Reef; Mixed algal; Flat,60,1,2,1,No
PEWO03_1811,Triakidae,Mustelus,antarcticus,1,37017001,FIWO03_L.avi,61083,40.722,DEaston,20.2,,Reef; Mixed algal; Flat,60,1,2,1,No
