OpCode	ExportVersion	DateTimeCreate	PictureDirectory	EMObs
NMP_20190805_OF-26_BRUV	1.09	2024 05 07 14:11:42	F:\	NMP_20190805_OF-26_BRUV.EMObs
NMP_20190805_OF-27_BRUV	1.09	2024 05 07 14:11:42	F:\BRUV_RAW_HD2\05-08-2019\	NMP_20190805_OF-27_BRUV.EMObs
NMP_20190805_OF-28_BRUV	1.09	2024 05 07 14:11:42	F:\BRUV_RAW_HD2\05-08-2019\	NMP_20190805_OF-28_BRUV.EMObs
NMP_20190805_OF-29_BRUV	1.09	2024 05 07 14:11:42	F:\BRUV_RAW_HD2\05-08-2019\	NMP_20190805_OF-29_BRUV.EMObs
NMP_20190805_OF-30_BRUV	1.09	2024 05 07 14:11:42	F:\BRUV_RAW_HD2\05-08-2019\	NMP_20190805_OF-30_BRUV.EMObs
NMP_20190805_OS-10_BRUV	1.09	2024 05 07 14:11:42	F:\	NMP_20190805_OS-10_BRUV.EMObs
NMP_20190805_OS-11_BRUV	1.09	2024 05 07 14:11:42	F:\BRUV_RAW_HD2\05-08-2019\	NMP_20190805_OS-11_BRUV.EMObs
NMP_20190805_OS-12_BRUV	1.09	2024 05 07 14:11:42	F:\BRUV_RAW_HD2\05-08-2019\	NMP_20190805_OS-12_BRUV.EMObs
NMP_20190805_OS-13_BRUV	1.09	2024 05 07 14:11:42	F:\BRUV_RAW_HD2\05-08-2019\	NMP_20190805_OS-13_BRUV.EMObs
NMP_20190805_OS-14_BRUV	1.09	2024 05 07 14:11:42	F:\BRUV_RAW_HD2\05-08-2019\	NMP_20190805_OS-14_BRUV.EMObs
NMP_20190805_OS-15_BRUV	1.09	2024 05 07 14:11:42	F:\BRUV_RAW_HD2\05-08-2019\	NMP_20190805_OS-15_BRUV.EMObs
NMP_20190805_OS-16_BRUV	1.09	2024 05 07 14:11:42	F:\BRUV_RAW_HD2\05-08-2019\	NMP_20190805_OS-16_BRUV.EMObs
NMP_20190805_OS-17_BRUV	1.09	2024 05 07 14:11:42	F:\	NMP_20190805_OS-17_BRUV.EMObs
NMP_20190805_OS-18_BRUV	1.09	2024 05 07 14:11:42	F:\BRUV_RAW_HD2\05-08-2019\	NMP_20190805_OS-18_BRUV.EMObs
NMP_20190805_OS-19_BRUV	1.09	2024 05 07 14:11:42	F:\BRUV_RAW_HD2\05-08-2019\	NMP_20190805_OS-19_BRUV.EMObs
NMP_20190805_OS-1_BRUV	1.09	2024 05 07 14:11:42	F:\BRUV_RAW_HD2\05-08-2019\	NMP_20190805_OS-1_BRUV.EMObs
NMP_20190805_OS-20_BRUV	1.09	2024 05 07 14:11:42	D:\BRUV_RAW_HD2\05-08-2019\	NMP_20190805_OS-20_BRUV.EMObs
NMP_20190805_OS-2_BRUV	1.09	2024 05 07 14:11:42	F:\BRUV_RAW_HD2\05-08-2019\	NMP_20190805_OS-2_BRUV.EMObs
NMP_20190805_OS-3_BRUV	1.09	2024 05 07 14:11:42	F:\BRUV_RAW_HD2\05-08-2019\	NMP_20190805_OS-3_BRUV.EMObs
NMP_20190805_OS-4_BRUV	1.09	2024 05 07 14:11:42	F:\BRUV_RAW_HD2\05-08-2019\	NMP_20190805_OS-4_BRUV.EMObs
NMP_20190805_OS-5_BRUV	1.09	2024 05 07 14:11:42	F:\BRUV_RAW_HD2\05-08-2019\	NMP_20190805_OS-5_BRUV.EMObs
NMP_20190805_OS-6_BRUV	1.09	2024 05 07 14:11:42	F:\BRUV_RAW_HD2\05-08-2019\	NMP_20190805_OS-6_BRUV.EMObs
NMP_20190805_OS-7_BRUV	1.09	2024 05 07 14:11:42	F:\BRUV_RAW_HD2\05-08-2019\	NMP_20190805_OS-7_BRUV.EMObs
NMP_20190805_OS-8_BRUV	1.09	2024 05 07 14:11:42	F:\BRUV_RAW_HD2\05-08-2019\	NMP_20190805_OS-8_BRUV.EMObs
NMP_20190805_OS-9_BRUV	1.09	2024 05 07 14:11:42	F:\BRUV_RAW_HD2\05-08-2019\	NMP_20190805_OS-9_BRUV.EMObs
NMP_20190806_CS-10_BRUV	1.09	2024 05 07 14:11:42	F:\BRUV_RAW_HD2\06-08-2019\	NMP_20190806_CS-10_BRUV.EMObs
NMP_20190806_CS-11_BRUV	1.09	2024 05 07 14:11:42	F:\BRUV_RAW_HD2\06-08-2019\	NMP_20190806_CS-11_BRUV.EMObs
NMP_20190806_CS-12_BRUV	1.09	2024 05 07 14:11:42	F:\BRUV_RAW_HD2\06-08-2019\	NMP_20190806_CS-12_BRUV.EMObs
NMP_20190806_CS-13_BRUV	1.09	2024 05 07 14:11:42	H:\NIN_2019_Raw_BRUV\08-08-2019\	NMP_20190806_CS-13_BRUV.EMObs
NMP_20190806_CS-14_BRUV	1.09	2024 05 07 14:11:42	F:\	NMP_20190806_CS-14_BRUV.EMObs
NMP_20190806_CS-15_BRUV	1.09	2024 05 07 14:11:42	F:\	NMP_20190806_CS-15_BRUV.EMObs
NMP_20190806_CS-1_BRUV	1.09	2024 05 07 14:11:42	F:\BRUV_RAW_HD2\06-08-2019\	NMP_20190806_CS-1_BRUV.EMObs
NMP_20190806_CS-2_BRUV	1.09	2024 05 07 14:11:42	E:\BRUV_RAW_HD2\06-08-2019\	NMP_20190806_CS-2_BRUV.EMObs
NMP_20190806_CS-3_BRUV	1.09	2024 05 07 14:11:42	E:\BRUV_RAW_HD2\06-08-2019\	NMP_20190806_CS-3_BRUV.EMObs
NMP_20190806_CS-4_BRUV	1.09	2024 05 07 14:11:42	E:\BRUV_RAW_HD2\06-08-2019\	NMP_20190806_CS-4_BRUV.EMObs
NMP_20190806_CS-5_BRUV	1.09	2024 05 07 14:11:42	F:\	NMP_20190806_CS-5_BRUV.EMObs
NMP_20190806_CS-6_BRUV	1.09	2024 05 07 14:11:42	E:\BRUV_RAW_HD2\06-08-2019\	NMP_20190806_CS-6_BRUV.EMObs
NMP_20190806_CS-7_BRUV	1.09	2024 05 07 14:11:42	E:\BRUV_RAW_HD2\06-08-2019\	NMP_20190806_CS-7_BRUV.EMObs
NMP_20190806_CS-8_BRUV	1.09	2024 05 07 14:11:42	E:\BRUV_RAW_HD2\06-08-2019\	NMP_20190806_CS-8_BRUV.EMObs
NMP_20190806_CS-9_BRUV	1.09	2024 05 07 14:11:42	F:\BRUV_RAW_HD2\06-08-2019\	NMP_20190806_CS-9_BRUV.EMObs
NMP_20190806_OF-31_BRUV	1.09	2024 05 07 14:11:42	F:\BRUV_RAW_HD2\06-08-2019\	NMP_20190806_OF-31_BRUV.EMObs
NMP_20190806_OF-32_BRUV	1.09	2024 05 07 14:11:42	F:\BRUV_RAW_HD2\06-08-2019\	NMP_20190806_OF-32_BRUV.EMObs
NMP_20190806_OF-33_BRUV	1.09	2024 05 07 14:11:42	H:\NIN_2019_Raw_BRUV\06-08-2019\	NMP_20190806_OF-33_BRUV.EMObs
NMP_20190806_OF-34_BRUV	1.09	2024 05 07 14:11:42	E:\NIN_2019_Raw_BRUV\06-08-2019\	NMP_20190806_OF-34_BRUV.EMObs
NMP_20190806_OF-35_BRUV	1.09	2024 05 07 14:11:42	E:\NIN_2019_Raw_BRUV\06-08-2019\	NMP_20190806_OF-35_BRUV.EMObs
NMP_20190806_OF-36_BRUV	1.09	2024 05 07 14:11:42	E:\NIN_2019_Raw_BRUV\06-08-2019\	NMP_20190806_OF-36_BRUV.EMObs
NMP_20190806_OF-37_BRUV	1.09	2024 05 07 14:11:42	F:\BRUV_RAW_HD2\06-08-2019\	NMP_20190806_OF-37_BRUV.EMObs
