OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
NMP_20190803_MF-10_BRUV	0	0	151.87970	515.79733	337.25564	514.63474
NMP_20190803_MF-10_BRUV	0	1	477.78947	570.48330	625.09774	567.02450
NMP_20190803_MF-10_BRUV	1	0	712.87218	271.58797	597.18797	278.09800
NMP_20190803_MF-10_BRUV	1	1	1021.36842	348.33408	915.90226	343.50334
NMP_20190803_MF-10_BRUV	2	0	922.33083	649.96437	925.52632	641.69488
NMP_20190803_MF-10_BRUV	2	1	974.66165	627.39866	970.03759	619.88641
NMP_20190803_MF-10_BRUV	3	0	112.49123	671.52116	248.72932	654.61693
NMP_20190803_MF-10_BRUV	3	1	187.27820	660.49666	305.87218	644.19376
NMP_20190803_MF-10_BRUV	4	0	739.93233	559.38530	762.02256	553.89532
NMP_20190803_MF-10_BRUV	4	1	793.36591	573.91759	815.75689	565.72160
NMP_20190803_MF-10_BRUV	5	0	704.63158	595.32071	665.80451	586.53229
NMP_20190803_MF-10_BRUV	5	1	779.31830	573.77283	738.98747	566.68820
NMP_20190803_MF-10_BRUV	6	0	335.60902	671.41203	359.24561	653.05791
NMP_20190803_MF-10_BRUV	6	1	416.01003	670.51002	425.81203	653.95991
NMP_20190803_MF-10_BRUV	7	0	1492.88562	590.37313	1648.01679	584.32836
NMP_20190803_MF-10_BRUV	8	0	124.91081	558.56343	289.81217	556.54851
NMP_20190803_MF-10_BRUV	8	1	524.25813	573.71642	667.56663	567.12687
NMP_20190803_MF-10_BRUV	9	0	726.60441	370.44403	933.52361	372.17910
NMP_20190803_MF-10_BRUV	9	1	560.39244	344.25000	773.85939	352.53358
NMP_20190803_MF-10_BRUV	10	0	656.78909	723.35821	660.81847	703.20896
NMP_20190803_MF-10_BRUV	11	0	738.88458	761.56343	569.69360	738.94030
NMP_20190803_MF-10_BRUV	11	1	822.49423	725.29478	655.82162	708.21269
NMP_20190803_MF-10_BRUV	12	0	1220.90241	767.68657	826.02308	753.58209
NMP_20190803_MF-10_BRUV	13	0	345.91081	630.36940	452.26023	616.50373
NMP_20190803_MF-10_BRUV	13	1	628.47114	632.38433	747.41238	609.95522
NMP_20190803_MF-10_BRUV	14	0	201.46905	604.41418	145.05771	593.86567
NMP_20190803_MF-10_BRUV	14	1	280.04197	634.13433	236.22246	618.54851
NMP_20190803_MF-10_BRUV	15	0	173.26338	594.40299	302.20357	588.35821
NMP_20190803_MF-10_BRUV	16	0	145.05771	521.86567	431.14376	548.05970
NMP_20190803_MF-10_BRUV	17	0	538.94019	601.98507	597.20042	591.51119
NMP_20190803_MF-10_BRUV	17	1	695.58237	593.92537	759.88667	586.47388
NMP_20190803_MF-10_BRUV	18	0	1457.34837	159.95896	1306.62749	124.76119
NMP_20190803_MF-10_BRUV	18	1	1685.51207	285.89179	1580.62539	256.73881
NMP_20190803_MF-10_BRUV	19	0	1292.30850	251.67164	1219.00630	229.84328
NMP_20190803_MF-10_BRUV	19	1	1537.59706	300.53358	1446.66632	270.64552
NMP_20190803_MF-10_BRUV	20	0	1233.46590	501.38433	1200.83001	492.40672
NMP_20190803_MF-10_BRUV	20	1	1454.57817	527.07463	1422.94963	515.07463
NMP_20190803_MF-10_BRUV	21	0	1325.29696	536.22015	1443.26023	528.58955
NMP_20190803_MF-10_BRUV	21	1	1668.80168	563.42164	1830.34627	558.10448
NMP_20190803_MF-10_BRUV	22	0	558.91081	595.79104	654.84050	588.38433
NMP_20190803_MF-10_BRUV	22	1	724.61910	608.88806	806.94963	600.47388
NMP_20190803_MF-10_BRUV	23	0	407.58237	631.54104	532.36201	619.89552
NMP_20190803_MF-10_BRUV	23	1	299.79643	621.97015	420.04302	615.36194
NMP_20190803_MF-10_BRUV	24	0	818.86674	616.93284	898.16055	611.45149
NMP_20190803_MF-10_BRUV	24	1	1052.06716	621.97015	1108.19203	613.97015
NMP_20190803_MF-10_BRUV	25	0	799.24869	440.98507	907.53935	438.49627
NMP_20190803_MF-10_BRUV	25	1	933.22560	423.85821	1046.04932	420.36194
NMP_20190803_MF-10_BRUV	26	0	1688.31060	348.58209	1494.90031	400.97015
NMP_20190803_MF-10_BRUV	27	0	795.72613	94.70149	919.30430	99.91418
NMP_20190803_MF-10_BRUV	27	1	945.31689	173.78731	1091.56034	171.44403
NMP_20190803_MF-10_BRUV	28	0	1013.61910	536.72388	1253.47534	532.26493
NMP_20190803_MF-10_BRUV	28	1	733.23715	576.02985	943.21301	568.53358
NMP_20190803_MF-10_BRUV	29	0	380.77650	517.83582	588.28961	525.89552
NMP_20190803_MF-10_BRUV	30	0	896.39874	683.01493	872.26653	676.08955
NMP_20190803_MF-10_BRUV	30	1	465.56453	629.97015	513.20776	620.50373
NMP_20190803_MF-10_BRUV	31	0	713.82896	530.54104	689.77020	524.85821
NMP_20190803_MF-10_BRUV	31	1	170.24134	330.76866	244.24449	357.08209
NMP_20190803_MF-11_BRUV	0	0	679.49948	424.22388	915.72193	426.13433
NMP_20190803_MF-11_BRUV	0	1	832.36411	412.55224	1063.80168	410.14925
NMP_20190803_MF-11_BRUV	1	0	1200.00000	717.20930	1095.34884	721.39535
NMP_20190803_MF-11_BRUV	1	1	884.65116	759.06977	731.16279	739.53488
NMP_20190803_MF-11_BRUV	2	0	943.75188	534.24276	940.05263	523.36526
NMP_20190803_MF-11_BRUV	2	1	1220.26316	538.48330	1219.19549	531.60579
NMP_20190803_MF-11_BRUV	3	0	1366.61654	443.78619	1574.73684	419.73274
NMP_20190803_MF-11_BRUV	4	0	1616.11779	896.73497	1433.05764	913.12249
NMP_20190803_MF-11_BRUV	4	1	1700.92982	869.77506	1520.17544	885.86192
NMP_20190803_MF-11_BRUV	5	0	406.77444	540.62138	530.66165	535.91091
NMP_20190803_MF-11_BRUV	5	1	593.30827	560.20045	707.73935	554.62361
NMP_20190803_MF-11_BRUV	6	0	412.47619	531.63029	540.58396	527.51448
NMP_20190803_MF-11_BRUV	6	1	578.19799	543.32294	710.20301	539.02004
NMP_20190803_MF-11_BRUV	7	0	141.75188	637.36303	241.49624	623.78842
NMP_20190803_MF-11_BRUV	7	1	1903.60902	659.06459	1833.23308	664.09131
NMP_20190803_MF-11_BRUV	8	0	1349.30075	430.29621	1125.50877	411.60134
NMP_20190803_MF-11_BRUV	8	1	1706.19048	409.10468	1543.81955	379.39644
NMP_20190803_MF-11_BRUV	9	0	1335.58396	519.40312	1411.29825	508.60134
NMP_20190803_MF-11_BRUV	9	1	1503.99499	525.51225	1612.30576	512.59020
NMP_20190803_MF-11_BRUV	10	0	928.69424	706.91314	836.87218	693.30958
NMP_20190803_MF-11_BRUV	10	1	1236.17043	690.59465	1135.21303	684.49443
NMP_20190803_MF-11_BRUV	11	0	713.08185	589.37313	832.36306	581.97015
NMP_20190803_MF-11_BRUV	11	1	346.79328	603.52239	493.65897	594.38806
NMP_20190803_MF-11_BRUV	12	0	22.66527	499.50373	750.98741	459.99254
NMP_20190803_MF-11_BRUV	13	0	1242.37566	422.74627	1336.71039	407.22388
NMP_20190803_MF-11_BRUV	13	1	952.49003	408.49254	1052.65163	400.22388
NMP_20190803_MF-11_BRUV	14	0	139.22556	560.61915	402.24812	557.27171
NMP_20190803_MF-11_BRUV	14	1	281.68421	541.51448	518.08271	539.45880
NMP_20190803_MF-11_BRUV	15	0	1328.17838	525.92537	1502.74711	514.65672
NMP_20190803_MF-11_BRUV	15	1	1121.16894	554.85075	1279.31899	546.41791
NMP_20190803_MF-11_BRUV	16	0	1255.60126	521.19403	1380.59077	511.92537
NMP_20190803_MF-11_BRUV	16	1	1027.95698	547.68657	1157.22141	541.49254
NMP_20190803_MF-11_BRUV	17	0	953.04511	460.18040	1102.98496	455.24053
NMP_20190803_MF-11_BRUV	17	1	1139.33835	453.45434	1286.00752	441.00223
NMP_20190803_MF-11_BRUV	18	0	1417.41553	431.49254	1572.35887	413.38806
NMP_20190803_MF-11_BRUV	18	1	1181.48793	441.95522	1321.43652	430.74627
NMP_20190803_MF-11_BRUV	19	0	1456.18573	507.50746	1628.63694	495.35821
NMP_20190803_MF-11_BRUV	19	1	1228.27387	505.73134	1381.90346	496.65672
NMP_20190803_MF-11_BRUV	20	0	1136.15038	474.02673	1257.07519	468.37639
