OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
HM_1	0	0	1104.70199	327.91045	455.28437	296.54478
HM_1	0	1	1097.65058	536.45522	498.60021	484.94030
HM_1	1	0	961.62854	190.41045	1135.45226	191.41791
HM_1	1	1	982.78279	188.39552	1148.54774	186.38060
HM_1	2	0	1380.14795	105.20149	1141.28856	50.37313
HM_1	2	1	1301.57503	134.41791	1112.57922	90.16791
HM_1	3	0	1139.42812	329.75746	1113.36201	311.47761
HM_1	3	1	1074.95803	337.31343	1064.50577	327.09328
HM_1	4	0	1060.90976	369.85821	1083.69990	361.65299
HM_1	4	1	1003.49108	378.92537	1030.31060	375.75746
HM_1	5	0	1813.72508	320.23507	1644.93494	246.37687
HM_1	5	1	1697.37671	299.07836	1562.83631	233.27985
HM_1	6	0	1474.64533	313.00373	1425.33368	267.02985
HM_1	6	1	1394.05771	338.19030	1362.87828	302.79478
HM_1	7	0	1715.73242	290.35075	1614.74816	224.54104
HM_1	7	1	1628.09339	257.60821	1544.23400	196.83582
HM_1	8	0	1092.34732	424.03731	1069.51626	415.47388
HM_1	8	1	1042.48374	412.45149	1032.74816	406.40672
HM_1	9	0	1732.72508	394.48881	1717.30220	339.82090
HM_1	9	1	1661.20357	383.40672	1651.82476	334.78358
HM_1	10	0	1627.96118	343.10821	1733.41973	288.94403
HM_1	10	1	1554.42497	343.10821	1650.31375	300.02612
HM_1	11	0	1416.70724	462.48134	1365.01994	437.02985
HM_1	11	1	1342.16369	433.26493	1307.60126	409.82836
HM_1	12	0	1303.88458	475.57836	1243.13116	456.67537
HM_1	12	1	1260.06506	457.44403	1227.01364	439.04478
HM_1	13	0	1208.85834	389.66045	1213.89507	375.52612
HM_1	13	1	1144.89192	372.02985	1156.47639	358.90299
HM_1	14	0	183.33683	175.29851	177.29276	233.73134
HM_1	14	1	344.32529	139.30970	279.20042	191.78731
HM_1	15	0	1611.75236	363.21642	1518.99161	310.53358
HM_1	15	1	1746.23295	311.33209	1690.74397	246.55970
HM_1	16	0	1650.21091	296.33955	1470.72403	233.73134
HM_1	16	1	1493.06506	328.57836	1357.64953	279.73134
HM_1	17	0	1423.55824	250.50000	1256.41133	203.66791
HM_1	17	1	1577.68206	238.91418	1441.69990	178.39179
HM_1	18	0	1434.18888	383.73881	1312.90976	348.10075
HM_1	18	1	1325.89927	430.08209	1242.89927	403.00746
HM_1	19	0	1207.96957	174.25746	1076.75971	147.75373
HM_1	19	1	1337.91710	205.99254	1217.78804	166.39179
HM_1	20	0	971.37356	391.87313	925.35887	387.43657
HM_1	20	1	1109.37985	384.31716	1071.42392	371.31716
HM_1	21	0	862.07660	398.42164	838.22350	399.02239
HM_1	21	1	953.74502	372.22761	948.02413	367.79104
HM_1	22	0	702.86988	277.93657	744.51312	291.86194
HM_1	22	1	781.94648	368.60821	823.58972	370.94776
HM_1	23	0	151.10178	137.81343	226.68625	203.26493
HM_1	23	1	291.12277	219.41791	332.96118	268.24627
HM_1	24	0	978.84050	140.46269	839.96222	131.75000
HM_1	24	1	1125.40923	223.07463	984.01259	200.76119
HM_1	25	0	449.78804	756.51119	344.73662	728.61567
HM_1	25	1	315.81112	778.67537	214.78909	747.25373
HM_1	26	0	501.11647	791.08955	275.69045	759.32836
HM_1	26	1	635.59706	741.72388	404.63064	717.51866
HM_1	27	0	300.46590	622.69776	396.72298	621.77985
HM_1	27	1	438.47219	526.98881	507.53095	539.67164
HM_1	28	0	1085.58972	142.80597	1218.39874	128.83582
HM_1	28	1	975.28541	184.11194	1117.16055	179.20896
HM_1	29	0	722.43652	711.60821	448.43652	686.25373
HM_1	29	1	933.97901	658.21269	680.62959	638.90299
HM_1	30	0	361.67156	652.37313	318.12382	643.36567
HM_1	30	1	480.03463	573.28731	476.78069	574.85821
HM_1	31	0	874.13746	586.20896	624.75446	570.19403
HM_1	31	1	634.38930	558.00000	288.80483	537.45149
HM_1	32	0	1285.44386	480.91418	1026.86674	452.90672
HM_1	32	1	1474.32109	402.83582	1240.92760	357.19776
HM_1	33	0	1012.02099	294.68284	703.99895	282.69030
HM_1	33	1	1221.04512	244.30970	884.81742	212.67164
HM_1	34	0	691.01994	479.37313	574.95383	480.95896
HM_1	34	1	578.19727	336.31343	483.28541	353.01119
HM_1	35	0	1355.28227	372.62313	769.67996	325.69030
HM_1	35	1	1643.88667	353.98507	1105.12592	290.42910
HM_1	36	0	1241.22350	544.99254	889.52886	516.15672
HM_1	36	1	1464.85414	496.63433	1137.33578	461.75373
HM_1	37	0	1413.49528	287.19403	1206.02518	246.09701
HM_1	37	1	1605.39454	237.32463	1410.51626	176.58209
HM_1	38	0	1508.76705	190.08209	1478.04302	132.98507
HM_1	38	1	1649.29171	143.73881	1595.90241	64.98134
HM_1	39	0	817.44281	266.83955	692.88772	270.58955
HM_1	39	1	709.15320	112.19403	593.16055	136.59701
HM_1	40	0	597.17419	521.94776	433.03463	518.48134
HM_1	40	1	359.44071	478.12313	256.24554	487.25000
HM_1	41	0	488.71563	358.63806	487.00210	377.79478
HM_1	41	1	607.58237	283.58209	583.70724	304.75373
HM_1	42	0	1653.05352	234.63060	1699.89507	167.23881
HM_1	42	1	1770.40923	203.90299	1810.19937	117.87313
HM_1	43	0	690.14586	373.67910	575.76705	380.61194
HM_1	43	1	838.72928	232.63433	672.47219	245.61194
HM_1	44	0	1056.77440	477.69776	755.18993	457.47015
HM_1	44	1	1276.87933	370.40299	959.68101	336.07090
HM_1	45	0	1011.38825	526.05224	888.77440	516.05224
HM_1	45	1	1794.58552	432.99254	1764.86884	379.85075
HM_1	46	0	1515.04722	487.61194	1625.85519	471.49254
HM_1	46	1	1021.44806	542.01493	1110.09444	537.98507
HM_1	47	0	1893.80902	463.43284	1861.57398	402.98507
HM_1	47	1	1025.47744	469.47761	1077.85939	465.44776
HM_1	48	0	1889.77964	457.38806	1861.57398	396.94030
HM_1	48	1	1263.21091	540.00000	1251.69675	525.45896
HM_1	49	0	1301.60441	537.53358	1335.18888	523.47388
HM_1	49	1	1183.74502	541.05970	1190.63484	530.52612
HM_1	50	0	1580.39559	428.80224	1540.11647	389.86940
HM_1	50	1	1701.78069	384.47388	1705.32109	332.94776
HM_10	0	0	941.37356	463.07463	919.52781	469.97761
HM_10	0	1	1029.01259	460.55597	1009.18153	470.48134
HM_10	1	0	1227.92445	469.72761	1084.53095	476.58582
HM_10	1	1	1160.43232	439.50373	1046.25184	446.36194
HM_10	2	0	1212.31060	483.32836	1075.46485	491.69776
HM_10	2	1	1155.89927	460.66045	1035.67471	469.53358
HM_10	3	0	1317.60756	705.22388	491.58447	654.85075
HM_10	3	1	1374.01889	701.19403	547.99580	656.86567
HM_10	4	0	1211.86254	466.63060	1445.19727	507.01493
HM_10	4	1	1369.51207	475.69776	1633.57083	524.14179
HM_10	5	0	543.24869	375.86567	279.92865	345.43657
HM_10	5	1	695.86149	446.89179	319.21511	418.47761
HM_10	6	0	909.43547	445.00000	785.38405	442.61567
HM_10	6	1	814.74502	377.50000	695.22665	380.65672
HM_10	7	0	743.69570	559.89179	234.71144	508.05224
HM_10	7	1	476.74921	548.80970	59.93704	489.41418
HM_10	8	0	948.27807	483.32463	852.35887	486.54478
HM_10	8	1	1021.31060	563.41791	930.93179	569.66045
HM_10	9	0	861.69255	209.43284	431.64113	190.12687
HM_10	9	1	729.73033	104.15299	177.28646	78.80224
HM_10	10	0	871.40923	317.75000	824.20672	322.37313
HM_10	10	1	633.17209	217.00373	574.88877	222.13060
HM_10	11	0	961.15215	203.48881	438.06716	177.63806
HM_10	11	1	747.09129	172.76119	37.27177	124.76866
HM_10	12	0	974.21406	376.83209	642.81322	357.64925
HM_10	12	1	709.78594	273.56716	369.82267	257.91045
HM_10	13	0	821.49738	300.48881	481.12907	280.14552
HM_10	13	1	492.59916	345.32090	180.94019	313.89552
HM_10	14	0	545.35047	242.20522	358.15950	234.28731
HM_10	14	1	351.94019	329.85448	109.84890	301.28358
HM_10	15	0	1475.58342	585.70149	1260.13116	603.27612
HM_10	15	1	1733.96747	493.01493	1520.02623	515.62687
HM_10	16	0	1317.59811	491.12687	1377.99056	521.16791
HM_10	16	1	1449.05666	526.38806	1541.18048	568.51866
HM_10	17	0	981.89612	410.87313	862.18993	410.48881
HM_10	17	1	1163.21826	448.14925	978.03463	449.77985
HM_10	18	0	839.77859	383.57463	688.24869	376.49254
HM_10	18	1	1028.15215	237.99627	840.35782	232.92910
HM_10	19	0	836.20357	255.92910	783.44281	263.15299
HM_10	19	1	707.26338	272.55224	650.97692	277.76119
HM_10	20	0	546.75866	304.60821	420.26233	298.24627
HM_10	20	1	297.94439	166.58582	162.38195	171.80970
HM_10	21	0	555.20147	210.45149	559.42497	220.52612
HM_10	21	1	739.54565	211.96269	726.64428	224.05224
HM_10	22	0	1579.66422	495.57836	1484.63484	520.88060
HM_10	22	1	1729.25498	495.57836	1660.41658	531.96269
HM_10	23	0	1167.42078	624.05970	1016.70409	631.02239
HM_10	23	1	1108.99475	616.50373	927.55404	620.94776
HM_10	24	0	1646.43442	540.42537	1824.80588	596.25000
HM_10	24	1	1601.60756	566.61940	1787.03043	631.51119
HM_10	25	0	923.49843	145.69403	910.43232	159.59328
HM_10	25	1	1758.82476	188.39179	1680.41238	178.44403
HM_10	26	0	1058.78804	126.62687	763.93599	115.85821
HM_10	26	1	1299.19307	259.86567	1368.24449	273.73134
HM_10	27	0	256.21511	101.25000	378.62329	136.00746
HM_10	27	1	1867.61805	175.35448	1776.95698	156.82090
HM_10	28	0	1406.38930	274.76866	1416.34103	280.60448
HM_10	28	1	1812.21406	338.15672	1879.70619	354.91045
HM_10	29	0	1582.99685	315.80970	1518.41343	332.00000
HM_10	29	1	1369.43966	311.77985	1439.33683	325.95522
HM_10	30	0	984.43232	95.20522	881.05037	100.86194
HM_10	30	1	1773.43127	323.69030	1885.24659	346.92537
HM_10	31	0	1098.65373	246.76866	608.54669	215.33955
HM_10	31	1	1629.85414	341.12313	1073.94334	317.08209
HM_10	32	0	887.35047	484.06716	670.78489	474.85448
HM_10	32	1	748.84050	411.02612	553.42917	400.80597
HM_10	33	0	739.05666	414.68284	430.88458	392.48881
HM_10	33	1	528.52151	366.32463	272.22770	344.13060
HM_10	34	0	855.40504	392.51866	754.02728	387.33209
HM_10	34	1	708.83631	311.92164	626.09444	314.29104
HM_10	35	0	822.77754	460.90672	656.92970	449.67537
HM_10	35	1	947.68835	388.36940	743.05771	381.67164
HM_10	36	0	807.88353	501.47388	523.17838	481.10448
HM_10	36	1	628.07240	461.17537	367.54355	432.74627
HM_10	37	0	908.09024	409.81343	770.05352	408.48134
HM_10	37	1	1033.00105	370.01866	902.51941	369.69403
HM_10	38	0	813.90346	466.23134	655.71983	460.36567
HM_10	38	1	932.26653	429.96269	750.41028	422.58582
HM_10	39	0	1649.55614	439.74254	1596.26967	463.69776
HM_10	39	1	1470.75236	402.46642	1414.44386	416.85075
HM_101	0	0	1554.85666	448.28316	846.53814	378.24143
HM_101	0	1	1476.80134	616.47988	888.38223	592.30999
HM_101	1	0	590.62329	752.61567	629.64533	738.82090
HM_101	1	1	664.15950	765.20896	676.99056	749.90299
HM_101	2	0	1564.02413	637.76119	1651.60126	701.99254
HM_101	2	1	1609.35467	641.79104	1715.56768	708.03731
HM_101	3	0	264.44701	723.53358	372.17838	682.59328
HM_101	3	1	254.37356	710.94030	373.18573	670.50373
HM_101	4	0	857.93914	628.08955	940.29591	643.18657
HM_101	4	1	780.87723	592.82836	870.78909	602.88806
HM_101	5	0	198.44701	754.94030	284.07135	702.66045
HM_101	5	1	83.60965	730.76119	207.00944	667.39925
HM_101	6	0	175.78174	809.84701	57.41868	726.83955
HM_101	6	1	279.53830	744.86567	188.87723	685.02985
HM_101	7	0	688.45855	739.66791	222.34837	673.63060
HM_101	7	1	870.28437	689.29478	485.26548	647.94030
HM_101	8	0	1636.43232	476.46642	1668.16369	515.00000
HM_101	8	1	1836.39035	475.45896	1861.57398	518.02239
HM_101	9	0	1015.68206	408.92537	1295.59391	446.45149
HM_101	9	1	1031.79958	409.42910	1310.70409	448.97015
HM_101	10	0	1429.59706	536.84328	1594.99790	591.91045
HM_101	10	1	1321.30745	589.73507	1488.72298	637.24627
HM_101	11	0	164.70094	756.00746	263.42078	691.54851
HM_101	11	1	19.64323	724.27239	162.18258	664.85075
HM_101	12	0	642.45750	381.64552	780.56768	393.18657
HM_101	12	1	528.62749	323.71642	691.92130	339.79104
HM_101	13	0	552.15320	556.15672	63.96642	483.48881
HM_101	13	1	842.43861	629.21642	467.93494	591.89179
HM_101	14	0	403.25498	251.77239	387.29906	256.57090
HM_101	14	1	256.18258	214.49627	234.68625	220.80597
HM_101	15	0	368.57817	668.83582	334.94648	630.00000
HM_101	15	1	158.04302	667.82836	178.80797	618.91791
HM_101	16	0	991.99475	767.96269	769.60546	753.75746
HM_101	16	1	963.90976	321.06716	797.27807	306.26866
HM_101	17	0	1086.06086	808.88806	529.67891	770.92537
HM_101	17	1	1223.56348	838.10448	704.45331	816.26119
HM_101	18	0	420.91710	473.13433	423.10808	462.38060
HM_101	18	1	363.49843	352.74254	347.05352	350.04851
HM_101	19	0	729.41448	458.55597	765.48688	460.75000
HM_101	19	1	625.65792	427.82836	674.82581	432.03731
HM_101	20	0	607.35152	508.59328	671.62959	503.23134
HM_101	20	1	512.66107	457.21269	600.61175	457.39179
HM_101	21	0	1214.38090	627.08209	1194.45855	655.64552
HM_101	21	1	1271.79958	589.80597	1298.21511	620.38433
HM_101	22	0	1007.07555	556.11940	1040.68625	573.83209
HM_101	22	1	1055.42812	493.65672	1120.77020	516.40672
HM_101	23	0	859.05771	638.10448	788.89192	627.91045
HM_101	23	1	906.40294	635.08209	864.44281	636.97761
HM_101	24	0	1764.51522	101.52985	1228.36516	47.55597
HM_101	24	1	1427.05456	245.59701	947.81952	214.29104
HM_101	25	0	707.30010	520.54104	620.35887	510.05224
HM_101	25	1	816.59706	505.42910	732.67786	502.49627
HM_101	26	0	1204.16474	308.41045	1229.74607	323.30597
HM_101	26	1	1663.97587	199.93284	1679.24449	196.61567
HM_101	27	0	1393.42812	590.14925	1432.58972	628.20896
HM_101	27	1	1296.72298	574.02985	1316.74502	608.05970
HM_101	28	0	1652.06401	357.92537	1865.09969	390.62313
HM_101	28	1	1571.47639	349.86567	1753.28437	379.54104
HM_101	29	0	1284.31794	271.31716	1453.19622	293.61567
HM_101	29	1	1210.27807	257.21269	1368.57922	278.50373
HM_101	30	0	947.96537	326.17910	1111.79224	348.57836
HM_101	30	1	897.09444	302.50373	1054.37356	324.90299
HM_101	31	0	1121.76390	693.73507	1068.55719	711.66791
HM_101	31	1	1725.58237	575.61567	1742.70724	630.25373
HM_101	32	0	777.67786	692.41791	629.56768	671.08582
HM_101	32	1	737.38405	505.02985	554.52046	492.26119
HM_101	33	0	965.87618	665.75373	677.45016	645.78358
HM_101	33	1	799.66422	469.80224	507.71249	445.80224
HM_101	34	0	1113.02413	384.93284	1116.22665	396.82090
HM_101	34	1	1263.11857	415.15672	1253.72928	431.57836
HM_101	35	0	1456.51207	446.11194	1168.48688	450.13433
HM_101	35	1	1239.42917	379.11567	990.18678	374.57463
HM_101	36	0	1161.04932	490.45149	973.02413	490.74254
HM_101	36	1	1041.67891	391.21642	884.88143	390.50000
HM_101	37	0	1040.39559	473.35448	696.70199	461.08209
HM_101	37	1	1173.36516	413.91418	863.92130	405.67164
HM_101	38	0	1056.66317	543.20896	868.95803	538.65672
HM_101	38	1	861.74187	461.10075	695.69465	453.52612
HM_101	39	0	985.96222	637.18657	660.44806	611.52612
HM_101	39	1	1253.91605	587.82090	854.36201	574.75373
HM_101	40	0	851.45331	705.14179	433.91291	661.28731
HM_101	40	1	700.35152	717.23134	192.15005	650.70896
HM_101	41	0	1631.02728	567.25746	1663.81007	617.45149
HM_101	41	1	1507.62749	576.82836	1539.40294	621.48134
HM_101	42	0	1582.17104	611.08209	1526.81112	655.73507
HM_101	42	1	1491.00630	616.62313	1444.71249	656.23881
HM_101	43	0	1364.40609	544.30970	1361.73662	579.45149
HM_101	43	1	1190.13536	577.05224	1195.52466	602.62313
