OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
H1_1_1_Northern_20220901	0	HPZNorth_Cam1_LC_1Sept2022_H1_1_1a.MP4	14276	HPZNorth_Cam1_RC_1Sept2022_H1_1_1a.MP4	14300	7.93904	set	5.40762	357.27856	3.98538	5.84211	2586.85262	17.74139	12.49033	8.67742	-501.75824	-607.95230	-2463.82612	Labridae	Choerodon	venustus	37384042	1	AD	Passing			
H1_1_1_Northern_20220901	1	HPZNorth_Cam1_LC_1Sept2022_H1_1_1a.MP4	30722	HPZNorth_Cam1_RC_1Sept2022_H1_1_1a.MP4	30746	17.08485	set	14.55343	214.06205	7.93282	2.88150	2549.59013	21.70829	38.72901	8.44418	-936.51322	110.80571	-2368.77076	Labridae	Choerodon	venustus	37384042	1	AD	Passing			
H1_1_1_Northern_20220901	2	HPZNorth_Cam1_LC_1Sept2022_H1_1_1a.MP4	38263	HPZNorth_Cam1_RC_1Sept2022_H1_1_1a.MP4	38287	21.27848	set	18.74706	380.67053	5.35785	3.45527	3818.81569	15.35546	0.56311	37.50528	-263.13611	976.41198	-3682.48996	Cheilodactylidae	Nemadactylus	douglasii	37377002	1	AD	Passing			
H1_1_2_Northern_20220901	0	HPZNorth_Cam2_LC_1Sept2022_H1_1_2a.MP4	7806	HPZNorth_Cam2_RC_1Sept2022_H1_1_2a.MP4	7972	4.34100	set	0.98598	245.92412	3.80714	1.72357	2049.57225	30.77194	28.05140	20.23906	-891.58525	-551.95211	-1761.01420	Labridae	Bodianus	frenchii	37384057	1	AD	Passing			
H1_1_2_Northern_20220901	1	HPZNorth_Cam2_LC_1Sept2022_H1_1_2a.MP4	25502	HPZNorth_Cam2_RC_1Sept2022_H1_1_2a.MP4	25668	14.18195	set	10.82693	286.12905	6.58874	9.60867	2498.00484	30.37270	36.96236	4.38921	1078.59566	-657.20782	-2155.16530	Labridae	Choerodon	venustus	37384042	1	AD	Passing			
H1_1_2_Northern_20220901	2	HPZNorth_Cam2_LC_1Sept2022_H1_1_2a.MP4	39359	HPZNorth_Cam2_RC_1Sept2022_H1_1_2a.MP4	39525	21.88798	set	18.53296	225.07412	6.52001	6.52064	2513.70324	21.62057	30.02254	7.77498	786.04892	-489.86098	-2336.84986	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
H1_1_2_Northern_20220901	3	HPZNorth_Cam2_LC_1Sept2022_H1_1_2a.MP4	42401	HPZNorth_Cam2_RC_1Sept2022_H1_1_2a.MP4	42567	23.57967	set	20.22465	238.59333	3.59643	1.35001	2013.08996	28.24925	20.26613	2.48806	850.10787	-430.31014	-1773.32483	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
H1_1_3_Northern_20220901	0	HPZNorth_Cam3_LC_1Sept2022_H1_1_3a.MP4	5915	HPZNorth_Cam3_RC_1Sept2022_H1_1_3a.MP4	5922	3.28940	Start	0.26526	286.15569	2.18993	3.21522	1926.38177	28.65170	4.59977	50.63969	923.65597	4.91423	-1690.49763	Labridae	Bodianus	frenchii	37384057	1	AD	Passing			
H1_1_3_Northern_20220901	1	HPZNorth_Cam3_LC_1Sept2022_H1_1_3a.MP4	9270	HPZNorth_Cam3_RC_1Sept2022_H1_1_3a.MP4	9277	5.15515	Start	2.13102	416.83826	14.32145	6.07825	4399.65889	18.67693	19.97391	22.39818	-1129.16002	-842.62899	-4167.96981	Labridae	Achoerodus	viridis	37384043	1	AD	Passing			
H1_1_4_Northern_20220901	0	HPZNorth_Cam4_LC_1Sept2022_H1_1_4a.MP4	4731	HPZNorth_Cam4_RC_1Sept2022_H1_1_4a.MP4	4790	2.63096	HPZNorth_Cam4_1Sept2022_H1_1_4	0.04949	168.20330	3.16945	7.44331	2484.03565	16.06494	10.73069	34.49943	310.36980	613.34173	-2387.03071	Scorpididae	Atypichthys	strigatus	37361010	1	AD	Passing			
H1_1_4_Northern_20220901	1	HPZNorth_Cam4_LC_1Sept2022_H1_1_4a.MP4	4896	HPZNorth_Cam4_RC_1Sept2022_H1_1_4a.MP4	4955	2.72272	HPZNorth_Cam4_1Sept2022_H1_1_4	0.14125	187.83787	3.87290	5.78763	2894.25634	16.98868	6.34770	50.05840	762.04999	-366.61572	-2767.95818	Scorpididae	Scorpis	lineolata	37361009	1	AD	Passing			
