OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
69 GRTS_10_10	0	0	900.83001	930.89552	618.74187	923.84328
69 GRTS_10_10	0	1	1502.21511	946.00746	1177.81847	977.23881
69 GRTS_10_10	1	0	1044.82267	655.78358	822.90976	662.85075
69 GRTS_10_10	1	1	1752.98636	761.56716	1421.27282	786.76866
69 GRTS_10_10	2	0	599.24659	1028.61940	211.54250	993.35821
69 GRTS_10_10	2	1	1623.84050	1016.52985	1186.65268	1049.77612
69 GRTS_10_10	3	0	1148.37356	875.48507	976.82896	887.57463
69 GRTS_10_10	3	1	1891.79433	786.91045	1483.52361	817.05224
69 GRTS_10_10	4	0	1564.40714	905.70896	1303.50472	942.98507
69 GRTS_10_10	4	1	1905.89717	825.11194	1579.51731	860.37313
69 GRTS_10_10	5	0	1915.97062	610.14925	1428.47429	617.00746
69 GRTS_10_10	5	1	1571.45855	611.15672	1201.82162	619.02239
69 GRTS_10_10	6	0	830.77650	500.14179	566.18153	509.97761
69 GRTS_10_10	6	1	1107.79643	482.00746	825.06925	488.82090
69 GRTS_10_10	7	0	1615.78174	732.94030	1551.31165	759.97761
69 GRTS_10_10	7	1	1824.30220	756.11194	1716.51626	792.21642
69 GRTS_10_10	8	0	340.18993	689.01493	201.46905	683.05970
69 GRTS_10_10	8	1	550.22141	707.65299	394.66737	702.54104
69 GRTS_10_10	9	0	1113.73977	524.03731	981.73242	534.03731
69 GRTS_10_10	9	1	1367.59077	519.00000	1220.47324	526.98507
69 GRTS_10_10	10	0	1272.33578	561.56716	992.81427	566.60448
69 GRTS_10_10	10	1	1599.72298	446.71642	1314.15740	442.68657
69 GRTS_10_10	11	0	1109.79853	455.69403	902.57817	463.72388
69 GRTS_10_10	11	1	1353.57608	525.20896	1126.20881	532.23134
69 GRTS_10_10	12	0	1037.57817	625.06716	770.39454	631.24627
69 GRTS_10_10	12	1	1277.32634	614.99254	977.90766	621.17164
69 GRTS_10_10	13	0	1136.56243	558.99254	665.49633	563.09701
69 GRTS_10_10	13	1	698.90136	541.77612	210.53515	543.92537
71 GRTS_10_477	0	0	928.62015	804.02239	764.52466	813.02239
71 GRTS_10_477	0	1	657.64428	851.37313	519.73977	841.23134
71 GRTS_10_477	1	0	438.19517	476.00746	442.22455	492.02239
71 GRTS_10_477	1	1	221.61595	458.88060	269.96852	474.89552
71 GRTS_10_477	2	0	1535.19412	731.47015	1310.09969	765.91791
71 GRTS_10_477	2	1	1892.80168	843.29851	1644.53830	907.97015
71 GRTS_10_477	3	0	1264.21826	556.96269	981.56348	570.90299
71 GRTS_10_477	3	1	1575.48793	580.13433	1186.05456	592.05970
71 GRTS_10_477	4	0	1314.64428	563.03731	1232.07030	582.08955
71 GRTS_10_477	4	1	1497.98111	540.87313	1467.78909	561.94030
71 GRTS_10_477	5	0	806.61595	380.62687	385.41028	385.06716
71 GRTS_10_477	5	1	1238.76705	406.82090	837.70829	410.25373
71 GRTS_10_477	6	0	767.59706	449.32836	149.08709	445.29851
71 GRTS_10_477	6	1	1259.18153	554.10448	384.80588	537.98507
71 GRTS_10_477	7	0	910.05666	590.73881	817.27597	603.98507
71 GRTS_10_477	7	1	1132.67996	581.67164	1001.62015	598.94776
71 GRTS_10_477	8	0	481.51102	632.68657	118.86674	618.58209
71 GRTS_10_477	8	1	896.53725	644.77612	449.27597	628.65672
