OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
69 GRTS_10_10	0	10_10_S3D2_150812_repeat_LHCam_224_join.avi	43190	10_10_S3D2_150812_repeat_RHCam_225_Join.avi	48369	28.79333	Bottom Time	24.46667	544.12707	1.41858	0.37571	1481.77505	14.49946	12.32645	0.84264	67.81364	-364.74294	-1434.58049	Platycephalidae	Platycephalus	richardsoni	37296001	1	AD	Attracted	TL	Swimming	NA
69 GRTS_10_10	1	10_10_S3D2_150812_repeat_LHCam_224_join.avi	63337	10_10_S3D2_150812_repeat_RHCam_225_Join.avi	68516	42.22467	Bottom Time	37.898	667.34124	2.64355	0.55389	1505.91693	10.92599	32.82534	4.99044	240.48955	-153.74215	-1478.61892	Latridae	Latris	lineata	37378001	1	AD	Attracted	FL	NA	NA
69 GRTS_10_10	2	10_10_S3D2_150812_repeat_LHCam_224_join.avi	85734	10_10_S3D2_150812_repeat_RHCam_225_Join.avi	90913	57.156	Bottom Time	52.82933	787.63391	1.15949	1.61109	1261.12889	17.21147	3.42979	0.85975	-53.25825	-369.34698	-1204.65449	Scyliorhinidae	Cephaloscyllium	laticeps	37015001	1	M	Attracted	TL	Not followed from, but ID in nMax	NA
69 GRTS_10_10	3	10_10_S3D2_150812_repeat_LHCam_224_join.avi	87199	10_10_S3D2_150812_repeat_RHCam_225_Join.avi	92378	58.13267	Bottom Time	53.806	799.709	3.95854	1.08963	1541.04326	16.26492	56.14415	14.59058	325.91149	-282.97045	-1479.366	Scyliorhinidae	Cephaloscyllium	laticeps	37015001	1	F	Attracted	TL	NA	NA
69 GRTS_10_10	4	10_10_S3D2_150812_repeat_LHCam_224_join.avi	92126	10_10_S3D2_150812_repeat_RHCam_225_Join.avi	97305	61.41733	Bottom Time	57.09067	311.9497	2.83994	1.23778	1499.77489	24.04449	50.00219	22.93816	538.00858	-289.76173	-1369.6385	Cheilodactylidae	Nemadactylus	macropterus	37377003	1	AD	Attracted	FL	NA	NA
69 GRTS_10_10	5	10_10_S3D2_150812_repeat_LHCam_224_join.avi	92265	10_10_S3D2_150812_repeat_RHCam_225_Join.avi	97444	61.51	Bottom Time	57.18333	264.84785	2.46811	0.59265	1249.59618	19.65207	57.76751	3.00231	417.52171	-47.79727	-1176.80995	Cheilodactylidae	Nemadactylus	macropterus	37377003	1	AD	Attracted	FL	NA	NA
69 GRTS_10_10	6	10_10_S3D2_150812_repeat_LHCam_224_join.avi	92267	10_10_S3D2_150812_repeat_RHCam_225_Join.avi	97446	61.51133	Bottom Time	57.18467	262.88715	1.10556	0.28044	1521.59715	5.42558	1.81334	5.07725	-138.0526	40.50192	-1514.78017	Cheilodactylidae	Nemadactylus	macropterus	37377003	1	AD	Attracted	FL	NA	NA
69 GRTS_10_10	7	10_10_S3D2_150812_repeat_LHCam_224_join.avi	92272	10_10_S3D2_150812_repeat_RHCam_225_Join.avi	97451	61.51467	Bottom Time	57.188	291.00429	6.35799	0.86392	2023.89053	24.87766	70.49625	1.52817	817.70158	-237.21529	-1836.08984	Cheilodactylidae	Nemadactylus	macropterus	37377003	1	AD	Attracted	FL	NA	NA
69 GRTS_10_10	8	10_10_S3D2_150812_repeat_LHCam_224_join.avi	92286	10_10_S3D2_150812_repeat_RHCam_225_Join.avi	97465	61.524	Bottom Time	57.19733	208.97312	2.67389	0.52729	1830.11123	21.64679	15.43447	6.04558	-650.95285	-178.93629	-1701.04359	Cheilodactylidae	Nemadactylus	macropterus	37377003	1	AD	Attracted	FL	NA	NA
69 GRTS_10_10	9	10_10_S3D2_150812_repeat_LHCam_224_join.avi	92287	10_10_S3D2_150812_repeat_RHCam_225_Join.avi	97466	61.52467	Bottom Time	57.198	301.78335	2.80293	0.19814	1901.88428	7.07673	20.43792	2.15024	233.36728	20.98895	-1887.39582	Cheilodactylidae	Nemadactylus	macropterus	37377003	1	AD	Attracted	FL	NA	NA
69 GRTS_10_10	10	10_10_S3D2_150812_repeat_LHCam_224_join.avi	92302	10_10_S3D2_150812_repeat_RHCam_225_Join.avi	97481	61.53467	Bottom Time	57.208	321.03026	1.62271	1.13854	1497.99267	11.62035	16.13096	20.77303	299.43309	37.19442	-1467.28948	Cheilodactylidae	Nemadactylus	macropterus	37377003	1	AD	Attracted	FL	NA	NA
69 GRTS_10_10	11	10_10_S3D2_150812_repeat_LHCam_224_join.avi	92379	10_10_S3D2_150812_repeat_RHCam_225_Join.avi	97558	61.586	Bottom Time	57.25933	265.12016	2.05555	0.16318	1666.59041	5.63934	19.27111	15.29692	155.38093	51.74186	-1658.52438	Cheilodactylidae	Nemadactylus	macropterus	37377003	1	AD	Attracted	FL	NA	NA
69 GRTS_10_10	12	10_10_S3D2_150812_repeat_LHCam_224_join.avi	92442	10_10_S3D2_150812_repeat_RHCam_225_Join.avi	97621	61.628	Bottom Time	57.30133	228.21303	1.79217	1.00712	1507.35474	3.33574	19.98133	4.38219	40.41726	-77.8406	-1504.80085	Cheilodactylidae	Nemadactylus	macropterus	37377003	1	AD	Attracted	FL	NA	NA
69 GRTS_10_10	13	10_10_S3D2_150812_repeat_LHCam_224_join.avi	93477	10_10_S3D2_150812_repeat_RHCam_225_Join.avi	98656	62.318	Bottom Time	57.99133	328.57748	1.09378	0.30539	1154.34066	10.69473	14.85181	1.37762	-213.8544	-12.48082	-1134.28959	Cheilodactylidae	Nemadactylus	macropterus	37377003	1	AD	Attracted	FL	NA	NA
71 GRTS_10_477	0	10_477_S3D2_150812_repeat_LHCam_226_Join.avi	28234	10_477_S3D2_150812_repeat_RHCam_223_Join.avi	29021	18.82267	Bottom Time	14.04	304.7598	1.60577	0.71614	1854.26246	13.74001	3.47442	10.91922	-284.53615	-336.16552	-1801.19994	Neosebastidae	Neosebastes	scorpaenoides	37287005	1	AD	Attracted	TL	Resting	NA
71 GRTS_10_477	1	10_477_S3D2_150812_repeat_LHCam_226_Join.avi	51561	10_477_S3D2_150812_repeat_RHCam_223_Join.avi	52348	34.374	Bottom Time	29.59133	293.74603	4.23821	0.42811	2461.04763	21.97719	4.29482	2.95912	-918.9923	61.02653	-2282.21041	Cheilodactylidae	Nemadactylus	macropterus	37377003	1	AD	Attracted	FL	NA	NA
