Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	CATAMI_L1	CATAMI_L2	CATAMI_L3	CATAMI_L4	CATAMI_L5	CATAMI_L6	Description [Code]	CATAMI Sp Code	Radius %
10_1014_S3D2_150812_repeat_LHCan_84_Join.avi	77925	2404.4487	216	537													Open Water			Open					45.2
10_1014_S3D2_150812_repeat_LHCan_84_Join.avi	77925	2404.4487	360	537													Open Water			Open					45.2
10_1014_S3D2_150812_repeat_LHCan_84_Join.avi	77925	2404.4487	503	537													Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			70.6
10_1014_S3D2_150812_repeat_LHCan_84_Join.avi	77925	2404.4487	73	690													Open Water			Open					100
10_1014_S3D2_150812_repeat_LHCan_84_Join.avi	77925	2404.4487	216	690													Open Water			Open					84
10_1014_S3D2_150812_repeat_LHCan_84_Join.avi	77925	2404.4487	360	690													Open Water			Open					84
10_1014_S3D2_150812_repeat_LHCan_84_Join.avi	77925	2404.4487	503	690													Invertebrate Complex	Complex 2		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				100
10_10_S3D2_150812_repeat_LHCam_224_join.avi	7065	2144.8467	136	193													Open Water			Open					100
10_10_S3D2_150812_repeat_LHCam_224_join.avi	7065	2144.8467	405	193													Open Water			Open					89.8
10_10_S3D2_150812_repeat_LHCam_224_join.avi	7065	2144.8467	675	193													Invertebrate Complex	Complex 1		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"				89.8
10_10_S3D2_150812_repeat_LHCam_224_join.avi	7065	2144.8467	944	193													Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			100
10_10_S3D2_150812_repeat_LHCam_224_join.avi	7065	2144.8467	136	576													Open Water			Open					64.3
10_10_S3D2_150812_repeat_LHCam_224_join.avi	7065	2144.8467	405	576													Open Water			Open					46.9
10_10_S3D2_150812_repeat_LHCam_224_join.avi	7065	2144.8467	675	576													Invertebrate Complex	Complex 2		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"				46.9
10_10_S3D2_150812_repeat_LHCam_224_join.avi	7065	2144.8467	944	576													Open Water			Open					64.3
10_10_S3D2_150812_repeat_LHCam_224_join.avi	7065	2144.8467	136	960													Open Water			Open					46.6
10_10_S3D2_150812_repeat_LHCam_224_join.avi	7065	2144.8467	405	960													Open Water			Open					15.5
10_10_S3D2_150812_repeat_LHCam_224_join.avi	7065	2144.8467	675	960													Sponges	Small Multi Form <10cm		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	10000000			15.5
10_10_S3D2_150812_repeat_LHCam_224_join.avi	7065	2144.8467	944	960													Invertebrate Complex	Complex 1		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"				46.6
10_10_S3D2_150812_repeat_LHCam_224_join.avi	7065	2144.8467	136	1344													Open Water			Open					64.3
10_10_S3D2_150812_repeat_LHCam_224_join.avi	7065	2144.8467	405	1344													Open Water			Open					46.9
10_10_S3D2_150812_repeat_LHCam_224_join.avi	7065	2144.8467	675	1344													Sponges	Small Multi Form <10cm		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	10000000			46.9
10_10_S3D2_150812_repeat_LHCam_224_join.avi	7065	2144.8467	944	1344													Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			64.3
10_10_S3D2_150812_repeat_LHCam_224_join.avi	7065	2144.8467	136	1727													Open Water			Open					100
10_10_S3D2_150812_repeat_LHCam_224_join.avi	7065	2144.8467	405	1727													Open Water			Open					89.8
10_10_S3D2_150812_repeat_LHCam_224_join.avi	7065	2144.8467	675	1727													Sponges	Erect forms	Branching	Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	10000915			89.8
10_10_S3D2_150812_repeat_LHCam_224_join.avi	7065	2144.8467	944	1727													Invertebrate Complex	Complex 1		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"				100
10_477_S3D2_150812_repeat_LHCam_226_Join.avi	9818	2217.2027	136	193													Open Water			Open					100
10_477_S3D2_150812_repeat_LHCam_226_Join.avi	9818	2217.2027	405	193													Open Water			Open					89.8
10_477_S3D2_150812_repeat_LHCam_226_Join.avi	9818	2217.2027	675	193													Sponges	Erect forms	Branching	Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	10000915			89.8
10_477_S3D2_150812_repeat_LHCam_226_Join.avi	9818	2217.2027	944	193													Sponges	Erect forms	Branching	Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	10000915			100
10_477_S3D2_150812_repeat_LHCam_226_Join.avi	9818	2217.2027	136	576													Open Water			Open					64.3
10_477_S3D2_150812_repeat_LHCam_226_Join.avi	9818	2217.2027	405	576													Open Water			Open					46.9
10_477_S3D2_150812_repeat_LHCam_226_Join.avi	9818	2217.2027	675	576													Sponges	Erect forms	Branching	Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	10000915			46.9
10_477_S3D2_150812_repeat_LHCam_226_Join.avi	9818	2217.2027	944	576													Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			64.3
10_477_S3D2_150812_repeat_LHCam_226_Join.avi	9818	2217.2027	136	960													Open Water			Open					46.6
10_477_S3D2_150812_repeat_LHCam_226_Join.avi	9818	2217.2027	405	960													Open Water			Open					15.5
10_477_S3D2_150812_repeat_LHCam_226_Join.avi	9818	2217.2027	675	960													Sponges	Erect forms	Branching	Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	10000915			15.5
10_477_S3D2_150812_repeat_LHCam_226_Join.avi	9818	2217.2027	944	960													Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			46.6
10_477_S3D2_150812_repeat_LHCam_226_Join.avi	9818	2217.2027	136	1344													Open Water			Open					64.3
10_477_S3D2_150812_repeat_LHCam_226_Join.avi	9818	2217.2027	405	1344													Open Water			Open					46.9
10_477_S3D2_150812_repeat_LHCam_226_Join.avi	9818	2217.2027	675	1344													Sponges	Erect forms	Branching	Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	10000915			46.9
10_477_S3D2_150812_repeat_LHCam_226_Join.avi	9818	2217.2027	944	1344													Octocoral/Black	Branching (3D)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	11168902			64.3
10_477_S3D2_150812_repeat_LHCam_226_Join.avi	9818	2217.2027	136	1727													Open Water			Open					100
10_477_S3D2_150812_repeat_LHCam_226_Join.avi	9818	2217.2027	405	1727													Open Water			Open					89.8
10_477_S3D2_150812_repeat_LHCam_226_Join.avi	9818	2217.2027	675	1727													Sponges	Erect forms	Branching	Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	10000915			89.8
10_477_S3D2_150812_repeat_LHCam_226_Join.avi	9818	2217.2027	944	1727													Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			100
10_586_S3D2_150812_repeat_LHCam_174_Join.avi	9154	2287.1207	136	193													Open Water			Open					100
10_586_S3D2_150812_repeat_LHCam_174_Join.avi	9154	2287.1207	405	193													Open Water			Open					89.8
10_586_S3D2_150812_repeat_LHCam_174_Join.avi	9154	2287.1207	675	193													Sponges	Large Multi Form >10cm		Open		10000000			89.8
10_586_S3D2_150812_repeat_LHCam_174_Join.avi	9154	2287.1207	944	193													Invertebrate Complex	Complex 2		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				100
10_586_S3D2_150812_repeat_LHCam_174_Join.avi	9154	2287.1207	136	576													Open Water			Open					64.3
10_586_S3D2_150812_repeat_LHCam_174_Join.avi	9154	2287.1207	405	576													Open Water			Open					46.9
10_586_S3D2_150812_repeat_LHCam_174_Join.avi	9154	2287.1207	675	576													Invertebrate Complex	Complex 5		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				46.9
10_586_S3D2_150812_repeat_LHCam_174_Join.avi	9154	2287.1207	944	576													Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			64.3
10_586_S3D2_150812_repeat_LHCam_174_Join.avi	9154	2287.1207	136	960													Open Water			Open					46.6
10_586_S3D2_150812_repeat_LHCam_174_Join.avi	9154	2287.1207	405	960													Open Water			Open					15.5
10_586_S3D2_150812_repeat_LHCam_174_Join.avi	9154	2287.1207	675	960													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			15.5
10_586_S3D2_150812_repeat_LHCam_174_Join.avi	9154	2287.1207	944	960													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			46.6
10_586_S3D2_150812_repeat_LHCam_174_Join.avi	9154	2287.1207	136	1344													Open Water			Open					64.3
10_586_S3D2_150812_repeat_LHCam_174_Join.avi	9154	2287.1207	405	1344													Open Water			Open					46.9
10_586_S3D2_150812_repeat_LHCam_174_Join.avi	9154	2287.1207	675	1344													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			46.9
10_586_S3D2_150812_repeat_LHCam_174_Join.avi	9154	2287.1207	944	1344													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			64.3
10_586_S3D2_150812_repeat_LHCam_174_Join.avi	9154	2287.1207	136	1727													Open Water			Open					100
10_586_S3D2_150812_repeat_LHCam_174_Join.avi	9154	2287.1207	405	1727													Sponges	Erect forms	Branching	Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	10000915			89.8
10_586_S3D2_150812_repeat_LHCam_174_Join.avi	9154	2287.1207	675	1727													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			89.8
10_586_S3D2_150812_repeat_LHCam_174_Join.avi	9154	2287.1207	944	1727													Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			100
10_reef_S3D2_150812_repeat_LHCam_178_Join.avi	7726	2483.3793	136	193													Open Water			Open					100
10_reef_S3D2_150812_repeat_LHCam_178_Join.avi	7726	2483.3793	405	193													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			89.8
10_reef_S3D2_150812_repeat_LHCam_178_Join.avi	7726	2483.3793	675	193													Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			89.8
10_reef_S3D2_150812_repeat_LHCam_178_Join.avi	7726	2483.3793	944	193													Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			100
10_reef_S3D2_150812_repeat_LHCam_178_Join.avi	7726	2483.3793	136	576													Open Water			Open					64.3
10_reef_S3D2_150812_repeat_LHCam_178_Join.avi	7726	2483.3793	405	576													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			46.9
10_reef_S3D2_150812_repeat_LHCam_178_Join.avi	7726	2483.3793	675	576													Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			46.9
10_reef_S3D2_150812_repeat_LHCam_178_Join.avi	7726	2483.3793	944	576													Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			64.3
10_reef_S3D2_150812_repeat_LHCam_178_Join.avi	7726	2483.3793	136	960													Open Water			Open					46.6
10_reef_S3D2_150812_repeat_LHCam_178_Join.avi	7726	2483.3793	405	960													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			15.5
10_reef_S3D2_150812_repeat_LHCam_178_Join.avi	7726	2483.3793	675	960													Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			15.5
10_reef_S3D2_150812_repeat_LHCam_178_Join.avi	7726	2483.3793	944	960													Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			46.6
10_reef_S3D2_150812_repeat_LHCam_178_Join.avi	7726	2483.3793	136	1344													Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				64.3
10_reef_S3D2_150812_repeat_LHCam_178_Join.avi	7726	2483.3793	405	1344													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			46.9
10_reef_S3D2_150812_repeat_LHCam_178_Join.avi	7726	2483.3793	675	1344													Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			46.9
10_reef_S3D2_150812_repeat_LHCam_178_Join.avi	7726	2483.3793	944	1344													Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			64.3
10_reef_S3D2_150812_repeat_LHCam_178_Join.avi	7726	2483.3793	136	1727													Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				100
10_reef_S3D2_150812_repeat_LHCam_178_Join.avi	7726	2483.3793	405	1727													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			89.8
10_reef_S3D2_150812_repeat_LHCam_178_Join.avi	7726	2483.3793	675	1727													Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			89.8
10_reef_S3D2_150812_repeat_LHCam_178_Join.avi	7726	2483.3793	944	1727													Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			100
15_159_S1D1_130812_RHCam_85_Join.avi	8808	2640.83	73	78													Open Water			Open					100
15_159_S1D1_130812_RHCam_85_Join.avi	8808	2640.83	216	78													Open Water			Open					84
15_159_S1D1_130812_RHCam_85_Join.avi	8808	2640.83	360	78													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			84
15_159_S1D1_130812_RHCam_85_Join.avi	8808	2640.83	503	78													Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			100
15_159_S1D1_130812_RHCam_85_Join.avi	8808	2640.83	73	231													Open Water			Open					70.6
15_159_S1D1_130812_RHCam_85_Join.avi	8808	2640.83	216	231													Open Water			Open					45.2
15_159_S1D1_130812_RHCam_85_Join.avi	8808	2640.83	360	231													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			45.2
15_159_S1D1_130812_RHCam_85_Join.avi	8808	2640.83	503	231													Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			70.6
15_159_S1D1_130812_RHCam_85_Join.avi	8808	2640.83	73	384													Open Water			Open					57.5
15_159_S1D1_130812_RHCam_85_Join.avi	8808	2640.83	216	384													Open Water			Open					19.2
15_159_S1D1_130812_RHCam_85_Join.avi	8808	2640.83	360	384													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			19.2
15_159_S1D1_130812_RHCam_85_Join.avi	8808	2640.83	503	384													Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			57.5
15_159_S1D1_130812_RHCam_85_Join.avi	8808	2640.83	73	537													Open Water			Open					70.6
15_159_S1D1_130812_RHCam_85_Join.avi	8808	2640.83	216	537													Open Water			Open					45.2
15_159_S1D1_130812_RHCam_85_Join.avi	8808	2640.83	360	537													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			45.2
15_159_S1D1_130812_RHCam_85_Join.avi	8808	2640.83	503	537													Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			70.6
15_159_S1D1_130812_RHCam_85_Join.avi	8808	2640.83	73	690													Open Water			Open					100
15_159_S1D1_130812_RHCam_85_Join.avi	8808	2640.83	216	690													Open Water			Open					84
15_159_S1D1_130812_RHCam_85_Join.avi	8808	2640.83	360	690													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			84
15_159_S1D1_130812_RHCam_85_Join.avi	8808	2640.83	503	690													Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			100
15_15_S2D1_130812_LHCam_174_Join.avi	5309	2551.3767	136	193													Open Water			Open					100
15_15_S2D1_130812_LHCam_174_Join.avi	5309	2551.3767	405	193													Open Water			Open					89.8
15_15_S2D1_130812_LHCam_174_Join.avi	5309	2551.3767	675	193													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			89.8
15_15_S2D1_130812_LHCam_174_Join.avi	5309	2551.3767	944	193													Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			100
15_15_S2D1_130812_LHCam_174_Join.avi	5309	2551.3767	136	576													Open Water			Open					64.3
15_15_S2D1_130812_LHCam_174_Join.avi	5309	2551.3767	405	576													Open Water			Open					46.9
15_15_S2D1_130812_LHCam_174_Join.avi	5309	2551.3767	675	576													Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			46.9
15_15_S2D1_130812_LHCam_174_Join.avi	5309	2551.3767	944	576													Sponges	Large Multi Form >10cm		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	10000000			64.3
15_15_S2D1_130812_LHCam_174_Join.avi	5309	2551.3767	136	960													Open Water			Open					46.6
15_15_S2D1_130812_LHCam_174_Join.avi	5309	2551.3767	405	960													Open Water			Open					15.5
15_15_S2D1_130812_LHCam_174_Join.avi	5309	2551.3767	675	960													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			15.5
15_15_S2D1_130812_LHCam_174_Join.avi	5309	2551.3767	944	960													Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			46.6
15_15_S2D1_130812_LHCam_174_Join.avi	5309	2551.3767	136	1344													Open Water			Open					64.3
15_15_S2D1_130812_LHCam_174_Join.avi	5309	2551.3767	405	1344													Open Water			Open					46.9
15_15_S2D1_130812_LHCam_174_Join.avi	5309	2551.3767	675	1344													Sponges	Erect forms	Branching	Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	10000915			46.9
15_15_S2D1_130812_LHCam_174_Join.avi	5309	2551.3767	944	1344													Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			64.3
15_15_S2D1_130812_LHCam_174_Join.avi	5309	2551.3767	136	1727													Open Water			Open					100
15_15_S2D1_130812_LHCam_174_Join.avi	5309	2551.3767	405	1727													Open Water			Open					89.8
15_15_S2D1_130812_LHCam_174_Join.avi	5309	2551.3767	675	1727													Invertebrate Complex	Complex 2		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"				89.8
15_15_S2D1_130812_LHCam_174_Join.avi	5309	2551.3767	944	1727													Sponges	Large Multi Form >10cm		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	10000000			100
15_207_S1D1_130812_LHCam_226_Join.avi	5971	2723.154	136	193													Open Water			Open					100
15_207_S1D1_130812_LHCam_226_Join.avi	5971	2723.154	405	193													Open Water			Open					89.8
15_207_S1D1_130812_LHCam_226_Join.avi	5971	2723.154	675	193													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			89.8
15_207_S1D1_130812_LHCam_226_Join.avi	5971	2723.154	944	193													Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			100
15_207_S1D1_130812_LHCam_226_Join.avi	5971	2723.154	136	576													Open Water			Open					64.3
15_207_S1D1_130812_LHCam_226_Join.avi	5971	2723.154	405	576													Open Water			Open					46.9
15_207_S1D1_130812_LHCam_226_Join.avi	5971	2723.154	675	576													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			46.9
15_207_S1D1_130812_LHCam_226_Join.avi	5971	2723.154	944	576													Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			64.3
15_207_S1D1_130812_LHCam_226_Join.avi	5971	2723.154	136	960													Open Water			Open					46.6
15_207_S1D1_130812_LHCam_226_Join.avi	5971	2723.154	405	960													Open Water			Open					15.5
15_207_S1D1_130812_LHCam_226_Join.avi	5971	2723.154	675	960													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			15.5
15_207_S1D1_130812_LHCam_226_Join.avi	5971	2723.154	944	960													Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			46.6
15_207_S1D1_130812_LHCam_226_Join.avi	5971	2723.154	136	1344													Open Water			Open					64.3
15_207_S1D1_130812_LHCam_226_Join.avi	5971	2723.154	405	1344													Open Water			Open					46.9
15_207_S1D1_130812_LHCam_226_Join.avi	5971	2723.154	675	1344													Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			46.9
15_207_S1D1_130812_LHCam_226_Join.avi	5971	2723.154	944	1344													Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			64.3
15_207_S1D1_130812_LHCam_226_Join.avi	5971	2723.154	136	1727													Open Water			Open					100
15_207_S1D1_130812_LHCam_226_Join.avi	5971	2723.154	405	1727													Open Water			Open					89.8
15_207_S1D1_130812_LHCam_226_Join.avi	5971	2723.154	675	1727													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			89.8
15_207_S1D1_130812_LHCam_226_Join.avi	5971	2723.154	944	1727													Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			100
15_911_S1D1_1130812_LHCam_178_Join.avi	21820	2819.0887	136	193													Open Water			Open					100
15_911_S1D1_1130812_LHCam_178_Join.avi	21820	2819.0887	405	193													Open Water			Open					89.8
15_911_S1D1_1130812_LHCam_178_Join.avi	21820	2819.0887	675	193													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			89.8
15_911_S1D1_1130812_LHCam_178_Join.avi	21820	2819.0887	944	193													Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			100
15_911_S1D1_1130812_LHCam_178_Join.avi	21820	2819.0887	136	576													Open Water			Open					64.3
15_911_S1D1_1130812_LHCam_178_Join.avi	21820	2819.0887	405	576													Open Water			Open					46.9
15_911_S1D1_1130812_LHCam_178_Join.avi	21820	2819.0887	675	576													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			46.9
15_911_S1D1_1130812_LHCam_178_Join.avi	21820	2819.0887	944	576													Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			64.3
15_911_S1D1_1130812_LHCam_178_Join.avi	21820	2819.0887	136	960													Open Water			Open					46.6
15_911_S1D1_1130812_LHCam_178_Join.avi	21820	2819.0887	405	960													Open Water			Open					15.5
15_911_S1D1_1130812_LHCam_178_Join.avi	21820	2819.0887	675	960													Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			15.5
15_911_S1D1_1130812_LHCam_178_Join.avi	21820	2819.0887	944	960													Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			46.6
15_911_S1D1_1130812_LHCam_178_Join.avi	21820	2819.0887	136	1344													Open Water			Open					64.3
15_911_S1D1_1130812_LHCam_178_Join.avi	21820	2819.0887	405	1344													Open Water			Open					46.9
15_911_S1D1_1130812_LHCam_178_Join.avi	21820	2819.0887	675	1344													Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			46.9
