Sample,Family,Genus,Species,Count,Length,Code,Filename,Frame,Time (mins),Precision (mm),RMS (mm),Range (mm),Direction (deg),Comment,Stage,Activity
ARSO02_2012,Monacanthidae,Meuschenia,hippocrepis,1,275.002,37465004,ARSO02_L.avi,31032,20.688,1.499,0.176,1382.328,9.832,NA,AD,Passing
ARSO02_2012,Arripidae,Arripis,georgianus,1,151.31,37344001,ARSO02_L.avi,39180,26.12,9.208,6.429,2274.137,27.703,NA,AD,Passing
ARSO02_2012,Arripidae,Arripis,georgianus,1,107.176,37344001,ARSO02_L.avi,39180,26.12,6.655,12.03,2329.739,35.064,NA,AD,Passing
ARSO02_2012,Plesiopidae,Trachinops,noarlungae,1,57.241,37316017,ARSO02_L.avi,44412,29.608,2.122,2.194,1174.926,20.891,NA,AD,Passing
ARSO02_2012,Plesiopidae,Trachinops,noarlungae,1,61.79,37316017,ARSO02_L.avi,44412,29.608,1.717,1.348,1236.99,23.99,NA,AD,Passing
ARSO02_2012,Plesiopidae,Trachinops,noarlungae,1,54.477,37316017,ARSO02_L.avi,44412,29.608,3.18,0.221,1192.084,18.853,NA,AD,Passing
ARSO02_2012,Cheilodactylidae,Cheilodactylus,nigripes,1,267.678,37377001,ARSO02_L.avi,46690,31.1267,3.499,0.497,1350.992,31.506,NA,AD,Passing
ARSO02_2012,Carangidae,Trachurus,novaezelandiae,1,167.845,37337003,ARSO02_L.avi,51311,34.2073,6.781,5.918,1857.578,35.611,NA,AD,Passing
ARSO02_2012,Carangidae,Trachurus,novaezelandiae,1,174.899,37337003,ARSO02_L.avi,51311,34.2073,6.446,1.333,1653.038,21.449,NA,AD,Passing
ARSO02_2012,Carangidae,Trachurus,novaezelandiae,1,151.805,37337003,ARSO02_L.avi,51311,34.2073,2.981,3.182,1970.072,22.824,NA,AD,Passing
ARSO02_2012,Carangidae,Trachurus,novaezelandiae,1,156.264,37337003,ARSO02_L.avi,51311,34.2073,5.522,1.636,2104.353,36.217,NA,AD,Passing
ARSO02_2012,Carangidae,Trachurus,novaezelandiae,1,161.951,37337003,ARSO02_L.avi,51311,34.2073,7.909,1.351,2138.297,15.844,NA,AD,Passing
ARSO02_2012,Carangidae,Trachurus,novaezelandiae,1,150.94,37337003,ARSO02_L.avi,51311,34.2073,6.861,2.083,1769.947,24.972,NA,AD,Passing
ARSO02_2012,Carangidae,Trachurus,novaezelandiae,1,153.446,37337003,ARSO02_L.avi,51311,34.2073,7.541,0.578,2020.811,19.139,NA,AD,Passing
ARSO02_2012,Carangidae,Trachurus,novaezelandiae,1,127.183,37337003,ARSO02_L.avi,51311,34.2073,4.048,4.322,1835.766,21.172,NA,AD,Passing
ARSO02_2012,Carangidae,Trachurus,novaezelandiae,1,163.796,37337003,ARSO02_L.avi,51311,34.2073,8.608,1.918,1932.546,26.521,NA,AD,Passing
ARSO02_2012,Labridae,Notolabrus,parilus,1,345.118,99379455,ARSO02_L.avi,52579,35.0527,13.732,2.591,2564.301,32.349,NA,AD,Passing
ARSO02_2012,Labridae,Notolabrus,parilus,1,384.519,99379455,ARSO02_L.avi,52585,35.0567,7.425,20.366,1962.998,29.155,NA,AD,Passing
ARSO02_2012,Carangidae,Pseudocaranx,sp,1,200.418,37337924,ARSO02_L.avi,79768,53.1787,3.825,1.967,1363.82,23.863,NA,AD,Passing
ARSO02_2012,Carangidae,Pseudocaranx,sp,1,212.765,37337924,ARSO02_L.avi,79768,53.1787,4.317,0.131,1486.531,22.31,NA,AD,Passing
ARSO02_2012,Carangidae,Pseudocaranx,sp,1,261.529,37337924,ARSO02_L.avi,79768,53.1787,5.478,1.577,1727.59,12.655,NA,AD,Passing
ARSO02_2012,Carangidae,Pseudocaranx,sp,1,231.157,37337924,ARSO02_L.avi,79768,53.1787,6.045,2.082,1544.521,13.163,NA,AD,Passing
ARSO02_2012,Carangidae,Pseudocaranx,sp,1,218.324,37337924,ARSO02_L.avi,79768,53.1787,3.328,0.669,1533.225,12.119,NA,AD,Passing
ARSO02_2012,Carangidae,Pseudocaranx,sp,1,234.784,37337924,ARSO02_L.avi,79768,53.1787,6.888,0.744,2008.429,2.832,NA,AD,Passing
ARSO02_2012,Dinolestidae,Dinolestes,lewini,1,203.278,37327002,ARSO02_L.avi,85752,57.168,1.363,3.331,1017.702,36.138,NA,AD,Passing
ARSO02_2012,Sparidae,Chrysophrys,auratus,1,247.161,37353001,ARSO02_L.avi,91536,61.024,8.224,2.696,3662.216,3.892,NA,AD,Passing
ARSO02_2012,Sparidae,Chrysophrys,auratus,1,228.907,37353001,ARSO02_L.avi,91550,61.0333,2.864,0.157,2491.831,3.941,NA,AD,Passing
ARSO02_2012,Sparidae,Chrysophrys,auratus,1,257.611,37353001,ARSO02_L.avi,91566,61.044,6.334,1.359,2266.513,29.343,NA,AD,Passing
ARSO03_2012,Labridae,Austrolabrus,maculatus,1,150.997,37384025,ARSO03_L.avi,5853,3.902,3.887,3.919,1314.456,27.745,NA,AD,Passing
ARSO03_2012,Mullidae,Upeneichthys,vlamingii,1,185.853,37355029,ARSO03_L.avi,9595,6.3967,7.172,2.058,2100.918,25.099,NA,AD,Passing
ARSO03_2012,Monacanthidae,Scobinichthys,granulatus,1,184.684,37465007,ARSO03_L.avi,12503,8.3353,6.6,5.822,1761.924,31.779,NA,AD,Passing
ARSO03_2012,Gerreidae,Parequula,melbournensis,1,143.562,37349001,ARSO03_L.avi,14652,9.768,6.82,0.599,2014.755,20.579,NA,AD,Passing
ARSO03_2012,Labridae,Notolabrus,parilus,1,337.477,99379455,ARSO03_L.avi,26186,17.4573,7.884,5.685,2242.561,25.852,NA,M,Passing
ARSO03_2012,Monacanthidae,Eubalichthys,mosaicus,1,186.155,37465003,ARSO03_L.avi,33635,22.4233,5.696,6.587,1471.564,32.917,NA,AD,Passing
ARSO03_2012,Monacanthidae,Acanthaluteres,brownii,1,242.729,37465001,ARSO03_L.avi,34060,22.7067,3.225,3.116,1336.853,33.99,NA,AD,Passing
ARSO03_2012,Monacanthidae,Acanthaluteres,brownii,1,171.658,37465001,ARSO03_L.avi,34171,22.7807,10.648,6.007,2585.086,29.344,NA,AD,Passing
ARSO03_2012,Carangidae,Trachurus,novaezelandiae,1,158.342,37337003,ARSO03_L.avi,58343,38.8953,3.44,2.14,2052.38,19.72,NA,AD,Passing
ARSO03_2012,Carangidae,Trachurus,novaezelandiae,1,140.801,37337003,ARSO03_L.avi,58343,38.8953,1.986,5.96,1888.973,16.443,NA,AD,Passing
ARSO03_2012,Carangidae,Trachurus,novaezelandiae,1,150.142,37337003,ARSO03_L.avi,58343,38.8953,3,9.102,1824.169,26.805,NA,AD,Passing
ARSO03_2012,Carangidae,Trachurus,novaezelandiae,1,153.557,37337003,ARSO03_L.avi,58343,38.8953,4.253,10.224,1838.669,31.871,NA,AD,Passing
ARSO03_2012,Plesiopidae,Trachinops,noarlungae,1,44.87,37316017,ARSO03_L.avi,69420,46.28,2.273,2.706,1100.693,25.523,NA,AD,Passing
ARSO03_2012,Plesiopidae,Trachinops,noarlungae,1,72.778,37316017,ARSO03_L.avi,69420,46.28,4.312,7.275,1346.316,28.667,NA,AD,Passing
ARSO03_2012,Plesiopidae,Trachinops,noarlungae,1,42.684,37316017,ARSO03_L.avi,69601,46.4007,0.985,1.754,988.351,11.618,NA,AD,Passing
ARSO03_2012,Plesiopidae,Trachinops,noarlungae,1,53.282,37316017,ARSO03_L.avi,69601,46.4007,1.083,1.895,912.46,10.786,NA,AD,Passing
ARSO03_2012,Plesiopidae,Trachinops,noarlungae,1,44.727,37316017,ARSO03_L.avi,69601,46.4007,0.638,2.102,653.74,19.185,NA,AD,Passing
ARSO03_2012,Plesiopidae,Trachinops,noarlungae,1,41.129,37316017,ARSO03_L.avi,69601,46.4007,0.829,1.79,673.283,20.53,NA,AD,Passing
ARSO03_2012,Plesiopidae,Trachinops,noarlungae,1,42.004,37316017,ARSO03_L.avi,69601,46.4007,0.69,5.791,586.013,29.908,NA,AD,Passing
ARSO04_2012,Diodontidae,Diodon,nicthemerus,1,177.242,37469001,ARSO04_L.avi,3749,2.4993,5.76,4.696,2232.417,20.689,NA,AD,Passing
ARSO04_2012,Monacanthidae,Acanthaluteres,vittiger,1,46.481,37465002,ARSO04_L.avi,8264,5.5093,1.126,2.4,861.421,20.504,NA,AD,Passing
ARSO04_2012,Monacanthidae,Acanthaluteres,vittiger,1,39.843,37465002,ARSO04_L.avi,8264,5.5093,1.15,0.797,907.867,25.799,NA,AD,Passing
ARSO04_2012,Labridae,Austrolabrus,maculatus,1,146.98,37384025,ARSO04_L.avi,8885,5.9233,7.906,1.702,2284.922,22.049,NA,AD,Passing
ARSO04_2012,Gerreidae,Parequula,melbournensis,1,89.948,37349001,ARSO04_L.avi,11256,7.504,3.702,1.62,1514.063,24.777,NA,AD,Passing
ARSO04_2012,Arripidae,Arripis,georgianus,1,125.023,37344001,ARSO04_L.avi,17823,11.882,8.668,11.831,2535.64,15.51,NA,AD,Passing
ARSO04_2012,Arripidae,Arripis,georgianus,1,133.338,37344001,ARSO04_L.avi,17823,11.882,5.465,1.359,2105.245,11.71,NA,AD,Passing
ARSO04_2012,Arripidae,Arripis,georgianus,1,146.709,37344001,ARSO04_L.avi,17823,11.882,9.855,1.274,2026.699,13.408,NA,AD,Passing
ARSO04_2012,Arripidae,Arripis,georgianus,1,136.97,37344001,ARSO04_L.avi,17823,11.882,9.623,1.965,2201.647,24.806,NA,AD,Passing
ARSO04_2012,Arripidae,Arripis,georgianus,1,129.948,37344001,ARSO04_L.avi,17823,11.882,8.411,4.686,2498.929,2.632,NA,AD,Passing
ARSO04_2012,Arripidae,Arripis,georgianus,1,150.222,37344001,ARSO04_L.avi,17823,11.882,16.316,7.335,2746.97,5.833,NA,AD,Passing
ARSO04_2012,Arripidae,Arripis,georgianus,1,138.412,37344001,ARSO04_L.avi,17823,11.882,12.871,4.347,2274.623,8.622,NA,AD,Passing
ARSO04_2012,Carangidae,Pseudocaranx,sp,1,226.367,37337924,ARSO04_L.avi,49332,32.888,2.225,0.49,1288.517,31.61,NA,AD,Passing
ARSO04_2012,Heterodontidae,Heterodontus,portusjacksoni,1,254.764,37007001,ARSO04_L.avi,62730,41.82,3.711,1.407,1580.289,28.886,NA,AD,Passing
ARSO04_2012,Carangidae,Trachurus,novaezelandiae,1,119.471,37337003,ARSO04_L.avi,74427,49.618,15.842,7.971,3133.748,30.796,NA,AD,Passing
ARSO04_2012,Carangidae,Trachurus,novaezelandiae,1,140.247,37337003,ARSO04_L.avi,74427,49.618,14.515,5.589,2906.377,28.838,NA,AD,Passing
ARSO04_2012,Carangidae,Trachurus,novaezelandiae,1,215.871,37337003,ARSO04_L.avi,74427,49.618,17.568,3.651,2831.39,25.438,NA,AD,Passing
ARSO04_2012,Carangidae,Trachurus,novaezelandiae,1,203.253,37337003,ARSO04_L.avi,74427,49.618,7.35,0.114,2714.222,22.471,NA,AD,Passing
ARSO04_2012,Carangidae,Trachurus,novaezelandiae,1,168.607,37337003,ARSO04_L.avi,74427,49.618,7.81,3.748,2817.197,18.648,NA,AD,Passing
ARSO04_2012,Monacanthidae,Thamnaconus,degeni,1,168.559,37465037,ARSO04_L.avi,76018,50.6787,2.094,0.665,952.028,7.757,NA,AD,Passing
CACI01_2012,Labridae,Pictilabrus,laticlavius,1,237.351,37384020,CACI01_L.avi,19865,13.2433,1.801,0.247,931.071,9.569,Landed on reef behind a boulder with algae blocking view,AD,Passing
CACI01_2012,Cheilodactylidae,Cheilodactylus,nigripes,1,232.709,37377001,CACI01_L.avi,21200,14.1333,4.433,0.608,1901.645,22.967,Landed on reef behind a boulder with algae blocking view,AD,Passing
CACI01_2012,Monacanthidae,Eubalichthys,mosaicus,1,160.456,37465003,CACI01_L.avi,25103,16.7353,2.26,0.574,1507.073,18.687,Landed on reef behind a boulder with algae blocking view,AD,Passing
CACI01_2012,Monacanthidae,Meuschenia,hippocrepis,1,111.065,37465004,CACI01_L.avi,43209,28.806,2.586,0.083,1519.691,12.744,Landed on reef behind a boulder with algae blocking view,AD,Passing
CACI01_2012,Monacanthidae,Meuschenia,hippocrepis,1,121.729,37465004,CACI01_L.avi,43209,28.806,1.361,0.995,1430.081,14.237,Landed on reef behind a boulder with algae blocking view,AD,Passing
CACI01_2012,Labridae,Notolabrus,parilus,1,325.663,99379455,CACI01_L.avi,58188,38.792,1.275,0.191,1022.505,30.98,Landed on reef behind a boulder with algae blocking view,F,Chase conspecific
CACI01_2012,Labridae,Notolabrus,parilus,1,293.986,99379455,CACI01_L.avi,58188,38.792,0.748,0.612,714.217,27.464,Landed on reef behind a boulder with algae blocking view,F,Chase conspecific
CACI01_2012,Scorpididae,Scorpis,aequipinnis,1,236.568,37361004,CACI01_L.avi,59499,39.666,1.722,2.597,1133.063,34.176,Landed on reef behind a boulder with algae blocking view,AD,Passing
CACI01_2012,Scorpididae,Scorpis,aequipinnis,1,187.457,37361004,CACI01_L.avi,59499,39.666,1.739,0.815,1081.522,24.596,Landed on reef behind a boulder with algae blocking view,AD,Passing
CACI01_2012,Scorpididae,Scorpis,aequipinnis,1,246.297,37361004,CACI01_L.avi,59546,39.6973,1.993,1.735,1655.501,12.298,Landed on reef behind a boulder with algae blocking view,AD,Passing
CACI01_2012,Scorpididae,Scorpis,aequipinnis,1,252.853,37361004,CACI01_L.avi,59559,39.706,4.307,0.969,1437.839,23.663,Landed on reef behind a boulder with algae blocking view,AD,Passing
CACI01_2012,Scorpididae,Scorpis,aequipinnis,1,278.064,37361004,CACI01_L.avi,59566,39.7107,1.849,0.728,1307.201,31.482,Landed on reef behind a boulder with algae blocking view,AD,Passing
CACI01_2012,Carangidae,Pseudocaranx,sp,1,280.443,37337924,CACI01_L.avi,68113,45.4087,3.69,3.523,1361.122,18.972,Landed on reef behind a boulder with algae blocking view,AD,Passing
CACI01_2012,Arripidae,Arripis,truttaceus,1,266.892,37344004,CACI01_L.avi,83056,55.3707,5.04,2.539,1671.693,22.365,Landed on reef behind a boulder with algae blocking view,AD,Passing
CACI01_2012,Arripidae,Arripis,truttaceus,1,259.618,37344004,CACI01_L.avi,83056,55.3707,3.073,1.26,1727.461,20.007,Landed on reef behind a boulder with algae blocking view,AD,Passing
CACI01_2012,Arripidae,Arripis,truttaceus,1,255.421,37344004,CACI01_L.avi,83056,55.3707,1.33,0.476,1137.058,27.45,Landed on reef behind a boulder with algae blocking view,AD,Passing
CACI01_2012,Arripidae,Arripis,truttaceus,1,276.551,37344004,CACI01_L.avi,83056,55.3707,2.375,0.929,1748.52,13.967,Landed on reef behind a boulder with algae blocking view,AD,Passing
CACI01_2012,Arripidae,Arripis,truttaceus,1,232.804,37344004,CACI01_L.avi,83056,55.3707,1.821,0.453,1744.785,18.928,Landed on reef behind a boulder with algae blocking view,AD,Passing
CACI01_2012,Arripidae,Arripis,truttaceus,1,251.082,37344004,CACI01_L.avi,83056,55.3707,1.901,2.493,1826.131,16.236,Landed on reef behind a boulder with algae blocking view,AD,Passing
CACI01_2012,Arripidae,Arripis,truttaceus,1,245.915,37344004,CACI01_L.avi,83056,55.3707,2.485,1.978,1486.527,25.632,Landed on reef behind a boulder with algae blocking view,AD,Passing
CACI01_2012,Arripidae,Arripis,truttaceus,1,259.045,37344004,CACI01_L.avi,83056,55.3707,4.339,0.629,1783.217,21.936,Landed on reef behind a boulder with algae blocking view,AD,Passing
CACI01_2012,Arripidae,Arripis,truttaceus,1,258.375,37344004,CACI01_L.avi,83056,55.3707,3.651,2.992,1703.09,23.283,Landed on reef behind a boulder with algae blocking view,AD,Passing
CACI01_2012,Arripidae,Arripis,truttaceus,1,223.721,37344004,CACI01_L.avi,83056,55.3707,5.872,2.042,1711.194,25.148,Landed on reef behind a boulder with algae blocking view,AD,Passing
CACI01_2012,Kyphosidae,Kyphosus,sydneyanus,1,390.359,37361001,CACI01_L.avi,85282,56.8547,1.618,1.223,1425.598,11.974,Landed on reef behind a boulder with algae blocking view,AD,Passing
CACI01_2012,Kyphosidae,Kyphosus,sydneyanus,1,331.452,37361001,CACI01_L.avi,85282,56.8547,2.729,0.979,1558.004,29.073,Landed on reef behind a boulder with algae blocking view,AD,Passing
CACI01_2012,Kyphosidae,Kyphosus,sydneyanus,1,379.956,37361001,CACI01_L.avi,85322,56.8813,0.875,2.03,842.005,17.518,Landed on reef behind a boulder with algae blocking view,AD,Passing
CACI01_2012,Kyphosidae,Kyphosus,sydneyanus,1,356.661,37361001,CACI01_L.avi,85342,56.8947,2.439,0.516,1153.758,30.163,Landed on reef behind a boulder with algae blocking view,AD,Passing
CACI01_2012,Cheilodactylidae,Dactylophora,nigricans,1,549.603,37377005,CACI01_L.avi,87427,58.2847,3.444,7.226,2391.976,9.966,Landed on reef behind a boulder with algae blocking view,AD,Passing
CACI02_2012,Enoplosidae,Enoplosus,armatus,1,161.031,37366001,CACI02_L.avi,4155,2.77,2.649,0.366,1575.633,28.794,"landed behind rocky reef, facing slightly upward",AD,Passing
CACI02_2012,Labridae,Olisthops,cyanomelas,1,368.103,37385001,CACI02_L.avi,11543,7.6953,2.877,2.828,1605.386,9.046,"landed behind rocky reef, facing slightly upward",AD,Passing
CACI02_2012,Labridae,Notolabrus,parilus,1,339.237,99379455,CACI02_L.avi,17455,11.6367,1.311,1.426,1018.548,22.179,"landed behind rocky reef, facing slightly upward",AD,Passing
CACI02_2012,Arripidae,Arripis,truttaceus,1,261.246,37344004,CACI02_L.avi,25042,16.6947,4.011,6.68,2650.826,7.741,"landed behind rocky reef, facing slightly upward",AD,Passing
CACI02_2012,Arripidae,Arripis,truttaceus,1,269.281,37344004,CACI02_L.avi,25042,16.6947,5.943,6.812,2835.534,11.67,"landed behind rocky reef, facing slightly upward",AD,Passing
CACI02_2012,Arripidae,Arripis,truttaceus,1,278.849,37344004,CACI02_L.avi,25042,16.6947,6.889,4.974,2804.72,20.232,"landed behind rocky reef, facing slightly upward",AD,Passing
CACI02_2012,Arripidae,Arripis,truttaceus,1,296.189,37344004,CACI02_L.avi,25042,16.6947,3.302,4.645,2782.97,14.245,"landed behind rocky reef, facing slightly upward",AD,Passing
CACI02_2012,Arripidae,Arripis,truttaceus,1,250.253,37344004,CACI02_L.avi,25042,16.6947,3.998,3.992,2768.277,18.089,"landed behind rocky reef, facing slightly upward",AD,Passing
CACI02_2012,Arripidae,Arripis,truttaceus,1,250.161,37344004,CACI02_L.avi,25042,16.6947,11.185,6.111,2864.343,26.32,"landed behind rocky reef, facing slightly upward",AD,Passing
CACI02_2012,Labridae,Notolabrus,tetricus,1,421.605,37384003,CACI02_L.avi,26884,17.9227,3.71,5.609,1929.056,6.188,"landed behind rocky reef, facing slightly upward",AD,Passing
CACI02_2012,Pomacentridae,Parma,victoriae,1,175.008,37372006,CACI02_L.avi,30792,20.528,3.968,0.528,1342.752,23.591,"landed behind rocky reef, facing slightly upward",AD,Passing
CACI02_2012,Labridae,Pictilabrus,laticlavius,1,264.175,37384020,CACI02_L.avi,31757,21.1713,7.11,6.472,2343.91,36.044,"landed behind rocky reef, facing slightly upward",AD,Passing
CACI02_2012,Labridae,Pictilabrus,laticlavius,1,231.97,37384020,CACI02_L.avi,31763,21.1753,3.213,3.418,1729.17,23.544,"landed behind rocky reef, facing slightly upward",AD,Passing
CACI02_2012,Monacanthidae,Meuschenia,hippocrepis,1,314.283,37465004,CACI02_L.avi,31802,21.2013,1.415,0.685,928.941,19.013,"landed behind rocky reef, facing slightly upward",AD,Passing
CACI02_2012,Monacanthidae,Meuschenia,hippocrepis,1,299.859,37465004,CACI02_L.avi,31802,21.2013,2.239,3.123,1361.93,11.186,"landed behind rocky reef, facing slightly upward",AD,Passing
CACI02_2012,Monacanthidae,Monacanthidae,sp,1,123.205,37465903,CACI02_L.avi,42010,28.0067,2.097,4.708,1346.65,29.544,"landed behind rocky reef, facing slightly upward",AD,Passing
CACI02_2012,Monacanthidae,Monacanthidae,sp,1,123.572,37465903,CACI02_L.avi,42010,28.0067,3.386,2.979,1669.579,34.644,"landed behind rocky reef, facing slightly upward",AD,Passing
CACI02_2012,Kyphosidae,Kyphosus,sydneyanus,1,371.268,37361001,CACI02_L.avi,43349,28.8993,1.095,7.932,1007.322,19.472,"landed behind rocky reef, facing slightly upward",AD,Passing
CACI02_2012,Kyphosidae,Kyphosus,sydneyanus,1,373.002,37361001,CACI02_L.avi,43349,28.8993,2.922,3.325,1471.179,23.914,"landed behind rocky reef, facing slightly upward",AD,Passing
CACI02_2012,Kyphosidae,Kyphosus,sydneyanus,1,415.438,37361001,CACI02_L.avi,43364,28.909300000000002,3.24,3.926,1331.163,27.248,"landed behind rocky reef, facing slightly upward",AD,Passing
CACI02_2012,Cheilodactylidae,Cheilodactylus,nigripes,1,248.465,37377001,CACI02_L.avi,66617,44.4113,3.797,0.581,1708.537,25.818,"landed behind rocky reef, facing slightly upward",AD,Passing
CACI02_2012,Arripidae,Arripis,truttaceus,1,277.127,37344004,CACI02_L.avi,86484,57.656,3.491,5.19,1288.641,31.037,"landed behind rocky reef, facing slightly upward",AD,Passing
CACI02_2012,Arripidae,Arripis,truttaceus,1,267.912,37344004,CACI02_L.avi,86484,57.656,1.83,4.047,1529.313,20.074,"landed behind rocky reef, facing slightly upward",AD,Passing
CACI02_2012,Arripidae,Arripis,truttaceus,1,246.087,37344004,CACI02_L.avi,86484,57.656,2.124,5.26,1347.187,20.525,"landed behind rocky reef, facing slightly upward",AD,Passing
CACI02_2012,Scorpididae,Scorpis,aequipinnis,1,175.832,37361004,CACI02_L.avi,87687,58.458,1.981,3.361,1364.037,17.133,"landed behind rocky reef, facing slightly upward",AD,Passing
CACI02_2012,Scorpididae,Scorpis,aequipinnis,1,198.849,37361004,CACI02_L.avi,87692,58.4613,0.703,3.731,729.905,8.855,"landed behind rocky reef, facing slightly upward",AD,Passing
CACI02_2012,Scorpididae,Scorpis,aequipinnis,1,166.302,37361004,CACI02_L.avi,87692,58.4613,2.024,1.799,1246.144,12.751,"landed behind rocky reef, facing slightly upward",AD,Passing
CACI02_2012,Scorpididae,Scorpis,aequipinnis,1,141.792,37361004,CACI02_L.avi,87692,58.4613,2.077,0.666,1133.089,23.099,"landed behind rocky reef, facing slightly upward",AD,Passing
CACI02_2012,Scorpididae,Scorpis,aequipinnis,1,192.489,37361004,CACI02_L.avi,87732,58.488,1.46,1.218,987.427,27.386,"landed behind rocky reef, facing slightly upward",AD,Passing
CACI03_2012,Kyphosidae,Kyphosus,sydneyanus,1,347.295,37361001,CACI03_L.avi,7902,5.268,17.455,16.253,3040.513,28.299,NA,AD,Passing
CACI03_2012,Cheilodactylidae,Cheilodactylus,nigripes,1,198.786,37377001,CACI03_L.avi,13375,8.9167,2.301,0.218,1476.398,29.415,NA,AD,Passing
CACI03_2012,Labridae,Austrolabrus,maculatus,1,150.269,37384025,CACI03_L.avi,13887,9.258,1.685,6.55,1442.921,20.673,NA,AD,Passing
CACI03_2012,Mullidae,Upeneichthys,vlamingii,1,134.934,37355029,CACI03_L.avi,22087,14.7247,13.393,1.575,2598.553,24.032,NA,AD,Passing
CACI03_2012,Labridae,Notolabrus,parilus,1,337.298,99379455,CACI03_L.avi,34646,23.0973,3.23,2.412,1568.301,21.644,NA,M,Passing
