OpCode	TapeReader	Depth	Comment	Info5Name	Info5Value	Info6Name	Info6Value	Info7Name	Info7Value	Info8Name	Info8Value	Info9Name	Info9Value	Info10Name	Info10Value	Info11Name	Info11Value	Info12Name	Info12Value
DB_000	Scott Gray	8	No lights	Latitude	-38.3402255	Longitude	141.3884961	Date	13/03/2023	Time	13:32	MPAStatus	No Take	Site	Discovery Bay	Year	2023	Spare	
DB_001	Scott Gray	10	No lights	Latitude	-38.3438104	Longitude	141.384712	Date	13/03/2023	Time	13:34	MPAStatus	No Take	Site	Discovery Bay	Year	2023	Spare	
DB_002	Scott Gray	18	No lights	Latitude	-38.3445464	Longitude	141.3759157	Date	13/03/2023	Time	13:45	MPAStatus	No Take	Site	Discovery Bay	Year	2023	Spare	
DB_003	Scott Gray	13	No lights	Latitude	-38.3189964	Longitude	141.3786161	Date	13/03/2023	Time	11:37	MPAStatus	Fished	Site	Discovery Bay	Year	2023	Spare	
DB_004	Scott Gray	12	No lights	Latitude	-38.3229054	Longitude	141.381513	Date	13/03/2023	Time	11:40	MPAStatus	Fished	Site	Discovery Bay	Year	2023	Spare	
DB_005	Grace Cosgriff-Camm	17	No lights, clapper wrong site DB_005 corrected and checked	Latitude	-38.3828795	Longitude	141.3669808	Date	14/03/2023	Time	11:27	MPA Status	Fished	Site	Discovery Bay	Year	2023	Spare	
DB_006	Scott Gray	15	No lights	Latitude	-38.3399294	Longitude	141.3803974	Date	13/03/2023	Time	13:36	MPAStatus	No Take	Site	Discovery Bay	Year	2023	Spare	
DB_007	Scott Gray	9	No lights	Latitude	-38.3320162	Longitude	141.3873328	Date	13/03/2023	Time	13:28	MPAStatus	Fished	Site	Discovery Bay	Year	2023	Spare	
DB_008	Scott Gray	18	No lights	Latitude	-38.3260988	Longitude	141.3771828	Date	13/03/2023	Time	11:42	MPAStatus	Fished	Site	Discovery Bay	Year	2023	Spare	
DB_009	Grace Cosgriff-Camm	19	No lights	Latitude	-38.3356826	Longitude	141.3771185	Date	14/03/2023	Time	9:30	MPA Status	No take	Site	Discovery Bay	Year	2023	Spare	
DB_010	Scott Gray	15	No lights	Latitude	-38.3302549	Longitude	141.3804642	Date	13/03/2023	Time	11:45	MPAStatus	Fished	Site	Discovery Bay	Year	2023	Spare	
DB_011	Scott Gray	13	No lights	Latitude	-38.3162705	Longitude	141.3754096	Date	13/03/2023	Time	11:34	MPAStatus	Fished	Site	Discovery Bay	Year	2023	Spare	
DB_012	Scott Gray	25	No lights	Latitude	-38.325954	Longitude	141.3675992	Date	13/03/2023	Time	11:53	MPAStatus	Fished	Site	Discovery Bay	Year	2023	Spare	
DB_013	Louisa Graf	20	No lights	Latitude	-38.3175179	Longtitude	141.3706271	Date	13/03/2023	Time	11:58	MPAStatus	Fished	Site	Discovery Bay	Year	2023	Spare	
DB_014	Scott Gray	17	No lights	Latitude	-38.3865167	Longitude	141.3700055	Date	14/03/2023	Time	14:00	MPA Status	Fished	Site	Discovery Bay	Year	2023	Spare	
DB_015	Grace Cosgriff-Camm	16	No lights	Latitude	-38.3836864	Longitude	141.3681495	Date	14/03/2023	Time	11:29	MPA Status	Fished	Site	Discovery Bay	Year	2023	Spare	 
DB_016	Grace Cosgriff-Camm	20	No lights	Latitude	-38.3708601	Longitude	141.36187	Date	14/03/2023	Time	11:17	MPA Status	Fished	Site	Discovery Bay	Year	2023	Spare	 
DB_017	Scott Gray	20	No lights	Latitude	-38.3618732	Longtitude	141.3658893	Date	14/03/2023	Time	9:54	MPAStatus	Fished	Site	Discovery Bay	Year	2023	Spare	
DB_018	Scott Gray	15	No lights	Latitude	-38.3884664	Longitude	141.3792295	Date	14/03/2023	Time	14:04	MPAStatus	Fished	Site	Discovery Bay	Year	2023	Spare	
DB_021	Grace Cosgriff-Camm	15	No lights	Latitude	-38.3536943	Longitude	141.3736465	Date	14/03/2023	Time	9:48	MPA Status	Fished	Site	Discovery Bay	Year	2023	Spare	
DB_022	Louisa Graf 	7	No lights	Latitude	-38.3446909	Longtitude	141.3872693	Date	14/03/2023	Time	9:39	MPAStatus	No take	Site	Discovery Bay 	Year	2023	Spare	
DB_024	Louisa Graf	16	No lights	Latitude	-38.3565601	Longtitude	141.3690673	Date	14/03/2023	Time	9:51	MPAStatus	Fished	Site	Discovery Bay	Year	2023	Spare	
DB_025	Grace Cosgriff-Camm	9	No lights	Latitude	-38.3501202	Longitude	141.3800057	Date	14/03/2023	Time	9:44	MPA Status	Fished	Site	Discovery Bay	Year	2023	Spare	 
DB_026	Grace Cosgriff-Camm	6	No lights	Latitude	-38.3414156	Longitude	141.3919927	Date	14/04/2023	Time	9:36	MPA Status	No take	Site	Discovery Bay	Year	2023	Spare	
DB_028	Scott Gray	31	No lights	Latitude	-38.3456118	Longitude	141.3614531	Date	13/03/2023	Time	13:51	MPAStatus	No Take	Site	Discovery Bay	Year	2023	Spare	
DB_029	Scott Gray	22	No lights	Latitude	-38.3476774	Longitude	141.3697695	Date	13/03/2023	Time	13:48	MPAStatus	No Take	Site	Discovery Bay	Year	2023	Spare	
DB_030	Scott Gray	29	No lights	Latitude	-38.3624636	Longitude	141.3563772	Date	13/03/2023	Time	13:57	MPAStatus	No Take	Site	Discovery Bay	Year	2023	Spare	
DB_031	Scott Gray	24	No lights	Latitude	-38.3290472	Longitude	141.3710823	Date	13/03/2023	Time	11:50	MPAStatus	Fished	Site	Discovery Bay	Year	2023	Spare	
DB_032	Scott Gray	25	No lights	Latitude	-38.3383243	Longitude	141.3693453	Date	13/03/2023	Time	13:42	MPAStatus	No Take	Site	Discovery Bay	Year	2023	Spare	
DB_033	Scott Gray	34	No lights	Latitude	-38.3548972	Longitude	141.3551972	Date	12/03/2023	Time	12:15	MPAStatus	No Take	Site	Discovery Bay	Year	2023	Spare	
