OpCode	PeriodIndex	Period	FilenameStart	FrameStart	TimeStart	FilenameEnd	FrameEnd	TimeEnd	HasEnd
DB_000	0	Analysis	13_03_2023_DB_000_Rig2_2L (1).MP4	6239	3.46958				0
DB_001	0	Analysis	13_03_2023_DB_001_Rig3_3L (1).MP4	4264	2.37126				0
DB_002	0	Analysis	13_03_2023_DB_002_Rig7_7L (1).MP4	6334	3.52241				0
DB_003	0	Analysis	13_03_2023_DB_003_Rig9_9L (1).MP4	5136	2.85619				0
DB_004	0	Analysis	13_03_2023_DB_004_Rig8_8L (2).MP4	4527	2.79668				0
DB_005	0	Analysis	14_03_2023_DB005_Rig5_5L (1).MP4	5672	3.15426	14_03_2023_DB005_Rig5_5L (4).MP4	18480	63.17978	1
DB_006	0	Analysis	13_03_2023_DB_006_Rig4_4L (1).MP4	4480	2.49138				0
DB_007	0	Analysis	13_03_2023_DB_007_Rig1_1L (1).MP4	8427	4.68635				0
DB_008	0	Analysis	13_03_2023_DB_008_Rig7_7L (1).MP4	4987	2.77333				0
DB_009	0	Analysis	14_03_2023_DB009_Rig10_10L (1).MP4	7568	4.20865	14_03_2023_DB009_Rig10_10L (4).MP4	20372	64.24863	1
DB_010	0	Analysis	13_03_2023_DB_010_Rig6_6L (1).MP4	5144	2.86064				0
DB_011	0	Analysis	13_03_2023_DB_011_Rig10_10L (1).MP4	2440	1.35691				0
DB_012	0	Analysis	13_03_2023_DB_012_Rig3_3L (1).MP4	5044	2.80502				0
DB_013	0	Analysis	13_03_2023_DB_013_Rig1_1L (1).MP4	4619	2.56868	13_03_2023_DB_013_Rig1_1L (5).MP4	17597	62.70542	1
DB_014	0	Analysis	14_03_2023_DB014_Rig9_9L (1).MP4	5356	2.97853				0
DB_015	0	Analysis	14_03_2023_DB015_Rig6_6L (1).MP4	3660	2.03537	14_03_2023_DB015_Rig6_6L (4).MP4	16531	62.09592	1
DB_016	0	Analysis	14_03_2023_DB_016_Rig2_2L (1).MP4	4844	2.69380	14_03_2023_DB_016_Rig2_2L (4).MP4	17680	62.73489	1
DB_017	0	Analysis	14_03_2023_DB017_Rig3_3L (1).MP4	6351	3.53186				0
DB_018	0	Analysis	14_03_2023_DB018_Rig8_8L (1).MP4	6722	3.73818				0
DB_021	0	Analysis	14_03_2023_DB021_Rig5_5L (1).MP4	6184	3.43899	14_03_2023_DB021_Rig5_5L (4).MP4	18956	63.46118	1
DB_022	0	Analysis	14_03_2023_DB022_Rig8_8L (1).MP4	5106	2.83950	14_03_2023_DB022_Rig8_8L (4).MP4	17924	62.87059	1
DB_024	0	Analysis	14_03_2023_DB024_Rig4_4L (1).MP4	5173	2.87676	14_03_2023_DB024_Rig4_4L (4).MP4	18069	62.95122	1
DB_025	0	Analysis	14_03_2023_DB025_Rig6_6L (1).MP4	4527	2.51752	14_03_2023_DB025_Rig6_6L (4).MP4	17291	62.53525	1
DB_026	0	Analysis	14_03_2023_DB026_Rig9_9L (1).MP4	9276	5.15849	14_03_2023_DB026_Rig9_9L (4).MP4	22076	65.17956	1
DB_028	0	Analysis	13_03_2023_DB_028_Rig9_9L (1).MP4	7073	3.93337				0
DB_029	0	Analysis	13_03_2023_DB_029_Rig9_9L (1).MP4	7499	4.17028				0
DB_030	0	Analysis	13_03_2023_DB_030_Rig10_10L (1).MP4	10130	5.63341				0
DB_031	0	Analysis	13_03_2023_DB_031_Rig4_4L (1).MP4	4980	2.76943				0
DB_032	0	Analysis	13_03_2023_DB_032_Rig6_6L (1).MP4	6956	3.86831				0
DB_033	0	Analysis	12_03_2023_DB033_Rig10_10L (1).MP4	3767	2.09487				0
DB_034	0	Analysis	14_03_2023_DB034_Rig2_2L (1).MP4	4590	2.55255	14_03_2023_DB034_Rig2_2L (4).MP4	17416	62.58808	1
DB_035	0	Analysis	13_03_2023_DB_035_Rig5_5L (1).MP4	5152	2.86508				0
DB_036	0	Analysis	12_03_2023_DB036_Rig8_8L (1).MP4	4802	2.67045				0
