OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
DB_000	0	0	1194.71144	707.23881	879.71878	693.97761
DB_000	0	1	1752.78069	693.13433	1271.51941	688.58209
DB_000	1	0	1186.65268	719.32836	838.11123	709.25373
DB_000	1	1	1877.69150	666.94030	1607.72298	675.00000
DB_000	2	0	789.75866	622.61194	566.12802	606.49254
DB_000	2	1	1218.85414	532.35448	1049.70724	527.16791
DB_000	3	0	1243.71563	714.77985	933.58342	708.45149
DB_000	3	1	1414.46065	712.76493	1060.00525	702.91045
DB_000	4	0	1305.66737	662.39179	1017.69675	656.56716
DB_000	4	1	1461.80588	653.32463	1147.14061	649.01119
DB_000	5	0	972.53095	658.80597	710.79538	648.50746
DB_000	5	1	842.58342	667.87313	581.85519	654.04851
DB_000	6	0	999.28646	640.74627	783.71459	628.65672
DB_000	6	1	1897.83841	654.85075	1519.07660	658.88060
DB_001	0	0	1313.57817	753.58209	961.89192	763.05970
DB_001	0	1	1898.84575	679.05597	1472.73662	699.48881
DB_001	1	0	1133.57608	602.81716	910.60965	608.72761
DB_001	1	1	1275.10808	587.20149	1059.19307	595.12687
DB_001	2	0	1272.08604	535.31716	1069.26653	547.77612
DB_001	2	1	1414.12172	575.61567	1192.66632	592.10448
DB_001	3	0	1279.64113	631.52985	1058.18573	639.45522
DB_001	3	1	1404.55194	606.34328	1195.18468	613.26119
DB_001	4	0	1052.48478	592.74254	832.03673	593.61567
DB_001	4	1	1184.44701	565.54104	969.03568	571.95522
DB_001	5	0	1294.75131	462.77985	1110.06401	475.74254
DB_001	5	1	1432.25393	488.97388	1235.98216	501.43284
DB_001	6	0	1035.65268	426.27239	829.94334	431.00000
DB_001	6	1	1166.60756	423.75373	972.48269	429.48881
DB_001	7	0	946.50262	493.26866	732.23085	491.44776
DB_001	7	1	1057.81427	492.76493	861.67471	491.44776
DB_001	8	0	904.17419	523.21269	658.29171	524.20149
DB_001	8	1	756.59811	509.10821	491.57608	503.04478
DB_001	9	0	1036.49528	541.66791	893.02413	547.85075
DB_001	9	1	1832.36097	649.89552	1591.05666	676.00746
DB_001	10	0	1069.91815	667.60075	790.22980	672.40672
DB_001	10	1	1882.22455	593.43657	1388.45016	611.06343
DB_001	11	0	1235.96957	567.83582	588.28227	569.02239
DB_001	11	1	1511.98216	527.53731	790.25498	533.25746
DB_001	12	0	1543.35887	403.26119	1170.47324	421.29104
DB_001	12	1	1730.72508	349.36194	1306.46485	371.42164
DB_002	0	0	1241.67051	677.23134	457.29906	697.78358
DB_002	0	1	1172.22246	668.65299	381.24449	686.70149
DB_002	1	0	1009.66632	481.99627	824.12277	503.38433
DB_002	1	1	436.49948	400.10448	185.35152	416.93657
DB_002	2	0	1539.94753	528.66045	1249.13851	553.29851
DB_002	2	1	1872.37146	572.98881	1540.76495	601.15299
DB_002	3	0	1460.65058	868.43284	755.50892	878.50746
DB_002	3	1	1789.04512	803.95522	1186.65268	818.05970
DB_002	4	0	1301.49003	552.08955	976.75131	578.45896
DB_002	4	1	636.43232	412.62687	374.38510	434.30224
DB_002	5	0	902.58132	836.19403	223.63064	860.37313
DB_002	5	1	1257.16684	648.80597	804.59706	665.24627
DB_003	0	0	843.18468	601.89552	656.14795	613.41045
DB_003	0	1	318.70094	501.87313	89.12487	522.69403
DB_003	1	0	1408.32949	844.82836	835.29276	857.70522
DB_003	1	1	1588.64428	860.94776	958.69255	862.23881
DB_003	2	0	1744.72193	753.58209	1259.18153	759.62687
DB_003	2	1	1178.59391	630.67164	709.17104	642.76119
DB_003	3	0	759.53830	652.83582	501.57817	668.25373
DB_003	3	1	372.37041	507.01866	154.47009	531.65299
DB_004	0	0	1500.20462	688.00746	891.66107	689.41045
DB_004	0	1	1568.20042	695.56343	933.46590	695.45522
DB_004	1	0	1003.56348	866.53358	500.16684	866.53358
DB_004	1	1	773.88877	948.64179	131.45855	961.11940
DB_004	2	0	649.90661	685.67537	525.48374	674.04478
DB_004	2	1	1084.93914	568.17537	923.39140	572.27985
DB_004	3	0	1194.71144	729.40299	965.03673	735.44776
DB_004	3	1	865.45121	587.62687	664.13431	582.32463
DB_004	4	0	1178.59391	842.23881	734.82476	838.30970
DB_004	4	1	677.00210	738.45149	194.20567	731.90672
DB_005	0	0	889.86646	722.51397	573.13433	711.95531
DB_005	0	1	1517.29772	606.36872	1340.83268	612.40223
DB_005	1	0	1301.63158	511.21229	1100.59859	505.78771
DB_005	1	1	1073.07227	486.50838	857.07148	477.85196
DB_005	2	0	1394.45090	219.85196	832.20503	217.41061
DB_005	2	1	977.12176	211.32961	298.31736	178.27933
DB_005	3	0	1146.84446	755.54190	637.43519	748.06983
DB_005	3	1	822.33621	675.08380	281.94187	668.10056
DB_005	4	0	723.74627	497.68715	498.05813	487.88268
DB_005	4	1	479.95837	517.74022	265.54831	506.88547
DB_005	5	0	688.02435	498.29609	433.99843	485.20391
DB_005	5	1	406.59780	412.57263	87.10134	402.24302
DB_005	6	0	1137.46740	598.25978	751.79497	589.73743
DB_005	6	1	838.38649	529.90503	411.89317	520.98324
DB_005	7	0	947.18853	729.60615	480.00864	723.46089
DB_005	7	1	630.81068	652.67318	142.52946	638.93575
DB_005	8	0	1014.84525	740.95251	574.66379	736.44413
DB_005	8	1	738.63158	583.49441	336.78005	572.93296
DB_005	9	0	1869.85075	815.54190	1271.09034	794.42737
DB_005	9	1	1350.41791	677.51117	899.10683	676.85196
DB_005	10	0	1023.85782	537.96648	734.74156	530.93855
DB_005	10	1	1279.12883	497.61732	1005.47211	490.58939
DB_005	11	0	1263.48154	289.65363	771.36528	280.04749
DB_005	11	1	1431.27416	265.51955	987.04478	264.20950
DB_005	12	0	669.03928	446.67318	499.41634	435.13408
DB_005	12	1	794.60094	391.61732	639.30636	385.73464
DB_005	13	0	693.79419	30.16760	352.08877	12.82123
DB_005	13	1	863.10683	30.92179	557.66379	18.85475
DB_005	14	0	1525.19089	459.01397	1291.01021	456.85196
DB_005	14	1	1359.28358	452.22626	1154.89081	448.93296
DB_005	15	0	1042.33386	148.07821	455.85782	122.17598
DB_005	15	1	1210.88060	139.78212	719.42419	129.71788
DB_005	16	0	1043.92302	203.43575	239.81147	170.44693
DB_005	16	1	1255.07777	292.43017	627.43126	285.08380
DB_005	17	0	653.42027	483.39106	471.99372	475.70670
DB_005	17	1	487.89002	440.02514	304.20110	435.35754
DB_005	18	0	922.38649	459.29609	777.87824	453.95251
DB_005	18	1	819.82561	397.45251	682.85860	388.71508
DB_005	19	0	1044.55067	487.99721	861.60016	480.48883
DB_005	19	1	889.20110	486.48883	697.20110	483.12849
DB_005	20	0	1013.46897	338.98045	775.68185	332.78492
DB_005	20	1	881.12019	333.32402	659.16968	327.88268
DB_005	21	0	715.73134	589.25978	478.40377	576.98324
DB_005	21	1	546.80754	593.40782	310.61115	583.39385
DB_005	22	0	867.00943	603.73743	711.94423	597.32682
DB_005	22	1	737.30008	586.01397	585.25137	577.34078
DB_005	23	0	186.24980	372.29050	90.11783	367.27374
DB_005	23	1	440.76669	377.56983	304.28908	373.68436
DB_005	24	0	719.73056	527.47486	484.92930	520.95531
DB_005	24	1	529.31422	446.02235	314.49725	439.50279
DB_005	25	0	701.43048	569.08101	459.30008	559.72067
DB_005	25	1	907.30636	563.80168	682.52082	558.58939
DB_005	26	0	559.28437	328.73184	253.11862	318.75419
DB_005	26	1	770.81618	321.18994	515.93087	314.22905
DB_006	0	0	821.99370	880.52239	511.95803	875.92910
DB_006	0	1	1200.42812	762.36194	955.47534	757.80224
DB_006	1	0	1389.06716	825.00746	1110.32844	822.07463
DB_006	1	1	1184.07240	826.51866	894.75656	820.56343
DB_006	2	0	440.35152	730.70522	96.70514	727.44403
DB_006	2	1	561.23295	718.61567	248.31060	709.30970
DB_006	3	0	895.65687	733.50373	721.38825	733.62313
DB_006	3	1	1366.29906	703.04104	1162.32424	699.91791
DB_006	4	0	1591.60546	872.46269	1195.26967	864.57463
DB_006	4	1	610.07240	624.59701	262.42183	618.63433
DB_006	5	0	699.07450	737.07463	349.15215	730.64552
DB_006	5	1	565.60126	679.14552	202.07975	677.75373
DB_007	0	0	1833.87198	470.09701	1631.73662	457.47388
DB_007	0	1	1640.96537	459.51866	1454.44386	451.93284
DB_007	1	0	847.88562	652.77239	604.94753	649.83955
DB_007	1	1	1385.09654	573.67164	1155.40923	565.89552
DB_007	2	0	1816.24344	643.41045	1594.61070	631.80970
DB_007	2	1	1388.16369	537.22761	1227.43337	528.04104
DB_007	3	0	334.45855	300.39925	16.62120	297.95522
DB_007	3	1	534.92025	327.09701	250.82896	322.13433
DB_008	0	0	615.26443	612.44776	317.14586	620.14925
DB_008	0	1	1120.69990	516.14179	877.02308	535.74627
DB_008	1	0	819.97901	711.26866	362.64428	731.41791
DB_008	1	1	1419.20357	644.22761	903.76180	666.59701
DB_008	2	0	852.21406	697.16418	431.14376	713.28358
DB_008	2	1	1363.94544	568.20896	934.67786	587.58209
DB_008	3	0	1369.98951	550.07463	995.25708	560.14925
DB_008	3	1	435.17314	552.08955	110.80797	558.13433
DB_008	4	0	1188.35152	727.04478	584.46170	744.86567
DB_008	4	1	1369.16999	732.08209	745.13326	744.86567
DB_008	5	0	1164.80273	767.01493	622.59286	784.72388
DB_008	5	1	933.61700	854.16045	264.27072	882.54851
DB_008	6	0	1074.25813	746.08209	605.10808	764.18284
DB_008	6	1	723.27387	902.68657	24.67996	907.61567
DB_008	7	0	1694.35467	558.13433	1331.71039	586.34328
DB_008	7	1	1121.41133	421.39552	911.80797	436.96642
DB_008	8	0	1150.38825	574.25373	930.78699	598.43284
DB_008	8	1	304.21826	247.83582	191.39559	276.04478
DB_009	0	0	1293.03221	677.12849	1071.60644	693.54190
DB_009	0	1	1804.61901	677.82123	1525.59309	688.43017
DB_009	1	0	1136.75334	565.55307	749.67086	574.73743
DB_009	1	1	1629.66222	734.73743	1134.27416	737.64246
DB_009	2	0	896.99921	656.31285	637.07855	679.15642
DB_009	2	1	1570.84053	681.67598	1274.49254	694.32961
DB_009	3	0	1038.13119	625.44134	856.44305	649.47486
DB_009	3	1	519.06677	571.67598	346.14297	601.73743
DB_009	4	0	1414.23174	874.10615	792.80597	874.86034
DB_009	4	1	1225.70071	808.49162	675.91673	816.03352
DB_009	5	0	505.16261	777.42458	36.95208	811.01676
DB_009	5	1	625.82247	732.92737	197.58052	768.02793
DB_009	6	0	1167.37706	695.21229	900.00079	710.96648
DB_009	6	1	544.47761	685.46369	247.35271	708.07263
DB_010	0	0	652.75971	584.32836	306.23295	590.37313
DB_010	0	1	1520.87198	588.66418	1126.99370	566.94776
DB_010	1	0	1754.79538	886.56716	1118.15320	818.05970
DB_010	1	1	1057.71249	805.97015	378.76180	803.95522
DB_010	2	0	876.71354	622.63433	552.02518	614.55224
DB_010	2	1	425.07660	581.33209	74.54355	590.37313
DB_010	3	0	862.22665	372.79851	256.49528	357.98507
DB_010	3	1	1040.52676	401.00746	475.59286	384.68284
DB_010	4	0	974.04197	463.47015	529.98951	450.67164
DB_010	4	1	1147.80902	465.48507	679.55299	448.29104
DB_010	5	0	1183.83316	244.46642	763.11647	223.50373
DB_010	5	1	1366.16264	238.42164	925.29906	215.94776
DB_010	6	0	1319.69360	618.33955	798.73033	590.99254
DB_010	6	1	1466.76600	605.74627	979.54879	579.91045
DB_010	7	0	1418.47219	762.69030	1000.86674	731.36940
DB_010	7	1	1629.72193	749.75373	1223.49003	711.22015
DB_010	8	0	819.91605	667.51119	480.06401	665.19030
DB_010	8	1	602.32949	701.76493	212.61385	705.48881
DB_010	9	0	946.76600	794.11194	491.66632	792.72015
DB_010	9	1	718.60231	736.18284	242.85205	755.94776
DB_010	10	0	1027.85834	872.22015	492.15215	861.43657
DB_010	10	1	788.58657	901.92537	44.32319	928.05970
DB_010	11	0	874.38825	634.38433	286.93599	633.30224
DB_010	11	1	1100.03358	677.20149	511.57398	658.48881
DB_011	0	0	1161.58762	678.48134	798.50997	700.95522
DB_011	0	1	1704.92025	716.24254	1242.88353	725.91791
DB_011	1	0	814.77440	526.26493	519.84050	539.36194
DB_011	1	1	1142.81427	576.17537	819.98636	599.43657
DB_011	2	0	835.42392	655.35075	466.35047	675.09701
DB_011	2	1	658.63484	600.44403	301.14586	624.22015
DB_012	0	0	924.89822	894.25000	600.40189	895.27239
DB_012	0	1	745.59077	964.26866	392.88877	958.23881
DB_012	1	0	1604.27282	835.67537	1371.04092	855.61194
DB_012	1	1	1064.65687	718.52239	865.60231	719.61940
DB_012	2	0	1003.31584	1009.47761	70.51417	1051.79104
DB_012	2	1	1210.97587	953.66045	368.68835	962.12687
DB_012	3	0	913.53935	857.43657	127.93284	872.13433
DB_012	3	1	1125.08185	896.72761	371.20672	911.92910
DB_012	4	0	1047.35047	819.05224	719.22560	816.38433
DB_012	4	1	538.21511	781.84328	27.70199	776.83582
DB_012	5	0	1245.16789	773.53358	1035.17943	782.00746
DB_012	5	1	1578.81007	715.69403	1366.59601	742.71642
DB_012	6	0	1414.31270	814.02985	1077.48269	824.17164
DB_012	6	1	563.54669	728.27239	333.36306	711.75373
DB_013	0	0	803.39769	628.91791	585.00839	622.66791
DB_013	0	1	304.06506	583.55597	21.15425	581.03358
DB_013	1	0	809.06925	628.77239	629.91396	622.77239
DB_013	1	1	1336.49423	528.87313	1123.74711	523.93284
DB_013	2	0	1186.11542	799.21269	648.64848	782.95522
DB_013	2	1	1032.49528	825.91045	457.75656	834.33582
DB_013	3	0	889.29171	454.63060	321.89507	440.44776
DB_013	3	1	713.00630	373.02612	159.20881	357.33209
DB_013	4	0	310.12382	409.30970	207.92130	410.37687
DB_013	4	1	421.43547	406.79104	306.13746	411.38433
DB_013	5	0	1453.03987	809.27239	985.53515	797.71269
DB_013	5	1	1718.47534	836.47388	1238.36936	801.72761
DB_014	0	0	362.31165	656.68657	61.44806	677.76493
DB_014	0	1	634.46065	422.33209	336.22246	430.49627
DB_014	1	0	1380.06296	316.34328	1010.78174	325.03358
DB_014	1	1	1722.56034	517.83582	1263.62539	519.97761
DB_014	2	0	1294.33578	414.82090	853.72193	425.54851
DB_014	2	1	1088.33368	466.20149	618.50682	478.44030
DB_014	3	0	1658.09024	911.80597	1280.02099	921.82836
DB_014	3	1	1886.25393	1020.61194	1474.43861	1036.17537
DB_014	4	0	1218.27807	633.39179	771.23400	646.97761
DB_014	4	1	1629.42812	651.23134	1067.33998	675.48881
DB_015	0	0	460.76198	570.83240	98.03614	580.77095
DB_015	0	1	680.58916	650.77654	397.04635	656.56704
DB_015	1	0	517.79183	595.56704	220.77533	603.27374
DB_015	1	1	714.24116	675.88827	457.19324	674.92179
DB_015	2	0	1322.94187	730.89944	972.20503	706.47486
