OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
DB_000	0	13_03_2023_DB_000_Rig2_2L (2).MP4	11079	13_03_2023_DB_000_Rig2_2R (2).MP4	11112	23.79544	Analysis	20.32586	470.28231	2.81266	2.08361	1397.93655	13.14425	36.48344	5.45767	277.59008	-154.92392	-1361.31147	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
DB_000	1	13_03_2023_DB_000_Rig2_2L (2).MP4	19637	13_03_2023_DB_000_Rig2_2R (2).MP4	19670	28.55464	Analysis	25.08506	842.29536	2.42394	1.28665	1617.70826	17.60156	17.48416	2.00344	459.99017	-166.47542	-1541.97114	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
DB_000	2	13_03_2023_DB_000_Rig2_2L (2).MP4	25490	13_03_2023_DB_000_Rig2_2R (2).MP4	25523	31.80956	Analysis	28.33998	668.66833	3.38324	2.64767	1903.50597	1.86722	19.57859	9.09010	-46.21939	-41.35918	-1902.49525	Callorhinchidae	Callorhinchus	milii	37043001	1	AD	Passing			
DB_000	3	13_03_2023_DB_000_Rig2_2L (3).MP4	11725	13_03_2023_DB_000_Rig2_2R (3).MP4	11758	41.78897	Analysis	38.31939	173.23272	3.16947	1.97297	1492.76881	10.92981	36.20002	5.68740	216.21403	-182.65338	-1465.69027	Sillaginidae	Sillago	spp.		1	AD	Passing			
DB_000	4	13_03_2023_DB_000_Rig2_2L (3).MP4	11725	13_03_2023_DB_000_Rig2_2R (3).MP4	11758	41.78897	Analysis	38.31939	155.88153	2.68259	0.58461	1581.32374	12.20886	24.27263	5.54293	307.16950	-132.20528	-1545.55926	Sillaginidae	Sillago	spp.		1	AD	Passing			
DB_000	5	13_03_2023_DB_000_Rig2_2L (3).MP4	11826	13_03_2023_DB_000_Rig2_2R (3).MP4	11859	41.84514	Analysis	38.37556	155.57759	1.53989	2.19279	1680.67584	8.77042	3.37289	2.52703	-214.34209	-140.45563	-1661.02407	Sillaginidae	Sillago	spp.		1	AD	Passing			
DB_000	6	13_03_2023_DB_000_Rig2_2L (3).MP4	18269	13_03_2023_DB_000_Rig2_2R (3).MP4	18302	45.42816	Analysis	41.95858	887.17908	3.16864	0.78912	1661.95153	11.70702	26.03833	0.50345	314.26736	-122.28962	-1627.37954	Trygonorrhinidae	Trygonorrhina	dumerilii	37027011	1	AD	Passing			
DB_001	0	13_03_2023_DB_001_Rig3_3L (1).MP4	16339	13_03_2023_DB_001_Rig3_3R (1).MP4	16373	9.08630	Analysis	6.71504	501.14080	1.82905	0.95472	1526.18960	18.96763	8.65340	10.90099	459.53626	-186.82947	-1443.32112	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
DB_001	1	13_03_2023_DB_001_Rig3_3L (1).MP4	20115	13_03_2023_DB_001_Rig3_3R (1).MP4	20149	11.18618	Analysis	8.81492	205.76061	2.13851	2.46388	1911.15228	7.05028	8.37826	5.69302	219.86174	-81.77071	-1896.70172	Arripidae	Arripis	trutta	37344002	1	AD	Passing			
DB_001	2	13_03_2023_DB_001_Rig3_3L (1).MP4	20115	13_03_2023_DB_001_Rig3_3R (1).MP4	20149	11.18618	Analysis	8.81492	187.63322	3.88407	0.71260	1972.44157	12.22837	23.49029	17.47244	416.62541	-31.04151	-1927.68915	Arripidae	Arripis	trutta	37344002	1	AD	Passing			
DB_001	3	13_03_2023_DB_001_Rig3_3L (1).MP4	20115	13_03_2023_DB_001_Rig3_3R (1).MP4	20149	11.18618	Analysis	8.81492	197.23613	3.13217	6.23024	1967.42025	12.61688	15.22178	10.16202	414.30482	-114.15935	-1919.91187	Arripidae	Arripis	trutta	37344002	1	AD	Passing			
DB_001	4	13_03_2023_DB_001_Rig3_3L (1).MP4	20115	13_03_2023_DB_001_Rig3_3R (1).MP4	20149	11.18618	Analysis	8.81492	191.36920	1.72347	2.40105	1904.07343	3.55196	5.49774	10.32800	102.42926	-58.51335	-1900.41576	Arripidae	Arripis	trutta	37344002	1	AD	Passing			
DB_001	5	13_03_2023_DB_001_Rig3_3L (1).MP4	20115	13_03_2023_DB_001_Rig3_3R (1).MP4	20149	11.18618	Analysis	8.81492	184.17451	3.57504	2.43759	2073.00533	13.56604	16.39250	12.50513	478.98663	83.76879	-2015.16890	Arripidae	Arripis	trutta	37344002	1	AD	Passing			
DB_001	6	13_03_2023_DB_001_Rig3_3L (1).MP4	20115	13_03_2023_DB_001_Rig3_3R (1).MP4	20149	11.18618	Analysis	8.81492	205.18942	2.84324	1.80838	1972.60531	5.34559	15.02086	2.26287	93.41723	158.25897	-1964.02623	Arripidae	Arripis	trutta	37344002	1	AD	Passing			
DB_001	7	13_03_2023_DB_001_Rig3_3L (1).MP4	20115	13_03_2023_DB_001_Rig3_3R (1).MP4	20149	11.18618	Analysis	8.81492	186.78838	4.16900	4.69165	1949.63584	2.41812	25.55880	1.35068	-50.49455	64.93642	-1947.89976	Arripidae	Arripis	trutta	37344002	1	AD	Passing			
DB_001	8	13_03_2023_DB_001_Rig3_3L (1).MP4	20115	13_03_2023_DB_001_Rig3_3R (1).MP4	20149	11.18618	Analysis	8.81492	192.80609	2.67081	1.00706	1781.84258	9.47799	17.05600	5.81664	-292.15573	27.14023	-1757.51854	Arripidae	Arripis	trutta	37344002	1	AD	Passing			
DB_001	9	13_03_2023_DB_001_Rig3_3L (1).MP4	20512	13_03_2023_DB_001_Rig3_3R (1).MP4	20546	11.40695	Analysis	9.03569	1016.32645	4.91371	2.26076	2128.58934	13.78369	25.79425	7.82927	500.97305	-78.92047	-2067.29053	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
DB_001	10	13_03_2023_DB_001_Rig3_3L (1).MP4	30418	13_03_2023_DB_001_Rig3_3R (1).MP4	30452	16.91579	Analysis	14.54453	735.02135	3.14916	1.76607	1508.36083	12.06553	33.59999	8.37395	296.39805	-107.50812	-1475.03986	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
