OpCode	Camera	MovieSeqIndex	StartTimeOffset	Format	Filename	Frames	Rate
DB_000	0	0	0.00000	0	13_03_2023_DB_000_Rig2_2L (1).MP4	31710	29.97003
DB_000	0	0	0.00000	0	13_03_2023_DB_000_Rig2_2L (2).MP4	31710	29.97003
DB_000	0	0	0.00000	0	13_03_2023_DB_000_Rig2_2L (3).MP4	31710	29.97003
DB_000	0	0	0.00000	0	13_03_2023_DB_000_Rig2_2L (4).MP4	31710	29.97003
DB_000	1	0	0.00000	0	13_03_2023_DB_000_Rig2_2R (1).MP4	31710	29.97003
DB_000	1	0	0.00000	0	13_03_2023_DB_000_Rig2_2R (2).MP4	31710	29.97003
DB_000	1	0	0.00000	0	13_03_2023_DB_000_Rig2_2R (3).MP4	31740	29.97003
DB_000	1	0	0.00000	0	13_03_2023_DB_000_Rig2_2R (4).MP4	31668	29.97003
DB_001	0	0	0.00000	0	13_03_2023_DB_001_Rig3_3L (1).MP4	31710	29.97003
DB_001	0	0	0.00000	0	13_03_2023_DB_001_Rig3_3L (2).MP4	31710	29.97003
DB_001	0	0	0.00000	0	13_03_2023_DB_001_Rig3_3L (3).MP4	31710	29.97003
DB_001	0	0	0.00000	0	13_03_2023_DB_001_Rig3_3L (4).MP4	31710	29.97003
DB_001	1	0	0.00000	0	13_03_2023_DB_001_Rig3_3R (1).MP4	31740	29.97003
DB_001	1	0	0.00000	0	13_03_2023_DB_001_Rig3_3R (2).MP4	31710	29.97003
DB_001	1	0	0.00000	0	13_03_2023_DB_001_Rig3_3R (3).MP4	31740	29.97003
DB_001	1	0	0.00000	0	13_03_2023_DB_001_Rig3_3R (4).MP4	31210	29.97003
DB_002	0	0	0.00000	0	13_03_2023_DB_002_Rig7_7L (1).MP4	31710	29.97003
DB_002	0	0	0.00000	0	13_03_2023_DB_002_Rig7_7L (2).MP4	31710	29.97003
DB_002	0	0	0.00000	0	13_03_2023_DB_002_Rig7_7L (3).MP4	31710	29.97003
DB_002	0	0	0.00000	0	13_03_2023_DB_002_Rig7_7L (4).MP4	31710	29.97003
DB_002	0	0	0.00000	0	13_03_2023_DB_002_Rig7_7L (5).MP4	9161	29.97003
DB_002	1	0	0.00000	0	13_03_2023_DB_002_Rig7_7R (1).MP4	31710	29.97003
DB_002	1	0	0.00000	0	13_03_2023_DB_002_Rig7_7R (2).MP4	31710	29.97003
DB_002	1	0	0.00000	0	13_03_2023_DB_002_Rig7_7R (3).MP4	31710	29.97003
DB_002	1	0	0.00000	0	13_03_2023_DB_002_Rig7_7R (4).MP4	31710	29.97003
DB_002	1	0	0.00000	0	13_03_2023_DB_002_Rig7_7R (5).MP4	8760	29.97003
DB_003	0	0	0.00000	0	13_03_2023_DB_003_Rig9_9L (1).MP4	31710	29.97003
DB_003	0	0	0.00000	0	13_03_2023_DB_003_Rig9_9L (2).MP4	31710	29.97003
DB_003	0	0	0.00000	0	13_03_2023_DB_003_Rig9_9L (3).MP4	31710	29.97003
DB_003	0	0	0.00000	0	13_03_2023_DB_003_Rig9_9L (4).MP4	31710	29.97003
DB_003	0	0	0.00000	0	13_03_2023_DB_003_Rig9_9L (5).MP4	3494	29.97003
DB_003	1	0	0.00000	0	13_03_2023_DB_003_Rig9_9R (1).MP4	31710	29.97003
DB_003	1	0	0.00000	0	13_03_2023_DB_003_Rig9_9R (2).MP4	31710	29.97003
DB_003	1	0	0.00000	0	13_03_2023_DB_003_Rig9_9R (3).MP4	31740	29.97003
DB_003	1	0	0.00000	0	13_03_2023_DB_003_Rig9_9R (4).MP4	31710	29.97003
DB_003	1	0	0.00000	0	13_03_2023_DB_003_Rig9_9R (5).MP4	3050	29.97003
DB_004	0	0	0.00000	0	13_03_2023_DB_004_Rig8_8L (1).MP4	502	29.97003
DB_004	0	0	0.00000	0	13_03_2023_DB_004_Rig8_8L (2).MP4	31710	29.97003
DB_004	0	0	0.00000	0	13_03_2023_DB_004_Rig8_8L (3).MP4	31710	29.97003
