OpCode	ExportVersion	DateTimeCreate	PictureDirectory	EMObs
DR_R1_20	1.09	2023 11 02 16:08:07	F:\BRUVS_Britt\Dangerous BRUVS April 2020\Reef\DR_R1\	DR_R1_20.EMObs
DR_R2_20	1.09	2023 11 02 16:08:07	F:\BRUVS_Britt\Dangerous BRUVS April 2020\Reef\DR_R2\	DR_R2_20.EMObs
DR_R3_20	1.09	2023 11 02 16:08:07	F:\BRUVS_Britt\Dangerous BRUVS April 2020\Reef\DR_R3\	DR_R3_20.EMObs
DR_R4_20	1.09	2023 11 02 16:08:07	F:\BRUVS_Britt\Dangerous BRUVS April 2020\Reef\DR_R4\	DR_R4_20.EMObs
DR_R5_20	1.09	2023 11 02 16:08:07	F:\BRUVS_Britt\Dangerous BRUVS April 2020\Reef\DR_R5\	DR_R5_20.EMObs
DR_R6_20	1.09	2023 11 02 16:08:07	F:\BRUVS_Britt\Dangerous BRUVS April 2020\Reef\DR_R6\	DR_R6_20.EMObs
DR_S1_20	1.09	2023 11 02 16:08:07	F:\BRUVS_Britt\Dangerous BRUVS April 2020\Sand\DR_S1\	DR_S1_20.EMObs
DR_S2_20	1.09	2023 11 02 16:08:07	F:\BRUVS_Britt\Dangerous BRUVS April 2020\Sand\DR_S2\	DR_S2_20.EMObs
DR_S3_20	1.09	2023 11 02 16:08:07	F:\BRUVS_Britt\Dangerous BRUVS April 2020\Sand\DR_S3\	DR_S3_20.EMObs
DR_S4_20	1.09	2023 11 02 16:08:07	F:\BRUVS_Britt\Dangerous BRUVS April 2020\Sand\DR_S4\	DR_S4_20.EMObs
DR_S5_20	1.09	2023 11 02 16:08:07	F:\BRUVS_Britt\Dangerous BRUVS April 2020\Sand\DR_S5\	DR_S5_20.EMObs
DR_S6_20	1.09	2023 11 02 16:08:07	F:\BRUVS_Britt\Dangerous BRUVS April 2020\Sand\DR_S6\	DR_S6_20.EMObs
NN_R1_20	1.09	2023 11 02 16:08:07	F:\BRUVS_Britt\Neptunes BRUVS April 2020\2020 04 14\Reef\NNR1\	NN_R1_20.EMObs
NN_R2_20	1.09	2023 11 02 16:08:07	F:\BRUVS_Britt\Neptunes BRUVS April 2020\2020 04 14\Reef\NNR2\	NN_R2_20.EMObs
NN_R2_20_May	1.09	2023 11 02 16:08:07	F:\BRUVS_Britt\Neptunes BRUVS May 2020\NN_R2\	NN_R2_May.EMObs
NN_R3_20	1.09	2023 11 02 16:08:07	F:\BRUVS_Britt\Neptunes BRUVS April 2020\2020 04 14\Reef\NNR3\	NN_R3_20.EMObs
NN_R3_20_May	1.09	2023 11 02 16:08:07	F:\BRUVS_Britt\Neptunes BRUVS May 2020\NN_R3\	NN_R3_May.EMObs
NN_R4_20_May	1.09	2023 11 02 16:08:07	F:\BRUVS_Britt\Neptunes BRUVS May 2020\NN_R4\	NN_R4_May.EMObs
NN_R5_20	1.09	2023 11 02 16:08:07	F:\BRUVS_Britt\Neptunes BRUVS April 2020\2020 04 14\Reef\NNR5\	NN_R5_20.EMObs
NN_R5_May	1.09	2023 11 02 16:08:07	F:\BRUVS_Britt\Neptunes BRUVS May 2020\NN_R5\	NN_R5_May.EMObs
NN_R6_20	1.09	2023 11 02 16:08:07	F:\BRUVS_Britt\Neptunes BRUVS April 2020\2020 04 14\Reef\NNR6\	NN_R6_20.EMObs
NN_R6_20_May	1.09	2023 11 02 16:08:07	F:\BRUVS_Britt\Neptunes BRUVS May 2020\NN_R6\	NN_R6_May.EMObs
NN_S1_20	1.09	2023 11 02 16:08:07	F:\BRUVS_Britt\Neptunes BRUVS April 2020\2020 04 14\Sand\NNS1\	NN_S1_20.EMObs
NN_S2_20	1.09	2023 11 02 16:08:07	F:\BRUVS_Britt\Neptunes BRUVS April 2020\2020 04 14\Sand\NNS2\	NN_S2_20.EMObs
NN_S3_20	1.09	2023 11 02 16:08:07	F:\BRUVS_Britt\Neptunes BRUVS April 2020\2020 04 14\Sand\NNS3\	NN_S3_20.EMObs
NN_S4_20	1.09	2023 11 02 16:08:07	F:\BRUVS_Britt\Neptunes BRUVS April 2020\2020 04 14\Sand\NNS4\	NN_S4_20.EMObs
NN_S5_20	1.09	2023 11 02 16:08:07	F:\BRUVS_Britt\Neptunes BRUVS April 2020\2020 04 14\Sand\NNS5\	NN_S5_20.EMObs
NN_S6_20	1.09	2023 11 02 16:08:07	F:\BRUVS_Britt\Neptunes BRUVS April 2020\2020 04 14\Reef\NNR4\	NN_S6_20.EMObs
SN_R10_20	1.09	2023 11 02 16:08:07	F:\BRUVS_Britt\Neptunes BRUVS May 2020\SN_R10\	SN_R10_20.EMObs
SN_R11_20	1.09	2023 11 02 16:08:07	F:\BRUVS_Britt\Neptunes BRUVS May 2020\SN_R11\	SN_R11_20.EMObs
SN_R12_20	1.09	2023 11 02 16:08:07	F:\BRUVS_Britt\Neptunes BRUVS May 2020\SN_R12\	SN_R12_20.EMObs
SN_R13_20	1.09	2023 11 02 16:08:07	F:\BRUVS_Britt\Neptunes BRUVS May 2020\SN_R13\	SN_R13_20.EMObs
SN_R14_20	1.09	2023 11 02 16:08:07	F:\BRUVS_Britt\Neptunes BRUVS May 2020\SN_R14\	SN_R14_20.EMObs
SN_R15_20	1.09	2023 11 02 16:08:07	F:\BRUVS_Britt\Neptunes BRUVS May 2020\SN_R15\	SN_R15_20.EMObs
