OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
BAYULOC1_CAM10_RIG23	1	BAYULOC1_CAM10_RIG23_L_3.MP4	25891	BAYULOC1_CAM10_RIG23_R_3.MP4	25335	49.83428		-1	500.93042	0.96762	4.19021	1162.5572	4.19333	4.71551	7.41295	-32.10998	-78.71088	-1159.44503	Lutjanidae	Lutjanus	sebae	37346004	1	AD	Passing			
BAYULOC1_CAM11_RIG23	0	BAYULOC1_CAM11_RIG23_L_2.MP4	26361	BAYULOC1_CAM11_RIG23_R_2.MP4	26329	32.39406		-1	461.25374	0.8362	4.9553	973.27509	2.72042	12.22803	16.84582	12.79742	44.38593	-972.17824	Lutjanidae	Lutjanus	malabaricus	37346007	1	AD	Passing			
BAYULOC1_CAM13_RIG22	0	BAYULOC1_CAM13_RIG22_L_2.MP4	17275	BAYULOC1_CAM13_RIG22_R_2.MP4	16465	27.3251		-1	597.44671	1.19289	2.22054	1300.97963	5.24863	6.35921	3.18144	-102.13024	-61.09815	-1295.52477	Carcharhinidae	Carcharhinus	coatesi	37018009	1	AD	Passing			
BAYULOC1_CAM36_RIG29	2	BAYULOC1_CAM36_RIG29_L_4.MP4	18691	BAYULOC1_CAM36_RIG29_R_4.MP4	18983	63.54799		-1	291.7096	1.32801	7.09572	1236.09009	16.45647	18.84039	4.42868	283.37044	-205.71529	-1185.45397	Lutjanidae	Lutjanus	vitta	37346003	1	AD	Passing			
BAYULOC1_CAM40_RIG30	1	BAYULOC1_CAM40_RIG30_L_3.MP4	20116	BAYULOC1_CAM40_RIG30_R_3.MP4	20079	46.62273		-1	425.22761	1.14653	7.69104	1484.69381	6.36161	0.15876	35.57321	133.72596	95.81471	-1475.55163	Lutjanidae	Lutjanus	malabaricus	37346007	1	AD	Passing			
BAYULOC1_CAM40_RIG30	2	BAYULOC1_CAM40_RIG30_L_3.MP4	21465	BAYULOC1_CAM40_RIG30_R_3.MP4	21428	47.37293		-1	456.55689	1.23322	11.41985	1401.41027	8.09274	7.73078	11.18814	-150.2382	-127.86582	-1387.45434	Lutjanidae	Lutjanus	malabaricus	37346007	1	AD	Passing			
BAYULOC1_CAM40_RIG30	3	BAYULOC1_CAM40_RIG30_L_3.MP4	26260	BAYULOC1_CAM40_RIG30_R_3.MP4	26223	50.03948		-1	440.94621	1.24953	0.60051	1119.78935	4.37733	22.76574	1.39611	70.66966	48.06734	-1116.52295	Lutjanidae	Lutjanus	malabaricus	37346007	1	AD	Passing			
BAYULOC1_CAM43_RIG27	1	BAYULOC1_CAM43_RIG27_L_2.MP4	15097	BAYULOC1_CAM43_RIG27_R_2.MP4	15177	26.11389		-1	280.481	2.3243	2.75191	1145.82303	13.59551	50.61914	1.89534	-183.89097	-196.80002	-1113.71643	Lutjanidae	Lutjanus	vitta	37346003	1	AD	Passing			
BAYULOC1_CAM43_RIG27	2	BAYULOC1_CAM43_RIG27_L_2.MP4	16027	BAYULOC1_CAM43_RIG27_R_2.MP4	16107	26.63108		-1	277.67455	1.32466	3.71741	1253.60214	11.77016	17.68385	10.89645	-172.30523	-188.95085	-1227.24359	Serranidae	Epinephelus	areolatus	37311009	1	AD	Passing			
BAYULOC1_CAM43_RIG27	3	BAYULOC1_CAM43_RIG27_L_2.MP4	17991	BAYULOC1_CAM43_RIG27_R_2.MP4	18071	27.72328		-1	268.80752	2.39315	2.44123	1244.37347	11.06227	56.85583	26.0377	-168.89741	-168.7675	-1221.25203	Serranidae	Epinephelus	areolatus	37311009	1	AD	Passing			
BAYULOC1_CAM43_RIG27	4	BAYULOC1_CAM43_RIG27_L_2.MP4	21410	BAYULOC1_CAM43_RIG27_R_2.MP4	21490	29.62462		-1	265.38048	1.463	4.29124	1482.68756	12.25962	12.97674	5.33638	200.32158	-242.8854	-1448.87554	Serranidae	Epinephelus	areolatus	37311009	1	AD	Passing			
BAYULOC1_CAM44_RIG28	1	BAYULOC1_CAM44_RIG28_L_2.MP4	9122	BAYULOC1_CAM44_RIG28_R_2.MP4	9847	22.79112		-1	245.55764	1.02448	6.64159	1309.14601	13.32137	6.29239	8.93252	-107.58638	-281.8052	-1273.92083	Lutjanidae	Lutjanus	vitta	37346003	1	AD	Feeding			
BAYULOC1_CAM44_RIG28	2	BAYULOC1_CAM44_RIG28_L_3.MP4	5784	BAYULOC1_CAM44_RIG28_R_3.MP4	6509	38.65254		-1	295.75144	2.28325	15.14266	2433.02063	13.63737	1.75764	18.50177	337.41185	-463.92362	-2364.42752	Lutjanidae	Lutjanus	vitta	37346003	1	AD	Passing			
BAYULOC1_CAM44_RIG28	4	BAYULOC1_CAM44_RIG28_L_4.MP4	12569	BAYULOC1_CAM44_RIG28_R_4.MP4	13294	60.14348		-1	271.00898	1.2935	8.42035	1371.20792	14.24544	13.82762	3.61261	-159.84249	-297.1593	-1329.04397	Serranidae	Epinephelus	areolatus	37311009	1	AD	Passing			
BAYULOC1_CAM45_RIG28	1	BAYULOC1_CAM45_RIG28_L_1.MP4	21660	BAYULOC1_CAM45_RIG28_R_1.MP4	21515	12.04538		-1	238.30791	1.85737	2.63765	1540.29787	9.3968	20.07248	5.23248	-154.34443	-198.55199	-1519.62904	Lutjanidae	Lutjanus	vitta	37346003	1	AD	Feeding			
BAYULOC1_CAM47_RIG25	1	BAYULOC1_CAM47_RIG25_L_2.MP4	1119	BAYULOC1_CAM47_RIG25_R_2.MP4	1616	18.34056		-1	384.71355	1.979	15.93843	1375.95821	12.95083	29.04389	14.72951	-306.49222	-34.00251	-1340.95762	Serranidae	Epinephelus	areolatus	37311009	1	AD	Passing			
BAYULOC1_CAM49_RIG30	1	BAYULOC1_CAM49_RIG30_L_1.MP4	23728	BAYULOC1_CAM49_RIG30_R_1.MP4	22425	13.19542		-1	279.7767	0.81235	8.65673	1013.22968	14.60123	8.821	4.27351	109.75646	-230.64156	-980.50618	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
BAYULOC1_CAM49_RIG30	3	BAYULOC1_CAM49_RIG30_L_4.MP4	15680	BAYULOC1_CAM49_RIG30_R_4.MP4	14378	61.87354		-1	237.26112	1.45427	3.31538	1336.2338	16.21814	19.14318	0.33359	233.8	-290.89265	-1283.05876	Lutjanidae	Lutjanus	vitta	37346003	1	AD	Passing			
BAYULOC1_CAM50_RIG20	1	BAYULOC1_CAM50_RIG20_L_1.MP4	15597	BAYULOC1_CAM50_RIG20_R_1.MP4	15502	8.67367		-1	247.7646	1.08836	5.93279	1436.42341	9.721	3.51736	20.38942	-111.25424	-215.51947	-1415.79874	Lutjanidae	Lutjanus	vitta	37346003	1	AD	Passing			
