OpCode	ExportVersion	DateTimeCreate	PictureDirectory	EMObs
BAYULOC1_CAM10_RIG23	1.09	2023 08 15 09:32:11	G:\BRUVS\BAYULOC1_CAM10_RIG23\	BAYULOC1_CAM10_RIG23.emobs
BAYULOC1_CAM11_RIG23	1.09	2023 08 15 09:32:11	G:\BRUVS\BAYULOC1_CAM11_RIG23\	BAYULOC1_CAM11_RIG23.emobs
BAYULOC1_CAM13_RIG22	1.09	2023 08 15 09:32:11	I:\BRUVS\BAYULOC1_CAM13_RIG22\	BAYULOC1_CAM13_RIG22.emobs
BAYULOC1_CAM15_RIG20	1.09	2023 08 15 09:32:11	G:\BRUVS\BAYULOC1_CAM15_RIG20\	BAYULOC1_CAM15_RIG20.emobs
BAYULOC1_CAM20_RIG30	1.09	2023 08 15 09:32:11	G:\BRUVS\BAYULOC1_CAM20_RIG30\	BAYULOC1_CAM20_RIG30.emobs
BAYULOC1_CAM36_RIG29	1.09	2023 08 15 09:32:11	G:\BRUVS\BAYULOC1_CAM36_RIG29\	BAYULOC1_CAM36_RIG29.EMObs
BAYULOC1_CAM37_RIG22	1.09	2023 08 15 09:32:11	G:\BRUVS\BAYULOC1_CAM37_RIG22\	BAYULOC1_CAM37_RIG22.EMObs
BAYULOC1_CAM38_RIG26	1.09	2023 08 15 09:32:11	G:\BRUVS\BAYULOC1_CAM38_RIG26\	BAYULOC1_CAM38_RIG26.EMObs
BAYULOC1_CAM39_RIG20	1.09	2023 08 15 09:32:11	G:\BRUVS\BAYULOC1_CAM39_RIG20\	BAYULOC1_CAM39_RIG20.EMObs
BAYULOC1_CAM40_RIG30	1.09	2023 08 15 09:32:11	G:\BRUVS\BAYULOC1_CAM40_RIG30\	BAYULOC1_CAM40_RIG30.EMObs
BAYULOC1_CAM42_RIG25	1.09	2023 08 15 09:32:11	G:\BRUVS\BAYULOC1_CAM42_RIG25\	BAYULOC1_CAM42_RIG25.EMObs
BAYULOC1_CAM43_RIG27	1.09	2023 08 15 09:32:11	G:\BRUVS\BAYULOC1_CAM43_RIG27\	BAYULOC1_CAM43_RIG27.EMObs
BAYULOC1_CAM44_RIG28	1.09	2023 08 15 09:32:11	G:\BRUVS\BAYULOC1_CAM44_RIG28\	BAYULOC1_CAM44_RIG28.EMObs
BAYULOC1_CAM45_RIG28	1.09	2023 08 15 09:32:11	G:\BRUVS\BAYULOC1_CAM45_RIG28\	BAYULOC1_CAM45_RIG28.EMObs
BAYULOC1_CAM46_RIG27	1.09	2023 08 15 09:32:11	G:\BRUVS\BAYULOC1_CAM46_RIG27\	BAYULOC1_CAM46_RIG27.EMObs
BAYULOC1_CAM47_RIG25	1.09	2023 08 15 09:32:11	G:\BRUVS\BAYULOC1_CAM47_RIG25\	BAYULOC1_CAM47_RIG25.EMObs
BAYULOC1_CAM49_RIG30	1.09	2023 08 15 09:32:11	G:\BRUVS\BAYULOC1_CAM49_RIG30\	BAYULOC1_CAM49_RIG30.EMObs
BAYULOC1_CAM50_RIG20	1.09	2023 08 15 09:32:11	G:\BRUVS\BAYULOC1_CAM50_RIG20\	BAYULOC1_CAM50_RIG20.EMObs
BAYULOC1_CAM52_RIG22	1.09	2023 08 15 09:32:11	G:\BRUVS\BAYULOC1_CAM52_RIG22\	BAYULOC1_CAM52_RIG22.EMObs
BAYULOC1_CAM53_RIG29	1.09	2023 08 15 09:32:11	G:\BRUVS\BAYULOC1_CAM53_RIG29\	BAYULOC1_CAM53_RIG29.EMObs
BAYULOC1_CAM7_RIG30	1.09	2023 08 15 09:32:11	G:\BRUVS\BAYULOC1_CAM7_RIG30\	BAYULOC1_CAM7_RIG30.emobs
BAYULOC2A_CAM10_RIG28	1.09	2023 08 15 09:32:11	E:\BRUVS\BAYULOC2A_CAM10_RIG28\	BAYULOC2A_CAM10_RIG28.EMObs
BAYULOC2A_CAM2_RIG30	1.09	2023 08 15 09:32:11	E:\BRUVS\BAYULOC2A_CAM2_RIG30\	BAYULOC2A_CAM2_RIG30.EMObs
BAYULOC2A_CAM3_RIG26	1.09	2023 08 15 09:32:11	E:\BRUVS\BAYULOC2A_CAM3_RIG26\	BAYULOC2A_CAM3_RIG26.EMObs
BAYULOC2A_CAM4_RIG29	1.09	2023 08 15 09:32:11	E:\BRUVS\BAYULOC2A_CAM4_RIG29\	BAYULOC2A_CAM4_RIG29.EMObs
BAYULOC2A_CAM5_RIG22	1.09	2023 08 15 09:32:11	E:\BRUVS\BAYULOC2A_CAM5_RIG22\	BAYULOC2A_CAM5_RIG22.EMObs
BAYULOC2A_CAM6_RIG25	1.09	2023 08 15 09:32:11	E:\BRUVS\BAYULOC2A_CAM6_RIG25\	BAYULOC2A_CAM6_RIG25.EMObs
BAYULOC2A_CAM7_RIG23	1.09	2023 08 15 09:32:11	E:\BRUVS\BAYULOC2A_CAM7_RIG23\	BAYULOC2A_CAM7_RIG23.EMObs
BAYULOC2A_CAM8_RIG20	1.09	2023 08 15 09:32:11	E:\BRUVS\BAYULOC2A_CAM8_RIG20\	BAYULOC2A_CAM8_RIG20.EMObs
BAYULOC2A_CAM9_RIG27	1.09	2023 08 15 09:32:11	E:\BRUVS\BAYULOC2A_CAM9_RIG27\	BAYULOC2A_CAM9_RIG27.EMObs
