OpCode	PeriodIndex	Period	FilenameStart	FrameStart	TimeStart	FilenameEnd	FrameEnd	TimeEnd	HasEnd
S101_D1	0	Timeseabed	S101_D1_L_MAH00268.MP4	23514	13.07640				0
S101_D2	0	Timeseabed	S101_D2_L_MAH00039.MP4	4376	2.43354				0
S101_D3	0	Timeseabed	S101_D3_L_MAH00235.MP4	23881	13.28049				0
S101_D4	0	Timeseabed	S101_D4_L_MAH00045.MP4	5049	2.80781				0
S102_D1	0	Timeseabed	S102_D1_L_MAH00032.MP4	8125	4.51840				0
S102_D2	0	Timeseabed	S102_D2_L_MAH00044.MP4	6151	3.42064				0
S102_D3	0	Timeseabed	S102_D3_L_MAH00238.MP4	8318	4.62573				0
S102_D4	0	Timeseabed	S102_D4_L_MAH00270.MP4	5180	2.88066				0
S103_D1	0	Timeseabed	S103_D1_L_MAH00267.MP4	7967	4.43054				0
S103_D2	0	Timeseabed	103_D2_L_MAH00235.MP4	3366	1.87187				0
S103_D3	0	Timeseabed	S103_D3_L_MAH00041.MP4	8810	4.89934				0
S103_D4	0	Timeseabed	S103_D4_L_MAH00029.MP4	4935	2.74441				0
S104_D1	0	Timeseabed	S104_D1_L_MAH00042.MP4	6086	3.38449				0
S104_D2	0	Timeseabed	S104_D2_L_MAH00232.MP4	6545	3.63975				0
S104_D3	0	Timeseabed	S104_D3_L_MAH00036.MP4	6565	3.65087				0
S104_D4	0	Timeseabed	S104_D4_L_MAH00265.MP4	6479	3.60304				0
S10_D1	0	Timeseabed	S10_D1_L_MAH00254.MP4	5543	3.08252				0
S10_D2	0	Timeseabed	S10_D2_L_MAH00026.MP4	6278	3.49127				0
S10_D3	0	Timeseabed	S10_D3_L_MAH00032.MP4	6629	3.68646				0
S10_D3_R	0	Timeseabed	S10_D3_L_Repeat_MAH00260.MP4	6047	3.36280				0
S10_D4_R	0	Timeseabed	S10_D4_L_Repeat_MAH00261.MP4	2617	1.45534				0
S11_D1	0	Timeseabed	S11_D1_L_MAH00217.MP4	3358	1.86742				0
S11_D2	0	Timeseabed	S11_D2_L_MAH00029.MP4	9489	5.27694				0
S11_D3_R	0	Timeseabed	S11_D3_L_Repeat_MAH00229.MP4	21582	12.00199				0
S11_D4	0	Timeseabed	S11_D4_L_MAH00250.MP4	6597	3.66866				0
S12_D3	0	Timeseabed	S12_D3_L_MAH00021.MP4	2390	1.32911				0
S12_D4	0	Timeseabed	S12_D4_L_MAH00027.MP4	4385	2.43855				0
S13_D1	0	Timeseabed	S13_D1_L_MAH00018.MP4	5809	3.23045				0
S13_D2	0	Timeseabed	S13_D2_L_MAH00212.MP4	11075	6.15893				0
S13_D3	0	Timeseabed	S13_D3_L_MAH00213.MP4	3846	2.13880				0
S13_D4	0	Timeseabed	S13_D4_L_MAH00249.MP4	6797	3.77989				0
S18_D1_R	0	Timeseabed	S18_D1_L_Repeat_MAH00263.MP4	15186	8.44510				0
S18_D3_R	0	Timeseabed	S18_D3_L_Repeat_MAH00230.MP4	3343	1.85908				0
S18_D4	0	Timeseabed	S18_D4_L_MAH00021.MP4	3752	2.08653				0
S19_D1	0	Timeseabed	S19_D1_L_MAH00030.MP4	2835	1.57657				0
S19_D2	0	Timeseabed	S19_D2_L_MAH00024.MP4	2913	1.61995				0
S19_D3_R	0	Timeseabed	S19_D3_L_Repeat_MAH00027.MP4	9607	5.34256				0
S19_D4_R	0	Timeseabed	S19_D4_L_Repeat_MAH00036.MP4	4633	2.57646				0
S201_D1	0	Timeseabed	S201_D1_L_MAH00048.MP4	23788	13.22877				0
S201_D2	0	Timeseabed	S201_D2_L_MAH00241.MP4	5463	3.03804				0
S201_D3	0	Timeseabed	S201_D3_L_MAH00238.MP4	3962	2.20331				0
S201_D4	0	Timeseabed	S201_D4_L_MAH00042.MP4	5722	3.18207				0
S202_D1	0	Timeseabed	S202_D1_L_MAH00271.MP4	5194	2.88844				0
S202_D2	0	Timeseabed	S202_D2_L_MAH00273.MP4	9343	5.19575				0
S202_D3	0	Timeseabed	S202_D3_L_MAH00035.MP4	5031	2.79780				0
S202_D4	0	Timeseabed	S202_D4_L_MAH00047.MP4	5156	2.86731				0
S203_D1	0	Timeseabed	S203_D1_R_MAH00046.MP4	9732	5.41207				0
S203_D2	0	Timeseabed	S203_D2_L_MAH00242.MP4	39140	21.76619				0
S203_D3	0	Timeseabed	S203_D3_L_MAH00245.MP4	5449	3.03025				0
S203_D4	0	Timeseabed	S203_D4_L_MAH00037.MP4	7178	3.99177				0
S203_D5	0	Timeseabed	S203_D5_L_MAH00247.MP4	18180	10.11010				0
S204_D1	0	Timeseabed	S204_D1_L_MAH00275.MP4	2914	1.62051				0
S204_D2	0	Timeseabed	S204_D2_L_MAH00273.MP4	4117	2.28951				0
S204_D3	0	Timeseabed	S204_D3_L_MAH00052.MP4	8736	4.85819				0
S204_D4	0	Timeseabed	S204_D4_L_MAH00049.MP4	3748	2.08430				0
S6_D1	0	Timeseabed	S6_D1_L_MAH00225.MP4	10010	5.56667				0
S6_D3	0	Timeseabed	S6_D3_L_MAH00226.MP4	5857	3.25714				0
S6_D4	0	Timeseabed	S6_D4_L_MAH00030.MP4	3363	1.87020				0
S7_D1	0	Timeseabed	S7_D1_L_MAH00256.MP4	3222	1.79179				0
S7_D2	0	Timeseabed	S7_D2_L_MAH00224.MP4	4101	2.28061				0
S7_D3	0	Timeseabed	S7_D3_L_MAH00035.MP4	4200	2.33567				0
S7_D4	0	Timeseabed	S7_D4_L_MAH00223.MP4	2680	1.49038				0
