Campaign.ID,Sample,Latitude,Longitude,Date,Time,Site,Location,Status,Depth,Successful.count,Successful.length,Max.distance,Observer.count,Observer.length,Zone,Observer
2021_JBMP_StereoBRUVs,S8_D1_R,-35.061554,150.8407,20210720,11:23:00,,,Fished,24.2,Yes,Yes,7359.61014,JasonDelamont,JasonDelamont,HPZ,JasonDelamont
2021_JBMP_StereoBRUVs,S9_D4_R,-35.06837,150.8366,20210720,11:30:00,,,Fished,31.1,Yes,Yes,9399.23669,JasonDelamont,JasonDelamont,HPZ,JasonDelamont
2021_JBMP_StereoBRUVs,S9_D2_R,-35.070269,150.8354,20210720,11:39:00,,,Fished,29.8,Yes,Yes,5573.60581,JasonDelamont,JasonDelamont,HPZ,JasonDelamont
2021_JBMP_StereoBRUVs,S9_D1_R,-35.071692,150.8344,20210720,11:46:00,,,Fished,25,No,No,NA,,,HPZ,
2021_JBMP_StereoBRUVs,S10_D3_R,-35.078464,150.8258,20210720,12:41:00,,,No-take,23.9,Yes,Yes,8093.28483,JasonDelamont,JasonDelamont,SZ,JasonDelamont
2021_JBMP_StereoBRUVs,S10_D4_R,-35.081287,150.8227,20210720,12:47:00,,,No-take,22.1,Yes,Yes,8332.04467,JasonDelamont,JasonDelamont,SZ,JasonDelamont
2021_JBMP_StereoBRUVs,S11_D3_R,-35.089619,150.8127,20210720,13:07:00,,,No-take,26.1,Yes,Yes,7622.40543,JasonDelamont,JasonDelamont,SZ,JasonDelamont
2021_JBMP_StereoBRUVs,S12_D3_R,-35.128938,150.7656,20210720,13:55:00,,,Fished,26,No,No,NA,,,HPZ,
2021_JBMP_StereoBRUVs,S12_D2_R,-35.126482,150.7664,20210720,14:04:00,,,Fished,22.9,No,No,NA,,,HPZ,
2021_JBMP_StereoBRUVs,S18_D1_R,-35.183026,150.7143,20210720,14:30:00,,,No-take,20,Yes,Yes,13382.09398,JasonDelamont,JasonDelamont,SZ,JasonDelamont
2021_JBMP_StereoBRUVs,S18_D2_R,-35.184514,150.7129,20210720,14:34:00,,,No-take,20.9,No,No,NA,,,SZ,
2021_JBMP_StereoBRUVs,S18_D3_R,-35.186813,150.7119,20210720,14:42:00,,,No-take,23.5,Yes,Yes,8093.33524,JasonDelamont,JasonDelamont,SZ,JasonDelamont
2021_JBMP_StereoBRUVs,S19_D3_R,-35.195348,150.703,20210720,14:55:00,,,No-take,23.9,Yes,Yes,14193.54806,JasonDelamont,JasonDelamont,SZ,JasonDelamont
2021_JBMP_StereoBRUVs,S19_D4_R,-35.196291,150.7022,20210720,15:01:00,,,No-take,22.1,Yes,Yes,8717.79823,JasonDelamont,JasonDelamont,SZ,JasonDelamont
2021_JBMP_StereoBRUVs,S103_D1,-34.697987,150.8616,20210727,9:22:00,,,Fished,20.5,Yes,Yes,9680.2,JasonDelamont,JasonDelamont,OUTSIDE,JasonDelamont
2021_JBMP_StereoBRUVs,S103_D2,-34.700442,150.8587,20210727,9:29:00,,,Fished,20,Yes,Yes,8473.46841,JasonDelamont,JasonDelamont,OUTSIDE,JasonDelamont
2021_JBMP_StereoBRUVs,S103_D3,-34.704554,150.86,20210727,9:38:00,,,Fished,24.5,Yes,Yes,8514.28814,JasonDelamont,JasonDelamont,OUTSIDE,JasonDelamont
2021_JBMP_StereoBRUVs,S103_D4,-34.706356,150.8625,20210727,9:46:00,,,Fished,27.4,Yes,Yes,7619.64199,JasonDelamont,JasonDelamont,OUTSIDE,JasonDelamont
2021_JBMP_StereoBRUVs,S104_D1,-34.712102,150.8557,20210727,9:59:00,,,Fished,22.8,Yes,Yes,10491.12021,JasonDelamont,JasonDelamont,OUTSIDE,JasonDelamont
2021_JBMP_StereoBRUVs,S104_D2,-34.714392,150.8556,20210727,10:07:00,,,Fished,20.2,Yes,Yes,7406.83902,JasonDelamont,JasonDelamont,OUTSIDE,JasonDelamont
2021_JBMP_StereoBRUVs,S104_D3,-34.717475,150.8547,20210727,10:14:00,,,Fished,21.4,Yes,Yes,9762.69614,JasonDelamont,JasonDelamont,OUTSIDE,JasonDelamont
2021_JBMP_StereoBRUVs,S104_D4,-34.720868,150.8568,20210727,10:21:00,,,Fished,28.4,Yes,Yes,8081.81259,JasonDelamont,JasonDelamont,OUTSIDE,JasonDelamont
2021_JBMP_StereoBRUVs,S101_D1,-34.768438,150.8351,20210727,12:12:00,,,Fished,19.6,Yes,Yes,5473.41421,JasonDelamont,JasonDelamont,OUTSIDE,JasonDelamont
2021_JBMP_StereoBRUVs,S101_D2,-34.77295,150.8351,20210727,12:18:00,,,Fished,21.1,Yes,Yes,11436.57082,JasonDelamont,JasonDelamont,OUTSIDE,JasonDelamont
2021_JBMP_StereoBRUVs,S101_D3,-34.774552,150.8376,20210727,12:36:00,,,Fished,24,Yes,Yes,9288.79991,JasonDelamont,JasonDelamont,OUTSIDE,JasonDelamont
2021_JBMP_StereoBRUVs,S101_D4,-34.776207,150.8411,20210727,12:42:00,,,Fished,26.5,Yes,Yes,10404.26698,JasonDelamont,JasonDelamont,OUTSIDE,JasonDelamont
2021_JBMP_StereoBRUVs,S102_D1,-34.788304,150.8241,20210727,13:00:00,,,Fished,25.1,Yes,Yes,5454.82143,JasonDelamont,JasonDelamont,OUTSIDE,JasonDelamont
2021_JBMP_StereoBRUVs,S102_D2,-34.788761,150.8264,20210727,13:08:00,,,Fished,27.1,Yes,Yes,6445.85767,JasonDelamont,JasonDelamont,OUTSIDE,JasonDelamont
2021_JBMP_StereoBRUVs,S102_D3,-34.794333,150.8199,20210727,13:18:00,,,Fished,25,Yes,Yes,8888.78152,JasonDelamont,JasonDelamont,OUTSIDE,JasonDelamont
2021_JBMP_StereoBRUVs,S102_D4,-34.794479,150.8167,20210727,13:28:00,,,Fished,22.8,Yes,Yes,7777.53062,JasonDelamont,JasonDelamont,OUTSIDE,JasonDelamont
2021_JBMP_StereoBRUVs,S201_D1,-35.301916,150.4994,20210729,8:49:00,,,Fished,23.2,Yes,Yes,14388.6144,JasonDelamont,JasonDelamont,OUTSIDE,JasonDelamont
2021_JBMP_StereoBRUVs,S201_D2,-35.303686,150.4984,20210729,8:56:00,,,Fished,22.5,Yes,Yes,10982.50025,JasonDelamont,JasonDelamont,OUTSIDE,JasonDelamont
2021_JBMP_StereoBRUVs,S201_D3,-35.306521,150.4978,20210729,9:02:00,,,Fished,21.2,Yes,Yes,11424.37601,JasonDelamont,JasonDelamont,OUTSIDE,JasonDelamont
2021_JBMP_StereoBRUVs,S201_D4,-35.310424,150.4964,20210729,9:08:00,,,Fished,24.5,Yes,Yes,11677.85087,JasonDelamont,JasonDelamont,OUTSIDE,JasonDelamont
2021_JBMP_StereoBRUVs,S202_D1,-35.353311,150.4958,20210729,9:09:00,,,Fished,28.6,Yes,Yes,14519.42381,JasonDelamont,JasonDelamont,OUTSIDE,JasonDelamont
2021_JBMP_StereoBRUVs,S202_D2,-35.356096,150.4944,20210729,9:33:00,,,Fished,23.5,Yes,Yes,9194.04887,JasonDelamont,JasonDelamont,OUTSIDE,JasonDelamont
2021_JBMP_StereoBRUVs,S202_D3,-35.354498,150.493,20210729,9:43:00,,,Fished,20.8,Yes,Yes,8177.36636,JasonDelamont,JasonDelamont,OUTSIDE,JasonDelamont
2021_JBMP_StereoBRUVs,S202_D4,-35.352001,150.4934,20210729,9:49:00,,,Fished,26,Yes,Yes,11616.23837,JasonDelamont,JasonDelamont,OUTSIDE,JasonDelamont
2021_JBMP_StereoBRUVs,S203_D1,-35.370863,150.4957,20210729,11:28:00,,,Fished,30.9,Yes,No,NA,JasonDelamont,,OUTSIDE,JasonDelamont
2021_JBMP_StereoBRUVs,S203_D2,-35.37201,150.4949,20210729,11:52:00,,,Fished,30,Yes,Yes,7900.27764,JasonDelamont,JasonDelamont,OUTSIDE,JasonDelamont
2021_JBMP_StereoBRUVs,S203_D3,-35.37211,150.4921,20210729,11:58:00,,,Fished,20.2,Yes,Yes,9582.04428,JasonDelamont,JasonDelamont,OUTSIDE,JasonDelamont
2021_JBMP_StereoBRUVs,S203_D4,-35.366438,150.4942,20210729,12:05:00,,,Fished,19.1,Yes,Yes,NA,JasonDelamont,JasonDelamont,OUTSIDE,JasonDelamont
2021_JBMP_StereoBRUVs,S204_D1,-35.394258,150.4751,20210729,12:18:00,,,Fished,23.7,Yes,Yes,9828.90774,JasonDelamont,JasonDelamont,OUTSIDE,JasonDelamont
2021_JBMP_StereoBRUVs,S204_D2,-35.395254,150.4724,20210729,12:22:00,,,Fished,27.8,Yes,Yes,7822.18759,JasonDelamont,JasonDelamont,OUTSIDE,JasonDelamont
2021_JBMP_StereoBRUVs,S204_D3,-35.391583,150.4733,20210729,12:29:00,,,Fished,21.2,Yes,No,NA,JasonDelamont,,OUTSIDE,JasonDelamont
2021_JBMP_StereoBRUVs,S204_D4,-35.391281,150.4757,20210729,12:34:00,,,Fished,30.7,Yes,Yes,6335.48513,JasonDelamont,JasonDelamont,OUTSIDE,JasonDelamont
2021_JBMP_StereoBRUVs,S203_D5,-35.371629,150.4944,20210729,13:34:00,,,Fished,28.7,Yes,Yes,11417.95831,JasonDelamont,JasonDelamont,OUTSIDE,JasonDelamont
