"Sample","Latitude","Longitude","Date","Time","Site","Location","Status","Depth","Successful.count","Successful.length","Observer","OpcodeCam","Timeonseabed","Endsamplingtime","Timebaitgone","Visibility","cruisenum","CampaignID"
10982,-19.780587,117.609226,20180902,07:38:42,NA,"POINT SAMSON AREA3","No-take",60.1,"Yes","No","Mike Taylor","A3MEDIUMB 8",5.3976,65.3976,NA,NA,111,"NWSS Seismic3"
10983,-19.872868,117.57585,20180901,14:56:50,NA,"POINT SAMSON AREA3","No-take",58.6,"Yes","No","Brigit Vaughan","A3HIGHB 25",NA,68.9522,NA,NA,111,"NWSS Seismic3"
10984,-19.872808,117.571275,20180901,14:53:48,NA,"POINT SAMSON AREA3","No-take",58.9,"Yes","No","Brigit Vaughan","A3HIGHB 26",NA,73.0703,NA,NA,111,"NWSS Seismic3"
10985,-19.868371,117.569417,20180901,14:50:22,NA,"POINT SAMSON AREA3","No-take",58.7,"Yes","No","Brigit Vaughan","A3HIGHB 27",NA,71.6138,NA,NA,111,"NWSS Seismic3"
10986,-19.864991,117.56757,20180901,14:46:58,NA,"POINT SAMSON AREA3","No-take",59,"Yes","No","Brigit Vaughan","A3HIGHB 28",NA,70.4816,NA,NA,111,"NWSS Seismic3"
10987,-19.869241,117.578729,20180901,14:40:48,NA,"POINT SAMSON AREA3","No-take",59.5,"Yes","No","Brigit Vaughan","A3HIGHB 29",NA,66.8113,NA,NA,111,"NWSS Seismic3"
10988,-19.865635,117.576002,20180901,14:37:50,NA,"POINT SAMSON AREA3","No-take",59.2,"Yes","No","Mike Taylor","A3HIGHB 30",NA,65.9087,NA,NA,111,"NWSS Seismic3"
10989,-19.862615,117.572531,20180901,14:34:48,NA,"POINT SAMSON AREA3","No-take",59.3,"Yes","No","Mike Taylor","A3HIGHB 31",NA,65.55,NA,NA,111,"NWSS Seismic3"
10990,-19.860161,117.569277,20180901,14:32:06,NA,"POINT SAMSON AREA3","No-take",59.3,"Yes","No","Mike Taylor","A3HIGHB 32",NA,65.0617,NA,NA,111,"NWSS Seismic3"
10991,-19.883016,117.49498,20180901,12:26:54,NA,"POINT SAMSON AREA3","No-take",59.6,"Yes","No","Brigit Vaughan","A3MEDIUMB 24",NA,74.4027,NA,NA,111,"NWSS Seismic3"
10992,-19.888859,117.502023,20180901,12:22:02,NA,"POINT SAMSON AREA3","No-take",58.6,"Yes","No","Brigit Vaughan","A3MEDIUMB 23",NA,72.9502,NA,NA,111,"NWSS Seismic3"
10993,-19.881347,117.505414,20180901,12:17:18,NA,"POINT SAMSON AREA3","No-take",59.4,"Yes","No","Brigit Vaughan","A3MEDIUMB 22",NA,70.9726,NA,NA,111,"NWSS Seismic3"
10994,-19.875952,117.501775,20180901,12:13:12,NA,"POINT SAMSON AREA3","No-take",59.5,"Yes","No","Mike Taylor","A3MEDIUMB 21",NA,70.6668,NA,NA,111,"NWSS Seismic3"
10995,-19.8748,117.509942,20180901,12:08:38,NA,"POINT SAMSON AREA3","No-take",59,"Yes","No","Brigit Vaughan","A3MEDIUMB 20",NA,68.4635,NA,NA,111,"NWSS Seismic3"
10996,-19.877924,117.516497,20180901,12:04:30,NA,"POINT SAMSON AREA3","No-take",59.2,"Yes","Yes","Mike Taylor","A3MEDIUMB 19",NA,66.7062,NA,NA,111,"NWSS Seismic3"
10997,-19.885112,117.513362,20180901,12:00:50,NA,"POINT SAMSON AREA3","No-take",58.3,"Yes","No","Mike Taylor","A3MEDIUMB 18",NA,65.9015,NA,NA,111,"NWSS Seismic3"
10998,-19.890565,117.513133,20180901,11:57:16,NA,"POINT SAMSON AREA3","No-take",57.4,"Yes","Yes","Mike Taylor","A3MEDIUMB 17",NA,65.1757,NA,NA,111,"NWSS Seismic3"
10999,-19.856145,117.449635,20180901,10:15:46,NA,"POINT SAMSON AREA3","No-take",61.4,"Yes","No","Brigit Vaughan","A3MEDIUMB 32",NA,68.7059,NA,NA,111,"NWSS Seismic3"
11000,-19.856823,117.464249,20180901,10:07:34,NA,"POINT SAMSON AREA3","No-take",59.9,"Yes","No","Brigit Vaughan","A3MEDIUMB 31",NA,64.2843,NA,NA,111,"NWSS Seismic3"
11001,-19.853838,117.460015,20180901,10:05:14,NA,"POINT SAMSON AREA3","No-take",59.5,"Yes","No","Brigit Vaughan","A3MEDIUMB 30",NA,65.9726,NA,NA,111,"NWSS Seismic3"
11002,-19.848503,117.456521,20180901,10:01:34,NA,"POINT SAMSON AREA3","No-take",59.7,"Yes","No","Brigit Vaughan","A3MEDIUMB 29",NA,67.8573,NA,NA,111,"NWSS Seismic3"
11003,-19.847181,117.464482,20180901,09:57:16,NA,"POINT SAMSON AREA3","No-take",60.1,"Yes","No","Brigit Vaughan","A3MEDIUMB 28",NA,69.3805,NA,NA,111,"NWSS Seismic3"
11004,-19.850195,117.471034,20180901,09:53:48,NA,"POINT SAMSON AREA3","No-take",59.8,"Yes","No","Brigit Vaughan","A3MEDIUMB 27",NA,68.241,NA,NA,111,"NWSS Seismic3"
11005,-19.858257,117.478652,20180901,09:48:30,NA,"POINT SAMSON AREA3","No-take",59,"Yes","Yes","Brigit Vaughan","A3MEDIUMB 26",NA,64.9867,NA,NA,111,"NWSS Seismic3"
11006,-19.863447,117.478495,20180901,09:45:10,NA,"POINT SAMSON AREA3","No-take",58.6,"Yes","No","Brigit Vaughan","A3MEDIUMB 25",NA,64.2392,NA,NA,111,"NWSS Seismic3"
11007,-19.83152,117.406122,20180901,07:59:54,NA,"POINT SAMSON AREA3","No-take",61.7,"Yes","Yes","Mike Taylor","A3MEDIUMB 37",7.6777,67.6777,NA,NA,111,"NWSS Seismic3"
11008,-19.82778,117.402902,20180901,07:56:44,NA,"POINT SAMSON AREA3","No-take",62,"Yes","Yes","Brigit Vaughan","A3MEDIUMB 36",9.3354,69.3354,NA,NA,111,"NWSS Seismic3"
11009,-19.823264,117.400793,20180901,07:52:46,NA,"POINT SAMSON AREA3","No-take",62.6,"Yes","Yes","Brigit Vaughan","A3MEDIUMB 35",7.4569,67.4569,NA,NA,111,"NWSS Seismic3"
11010,-19.833269,117.399621,20180901,07:47:30,NA,"POINT SAMSON AREA3","No-take",61.6,"Yes","No","Brigit Vaughan","A3MEDIUMB 33",4.4761,64.4761,NA,NA,111,"NWSS Seismic3"
11011,-19.829434,117.399308,20180901,07:45:12,NA,"POINT SAMSON AREA3","No-take",62.3,"Yes","Yes","Brigit Vaughan","A3MEDIUMB 34",5.5472,65.5472,NA,NA,111,"NWSS Seismic3"
11012,-19.826117,117.397793,20180901,07:42:38,NA,"POINT SAMSON AREA3","No-take",61.6,"Yes","Yes","Mike Taylor","A3MEDIUMB 38",6.8491,66.8491,NA,NA,111,"NWSS Seismic3"
11013,-19.821805,117.395169,20180901,07:40:00,NA,"POINT SAMSON AREA3","No-take",62.3,"Yes","No","Mike Taylor","A3MEDIUMB 39",7.4447,67.4447,NA,NA,111,"NWSS Seismic3"
11014,-19.815707,117.392841,20180901,07:36:28,NA,"POINT SAMSON AREA3","No-take",62.1,"Yes","No","Mike Taylor","A3MEDIUMB 40",11.5015,69.7342,NA,NA,111,"NWSS Seismic3"
11015,-19.674328,117.655818,20180831,14:54:48,NA,"POINT SAMSON AREA3","No-take",68.6,"Yes","Yes","Brigit Vaughan","A3LOWB 1",10.0067,70.0067,NA,NA,111,"NWSS Seismic3"
11016,-19.680059,117.651674,20180831,14:50:22,NA,"POINT SAMSON AREA3","No-take",68,"Yes","No","Mike Taylor","A3LOWB 2",12.0993,72.0993,NA,NA,111,"NWSS Seismic3"
11017,-19.685993,117.655991,20180831,14:46:24,NA,"POINT SAMSON AREA3","No-take",67.7,"Yes","Yes","Mike Taylor","A3LOWB 3",11.1183,71.1183,NA,NA,111,"NWSS Seismic3"
11018,-19.685071,117.665207,20180831,14:41:10,NA,"POINT SAMSON AREA3","No-take",67.5,"Yes","Yes","Mike Taylor","A3LOWB 4",9.2798,69.2798,NA,NA,111,"NWSS Seismic3"
11019,-19.69018,117.659797,20180831,14:36:44,NA,"POINT SAMSON AREA3","No-take",68,"Yes","Yes","Mike Taylor","A3LOWB 5",7.2556,67.2556,NA,NA,111,"NWSS Seismic3"
11020,-19.695897,117.657821,20180831,14:33:14,NA,"POINT SAMSON AREA3","No-take",67.3,"Yes","Yes","Mike Taylor","A3LOWB 6",7.027,67.027,NA,NA,111,"NWSS Seismic3"
11021,-19.692584,117.654573,20180831,14:30:14,NA,"POINT SAMSON AREA3","No-take",67.9,"Yes","Yes","Mike Taylor","A3LOWB 7",5.8436,65.8436,NA,NA,111,"NWSS Seismic3"
11022,-19.69456,117.650265,20180831,14:26:46,NA,"POINT SAMSON AREA3","No-take",67.8,"Yes","No","Mike Taylor","A3LOWB 8",3.9417,63.9417,NA,NA,111,"NWSS Seismic3"
11023,-19.747539,117.571875,20180831,11:34:32,NA,"POINT SAMSON AREA3","No-take",65.6,"Yes","No","Brigit Vaughan","A3MEDIUMB 16",6.7768,66.7773,NA,NA,111,"NWSS Seismic3"
11024,-19.74804,117.566858,20180831,11:30:44,NA,"POINT SAMSON AREA3","No-take",66,"Yes","Yes","Brigit Vaughan","A3MEDIUMB 15",9.4956,69.4956,NA,NA,111,"NWSS Seismic3"
11025,-19.744847,117.565698,20180831,11:28:06,NA,"POINT SAMSON AREA3","No-take",66,"Yes","No","Mike Taylor","A3MEDIUMB 14",11.7768,71.7768,NA,NA,111,"NWSS Seismic3"
11026,-19.737931,117.558958,20180831,11:23:02,NA,"POINT SAMSON AREA3","No-take",65.6,"Yes","Yes","Mike Taylor","A3MEDIUMB 13",10.3426,70.3426,NA,NA,111,"NWSS Seismic3"
11027,-19.733575,117.560976,20180831,11:19:36,NA,"POINT SAMSON AREA3","No-take",66,"Yes","No","Mike Taylor","A3MEDIUMB 12",7.7489,67.7489,NA,NA,111,"NWSS Seismic3"
11028,-19.7345,117.555791,20180831,11:16:46,NA,"POINT SAMSON AREA3","No-take",65.4,"Yes","No","Mike Taylor","A3MEDIUMB 11",6.7317,66.7317,NA,NA,111,"NWSS Seismic3"
11029,-19.738618,117.54676,20180831,11:11:42,NA,"POINT SAMSON AREA3","No-take",64.9,"Yes","Yes","Mike Taylor","A3MEDIUMB 10",5.3053,65.3053,37.4018,NA,111,"NWSS Seismic3"
11030,-19.739623,117.541131,20180831,11:08:34,NA,"POINT SAMSON AREA3","No-take",64.5,"Yes","Yes","Mike Taylor","A3MEDIUMB 9",3.9134,63.9134,NA,NA,111,"NWSS Seismic3"
11031,-19.527338,117.914218,20180826,12:17:20,NA,"POINT SAMSON AREA3","No-take",71.4,"Yes","Yes","Katherine Cure","A3CONTB 24",6.2579,66.2585,NA,NA,111,"NWSS Seismic3"
11032,-19.52324,117.914528,20180826,12:14:48,NA,"POINT SAMSON AREA3","No-take",71.3,"Yes","No","Katherine Cure","A3CONTB 23",7.468,67.5309,NA,NA,111,"NWSS Seismic3"
11033,-19.518623,117.913062,20180826,12:11:20,NA,"POINT SAMSON AREA3","No-take",72.6,"Yes","Yes","Katherine Cure","A3CONTB 22",6.5682,66.6572,NA,NA,111,"NWSS Seismic3"
11034,-19.522061,117.909934,20180826,12:08:28,NA,"POINT SAMSON AREA3","No-take",71.5,"Yes","Yes","Katherine Cure","A3CONTB 21",6.2095,66.6706,NA,NA,111,"NWSS Seismic3"
11035,-19.526552,117.91029,20180826,12:06:04,NA,"POINT SAMSON AREA3","No-take",71.7,"Yes","Yes","Katherine Cure","A3CONTB 20",5.2953,65.9359,NA,NA,111,"NWSS Seismic3"
11036,-19.529239,117.906301,20180826,12:03:02,NA,"POINT SAMSON AREA3","No-take",71.9,"Yes","Yes","Katherine Cure","A3CONTB 19",4.6141,64.7058,NA,NA,111,"NWSS Seismic3"
11037,-19.52504,117.905909,20180826,12:00:16,NA,"POINT SAMSON AREA3","No-take",71.7,"Yes","Yes","Katherine Cure","A3CONTB 18",4.2075,64.4011,NA,NA,111,"NWSS Seismic3"
11038,-19.520789,117.905866,20180826,11:57:16,NA,"POINT SAMSON AREA3","No-take",71.5,"Yes","Yes","Katherine Cure","A3CONTB 17",3.1454,63.3122,NA,NA,111,"NWSS Seismic3"
11039,-19.498265,117.904701,20180826,10:09:42,NA,"POINT SAMSON AREA3","No-take",73.1,"Yes","Yes","Katherine Cure","A3CONTB 16",6.5137,66.6183,NA,NA,111,"NWSS Seismic3"
11040,-19.49971,117.910321,20180826,10:05:26,NA,"POINT SAMSON AREA3","No-take",73.3,"Yes","Yes","Katherine Cure","A3CONTB 15",4.9355,65.2686,NA,NA,111,"NWSS Seismic3"
11041,-19.496929,117.908688,20180826,10:03:02,NA,"POINT SAMSON AREA3","No-take",72.7,"Yes","Yes","Brigit Vaughan","A3CONTB 14",4.628,64.628,NA,NA,111,"NWSS Seismic3"
11042,-19.493646,117.905549,20180826,10:00:24,NA,"POINT SAMSON AREA3","No-take",73.3,"Yes","Yes","Brigit Vaughan","A3CONTB 13",3.9356,63.9356,NA,NA,111,"NWSS Seismic3"
11043,-19.495039,117.90222,20180826,09:58:34,NA,"POINT SAMSON AREA3","No-take",72.4,"Yes","Yes","Brigit Vaughan","A3CONTB 12",7.7366,67.7366,NA,NA,111,"NWSS Seismic3"
11044,-19.499072,117.900341,20180826,09:55:34,NA,"POINT SAMSON AREA3","No-take",72.8,"Yes","Yes","Katherine Cure","A3CONTB 11",8.4879,69.4027,NA,NA,111,"NWSS Seismic3"
11045,-19.502278,117.902622,20180826,09:52:56,NA,"POINT SAMSON AREA3","No-take",72.6,"Yes","Yes","Brigit Vaughan","A3CONTB 10",7.2561,67.2561,NA,NA,111,"NWSS Seismic3"
11046,-19.50186,117.907224,20180826,09:49:50,NA,"POINT SAMSON AREA3","No-take",72.4,"Yes","No","Brigit Vaughan","A3CONTB 9",6.8847,66.8847,NA,NA,111,"NWSS Seismic3"
11047,-19.502936,117.9384,20180826,08:00:06,NA,"POINT SAMSON AREA3","No-take",71.8,"Yes","Yes","Brigit Vaughan","A3CONTB 8",6.9253,66.9253,NA,NA,111,"NWSS Seismic3"
11048,-19.499587,117.93582,20180826,07:56:06,NA,"POINT SAMSON AREA3","No-take",72,"Yes","Yes","Brigit Vaughan","A3CONTB 7",6.2952,66.2952,NA,NA,111,"NWSS Seismic3"
11049,-19.502105,117.932414,20180826,07:53:38,NA,"POINT SAMSON AREA3","No-take",71.3,"Yes","No","Brigit Vaughan","A3CONTB 6",5.4449,65.4449,NA,NA,111,"NWSS Seismic3"
11050,-19.503004,117.928799,20180826,07:51:14,NA,"POINT SAMSON AREA3","No-take",71.3,"Yes","Yes","Brigit Vaughan","A3CONTB 5",6.4392,66.4392,NA,NA,111,"NWSS Seismic3"
11051,-19.507124,117.927853,20180826,07:48:24,NA,"POINT SAMSON AREA3","No-take",71.2,"Yes","Yes","Brigit Vaughan","A3CONTB 4",0.9092,66.9369,NA,NA,111,"NWSS Seismic3"
11052,-19.509432,117.932154,20180826,07:44:40,NA,"POINT SAMSON AREA3","No-take",71.6,"Yes","No","Brigit Vaughan","A3CONTB 3",5.0701,65.0701,NA,NA,111,"NWSS Seismic3"
11053,-19.506501,117.934894,20180826,07:41:54,NA,"POINT SAMSON AREA3","No-take",71.2,"Yes","Yes","Brigit Vaughan","A3CONTB 2",4.202,64.202,NA,NA,111,"NWSS Seismic3"
11054,-19.508235,117.938954,20180826,07:39:22,NA,"POINT SAMSON AREA3","No-take",71.9,"Yes","Yes","Brigit Vaughan","A3CONTB 1",4.1714,64.1714,NA,NA,111,"NWSS Seismic3"
11055,-19.719556,117.821729,20180825,14:41:58,NA,"POINT SAMSON AREA3","No-take",59.3,"Yes","No","Brigit Vaughan","A3CONTVESB 32",6.6811,66.6811,NA,NA,111,"NWSS Seismic3"
11056,-19.715114,117.819585,20180825,14:38:38,NA,"POINT SAMSON AREA3","No-take",59.4,"Yes","No","Brigit Vaughan","A3CONTVESB 31",5.9954,65.9954,NA,NA,111,"NWSS Seismic3"
11057,-19.718742,117.817832,20180825,14:35:22,NA,"POINT SAMSON AREA3","No-take",59.2,"Yes","No","Brigit Vaughan","A3CONTVESB 30",6.8863,66.8863,NA,NA,111,"NWSS Seismic3"
11058,-19.723019,117.817638,20180825,14:32:32,NA,"POINT SAMSON AREA3","No-take",59.5,"Yes","No","Brigit Vaughan","A3CONTVESB 29",5.6979,65.6979,NA,NA,111,"NWSS Seismic3"
11059,-19.722097,117.813307,20180825,14:29:12,NA,"POINT SAMSON AREA3","No-take",59.2,"Yes","No","Brigit Vaughan","A3CONTVESB 28",4.5874,64.5874,NA,NA,111,"NWSS Seismic3"
11060,-19.71855,117.809875,20180825,14:25:16,NA,"POINT SAMSON AREA3","No-take",60.3,"Yes","No","Brigit Vaughan","A3CONTVESB 27",2.7461,62.7461,NA,NA,111,"NWSS Seismic3"
11061,-19.715553,117.812996,20180825,14:22:58,NA,"POINT SAMSON AREA3","No-take",60.3,"Yes","No","Brigit Vaughan","A3CONTVESB 26",2.527,62.527,NA,NA,111,"NWSS Seismic3"
11062,-19.713393,117.815971,20180825,14:21:00,NA,"POINT SAMSON AREA3","No-take",60,"Yes","No","Brigit Vaughan","A3CONTVESB 25",2.9669,62.9669,NA,NA,111,"NWSS Seismic3"
11063,-19.675604,117.857926,20180825,12:22:26,NA,"POINT SAMSON AREA3","No-take",63.8,"Yes","Yes","Brigit Vaughan","A3CONTVESB 24",11.1245,71.1245,NA,NA,111,"NWSS Seismic3"
11064,-19.676264,117.852485,20180825,12:18:14,NA,"POINT SAMSON AREA3","No-take",63.6,"Yes","Yes","Brigit Vaughan","A3CONTVESB 23",9.3238,69.3238,NA,NA,111,"NWSS Seismic3"
11065,-19.679662,117.850391,20180825,12:14:30,NA,"POINT SAMSON AREA3","No-take",63.5,"Yes","Yes","Brigit Vaughan","A3CONTVESB 22",7.7767,67.7767,NA,NA,111,"NWSS Seismic3"
11066,-19.680444,117.856183,20180825,12:11:46,NA,"POINT SAMSON AREA3","No-take",63.9,"Yes","Yes","Brigit Vaughan","A3CONTVESB 21",7.9085,67.9085,NA,NA,111,"NWSS Seismic3"
11067,-19.678704,117.861138,20180825,12:08:06,NA,"POINT SAMSON AREA3","No-take",64.1,"Yes","Yes","Brigit Vaughan","A3CONTVESB 20",5.2313,65.2313,NA,NA,111,"NWSS Seismic3"
11068,-19.682843,117.860076,20180825,12:05:30,NA,"POINT SAMSON AREA3","No-take",63.2,"Yes","Yes","Brigit Vaughan","A3CONTVESB 19",7.6499,67.6499,NA,NA,111,"NWSS Seismic3"
11069,-19.68455,117.855045,20180825,12:01:34,NA,"POINT SAMSON AREA3","No-take",64,"Yes","Yes","Brigit Vaughan","A3CONTVESB 18",5.7852,65.7852,NA,NA,111,"NWSS Seismic3"
11070,-19.683425,117.851126,20180825,11:58:44,NA,"POINT SAMSON AREA3","No-take",63.4,"Yes","Yes","Brigit Vaughan","A3CONTVESB 17",5.8809,65.8809,NA,NA,111,"NWSS Seismic3"
11071,-19.705299,117.852106,20180825,10:25:42,NA,"POINT SAMSON AREA3","No-take",62.6,"Yes","Yes","Brigit Vaughan","A3CONTVESB 16",16.8669,76.8669,NA,NA,111,"NWSS Seismic3"
11072,-19.704151,117.847395,20180825,10:22:02,NA,"POINT SAMSON AREA3","No-take",61.5,"Yes","Yes","Brigit Vaughan","A3CONTVESB 15",14.6319,74.6319,NA,NA,111,"NWSS Seismic3"
11073,-19.704602,117.843057,20180825,10:17:22,NA,"POINT SAMSON AREA3","No-take",61.3,"Yes","Yes","Brigit Vaughan","A3CONTVESB 14",13.2622,73.3122,NA,NA,111,"NWSS Seismic3"
11074,-19.708575,117.855559,20180825,10:11:22,NA,"POINT SAMSON AREA3","No-take",61.6,"Yes","Yes","Brigit Vaughan","A3CONTVESB 13",9.0062,69.0062,NA,NA,111,"NWSS Seismic3"
11075,-19.708876,117.850493,20180825,10:07:44,NA,"POINT SAMSON AREA3","No-take",62,"Yes","Yes","Brigit Vaughan","A3CONTVESB 12",7.4324,67.4324,NA,NA,111,"NWSS Seismic3"
11076,-19.709927,117.846359,20180825,10:04:42,NA,"POINT SAMSON AREA3","No-take",61.6,"Yes","Yes","Brigit Vaughan","A3CONTVESB 11",6.1873,66.1873,NA,NA,111,"NWSS Seismic3"
11077,-19.710159,117.841952,20180825,10:01:18,NA,"POINT SAMSON AREA3","No-take",61.3,"Yes","Yes","Brigit Vaughan","A3CONTVESB 10",4.6658,64.6658,NA,NA,111,"NWSS Seismic3"
11078,-19.707463,117.838659,20180825,09:58:06,NA,"POINT SAMSON AREA3","No-take",61.4,"Yes","Yes","Brigit Vaughan","A3CONTVESB 9",6.3169,66.3169,NA,NA,111,"NWSS Seismic3"
11079,-19.682054,117.826723,20180825,08:11:32,NA,"POINT SAMSON AREA3","No-take",61.6,"Yes","Yes","Brigit Vaughan","A3CONTVESB 8",15.1413,75.1413,NA,NA,111,"NWSS Seismic3"
11080,-19.684863,117.829977,20180825,08:08:38,NA,"POINT SAMSON AREA3","No-take",61.5,"Yes","Yes","Brigit Vaughan","A3CONTVESB 7",14.0746,74.0746,NA,NA,111,"NWSS Seismic3"
11081,-19.684132,117.821326,20180825,08:03:52,NA,"POINT SAMSON AREA3","No-take",61.8,"Yes","Yes","Brigit Vaughan","A3CONTVESB 6",11.1372,71.1372,NA,NA,111,"NWSS Seismic3"
11082,-19.688172,117.82467,20180825,08:01:00,NA,"POINT SAMSON AREA3","No-take",61.7,"Yes","Yes","Brigit Vaughan","A3CONTVESB 5",10.5339,68.5802,NA,NA,111,"NWSS Seismic3"
11083,-19.689009,117.830077,20180825,07:57:08,NA,"POINT SAMSON AREA3","No-take",60.9,"Yes","Yes","Brigit Vaughan","A3CONTVESB 4",9.4728,69.4728,NA,NA,111,"NWSS Seismic3"
11084,-19.687781,117.817915,20180825,07:51:16,NA,"POINT SAMSON AREA3","No-take",61.3,"Yes","Yes","Brigit Vaughan","A3CONTVESB 3",5.818,65.818,NA,NA,111,"NWSS Seismic3"
11085,-19.690928,117.821672,20180825,07:48:14,NA,"POINT SAMSON AREA3","No-take",60.7,"Yes","Yes","Brigit Vaughan","A3CONTVESB 2",6.2006,66.2006,NA,NA,111,"NWSS Seismic3"
11086,-19.691862,117.826963,20180825,07:45:16,NA,"POINT SAMSON AREA3","No-take",61.3,"Yes","Yes","Brigit Vaughan","A3CONTVESB 1",4.3911,64.3911,NA,NA,111,"NWSS Seismic3"
11087,-19.796174,117.532497,20180824,15:29:18,NA,"POINT SAMSON AREA3","No-take",60.3,"Yes","No","Katherine Cure","A3HIGHB 24",6.0533,66.2446,NA,NA,111,"NWSS Seismic3"
11088,-19.79981,117.530037,20180824,15:25:58,NA,"POINT SAMSON AREA3","No-take",60.2,"Yes","Yes","Katherine Cure","A3HIGHB 23",7.1666,69.4839,NA,NA,111,"NWSS Seismic3"
11089,-19.795192,117.528001,20180824,15:23:04,NA,"POINT SAMSON AREA3","No-take",60.9,"Yes","No","Katherine Cure","A3HIGHB 22",7.874,68.082,NA,NA,111,"NWSS Seismic3"
11090,-19.789499,117.526796,20180824,15:18:44,NA,"POINT SAMSON AREA3","No-take",61.5,"Yes","No","Katherine Cure","A3HIGHB 21",7.3301,68.0753,NA,NA,111,"NWSS Seismic3"
11091,-19.792581,117.523067,20180824,15:14:58,NA,"POINT SAMSON AREA3","No-take",61,"Yes","Yes","Katherine Cure","A3HIGHB 20",7.3212,67.5392,NA,NA,111,"NWSS Seismic3"
11092,-19.79695,117.523991,20180824,15:12:14,NA,"POINT SAMSON AREA3","No-take",61.1,"Yes","No","Katherine Cure","A3HIGHB 19",7.1316,67.3251,NA,NA,111,"NWSS Seismic3"
11093,-19.801161,117.522047,20180824,15:08:48,NA,"POINT SAMSON AREA3","No-take",61.6,"Yes","No","Katherine Cure","A3HIGHB 18",6.09,66.2724,NA,NA,111,"NWSS Seismic3"
11094,-19.802976,117.525803,20180824,15:06:16,NA,"POINT SAMSON AREA3","No-take",59.8,"Yes","No","Katherine Cure","A3HIGHB 17",9.3666,69.8988,NA,NA,111,"NWSS Seismic3"
11095,-19.829812,117.550695,20180824,13:19:28,NA,"POINT SAMSON AREA3","No-take",58.4,"Yes","Yes","Katherine Cure","A3HIGHB 16",8.7404,68.989,NA,NA,111,"NWSS Seismic3"
