OpCode	ExportVersion	DateTimeCreate	PictureDirectory	EMObs
SBMP_20200320_H1-1_BRUV	1.09	2024 05 20 14:50:04	G:\	SBMP_20200320_H1-1_BRUV.EMObs
SBMP_20200320_H1-2_BRUV	1.09	2024 05 20 14:50:04	G:\	SBMP_20200320_H1-2_BRUV.EMObs
SBMP_20200320_H1-3_BRUV	1.09	2024 05 20 14:50:04	F:\	SBMP_20200320_H1-3_BRUV.EMObs
SBMP_20200320_H1-4_BRUV	1.09	2024 05 20 14:50:04	G:\	SBMP_20200320_H1-4_BRUV.EMObs
SBMP_20200320_H1-5_BRUV	1.09	2024 05 20 14:50:04	G:\	SBMP_20200320_H1-5_BRUV.EMObs
SBMP_20200320_H1-6_BRUV	1.09	2024 05 20 14:50:04	F:\	SBMP_20200320_H1-6_BRUV.EMObs
SBMP_20200320_H2-1_BRUV	1.09	2024 05 20 14:50:04	\\Dbca-2myf6q2\e\	SBMP_20200320_H2-1_BRUV.EMObs
SBMP_20200320_H2-2_BRUV	1.09	2024 05 20 14:50:04	F:\	SBMP_20200320_H2-2_BRUV.EMObs
SBMP_20200320_H2-3_BRUV	1.09	2024 05 20 14:50:04	F:\	SBMP_20200320_H2-3_BRUV.EMObs
SBMP_20200320_H2-4_BRUV	1.09	2024 05 20 14:50:04	F:\	SBMP_20200320_H2-4_BRUV.EMObs
SBMP_20200320_H2-5_BRUV	1.09	2024 05 20 14:50:04	G:\	SBMP_20200320_H2-5_BRUV.EMObs
SBMP_20200320_H2-6_BRUV	1.09	2024 05 20 14:50:04	G:\	SBMP_20200320_H2-6_BRUV.EMObs
SBMP_20200320_S8-10_BRUV	1.09	2024 05 20 14:50:04	D:\	SBMP_20200320_S8-10_BRUV.EMObs
SBMP_20200320_S8-1_BRUV	1.09	2024 05 20 14:50:04	H:\	SBMP_20200320_S8-1_BRUV.EMObs
SBMP_20200320_S8-2_BRUV	1.09	2024 05 20 14:50:04	L:\Fish\SBMP_2020-03_BRUV\Videos\	SBMP_20200320_S8-2_BRUV.EMObs
SBMP_20200320_S8-3_BRUV	1.09	2024 05 20 14:50:04	L:\Fish\SBMP_2020-03_BRUV\Videos\	SBMP_20200320_S8-3_BRUV.EMObs
SBMP_20200320_S8-4_BRUV	1.09	2024 05 20 14:50:04	H:\	SBMP_20200320_S8-4_BRUV.EMObs
SBMP_20200320_S8-5_BRUV	1.09	2024 05 20 14:50:04	H:\	SBMP_20200320_S8-5_BRUV.EMObs
SBMP_20200320_S8-6_BRUV	1.09	2024 05 20 14:50:04	F:\	SBMP_20200320_S8-6_BRUV.EMObs
SBMP_20200320_S8-7_BRUV	1.09	2024 05 20 14:50:04	H:\	SBMP_20200320_S8-7_BRUV.EMObs
SBMP_20200320_S8-8_BRUV	1.09	2024 05 20 14:50:04	F:\	SBMP_20200320_S8-8_BRUV.EMObs
SBMP_20200320_S8-9_BRUV	1.09	2024 05 20 14:50:04	F:\	SBMP_20200320_S8-9_BRUV.EMObs
SBMP_20200321_S2-1_BRUV	1.09	2024 05 20 14:50:04	H:\	SBMP_20200321_S2-1_BRUV.EMObs
SBMP_20200321_S2-2_BRUV	1.09	2024 05 20 14:50:04	H:\	SBMP_20200321_S2-2_BRUV.EMObs
SBMP_20200321_S2-3_BRUV	1.09	2024 05 20 14:50:04	D:\	SBMP_20200321_S2-3_BRUV.EMObs
SBMP_20200321_S2-4_BRUV	1.09	2024 05 20 14:50:04	H:\	SBMP_20200321_S2-4_BRUV.EMObs
SBMP_20200321_S2-5_BRUV	1.09	2024 05 20 14:50:04	H:\	SBMP_20200321_S2-5_BRUV.EMObs
SBMP_20200321_S3-1_BRUV	1.09	2024 05 20 14:50:04	H:\	SBMP_20200321_S3-1_BRUV.EMObs
SBMP_20200321_S3-2_BRUV	1.09	2024 05 20 14:50:04	H:\	SBMP_20200321_S3-2_BRUV.EMObs
SBMP_20200321_S3-3_BRUV	1.09	2024 05 20 14:50:04	E:\	SBMP_20200321_S3-3_BRUV.EMObs
SBMP_20200321_S3-4_BRUV	1.09	2024 05 20 14:50:04	H:\	SBMP_20200321_S3-4_BRUV.EMObs
SBMP_20200321_S4-1_BRUV	1.09	2024 05 20 14:50:04	\\Dbca-2myf6q2\e\	SBMP_20200321_S4-1_BRUV.EMObs
SBMP_20200321_S4-2_BRUV	1.09	2024 05 20 14:50:04	H:\	SBMP_20200321_S4-2_BRUV.EMObs
SBMP_20200321_S4-3_BRUV	1.09	2024 05 20 14:50:04	H:\	SBMP_20200321_S4-3_BRUV.EMObs
SBMP_20200321_S4-4_BRUV	1.09	2024 05 20 14:50:04	F:\	SBMP_20200321_S4-4_BRUV.EMObs
SBMP_20200321_S4-5_BRUV	1.09	2024 05 20 14:50:04	F:\	SBMP_20200321_S4-5_BRUV.EMObs
